0.017285,0.040877,0.007853,0.014628
0.021308,0.018381,0.0031496,0.0098454
0.0065212,0.030866,0.0087733,0.010482
0.002245,0.0041708,0,0
0.0308,0.041982,0.0020669,0.0022098
0.018145,0.022465,0.0084354,0
0.0091617,0.044045,0.0043074,0.018003
0.0088609,0.021748,0,0.012811
0.0039085,0.010028,0.0019605,0.0054532
0.00086332,0.0043387,0,0.0034048
0.0095882,0.017716,0,0.0055938
0.010865,0.024609,0.00311,0
0.017112,0.032717,0,0.0049546
0.0058497,0.019604,0.0015762,0.004001
0.017634,0.052312,0.01188,0.0090732
0.012843,0.034914,0.016818,0.011367
0.0087524,0.018022,0.002002,0.0045646
0.011065,0.023635,0.016675,0.0094232
0.0026637,0.014652,0,0.0039104
0.01022,0.010296,0.0084084,0.0032195
0.0055256,0.020054,0.0065656,0.005017
0.0015454,0.0079432,0.00062748,0.00089909
0.0082354,0.044734,0.0044466,0.022187
0.012776,0.026798,0.0028145,0.0061731
0.015359,0.030487,0.040598,0.013796
0.011479,0.025044,0.019059,0.0075835
0.012026,0.017438,0.00041403,0.0039475
0.009486,0.026553,0.0028581,0.017025
0.0086126,0.0097149,0.0047247,0.0042971
0.020337,0.0079962,0.0039204,0.0019251
0.0013978,0.0057473,0.00082477,0.001066
0.01394,0.011779,0.005853,0.0047963
0.017502,0.095206,0.00083169,0.020037
0.0033379,0.0106,0.014948,0.0054858
0.0066572,0.012355,0,0.0050152
0,0.00075058,0.0045952,0
0.0345,0.061435,0,0.017712
0.0083061,0.020215,0.018919,0.0086514
5.016e-05,0.00032017,0.00022741,0.00011432
0.017725,0.018193,0,0.0066058
0.021456,0.049608,0.0042977,0.012111
0.0046509,0.021984,0.003485,0.009705
0.011248,0.59069,0,0
0.0086342,0.0087268,0.0010881,0
0.0083525,0.019812,0.0087219,0.0042242
0.0041162,0.0083302,0.0032676,0.0029759
0.014644,0.026109,0.0059812,0.0068671
0.0030223,0.017322,0.0057556,0.0028192
0.011823,0.013439,0,0.013985
0.0089546,0.022644,0.011823,0.0082557
0.0071668,0.013333,0.0018764,0
0.012555,0.028504,0.0053837,0.0092065
0.029386,0.064131,0.0020476,0.0090011
0.0047594,0.015713,0.0025416,0.013038
0.017876,0.046304,0,0.0072751
0.020406,0.030683,0,0.0086071
0.026839,0.03304,0.0019024,0.0020031
0.0096797,0.020608,0.0038455,0.0053762
0.011049,0.042651,0.0045733,0.0056092
0.021306,0.019062,0.00020321,0.0061001
0.019492,0.048067,0.00088223,0.0031103
0.037279,0.20332,0,0.82814
0.0097942,0.021297,0.010238,0.012699
0.017875,0.0491,0.015709,0.015556
0.01057,0.023753,2.4642e-05,0.005455
0.0056432,0.012872,0.0017741,0
0.019375,0.029266,0.0056928,0.015127
0.016267,0.02856,0,0.0068899
0.0031256,0.026875,0.0019888,0.0020301
0.0044308,0.012618,0.0010345,0.0032527
0.0077381,0.024642,0.00091797,0.0053279
0.028805,0.05149,0.00036561,0.015367
0.016619,0.017217,0.008352,0.0028849
0.0041086,0.019369,0.00017509,0.0088021
0.0035317,0.0063717,0.00098893,0.0027374
0.0047104,0.026301,0,0.0066565
0.01628,0.046468,0.00071295,0.0087027
0.011395,0.033786,0.0066537,0.0055244
0.010952,0.090663,0.0056001,0.016994
0.028168,0.10267,0,0.029713
0.019041,0.03037,0.0034798,0
0.029177,0.025909,0.012906,0.0075935
0.020207,0.025258,0.02313,0.0026589
0.0039052,0.010271,0.0089519,0.0051329
0.042009,0.025648,0.0046706,0.012893
0.0061749,0.0095327,0.0042254,0.00092461
0.015358,0.015792,0.00022926,0.0075489
0.017793,0.0152,0.0027369,0.007397
0.00042295,0.0027685,0.00013998,0.0017159
0.016609,0.027346,0.011778,0.01099
0.0043964,0.0084331,0.017254,0.005851
0.017091,0.022307,0,0.013478
0.0050981,0.018636,0.00045747,0.00033458
0.0084166,0.010086,0.0053144,0.0016879
0.02014,0.026743,0.00094573,0.0099564
0.010046,0.02694,0.0098808,0.0093639
0.010781,0.010448,0.0018621,0.010931
0.010106,0.024279,0,0.00032183
0.0030565,0.0056775,0.00073449,0.0020122
0.003802,0.0075283,0.0046749,0.0027097
0.016524,0.045216,0.0038621,0.018709
0.032081,0.1433,0.039038,0
0.039259,0.13889,0.0028497,0.014725
0.012745,0.033299,0,0.020886
0.0074876,0.027504,0.0014937,0.006053
0.0042484,0.015465,0.0040627,0.0038389
0.015161,0.026299,0,0.015991
0.0017393,0.0097488,0.0028678,0.0054203
0.012644,0.052755,0,0.02127
0.015059,0.028716,0.00035731,0.0064205
0.0029716,0.015381,0.0054454,0.0064315
0.0097869,0.013893,0.025355,0.0027115
0.031277,0.072532,0,0
0.012031,0.038554,0.020185,0.00064237
0.0038659,0.017,0.0021209,0.0039758
0.014287,0.046854,0.00091132,0
0.00391,0.019537,0,0.014394
0.01388,0.010354,0.0023729,0.0075151
0.010552,0.01094,0.0049302,0.0023344
0.0099887,0.012438,0.0074465,0.0027802
0.019435,0.041006,0.00053231,0.046589
0.0077517,0.020398,0.0026498,0.012701
0.0091007,0.021829,0.0015592,0.0095137
0.011858,0.039955,0.0088433,0.00039205
0.003339,0.015967,0.00040332,0.0027917
0.021234,0.023098,0.0031626,0.0091461
0.020977,0.067559,0.0031634,0.0022887
0.015866,0.032352,0.00038759,0.008143
0.014942,0.0327,0.0047758,0.0085826
0.011028,0.25274,0,0.020929
0.0085864,0.015281,0,0.010348
0.012742,0.031825,0.002143,0.010942
0.0048826,0.017835,0.00077917,0.0093297
0.009117,0.035772,0,0.0071198
0.015027,0.020271,0,0.0058769
0.018581,0.070212,0.0060401,0.0030259
0.014776,0.031586,0.0019067,0.0069313
0.017115,0.070252,0,0.0073834
0.0039992,0.0060538,0.0015443,0.0028206
0.018136,0.072234,0.012461,0.031325
0.0067218,0.030819,0.0020273,0.0044691
0.011397,0.05038,0.00072617,0.014087
