0,0,0,0,0.0047248,0,0,0,0,0,0,0,0,0,0,0,0.0013212,0,0,0,0,0,0.0044341,0,0,0,0,0,0.0017357,0
0.35623,0.33702,0.35787,0.38158,0.43016,0.35944,0.35682,0.35763,0.36279,0.36111,0.35841,0.36016,0.35938,0.35929,0.35976,0.35683,0.38457,0.3845,0.34199,0.36769,0.36108,0.35973,0.41074,0.36079,0.36128,0.38642,0.3862,0.36198,0.41631,0.36558
0.0010592,0.32921,0.35096,0.0019901,0.10992,0.0014625,0.0010217,0.0017588,0.35446,0.0033247,0.0021508,0.0016262,0.0021141,0.0016246,0.004743,0.0013204,0.017079,0.0026568,0.32686,0.3579,0.0046342,0.0011645,0.064053,0.34701,0.0032826,0.0038997,0.0035354,0.34541,0.039277,0.0084692
0.35265,0.33386,0.0039278,0.0035515,0.25405,0.35346,0.35381,0.35451,0.004945,0.35228,0.35421,0.35548,0.35348,0.35456,0.35457,0.35452,0.35646,0.0088241,0.33511,0.0044068,0.34938,0.35519,0.33551,0.0071774,0.3533,0.0097743,0.0073635,0.010874,0.34991,0.35204
0,0,0,0,0.01128,0,0,0,0,0,0,0,0,0,0,0,0.0037322,0.0017471,0,0,0,0,0.0078385,0,0.0012778,0,0,0,0.0064495,0.0012667
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0017183,0
0.002359,0.0014243,0.0035219,0.0045335,0.018763,0.3528,0.3544,0.0017541,0.0031733,0.35659,0.0042217,0.0029542,0.0027153,0.0036774,0.0066819,0.0028714,0.012696,0.3782,0.0071155,0.0022513,0.35645,0.3544,0.01881,0.0045728,0.35534,0.37807,0.0055402,0.0051348,0.039839,0.0052188
0.35401,0.33583,0.3546,0.3779,0.43011,0.0073755,0.0031769,0.35589,0.36015,0.0066794,0.35462,0.35769,0.35718,0.35607,0.35487,0.35397,0.37779,0.0092357,0.33654,0.36579,0.0082426,0.0064279,0.40065,0.3584,0.0088464,0.0091841,0.38153,0.35878,0.39721,0.36242
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0031898,0.0021405,0.35259,0.0042626,0.042542,0.35506,0.35499,0.0029722,0.0044316,0.35602,0.35354,0.34946,0.0036362,0.3508,0.35486,0.0037713,0.01395,0.38081,0.33278,0.0034341,0.35615,0.35489,0.028459,0.0074911,0.35618,0.37798,0.0094288,0.0063057,0.052894,0.0099114
0.35296,0.33494,0.005387,0.3781,0.40733,0.0049285,0.0023665,0.35464,0.35896,0.0067884,0.0052616,0.011091,0.35623,0.008925,0.0061485,0.35319,0.3768,0.0054336,0.010322,0.36461,0.0073783,0.0056818,0.39069,0.35537,0.0068516,0.0090593,0.37695,0.35766,0.38533,0.35709
0,0,0,0,0.0091831,0,0.35028,0,0,0,0,0,0,0,0,0,0,0,0.0010346,0,0,0,0.0029152,0,0,0,0,0,0.0040689,0
0.35467,0.0068792,0.35691,0.38063,0.39477,0.34844,0.004775,0.0082776,0.36138,0.35924,0.0070745,0.35896,0.35789,0.35734,0.0118,0.35543,0.37831,0.38313,0.013262,0.36637,0.35843,0.023792,0.39217,0.35894,0.3581,0.38515,0.014577,0.36181,0.19464,0.36071
0.0014535,0.33057,0.0010524,0.0014552,0.036824,0.010895,0.0023992,0.34927,0.0016051,0.0028882,0.3514,0.0013201,0.001659,0.0022626,0.34893,0.0015956,0.009115,0.0027457,0.32916,0.0016284,0.0044653,0.33674,0.020705,0.0022616,0.0045198,0.0015187,0.37221,0.001711,0.23432,0.0052632
0.35527,0.33623,0.35515,0.3805,0.38982,0.35793,0.35638,0.35671,0.36132,0.35943,0.35753,0.010812,0.35691,0.35717,0.35712,0.35462,0.37954,0.38189,0.34081,0.36631,0.36042,0.35928,0.38751,0.35892,0.35951,0.38503,0.38383,0.35958,0.38489,0.36
0,0,0.0026471,0.001067,0.032429,0,0,0,0.0013026,0,0,0.34777,0.0022546,0.0015029,0.0019653,0.0022062,0.0035592,0.0018773,0,0.001555,0,0,0.020756,0.0015293,0.0017124,0.0012541,0.0016544,0.003166,0.02703,0.0039456
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0.0064598,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003792,0,0,0,0,0,0.0018272,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0.007733,0,0,0,0,0.0022707,0,0.0017312,0,0,0.0012718,0,0.0023032,0.0014251,0,0,0,0,0.0023757,0,0.001038,0,0,0,0.0083017,0.001104
0.35164,0.33233,0.0020974,0.0018731,0.15915,0.3535,0.0022016,0.3518,0.0036148,0.010488,0.0045018,0.35173,0.0051543,0.0035188,0.35226,0.35139,0.055675,0.37337,0.33135,0.0033626,0.34621,0.35553,0.10332,0.0045372,0.010268,0.010009,0.0058749,0.0059466,0.3115,0.34081
0,0.0011161,0.34983,0.0015735,0.068255,0,0,0.0010166,0.35389,0.0018618,0,0,0.0011464,0.0010699,0.0014597,0,0.01133,0.0019916,0.0035001,0.35659,0.0030019,0,0.034016,0.34505,0.0025288,0.0015662,0.002461,0.34294,0.019729,0.0036332
0.0019424,0.0016268,0.0040487,0.37679,0.12594,0.0031646,0.0025534,0.0019766,0.0032735,0.0068048,0.0030178,0.003548,0.0044422,0.0034148,0.0045611,0.0019141,0.015743,0.012377,0.002786,0.0043419,0.011997,0.002809,0.048058,0.0091587,0.0077221,0.37138,0.37603,0.008623,0.046257,0.0072446
0.0012135,0.0013836,0,0.0015077,0.037405,0.0012373,0.0011135,0,0.0015624,0.34245,0.0016605,0.0018412,0.0038359,0.0025745,0.0017058,0.0016982,0.0097812,0,0.004189,0.0022717,0.0024495,0,0.014953,0.0030319,0.34131,0,0.0020361,0.0028202,0.031056,0.0069814
0,0,0,0,0.033892,0.001339,0,0.0015053,0,0.0017714,0,0,0.34093,0.34671,0.0013549,0.0012106,0.27438,0,0.0016467,0,0.0019221,0,0.19802,0,0.0017554,0.0026648,0,0.0010965,0.025127,0.0056378
0,0,0,0,0.013617,0,0,0,0,0,0,0,0,0,0,0,0.015926,0,0,0,0,0,0.011488,0,0,0,0,0,0.0075868,0.0011066
0,0,0,0,0.012307,0,0.35055,0,0,0.0012291,0.34862,0.0014966,0.0043519,0.0020486,0,0,0.0099707,0,0.0010654,0,0,0,0.0088699,0,0.0020298,0.0014512,0,0.0020933,0.0046064,0.0026325
0,0,0,0,0.0042783,0,0,0,0,0,0,0,0,0,0,0,0.0010789,0,0,0,0,0,0.0038728,0,0,0,0,0,0.0013643,0
0,0,0,0,0.015747,0,0,0,0.31003,0.0053374,0,0,0,0,0,0.0019539,0.26482,0.0019684,0,0.10333,0.0077169,0.0013878,0.18337,0.0013129,0.0026506,0,0,0,0.011701,0.001789
0,0.0012591,0.0011027,0.0031828,0.040257,0.0024843,0.0013301,0.3477,0.0013357,0.0039135,0.0012069,0.0016038,0.002151,0.0017918,0.001624,0.0013579,0.012266,0.0042216,0.0036905,0,0.0040831,0,0.019601,0.0026199,0.0027014,0.0041741,0.36798,0.0014755,0.067879,0.0080795
0,0,0,0.0011783,0.036125,0.0012178,0.0010407,0,0.039408,0.001759,0,0.0010797,0.0010117,0.0013884,0,0.0017318,0.004892,0.0050735,0.0020409,0.25224,0.33903,0,0.016914,0.0030851,0.00287,0.0022523,0.0014268,0.33879,0.013986,0.0037059
0.35092,0.0010632,0,0.0014785,0.046249,0.0042372,0,0.0010804,0.0015484,0.0070218,0.0018589,0.0039173,0.0026346,0.0032591,0.003656,0,0.014035,0.0096093,0.0030479,0.0019568,0.0064076,0.0028724,0.023214,0.002268,0.34224,0.0055304,0.0038449,0.0035906,0.040129,0.0062217
0,0,0,0.0010903,0.092069,0.34727,0,0.0021944,0.001274,0.0014669,0.0019564,0.0014538,0.3458,0.0012154,0.0050978,0,0.04483,0.0026605,0.3243,0.0010496,0.0024197,0.35119,0.052466,0.002181,0.0038661,0.36029,0.0020329,0.003729,0.024865,0.32719
0,0.32981,0.35028,0.0023967,0.07437,0.0016344,0,0.0017377,0.0025667,0.0018278,0.0013306,0.0028391,0.0025878,0.0016972,0.34538,0.34833,0.013872,0.36269,0.0020244,0.0027677,0.0037512,0.0015733,0.04607,0.0017179,0.0034198,0.010033,0.0040241,0.0044445,0.19717,0.0084383
0.001125,0.001395,0,0.0027446,0.05568,0.0012497,0,0.0013628,0.0015638,0.34013,0.0012686,0.34647,0.0018947,0.0014722,0.0019241,0,0.010723,0,0.0017573,0.0031116,0.0018723,0.0010321,0.030358,0.0047506,0.0043662,0.003367,0.0048915,0.0041493,0.039454,0.0050595
0,0.0014318,0.0029579,0.37002,0.035785,0.0011376,0,0,0.0024935,0.0027926,0,0.002386,0.00244,0.0019512,0.0018541,0,0.0083162,0,0.0019969,0,0,0.0011528,0.021343,0.0033361,0.0018787,0.0014613,0,0.0037433,0.013978,0.0040583
0,0,0,0,0.043133,0,0.35104,0,0.0027087,0.0013254,0.34977,0,0,0,0.0018194,0.0010203,0.0041204,0.0027231,0.0048392,0.0012786,0.0015359,0,0.017751,0.34298,0.0018217,0,0,0.0042009,0.033058,0.002968
0,0,0,0,0.020391,0,0,0.0010231,0,0,0,0,0.0010671,0.346,0.0010451,0,0.017361,0,0,0.0010707,0.0011688,0,0.013192,0,0.0012831,0,0.0016702,0,0.011787,0.0016151
