0.046635,0.031693,0.0196,0.10061,0.12113,0.22756,0.032972,0.013079,0.011309,0.020237
0.16942,0.028052,0.058124,0.31951,0.39511,0,0.049946,0.2578,0.25912,0
0.16986,0.32325,0.25727,0.061137,0,0.28353,0.28877,0.037507,0.031471,0.28441
0.001786,0.0040076,0.004321,0.0055095,0.0072476,0.0022826,0.0054247,0.001155,0,0
0.014621,0.055732,0.03663,0.049621,0.043276,0.0063577,0,0,0.0042289,0
0.24388,0.2516,0.26342,0.18549,0.26343,0.025107,0.29089,0.27503,0.26818,0.2767
0.081828,0.27051,0.032034,0.1654,0.35429,0.28501,0.030972,0.010862,0.033682,0.032717
0.031588,0.054321,0.040888,0.03213,0.06499,0.0041355,0.081252,0.0033085,0,0.24232
0.22808,0.003153,0.24381,0.17623,0,0,0.1319,0.28923,0.25306,0.013649
0.0049851,0.014398,0.0094557,0.0044908,0,0.0011266,0.038443,0.0044012,0.0031948,0.0037543
0.25488,0.12928,0.33073,0.17908,0.23745,0.0077812,0.20049,0.065366,0.025753,0.26743
0.008029,0.0064166,0.0017735,0,0.014631,0.0039724,0.019417,0,0.0029287,0.0015847
0.034153,0.13709,0,0.19011,0.029866,0.27043,0.049023,0.21827,0.2554,0
0.001414,0.0081187,0.0019299,0.0048726,0.0089982,0,0.013337,0,0.0023913,0
0.0031684,0.049669,0,0.001483,0,0,0,0.011211,0,0
0.0045889,0.015273,0.0017481,0.0047307,0.013083,0,0.011367,0,0.004272,0.012411
0.26076,0.29514,0.22518,0.25208,0.21802,0.25884,0.085359,0.27709,0.28456,0.26433
0.0019763,0.0033783,0.0070288,0.015389,0,0.0025415,0.018155,0.004733,0.01546,0
0.048621,0.0054626,0.067185,0.084031,0.084064,0,0.23254,0.0065432,0,0.0061229
0.0034509,0.019982,0.0014378,0.013133,0,0.0041616,0.005782,0,0,0.0056439
0.19378,0.23743,0.21551,0.33736,0.175,0.27757,0.28133,0.028988,0.05597,0.008176
0.0075514,0.013504,0.011075,0.017814,0.013364,0,0.010354,0.0029817,0.0038487,0.014493
0.28442,0.30142,0.2797,0.33365,0.27429,0.24667,0.30788,0.2702,0.27528,0.27438
0.003154,0.011959,0,0.0072188,0.005331,0.0067766,0,0.0048203,0,0
0.29366,0.20078,0.27524,0.018448,0.33639,0.26288,0.17616,0.26604,0.25695,0.029516
0.015722,0.072937,0.041657,0.27874,0,0.028745,0.02766,0.010516,0.0056747,0.27371
0.0050621,0.078541,0,0.0902,0.011122,0,0.13617,0.0064709,0.021569,0
0.057758,0.11361,0.34899,0.13751,0.15083,0,0,0.0088802,0.015664,0
