0.015883,0.029251,0.048848,0.23409,0.1271,0.0071213,0,0.21045,0.012744,0,0.01399,0.025623,0,0.0030879,0.24544,0.0097142,0.01879,0.002845,0.23303,0,0.0059314,0.0021551,0.21196,0,0.012566,0.23791,0.013187,0,0.022435,0.014524,0.0021069,0.012097,0.011198,0.23349,0,0.0027019,0.019631,0.2328,0.037127
0.017514,0.26567,0.27502,0.0029279,0.20514,0.0076127,0.015254,0.25839,0.26957,0.25981,0.0086296,0.15065,0.24828,0.025103,0.0028033,0.0090574,0.26108,0.015128,0.26364,0.0043511,0.006982,0.24931,0.24331,0.25099,0.25184,0.25589,0.011613,0.0072199,0.26561,0.26783,0.25783,0.023581,0.26637,0.019317,0.26407,0.001605,0.26031,0.016621,0.034081
0.25675,0.025748,0.10919,0.26185,0.18647,0.25782,0.26382,0.034882,0.0022444,0.016769,0.27879,0.19098,0.022706,0.2457,0.26321,0.2688,0.011496,0.27808,0.0045061,0.29299,0.25678,0.010195,0.020205,0.024161,0.02761,0.0082621,0.25998,0.26782,0.020489,0.0051081,0.019597,0.27308,0.0147,0.2437,0.011032,0.28414,0.017397,0.25174,0.25494
0,0.0076658,0.00369,0.0023513,0.016563,0,0,0,0,0.0017607,0,0.013548,0,0.0052302,0,0.0015543,0,0,0,0.0019325,0.0042684,0.0025261,0.0021727,0,0.001136,0.0022774,0,0,0,0,0.0017162,0,0.0031093,0.0027682,0.0024376,0.0020359,0.002535,0.0025184,0.0038433
0.014422,0.027368,0.1102,0.010003,0.028877,0,0.011625,0.016534,0.0045645,0.0036759,0.013003,0.014862,0,0.007259,0.0062603,0.0026162,0,0.01072,0,0.011223,0.0010048,0.24302,0.00437,0.0095425,0,0.016775,0.0034323,0.015234,0.0025252,0,0,0.0054485,0,0,0,0.018831,0,0,0
0.25342,0.09712,0.25466,0.014645,0.26406,0.26206,0.25679,0.25479,0.26534,0.26032,0.27267,0.30049,0.25547,0.25171,0.026383,0.26816,0.27323,0.25305,0.26167,0.2496,0.25287,0.012633,0.25376,0.25799,0.2471,0.0071443,0.25364,0.25928,0.28325,0.26212,0.26052,0.28069,0.26312,0.25612,0.26424,0.017457,0.26049,0.25636,0.28892
0.02945,0.046958,0.38579,0.24492,0.12257,0.25808,0.0090272,0.02438,0.013177,0.020838,0.019676,0.020116,0.25276,0.25155,0.25255,0.01926,0.015035,0.033413,0.25246,0.24093,0.013808,0.2532,0.2422,0.23905,0.0096671,0.24871,0.014008,0.014736,0.024486,0.0019505,0.027574,0.028353,0.23904,0.22897,0.24811,0.011489,0.0422,0.01134,0.033992
0.0049451,0,0,0.0062977,0.23884,0.0045878,0.0047031,0.024816,0.005454,0.00323,0.25613,0.1277,0.012378,0.0052821,0.012418,0.0078118,0.0052388,0.026582,0.01255,0.02931,0.0090433,0.0016487,0.011844,0.002683,0.0227,0.0041504,0.011057,0.0032182,0.0095659,0.25604,0,0.039318,0.023207,0.020149,0.015991,0.0040978,0.0027376,0.01287,0.023809
0.23195,0.25512,0.0013602,0.011539,0.025583,0.0023178,0.23317,0.24359,0.24702,0.25525,0.011423,0.10961,0.0028304,0.014298,0,0.25398,0.24726,0.033319,0.002367,0.022905,0.24155,0,0.0069217,0.0014257,0.2542,0.0088293,0.24799,0.23972,0.25395,0.010797,0.25255,0.22662,0.015962,0.0085691,0.014408,0.26723,0.23747,0.2444,0.24214
0.007164,0.0015366,0.0011069,0.0013253,0.019487,0,0.015815,0.0014647,0.0012084,0.005553,0.0087863,0.050363,0,0.0033673,0,0,0.0049559,0.0097082,0.0017643,0.010032,0.0015816,0.0019726,0,0.01001,0.0016402,0.003955,0.0031122,0.015012,0,0.0021006,0.0030104,0.0038023,0.0043906,0.0053025,0,0.0046925,0.0023233,0.0034205,0
