0,0.0097221,0.0025002,0,0,0,0.010999,0,0,0,0.011793,0,0,0,0.019712,0,0,0.006755,0,0,0,0.056015,0.0075762,0,0,0.0013075,0.013559,0,0.0095715,0.016132,0,0,0,0.0052471,0.024628,0,0,0,0.0058977,0,0.013914,0.012809,0,0,0.013011,0.045859,0,0.016135,0.015197,0,0.012159,0.011836,0,0.013179,0.024103,0.003617,0,0,0.020639,0,0,0.0094862,0,0,0.046354,0,0
0,0,0.019889,0.02321,0.010372,0,0.014006,0.011184,0.01592,0.0092891,0.0019936,0.020657,0.027513,0,0.033076,0.0052552,0,0.059325,0,0,0.013945,0.087919,0,0,0,0,0,0,0,0,0.013958,0,0,0,0,0.012323,0.026351,0,0,0,0.049864,0,0.0091883,0.0053526,0.016296,0.0028338,0.043388,0,0,0,0.0031412,0,0.017228,0.0090589,0.003724,0.023972,0.065346,0.071376,0,0.0047666,0.0088835,0,0,0,0.019625,0.025456,0.035404
0.0037834,0.0092713,0.013562,0.0058117,0,0,0,0,0,0.0038501,0,0,0,0,0.029077,0.013117,0,0.010801,0.014017,0,0,0.031607,0,0,0,0,0,0.0066639,0.011974,0,0.015687,0,0,0,0,0,0.0016191,0.0035513,0,0.0012063,0.0037232,0.0016798,0,0.0052954,0,0.012683,0.03192,0.0029143,0.007997,0,0,0.00041107,0,0,0.029345,0.0014706,0.0031213,0,0,0,0,0.0034293,0,0,0,0,0
0,0.0031357,0.0021403,0,0,0,0,0,0,0,0,0,0,0.00076143,0,0,0.0033825,0,0,0.0016015,0.0029916,0,0.001406,0,0.0026831,0,0.004066,0.0024679,0.0051825,0,0,0,0,0,0.0018667,0,0.001329,0,0.0084351,9.9568e-05,0,0.00091124,0,0.00044183,0,0,0,0.0043451,0.010884,0,0.0034089,0,0,0,0,0.0040981,0,0.011206,0,0.00077581,0.004214,0,0,0,0,0.0032709,0.0080297
0,0,0.01305,0.01024,0.0064174,0.0038986,0.014288,0.0051525,0.012045,0,0.014534,0.013049,0,0,0,0,0,0,0.0070786,0,0,0.032547,0,0.00074017,0.012128,0,0.0010422,0,0,0,0.0036335,0.01099,0,0.0026069,0.00017803,0.00012671,0.0077353,0.0047652,0,6.5253e-05,0.024323,0,0,0,0.0074554,0,0.0019629,0.0058195,0.00019106,0,0.0020493,0.01888,0,0,0.017919,0,0,0.013719,0.0042708,0.001431,0,0,0.012295,0,0,0.01977,0
0,0.0038129,0.015057,0.0029846,0,0.0033497,0.0061727,0,0,0.0058326,0,0.011802,0.00022559,0.014772,0.0085049,0,0,0.0043547,0.013165,0,0,0.057721,0.013394,0.0027037,0,0,0.0041076,0,0,0.02219,0.013456,0.0099156,0.0069446,0,0,0,0,0.0064493,0,0,0.022945,0.0041165,0,0,0.009909,0.0045048,0.015685,0,0.010756,0,0.018721,0,0,0.073548,0.00033029,0,0.027352,0.0074146,0,0,0,0,0.010414,0,0.068746,0,0.054234
0,0,0,0,0.017471,0,0,0.04216,0.02613,0.016606,0,0.010983,0,0,0.027402,0,0.035623,0.02781,0.0067501,0.012954,0,0,0.026419,0.0071805,0.018214,0,0,0,0,0,0.04272,0,0.010529,0.0037416,0.021957,0.0093244,0.023992,0.034394,0.0058377,0,0.01383,0,0.032307,0,0.026809,0.0080455,0.032067,0,0.053765,0.021148,0.014335,0,0.02158,0,0.042647,0,0,0,0,0.0013795,0,0.050518,0,0,0.07331,0,0.099424
0,0,0.0084611,0.01101,0.022661,0,0.014723,0.0074083,0,0,0,0.0099772,0.015531,0,0,0,0.0022137,0.00032914,0.033013,0,0.0029631,0.035868,0.0043663,0,0,0,0.019963,0.0033444,0.010277,0,0,0.0082509,0.023185,0,0,0,0,0.0081895,0.0073281,0,0.013992,0.020461,0.0073451,0,0.024402,0,0.0079071,0,0,0,0,0.021007,0.018071,0.010865,0.025884,0,0,0,0,0.014354,0,0,0,0,0.010321,0,0.00081677
0,0,0.009091,0.0086402,0,0,0.0011894,9.2485e-05,0.0033326,0.013166,0,0.021685,0.0028994,0,0,0.029766,0.0082411,0.010327,0.028917,0,0,0.026246,0.00076513,0,0,0,0.006246,0,0,0,0.013305,0.0088514,0,0.032262,0,0.036382,0.024189,0,0.0056082,0,0.067881,0,0.0029459,0.0055352,0.029623,0,0,0.018225,0.055172,0,0,0,0.022006,0,0.039107,0.015546,0,0.023849,0,0,0,0,0.00029638,0,0.033752,0.022104,0
0.015389,0,0.0063764,0.00043644,0,0,0,0.012057,0,0.0022405,0,0,0.0021686,0,0.0044129,0,0.011563,0,0,0.0071116,0.011905,0,0.013119,0.0054557,0.0047948,0,0.0055535,0.0081798,0,0,0,0,0.010139,0,0.0022184,0,0,0,0.0062592,0,0.93905,0,0.0034188,0,0,0,0.0012481,0.0043184,0.0039094,0.0013955,0.013335,0,0,0.00057996,0,0.0077669,0,0.020633,0.0067989,0.00057439,0.0054283,0.0012838,0.002166,0.00084865,0.0041848,0.0045688,0.028733
