0,0,0.00063607,0.0048748,0.0048736,0,0,0,0.000375,0.00095413,0,0,0.00017322,0.10525,0,0.013822,0,0.00020267,0,0.0022849,0,0.00052695,0,0.00040643,0.00056137,0,0.0014011,0.00058684,0,0.002112,0.0024434
0,0.00022001,0,0.017278,0.0018653,0,0.0021612,0.00051759,0.10089,0.0017155,0,0,0,0,0,0.0099055,0.00028014,0.00010958,0.0031254,0.00095495,0,0.00019553,0,0,0,0,0,0,0,0.0022746,0.0029886
0.00013862,0,0,0.0062355,0.00060331,0.00032707,0.00019301,0,0,0.00042968,0,0,0.00022414,0.00021657,0,0.0058549,0,0.00030922,0.00065123,0,0.00038637,0.0011696,0,0.0015705,0,0.0017157,0,0.0010789,0,0,0
0.0019288,0,0,0.005928,0.004127,0.0028884,0.0063802,0,0,0.00089516,0,0.00079731,0,0.00013038,0.00057879,0.012287,0,0,0.0029263,0.00046811,0,0.00055694,0.00073845,0.0023577,0,0,0,0,0,0,0.0046519
0,0,0,0.00099752,0.00059137,0.0014804,0.00041413,0,0.0012284,0.0018286,0,0.0031348,0.0010527,0.0003705,0.00052384,0.0045142,0,0,0.00064961,0.001882,0.00065269,0.0022911,0,0.00020337,0.0023967,0.0011324,0.00042308,0.00080751,0.00025219,0.00068972,0.010567
0.00061274,0,0,0.020578,0.0010688,0.00026415,0,0.00075004,0.00024169,0.10528,0.00014459,0,0.0018103,0.0012527,0.00036451,0.0023516,0.0015967,0.0016241,0.00089209,0.11207,0,0,0,0.0030305,0.0010902,0.0013277,0.00060204,0,0,0,0.0029237
0.00072923,0,0,0.006004,0.00018024,0.0013882,0,0,0.0012013,0,0,0.002286,0.0014285,0.0002369,0.0012728,0.003202,0,0,0.0023645,0,0.00027604,0.0020231,0.00034616,0,0.0012614,0,0,0,0,0,0.0062118
0,0.00012132,0.0011369,0.006524,0,0.00033965,0.0001751,0,0.00029812,0.00076534,0,0.00048506,0,0.0012564,0.0017186,0.016269,0,0.00064758,0.0031224,0.0013762,0,0,0.00091406,0.0012314,0,0.0001577,0.002896,0,0,0.0013128,0.0020681
0.00042327,0,0.00048479,0.0082534,0.0016862,0,0,0.00033291,0,0.0022089,0.00040849,0.00015197,0,0,0.00019739,0.0018016,0,0.00061386,0.00092142,0.00042466,0,0,0,0.0020538,0.0015674,0,0,0,0,0,0.0011547
0.00032019,0,0.08974,0.0028653,0.0018356,0,0.00084759,0,0.00099605,0.0012638,0.00084818,0,0.00034227,0.00093991,0.00015678,0.0094371,0,0.00026462,0.0015441,0.0011981,0,0,0,0,0,0,0.0018922,0,0,0.0048108,0.0021937
0,0,0,0.0023624,0.00018326,0.095985,0.00072645,0,0,0.0006161,0.00039781,0,0.00036957,0.00033086,0,0.0026205,0,0.0012704,0.00019838,0.00019328,0.00072204,0,0,0.00018922,0,0,0.00059216,0.0015693,0,0,0
0.00015621,0,0.00074571,0.0092561,0.0014026,0,0.0022505,0,0.00034128,0.0001548,0,0,0,0.00057526,0.11066,0.00068617,0,0.00055474,0.00039738,0,0,0,0,0,0,0,0,0,0.0048627,0.0031779,0.0012242
0,0,0,0,0.00060774,0.00066848,0.0004235,0.00051366,0,0.00016441,0.0043843,0,0.00012997,0,0.00095788,0.060634,0.0016966,0.00088011,0.00040977,0,0.0072795,0.00090684,0.00065494,0.00029865,0,0,0.003262,0,0.00035088,0,0.00080456
0,0,0.00079034,0.0062651,0.00056313,0.0054066,0,0,0,0.0010979,0,0.0011471,0.0001238,0.0021167,0,0.0074492,0,0,0.0026473,0.00032105,0,0,0.0018801,0.00082173,0.0010898,0.12805,0,0,0,0.0013019,0.0043013
0.00043514,0,0.00065629,0.019246,0.091205,0.0035113,0,0,0.00203,0,0,0.10893,0.0021087,0.0033686,0,0.039941,0,0,0.00029893,0.0025208,0.0025005,0.12786,0.00025512,0.0016333,0.0013642,0.010516,0,0,0.0035209,0.0077166,0
0.0015359,0.00016996,0,0.0082634,0.00091563,0.00041267,0.00029898,0.00048749,0.00068571,0.00055054,0,0,0.00046225,0.00060543,0,0.0002411,0,0.00022716,0,0.00075819,0.00018411,0.00071266,0,0,0,0.0026132,0.0021333,0.0021791,0,0,0.0070564
0,0,0.00040682,0.0070236,0,0,0,0,0.00018363,0.00023576,0,0,0.00051122,0.00072988,0,0.00057261,0.00035115,0.00052874,0.0017067,0.00074601,0.00035706,0,0,0,0,0,0.0011687,0,0,0.00081177,0.0038133
0,0,0.00028458,0.0066031,0,0,0,0,0,0.00025008,0,0,0,0.00035065,0,0.0020723,0,0.00012875,0,0,0,0,0.0001055,0.00093718,0.00069963,0,0,0.0027695,0,0,0.0025627
0.00030979,0,0,0.015522,0.00036819,0.00030898,0.0013636,0,0.00040808,0.000621,0,0.0027759,0,0.0013015,0.0013479,0.0026293,0,0,0.00020193,0.0016523,0.0002779,0.0013918,0,0.12453,0.0010799,0.0018325,0.00099361,0,0.00092826,0.0026014,0.00059329
0,0,0.00014469,0.010016,0.0017088,0.0013013,0.0012063,0.00017294,0,0.00056869,0.0015226,0.00033146,0,0.00012667,0.00029716,0.026786,0.0021467,0,0.0098561,0.00093399,0.00079448,0.0023708,0,0,0,0,0,0,0,0.0047402,0.00081269
