0.00019058,0.092652,0.00074822,0,0.0057393,0,0.00023263,0.00094164,0,0.00051111,0.0024901,0.00047777,0.00025567,0.10458,0,0.015478,0.00017726,0,0.002174
0,0.00098954,0,0,0.0027434,0.0033565,0.0032641,0,0,0.00068612,0.0013486,0.00057444,0.002119,0.00014514,0.0011232,0.0041857,0,0.0024035,0.005819
0.0005438,0.00016026,0,0,0.00084567,0.00030899,0.00037613,0.0020791,0,0,0.00061512,0.00063679,0.00023971,0.00019773,0.0015797,0.0029029,0,0,0.0025513
0.0023468,0.00046961,0,0,0.0049187,0.0033599,0.0069195,0.00054542,0,0.00071301,0.0038223,0,0.0019365,0.00056615,0.0017703,0.0014635,0,0.0012019,0.0032174
0,0.00050196,0,0,0.00085456,0.0016351,0.00052973,0.00029128,0,0.0016766,0.0015235,0,0,0.0006033,0,0.0030539,0,0.0060674,0.0038091
0.0010229,0.0019695,0.0010235,0,0.00087326,0.00043739,0,0,0,0.10266,0.00011785,0,0,0.0016606,0,0.00053049,0,0,0.0015092
0.00087797,0.00026568,0,0,0,0.00097773,0,0.00074458,0,0,0.1036,0,0,0,0.00075789,0.0016553,0,0.0070587,0
0,0,0.0016794,0,0.00082986,0.00072155,0.00055575,0,0,0.00050305,0.0024776,0,0.0007178,0.0020998,0.00032107,0.0018828,0,0,0.0010636
0.00058845,0,0.0005588,0,0.0020445,0,0,0,0,0.0016405,0,0,0.0012468,0,0.00057975,0.00015936,0,0,0
0.00037076,0.00059015,0.089461,0,0.0021014,0.00041188,0.00092952,0.00019486,0,0.0011833,0,0,0,0.001194,0.00048796,0.0021625,0,0,0.00074075
0,0,0,0,0,0.094868,0.00051163,0.00078341,0.00058789,0.00040729,0,0.0013879,0,0,0,0.10651,0.00081551,0,0.0026754
0.00010656,0,0.00079736,0,0.0014577,0,0.002585,0.00086924,0,0,0,0.00031616,0.00079311,0.00047232,0,0,0,0,0
0,0.00039595,0.0004506,0,0.0027687,0.0019459,0.0010244,0,0,0.00057586,0.00056984,0,0.00061359,0.0002708,0.00099879,0,0,0.00042338,0.010203
0.0015589,0.00092584,0.00093989,0,0.0011511,0.0052683,0,0.00096236,0.00015278,0,0.0053991,0,0.0018992,0.0028883,0.00075892,0.0056228,0.00054309,0.0062929,0.0088083
0.00070235,0.093991,0.0010014,0,0.091064,0,0,0.0016893,0,0,0.0066503,0,0,0.0030752,0.00010138,0.018937,0.0018065,0,0.12791
0.0016682,0,0,0,0.00092728,0.00034999,0.00037797,0,0,0,0.0001464,0.0003216,0.00048081,0.00060047,0,0.00022435,0.00012848,0,0.00081069
0,0.00036747,0.00048685,0,0,0,0,0.00065424,0,0,0.00047139,0.00013568,0.00019376,0.00088716,0,0,0,0,0
0,0.00080826,0.00037481,0,0.00019571,0,0,0.000223,0,0,0,0.00027561,0.0004695,0.00040421,0.00054477,0,0.00036911,0,0.00029014
