0.092381,0.13508,0.094352,0.0752,0.072297,0.13434,0.0054255,0.10967,0.18674,0.042639,0.027813,0.05756,0.025909,0,0.009013,0.020559,0.2411,0.23355,0.0021679,0.014351,0.05358,0,0,0.26351,0.05482,0.24878,0.011773,0.019494
0.10953,0.16817,0.20733,0.091208,0.25592,0.30464,0,0.17356,0.27383,0.35952,0.074031,0.15272,0.016331,0.23842,0.014943,0.26724,0.021453,0.25143,0.23705,0.065535,0.15944,0.2424,0.26336,0.021074,0.2074,0.24393,0.024636,0.22954
0.24048,0.18586,0.1539,0.25954,0.11964,0.050559,0.39474,0.19913,0.065357,0,0.24218,0.18866,0.26096,0.024747,0.25659,0.013656,0.23708,0.020984,0.009327,0.22524,0.17017,0,0,0.24112,0.17714,0,0.25982,0.10291
0.003477,0.0018392,0,0.0042834,0.0027919,0,0.004869,0.013868,0.0039359,0.0014764,0.0016625,0.0038738,0,0,0,0.0017238,0.0028457,0.0038507,0,0,0.0096817,0.0011225,0.0032964,0.0040489,0.005001,0,0,0
0.026953,0.042651,0.030162,0.044447,0.10061,0.045263,0.047804,0.0063668,0.028759,0.0032029,0.030777,0.016449,0.004178,0,0,0.0015437,0,0.033076,0,0,0.013082,0.28495,0,0.01108,0.058243,0,0,0.015215
0.25774,0.18483,0.29325,0.22371,0.22452,0.24385,0.2439,0.29383,0.26938,0.22557,0.24904,0.27891,0.24021,0.24278,0.27315,0.24426,0.25003,0,0.20555,0.29085,0.27159,0,0.25044,0.0025126,0.27291,0.21882,0.23992,0.29432
0.20565,0.31697,0.17432,0.11054,0.35463,0.29326,0.047763,0.081724,0.31808,0.058017,0.14929,0.19083,0.28622,0.005918,0.024231,0.26415,0.24078,0.30276,0,0.042659,0.14963,0.26889,0.01847,0.26733,0.18261,0,0.023214,0.19272
0,0.024196,0.020958,0.078541,0,0.069331,0.023885,0.20343,0,0,0.031727,0.035906,0.0018265,0,0.25796,0.0036492,0.019369,0,0.0040715,0,0.13265,0,0,0,0.061994,0.017844,0.037254,0.052138
0.16884,0.018514,0.18202,0.1446,0.020106,0,0.23111,0.068399,0.023345,0.26516,0.14011,0.12342,0,0.27059,0,0.012498,0,0,0.25067,0.05091,0.027649,0,0.24169,0,0.12211,0.24058,0.038818,0.087113
0,0.001292,0,0.019342,0.0078124,0.011715,0.034229,0.025022,0.0070388,0,0.0078194,0.0023624,0,0.0040562,0,0,0.0041423,0.0058359,0,0.01419,0.012933,0.0010056,0.0019071,0.0021008,0.015978,0,0.0040208,0.0045085
0.21058,0.077026,0.19132,0.22091,0.2296,0.13915,0.23631,0.24647,0.15087,0.25901,0.2208,0.1879,0.25074,0.004746,0.255,0.25763,0.23876,0,0,0.24468,0.23748,0.23948,0,0,0.26266,0.24787,0.014452,0.2874
0.0068576,0.011113,0.0028515,0.0022817,0.0020406,0,0.0094971,0.019979,0.006341,0.0070558,0.0098505,0.0047291,0.004526,0,0.0016427,0.0020872,0,0,0.0011691,0,0.0034638,0.0019482,0.0021403,0.0029284,0.010472,0,0.0063292,0.0020148
0.12088,0.25287,0.16065,0.084375,0.11318,0.17572,0.064755,0.038215,0.15417,0.030508,0,0.071411,0.023122,0.26775,0,0.02277,0.0060777,0.29785,0.2571,0.024332,0.05951,0,0.27723,0.28191,0.03533,0,0.24723,0.023706
0.0025301,0.0056889,0,0.0052868,0.0027031,0.0054847,0.0039948,0.017309,0.0011843,0,0.0094856,0.0034939,0,0,0.0010461,0,0.003392,0,0.0016629,0.0015428,0.0095005,0,0.0068439,0,0.0084121,0,0.0071107,0
0.0052468,0.0037512,0,0.0083351,0.0077795,0.0026968,0.0089264,0.011404,0.0053694,0,0.0022067,0.056652,0,0.0073721,0,0,0,0.0044439,0,0,0.01064,0.0051682,0.0071542,0.0028639,0.017002,0,0.0056051,0.0050123
