0,0,0.00076901,0,0,0.053773,0,0.045347,0,0,0,0.14848,0,0,0,0,0.005476,0,0,0.0045333,0.0045102,0.02543,0,0.016374,0,0,0,0
0.018967,0,0.071399,0,0.064822,0.055584,0,0.022466,0.072731,0.013469,0,0.056154,0,0.021538,0,0.0026931,0,0,0,0,0.0068422,0.022276,0.042513,0.028199,0.0016133,0,0,0
0.013266,0.065217,0,0,0.043372,0.018313,0.021856,0.034604,0,0.03519,0.11005,0.014062,0,0,0.0036813,0.012988,0.030068,0.69646,0.0042887,0,0.0021223,0.026016,0.017367,0,0,0.055797,0,0
0,0,0,0.0068041,0.0065027,0.018539,0.02382,0.057652,0,0.039789,0.021145,0.0087722,0.0063632,0,0,0.031624,0,0,0.018926,0.00049038,0.027402,0.010271,0.00035824,0.0039071,0.057168,0,0,0.018848
0.016867,0.013722,0.0093603,0.11774,0.0049608,0.061228,0,0.017893,0.031408,0.0054972,0,0,0.024854,0,0,0.073453,0,0.045939,0,0,0.023293,0,0.033045,0.014061,0.037839,0.0088938,0,0.013629
0,0.039634,0.0023811,0.087837,0,0.030248,0.0071336,0.053554,0.0042389,0,0,0,0.0069525,0,0,0,0.012026,0,0,0.0012411,0.0012874,0.025619,0,0,0,0.02436,0,0
0,0,0,0.0093671,0,0.030405,0,0,0,0.0085003,0,0.121,0,0,0.00048626,0.0063441,0.0060468,0,0,0.0017419,0.024653,0,0,0,0,0,0.069165,0.018431
0,0,0,0,0.049232,0,0,0.039469,0.035952,0,0.021514,0,0,0.015856,0.004651,0.0084919,0.0037167,0,0.0015151,0,0,0,0.042114,0,0.007914,0.019266,0.062854,0.0069092
0.039544,0,0.039117,0.014439,0,0,0,0.017163,0.042886,0,0,0,0,0.0074937,0.0035119,0.036975,0,0,0,0.0071094,0.011594,0.017491,0.034429,0,0,0,0,0
0,0,0,0.023303,0.048364,0,0,0.088261,0,0,0,0.056203,0,0,0.020379,0.032005,0,0.033838,0,0,0,0.014792,0,0,0,0,0.061526,0.0053745
0,0,0,0.032017,0.035426,0.00082659,0,0.031722,0,0,0,0.0050456,0.020019,0,0.036848,0.025999,0,0.0028772,0,0.013274,0,0,0,0,0.021546,0.03769,0,0
0,0.02343,0,0,0,0,0,0.0018874,0.014511,0.01321,0.011163,0.027625,0,0,0,0,0.0052989,0,0,0.00677,0,0,0,0.029147,0.0034264,0.021138,0.037251,0.0071037
0,0.025389,0.00080415,0,0.011039,0,0,0.069823,0.013427,0,0.038951,0.0085198,0.012247,0,0.011475,0,0.030809,0,0.017425,0.11043,0,0.010161,0.0010199,0,0,0,0.0010477,0
0.0088198,0,0,0,0.038025,0,0,0.026961,0,0,0,0.0044405,0,0.024901,0.0012508,0.0085538,0.032981,0,0,0,0.044436,0,0.024241,0,0,0,0,0
0.023688,0,0,0,0,0,0,0.014279,0,0,0.053987,0,0,0.0014731,0,0.011996,0.0089912,0,0,0,0,0.014278,0.017856,0,0.026904,0.011793,0.020824,0
0.033952,0.0090904,0.057932,0.020641,0,0.018374,0,0,0.010644,0,0,0.0079897,0,0.012973,0,0.022462,0.0053545,0.011529,0.027225,0.00081159,0,0.017155,0.022091,0.01308,0.013206,0.004787,0.053939,0.0012296
0,0.031419,0,0,0.055742,0,0,0.0064298,0,0.12477,0,0.03593,0,0.030937,0,0,0.053622,0.037542,0,0.023783,0,0.01153,0.042313,0,0.10643,0,0,0.094399
0,0.023105,0.015815,0.10184,0.012821,0,0,0,0.017066,0.042482,0.010693,0,0.01311,0,0,0,0.0091589,0,0.014082,0,0,0,0.010296,0,0.13913,0.032554,0,0.033933
0.039464,0.059397,0.0063652,0.037313,0,0,0.006493,0,0.018164,0,0,0,0.0048009,0,0.010197,0.0055414,0,0,0,0,0.0024107,0,0.007223,0.065719,0.0039493,0.010421,0,0
0.046128,0.016441,0.027338,0,0,0,0,0,0.0008632,0.0048087,0,0.056634,0,0,0.020195,0.017412,0,0,0.0059834,0,0.05424,0.016952,0,0.016343,0,0,0.012855,0
0,0,0.035264,0,0,0,0,0.037665,0,0.0063762,0.00072728,0.012888,0,0.00065614,0,0,0.0071651,0.021149,0,0,0,0.006063,0.022372,0,0,0,0.043921,0.032266
0.0043305,0,0.11469,0,0,0.25525,0.020714,0.0061745,0.40116,0.097955,0.12672,0.060562,0.024159,0.057986,0,0.013591,0,0.005382,0,0,0,0.034762,0,0.040146,0.055542,0.031163,0,0.12848
0.026948,0.049428,0,0.12547,0,0.0076966,0,0,0,0,0,0,0,0,0.005695,0.01533,0,0.038916,0,0,0.047543,0,0,0.013407,0.052798,0,0,0.010081
0,0.04423,0,0.061801,0.0085506,0,0,0.015476,0,0,0,0.025792,0,0.0099751,0.00084932,0.0015253,0,0.020262,0.0095438,0,0.016667,0.048561,0.036491,0.04471,0,0,0,0
0,0,0,0.0012473,0,0,0.0026679,0,0.030139,0,0,0,0.01563,0.0072196,0,0,0.011003,0,0,0.028635,0,0,0,0.068886,0.0032603,0.002009,0.042147,0.011215
0.013586,0.0043859,0,0,0.0076656,0,0,0.10537,0.035188,0,0.0013582,0,0.0138,0.028547,0,0.037677,0.051418,0.020713,0.0027026,0,0,0.009798,0.0086968,0.010955,0,0.054364,0,0
0,0,0,0,0,0.14435,0,0.057093,0.047141,0.046339,0.3562,0,0,0,0.016334,0,0.066649,0.041627,0.054058,0.0067807,0.056055,0.09033,0,0.016177,0,0,0,0
0.025298,0,0,0,0,0.015771,0.018341,0,0.033341,0.053491,0,0,0,0.012192,0,0.0072551,0.027066,0.018846,3.609e-05,0,0,0,0,0,0.029149,0,0.0025664,0
0,0,0.014481,0.061931,0.022708,0,0.01339,0,0,0,0.0084917,0.016071,0,0,0,0.9104,0.0033637,0,0.017386,0,0,0.0059605,0.008447,0,0,0,0.0016148,0.026074
0,0.0056511,0.024894,0.022624,0,0,0.0019183,0.030806,0,0,0,0,0.002935,0,0,0,0.0024253,0.01622,0,0,0,0.0023187,0.006699,0,0,0.010525,0.01674,0.013723
0.012509,0,0,0,0,0.00021894,0,0.13126,0,0.011118,0,0,0,0.0087546,0.035222,0,0.076073,0.0092625,0.0062639,0.041037,0.0084492,0.035322,0,0.012149,0,0,0,0
0,0.0014253,0.053626,0.068254,0,0,0,0.021421,0.021098,0.021544,0,0,0.0060338,0,0,0.071374,0,0.023215,0.011133,0.020518,0,0.0032817,0.035457,0.055392,0,0.017921,0,0
0.02692,0,0.015015,0.023294,0.027899,0,0,0.018679,0,0.052631,0,0.00638,0,0.024244,0.0063237,0,0.042778,0.014658,0.0072031,0.069093,0,0.0076755,0.036058,0,0,0.0032206,0,0
0.020983,0.016795,0.028685,0,0,0.037614,0,0.013436,0.040729,0.038343,0,0.021045,0,0.01129,0.012747,0,0,0,0,0,0,0,0.018823,0,0,0.0027588,0.041317,0
0.014585,0.017381,0,0.0040205,0.030181,0,0,0.03139,0.035885,0.011873,0,0,0,0.0025728,0,0.028943,0.0076396,0,0,0.01022,0,0,0,0,0.0071616,0,0,0
0,0,0,0,0.030029,0,0,0.095265,0,0.022627,0.11687,0.0069234,0,0,0.010409,0.039543,5.411e-05,0,0,0,0,0,0,0,0.046142,0.079771,0,0.067462
0.039597,0,0.05256,0,0.00084544,0.021182,0,0.052178,0.030588,0,0,0,0.0088686,0,0,0,0.014703,0.042468,0,0,0,0,0.028618,0.0074878,0,0.012787,0,0
0.048653,0.012394,0.053461,0.0097894,0,0.028259,0,0.0041083,0.040536,0.0135,0.0050092,0.0014915,0.0059078,0.01094,0,0.0072912,0.0042557,0,0,0.016735,0.037494,0.0085455,0.022393,0,0,0,0.037589,0.00070341
0.089727,0.043595,0.049022,0.028788,0.0051398,0,0,0,0,0.29507,0,0,0.022009,0,0.025562,0.029549,0,0,0.029082,0.046321,0.052051,0,0,0,0.058932,0.0038537,0.093747,0
0.12545,0.032598,0.1143,0,0.049344,0,0,0.022104,0.074892,0.0045636,0.027967,0.020646,0.0014673,0.020647,0,0,0,0.092495,0,0.0047191,0,0,0.031019,0,0.016822,0,0,0
0,0,0,0,0.050717,0,0,0.04034,0.005971,0,0.054499,0,0,0.0099078,0,0.014965,0.0011329,0,0.0028876,0.011778,0.039289,0.0067866,0.019285,0.012993,0.054753,0,0,0.060826
0,0.022149,0,0,0,0,0,0,0,0.033043,0.008719,0.049813,0.022572,0.018954,0,0.01262,0.017459,0.041021,0.030593,0,0,0.001086,0,0,0.070951,0.042009,0.014159,0
0,0.10235,0,0,0,0.067315,0,0.068479,0.019838,0,0.060338,0,0.0036516,0,0.0066346,0,0.0089723,0.15438,0.0037758,0.027036,0.014705,0.025599,0.029675,0.0087514,0.019827,0,0,0
0,0,0,0.0044274,0.0081226,0,0,0.065082,0.00095301,0,0,0,0.013248,0,0,0.0078986,0.049601,0,0.0072624,0.001481,0.073312,0.0019543,0.0042266,0,0,0.02157,0.031979,0
0.0013555,0,0.056343,0,0,0,0,0.035527,0,0.040048,0,0,0.029448,0,0,0.043038,0,0,0,0,0,0.013531,0.033576,0.10347,0.00074702,0.0062154,0.061189,0
0.062168,0.0046049,0.03047,0.027245,0,0.0067546,0,0.053331,0,0.024577,0,0,0.0013826,0,0,0,0.0097747,0.017484,0.0089486,0.019899,0.013901,0,0.0027053,0,0.0086957,0.0029954,0,0
0,0.0037391,0,0.0017528,0,0,0.00032213,0.027365,0,0.0095723,0,0,0,0,0,0.0061223,0.024695,0,0.0076377,0.033879,0,0,0,0,0.034656,0,0,0.00068513
0,0,0,0,0,0,0,0.00034299,0.02239,0.11369,0,0.017467,0,0.010487,0.011761,0.0037005,0,0.00030176,0.027197,0.025262,0.011695,0.021412,0,0.0023431,0,0,0.028995,0
0.012407,0,0,0.001069,0,0,0,0.011854,0,0,0,0,0,0.017349,0,0.0020239,0,0,0.024825,0.021619,0.049854,0,0,0,0.059253,0,0.035897,0
0.019833,0,0,0,0.069867,0.0017461,0,0.01797,0.059364,0.0081688,0.028282,0,0.0038551,0.010151,0.0071963,0.011568,0.0042147,0,0,0.027633,0.01868,0,0.0083772,0,0.029594,0,0,0
0,0,0,0,0.028733,0,0,0.056379,0.02438,0,0,0.0053098,0.0014664,0,0,0,0.0099535,0.023695,0.011743,0,0,0.016507,0,0,0.030775,0,0,0
0.030892,0.007632,0,0,0,0,0,0.048506,0.0043623,0.031002,0,0.010541,0,0.021219,0.0014752,0,0,0,0,0,0.015084,0,0,0.039376,0.00022928,0.024651,0,0.049059
0.0049492,0,0,0,0.01839,0.012054,0,0.13278,0.0048758,0.036874,0,0,0,0.02075,0.010762,0.015579,0.027628,0,0.015548,0.034307,0.016797,0,0.0039375,0.058628,0.013887,0.031095,0,0
0.071376,0.053775,0.0013213,0.094444,0,0,0,0,0,0.081014,0,0,0,0.020098,0,0,0,0.020652,0,0,0.098705,0.011432,0,0,0,0,0,0
0.011214,0.010151,0,0,0.01103,0,0,0.008511,0,0.11762,0,0.041949,0.017053,0,0,0.040834,0.0077925,0.0010539,0.022334,0.023669,0.036603,0.023633,0,0,0.0037703,0.019797,0.019203,0.015079
0,0.033594,0,0.022424,0,0,0,0,0,0,0.056645,0,0,0,0,0.0058298,0,0,0,0.044943,0.024806,0,0,0,0.09653,0.043309,0,0.017612
0.0078865,0,0.0017847,0.029968,0.0136,0.008925,0,0.0050151,0.033641,0.007239,0.0037831,0,0,0,0.0044067,0.011643,0.0036339,0.045702,0,0.020866,0.005736,0,0,0,0.0072517,0.84194,0.023359,0.004133
0,0,0.010903,0.046331,0.091095,0.0033462,0,0.032753,0.022667,0,0,0.02267,0.00543,0.0090497,0,0,0.0076785,0.0023264,0.012641,0.0094764,0,0,0.022695,0.0017801,0.037839,0.028352,0,0
0,0,0,0,0.037768,0,0,0.038008,0,0.02376,0,0.016221,0,0,0,0,0,0.020719,0,0,0,0,0,0.027712,0,0.018988,0.032856,0.00014882
0.035694,0,0.11506,0.034951,0,0,0.10644,0.016031,0,0.17992,0.001958,0.017547,0,0.0011903,0,0.0016257,0.0014062,0,0,0.0055391,0,0.0096223,0.011793,0,0.082898,0,0,0.081506
0.037843,0.03554,0.037088,0,0,0.074397,0,0.025952,0.01672,0.065732,0.0031642,0.076572,0,0,0.0063242,0,0.028446,0.017615,0,0,0,0.023712,0,0.014243,0,0.044976,0,0.040004
0,0,0.0073018,0.073107,0.0057905,0.0013492,0,0,0,0.038793,0.006801,0,0,0.030962,0,0,0,0,0.033828,0.0027689,0,0,0,0,0.051279,0.018379,0.010219,0
0.0078576,0.013081,0.0017928,0.056647,0,0,0.036144,0.030321,0.058886,0.024225,0,0,0,0.0023921,0,0.0059712,0.0046804,0,0,0,0.041053,0,0,0.017408,0.00084196,0,0.025042,0.066878
0,0.0064635,0,0.0159,0.00073502,0.005525,0.031692,0.016926,0.031877,0.025925,0.012714,0.023852,0.0030753,0.0043428,0.024023,0,0,0,0.010701,0.0019787,0,0.004268,0,0,0.013907,0,0.011957,0.0012284
0.0037413,0,0.083609,0.025108,0,0,0.0042693,0,0,0.0024417,0.02016,0.035042,0.0081972,0.0091528,0,0,0,0,0,0.01578,0,0,0,0.055174,0.0084614,0,0.074631,0
0,0.013374,0.02699,0.052524,0,0,0,0.043154,0,0,0.0014386,0,0,0,0.0017621,0,0,0,0.0086637,0.0050685,0,0,0.0034692,0,0.010933,0.03365,0.0091172,0.0064348
0,0,0,0,0,0,0.012091,0.048599,0,0,0.049936,0,0.0010139,0.0061268,0,0,0.010715,0.0090057,0,0,0.016788,0.038132,0,0,0.014463,0.0047315,0,0
0.062467,0.005781,0.010778,0,0,0,0.00488,0.014247,0.013358,0,0.037469,0.056083,0,0.066796,0,0,0,0,0,0.010001,0.025177,0.018098,0,0,0.060486,0,0.034473,0
0.00032028,0.076991,0.0044417,0.057964,0,0,0,0,0,0,0.052563,0,0.0087879,0.0073014,0,0,0.0067412,0,0,0,0.014146,0.029027,0.012379,0.0080729,0.015153,0,0.0053934,0.013213
0,0.012885,0,0,0.0086113,0,0,0.021277,0,0.0062254,0.015662,0.02572,0,0,0,0.025269,0,0.0062931,0.0014016,0.0020324,0,0,0.0011678,0.028607,0.028566,0.0035003,0,0.044064
0,0.027547,0,0,0,0,0.0099413,0.14078,0.027042,0,0.015305,0.019017,0.026671,0.0061019,0,0.0084048,0.0080777,0,0,0,0,0.0075007,0,0,0.086311,0,0.019239,0.01452
0.064885,0,0.046837,0.027351,0,0.042493,0,0.015491,0,0,0,0,0.0080354,0,0,0,0.0043484,0,0.0031723,0.016342,0.016968,0,0,0.037777,0.0036863,0,0.025269,0
0.015868,0,0.024243,0,0,0.035084,0,0.045886,0,0.0055715,0,0.0047635,0,0.012845,0.040953,0,0.0061577,0.00488,0,0.024439,0,0.015639,0,0,0.029269,0,0.047239,0
0,0,0.01105,0,0,0,0.0023586,0,0,0,0,0,0.0028852,0,0.00055459,0.004103,0,0,0,0.0075168,0,0.0043796,0,0.023966,0,0.024565,0,0
0,0,0.039852,0,0,0.048352,0,0.081684,0.024334,0,0,0,0.0018303,0.0053482,0.024102,0.06855,0,0.0080225,0,0,0,0.0013878,0,0,0.058783,0.010041,0.010124,0
0,0,0.046209,0,0.0063852,0.00025329,0,0,0.012403,0.011111,0.042936,0,0,0,0.0015731,0.031163,0,0,0,0,0,0.0097323,0.031296,0.01571,0.010279,0.0094179,0,0
0,0.0013624,0.014654,0,0,0.034759,0,0.045856,0.022348,0.013421,0.0049089,0.012778,0,0,0.010597,0.0037489,0,0.027199,0,0.011064,0,0.010547,0.040533,0,0,0,0.00072325,0.020043
0.048631,0,0.0050998,0,0.043318,0,0,0,0,0,0,0.018947,0,0.02174,0,0.00054224,0,0,0.012291,0.028352,0,0.0027094,0,0,0.029312,0.042797,0.069667,0
0,0.056408,0,0.08343,0,0.037805,0.0025367,0.021397,0.02844,0.0021168,0,0,0.0027551,0,0,0.0053166,0.011384,0,0,0,0.019126,0.045645,0.0047997,0.029659,0,0,0,0
0,0.010929,0,0,0.028659,0,0.02247,0.13577,0,0.015637,0.052307,0,0.027605,0,0.011957,0.0020705,0,0,0.00086977,0,0.014522,0,0.040565,0.022728,0.014615,0.012967,0,0.016505
0,0,0,0,0.049772,0.013481,0,0.089057,0,0,0,0.023278,0.016431,0.0042786,0.010938,0,0.0020064,0.023499,0,0,0,0.033339,0,0.019666,0.032776,0.00096958,0.014666,0.011924
0.016631,0.02257,0,0,0,0.033267,0.05256,0.049835,0.012668,0.023268,0.058825,0.018785,0.002448,0.0011024,0.0046611,0,0,0.016872,0,0.01038,0,0.063947,0.041489,0.016838,0.0027945,0,0,0
0,0,0,0,0,0.02127,0,0,0.052181,0.019806,0,0,0.020072,0.010123,0.038113,0.012535,0,0,0,0,0,0,0,0.022483,0.0039885,0.036355,0,0
0.011508,0,0.010098,0.032068,0.0017707,0.023187,0,0.026936,0.0059609,0.0038874,0,0,0,0,0,0,0.004654,0.003612,0.0058407,0.018816,0.013626,0.013664,6.6604e-05,0,0,0,0.035739,0
0.046913,0.08162,0,0,0,0.03746,0.026241,0.058907,0.06512,0,0.0042893,0,0,0,0,0.0031296,0.0054348,0.0012055,0,0,0,0,0,0.0041178,0.002739,0.00462,0.00039489,0.022331
0.0079729,0.016404,0,0,0,0.085279,0,0.042445,0.018791,0.091807,0.019365,0.077467,0.035153,0,0,0.006304,0,0.053189,0.019211,0.0038201,0.058464,0.022899,0,0,0,0.041195,0,0
0,0,0,0,0.058091,0.020404,0,0,0.068824,0.0039747,0.037736,0.05749,0.0028705,0.0085447,0,0.026597,0,0.0093614,0,0.0050282,0,0.006149,0.0086448,0,0,0.036943,0.025025,0
0,0,0.006009,0.05858,0.017287,0.017566,0,0.0016648,0,0.05414,0.03364,0,0.021017,0.0079618,0,0.032149,0,0.002553,0,0,0.012341,0,0,0.0070813,0.064089,0.012179,0.0014282,0.0031533
0,0,0.049822,0,0.027381,0,0,0.027654,0,0,0.0061048,0.032906,0.010532,0.01309,0.0056708,0,0,0,0.024809,0,0,0,0,0,0,0,0,0
0,0,0.0014905,0.024065,0,0,0,0,0,0.013332,0,0,0.009785,0,0.0056314,0,0.015571,0,0,0,0.014063,0,0,0.025573,0.03377,0,0.019091,0
0,0,0,0.057761,0.0068788,0.019931,0,0.0096387,0,0.00077122,0,0.029643,0.015392,0.0146,0.00068092,0.019554,0,0,0.0049579,0,0.046552,0.0046304,0.0080773,0.032996,0.013547,0,0.0091885,0
0.038154,0.018324,0.00098853,0,0.013265,0,0.0085551,0,0.00095766,0.033034,0,0,0,0,0.018796,0.0071322,0.0041082,0.0010563,0.0050628,0,0,0,0,0,0,0.029028,0.64208,0
0,0.020497,0.014718,0,0,0,0,0.017258,0.0025511,0.029706,0,0.048068,0,0.016337,0,0.015359,0.020171,0.0059964,0.016124,0,0,0,0,0,0.035403,0,0.014894,0
0,0,0.0072654,0,0,0,0,0.035107,0,0,0.0097522,0,0.013441,0,0,0,0.0058261,0,0,0,0,0,0.00078315,0.071822,0.0097714,0,0.020539,0.0033641
0.010655,0.011581,0.02038,0.023614,0,0,0,0,0,0,0,0.0079264,0,0.01179,0,0.017657,0.050781,0,0,0.0043449,0,0.001943,0,0,0.099379,0,0.084321,0.012585
0.025604,0.061794,0,0,0,0,0,0.020719,0.034441,0,0.012728,0,0,0,0,0,0.011616,0.084218,0.00062884,0,0.0095305,0,0,0,0.023931,0,0.048535,0
0.044211,0.063581,0.014004,0.021121,0,0.0077063,0,0.041422,0.050486,0,0,0,0.010109,0,0,0,0,0,0.017842,0,0.0035177,0,0,0.023479,0,0.017427,0,0.0027295
0.030214,0,0.01392,0,0.018158,0.032607,0,0.050308,0.0086583,0.0072609,0,0.012258,0.010973,0.013609,0,0,0,0.054872,0.00586,0,0,0,0.014509,0,0,0.044993,0.0011852,0.033894
0.078478,0.05449,0.020959,0.034387,0,0,0,0,0,0.12559,0,0,0.018209,0,0.019012,0.016817,0,0,0.012482,0,0,0.01383,0.05481,0,0,0.0055702,0.0032906,0
0.031909,0.0037008,0.067218,0.033472,0,0.021266,0,0,0.069016,0.0080083,0,0.044823,0.0027853,0.021281,0,0,0,0,0.00051383,0.00711,0,0,0,0,0,0.019679,0,0
0,0.052756,0,0,0,0,0,0.073003,0,0,0.012295,0,0.0024676,0,0,0,0,0.036923,0.011702,0,0,0,0,0.033743,0.00030052,0.049657,0.10941,0.015993
0.094043,0.017734,0,0,0.0021522,0,0,0.011594,0.0020828,0,0,0,0.013969,0,0,0.018409,0,0.0071851,0,0,0,0.00036507,0,0,0.010797,0.0063833,0,0.01096
0.052933,0.048856,0.11932,0,0,0,0,0,0,0.23175,0,0,0,0.026586,0.0041766,0.021708,0.019255,0,0,0,0,0.056011,0,0.027643,0,0,0.035363,0.023544
0.07935,0.0094592,0.048669,0,0,0.0098396,0,0.03576,0,0,0,0,0,0,0,0,0,0.037344,1.0415e-05,0,0.011518,0,0.026454,0.0067431,0.0011127,0.00014792,0.010252,0
0.036783,0.062954,0.021576,0.020071,0,0,0,0.060081,0,0.010417,0,0,0,0.0072279,0,0.0044805,0,0.022783,0.03057,0,0.017805,0,0.020795,0,0.014715,0,0.039359,0.027087
0.042162,0.030244,0.013485,0,0,0,0,0,0,0,0.00021249,0,0.019587,0,0,0.049666,0,0.0040687,0,0,0,0,0.037272,0,0.0014744,0.014296,0.062794,0.011108
0.004515,0.049307,0.011786,0,0,0,0,0.0099984,0,0.027461,0,0.013027,0.028168,0,0.0034327,0,0.0015428,0,0.030505,0,0.041564,0,0.0083965,0,0,0.015983,0.031633,0
0.035696,0.064498,0.0091962,0.032581,0,0,0,0.0065879,0,0.013734,0.015863,0,0.0048618,0,0,0.00094555,0.0042282,0,0,0,0.020589,0.012292,0.011128,0.0047676,0.0032909,0,0.012571,0
0,0,0,0.032785,0,0,0,0.012371,0,0.0041956,0,0,0,0,0.0028536,0.0053873,0,0,0,0,0.0056332,0.035432,0,0.037398,0,0.02149,0,0.0052946
0,0,0,0,0,0.063402,0,0.019108,0,0,0,0,0.0064766,0.0052926,0,0.0077253,0,0,0.016922,0.026976,0.038814,0,0.051793,0.043102,0.0032114,0,0.017535,0.0085691
0.030642,0.032108,0,0,0.028896,0.012834,0,0.055312,0.018029,0.0033926,0.018569,0,0.0052069,0,0.00014923,0.026648,0.0076951,0,0.0065569,0.023146,0.020298,0.020054,0,0.027945,0.074277,0.009945,0.036372,0.0096722
0.047471,0.04764,0,0.11032,0,0.03812,0.014031,0.019835,0.01119,0.1632,0,0,0,0,0,0,0,0,0,0.033038,0.013249,0.0084665,0,0,0,0.0044636,0,0.036087
0.021491,0,0.034898,0.050302,0,0.0047526,0.020754,0.046046,0,0,0,0.0077267,0.0034364,0.016065,0.017959,0.040105,0,0,0,0,0,0,0.034973,0,0.029339,0.037044,0.0034322,0.0015607
0.021417,0.005058,0.023658,0,0,0.0099241,0,0.0052712,0.015539,0.0049098,0.023489,0,0.0039403,0,0,0,0,0.015011,0,0.031518,0,0.0086265,0,0,0.037123,0.0093185,0,0.0013803
0,0,0,0.12013,0.030844,0,0,0.023305,0,0,0,0.031832,0,0.013307,0.11834,0,0.027708,0,0,0,0,0.010827,0,0,0.012301,0.0053701,0.0085577,0.037673
0.017986,0.031376,0.0056253,0,0.0039228,0,0.017329,0,0,0,0.0020529,0.0040436,0.0031647,0,0,0,0.93091,0.00026067,0,0,0,0,0.010502,0.017144,0.0060373,0.0013164,0.01109,0
0.090259,0.039439,0.021329,0.0055864,0,0.042301,0,0.11667,0,0.0065853,0,0,0,0.0063281,0,0.013691,0.0061039,0.0075015,0.021973,0.028482,0.00085188,0.018125,0.037657,0,0,0.019367,0.031978,0
