0.0050916,0,0.0041386,0,0.0013477,0,0,0,0.010334,0.0063065,0,0,0,0,0.00095194,0.0013189,0,0,0,0.0029216,0,0.0075156,0,0,0,0,0.018337,0.018529,0,0.0048222,0,0.016052,0.0022811,0.020947,0.023179,0.0070938,0.0084366,0.0075589,0,0.0026367,0,0.0025621,0,0,0,0.0074371,0.016357,0,0,0,0.015458,0,0,0.017057,0.0070204,0.0010603,0,0,0.0070113,0.0070592,0.015926,0.023902,0.014317,0.013223,0.026892,0.014728,0.0053113,0.010319,0.0040848,0,0
0,0.031336,0,0.01211,0.011417,0,0.0028743,0,0,0,0.014242,0.05067,0.022029,0.015738,0,0.042685,0.00050245,0,0,0.0017853,0,0.050293,0.0065154,0,0,0,0,0,0,0,0,0.012978,0,0,0,0.017383,0.022508,0,0.022277,0,0.016577,0.019679,0,0.0027085,0,0,0.028527,0,0.032959,0,0,0,0.00029344,0,0,0,0,0,0.0035067,0.022685,0,0,0.01538,0,0,0,0.0017406,0,0.028694,0.045979,0.00017351
0,0.0028283,0.010394,0,0.010931,0.0064532,0,0,0.012768,0,0,0.033349,0,0,0,0.0063786,0,0.011837,0.010632,0,0,0.013294,0.0077278,0.0065807,0,0.012939,0.013389,0.0026995,0,0,0,0,0,0,0.0074992,0.019189,0.0011836,0,0.0014341,0,0,0,0.0066471,0,0,0.0043427,0.029568,0.00053985,0.028499,0,0,0,0,0,0,0.0010769,0.0045569,0,0,0,0.0027809,0,0,0,0,0,0,0.0065142,0,0,0.012879
0.96891,0.00091768,0,0.00046224,0.0039987,0.0045061,0,0.0040699,0.0046011,0,0,0,0,0.0024831,0,0.0031066,0.00086632,0.00093625,0,0.0021418,0.0015643,0,0.0086984,0.003471,0,0.0004706,0,0,0,0.0045522,0,0,0,0.00057443,0,0.0022561,0.0013287,0,0.007943,0,0,0,0,0,0.0072282,0.0032021,0.0012408,0,0,0.0014115,0.0018037,0.00021656,0,0,0,0,0,0.00041657,0,0,0.0072728,0,0,0,0.0010174,0.000923,0.0083117,0,0,0.0068482,0
0.018548,0.010339,0.00072473,0.007291,0.0099781,0,0.008085,0,0,0.0029873,0.0080378,0.00049832,0.01129,0,0.0018312,0,0,0,0,0,0,0,0,0,0.0030937,0.007032,0,0,0.015828,0,0.0060389,0.018615,0,0.00079007,0.0037781,0.00065494,0,0,0.012594,0,0,0.001915,0,0,0,0,0,0.0089396,0.0030284,0.0036739,0.0041222,0.011521,0.010365,0,0.017016,0.0039839,0.0093133,0.002745,0.017852,0.015117,0,0,0.019174,0,0,0.0058662,0,0.044469,0,0,0
0.029293,0.010424,0,0,0.0081522,0,0.014116,0,0.020326,0,0,0,0.010923,0.013336,0.012717,0.07138,0.011749,0,0,0,0,0,0,0,0.0075364,0.0077772,0.00094364,0.028553,0,0,0.01496,0,0,0,0.011837,0,0,0.050714,0.017197,0.010577,0,0.027785,0,0.0008006,0,0,0.0079926,0.019998,0.0096265,0.0061408,0.01727,0.017115,0,0.028179,0,0,0.0017865,0,0,0.024508,0,0.028031,0.047038,0.050452,0.0043535,6.0846e-05,0,0,0.0094834,0,0.045312
0.039288,0,0,0.024819,0,0.013911,0,0.079497,0,0,0.030361,0.0043556,0.012079,0,0.015768,0,0,0,0,0,0.026177,0.02099,0,0,0.0045425,0.0043014,0,0,0,0,0.057311,0,0.005149,0.018281,0.092622,0,0,0,0,0.0096709,0.0023185,0.024147,0,0.027009,0,0,0.006716,0.0040243,0.03641,0,0.011423,0,0,0.022063,0,0,0,0,0,0.0226,0,0.056065,0.02723,0.0085055,0,0,0.0047628,0,0,0,0.10283
0.0016965,0.00038174,0,0.020197,0.0058032,0,0,0,0,0.0088576,0,0,0.010888,0,0,0.0023209,0,0.023324,0,0.0040145,0.0020535,0.0020627,0,0.0011573,0,0.012261,0.028072,0,0.0025505,0.012708,0,0.0062113,0,0,0,0,0,0.015491,0.021764,0.0045081,0,0.0054705,0,0,0,0,0,0,0.0007486,0.0067413,0,0.0034076,0,0,0.024648,0.0097074,0.0087929,0.012814,0.011221,0.023461,0,0.0031542,0,0.022688,0.061017,0.0021936,0.0045788,0,0,0,0.053343
0.0032019,0.0060263,0,0,0.014006,0.0069041,0,0,0.0040887,0,0,0,0.023917,0,0.0015104,0,0.00083437,0.005088,0.02766,0,0.0063643,0.0083692,0,0,0,0.0067927,0,0,0.016426,0,0.01101,0.015083,0,0.0017375,0.071198,0.0084993,0.010615,0,0.031487,0.012244,0.033273,0.0054101,0,0,0,0,0,0,0,0.0098556,0,0,0.021549,0,0,0.0020365,0.025263,0,0.0017412,0.0052576,0.019254,0.0094303,0,0.005727,0,0.028328,0,0,0,0,0
0,0.0015051,0,0.00068626,0.0070851,0.0052305,0,0.0091155,0,0,0,0.0010493,0,0.0087751,0,0,0.0013486,0.0073109,0,0.0085201,0.0027991,0,0.0077401,0.0045446,0.0013214,0,0,0.00095445,0,0.0063779,0,0,0.0035711,0.0019203,0.00097126,0,0.00035319,0.0013174,0,0.0052799,0,0,0.0029084,0,0,0.0014088,0.0040904,0,0.0044545,0,0.0083045,0,0.0049811,0,0,0,0.00090864,0.00049728,0.00012344,0.0034633,0,0.0021142,0,0,0.0018459,0,0,0,0,0.00067829,0
