0.0055592,0,0,0.0098826,0,0,0.0050427,0,0,0.070911,0.078168,0.0064265,0,0,0,0.019354,0.0018882,0.002281,0.0019921,0,0.0030475,0.003515,0,0,0,0.0037224,0,0.0075947,0,0.084926,0,0.0095263,0.075455,0.0056953,0.011222,0.0025299,0,0,0,0,0.092922,0,0.0037769,0.001069,0,0,0.099642,0.0065144,0,0,0,0,0.0044759,0,0.0012507,0.00048352,0,0.0045063,0.0018351,0,0,0,0.022532,0.00078808,0.00098955,0,0,0.0020946,0.0043695,0.029761,0
0.066592,0,0.0024244,0.070852,0,0,0.0069806,0,0,0.079445,0.077797,0.0066745,0,0,0,0.030691,0.0013008,0.077751,0.0038728,0,0.0031559,0.0055227,0,0,0,0.001568,0.00032441,0.009388,0,0.089071,0.0060318,0.083024,0.00027078,0.0019768,0.0055932,0.088444,0,0,0,0,0.0077359,0,0.001385,0.08817,0,0,0,0.014451,0.00046177,0,0,0,0.0043043,0.0024209,0.0046586,0.0025884,0,0.0013679,0,0,0,0,0.0023605,0.098934,0.0037377,0,0,0.076867,0.11239,0.0067023,0.093447
0.069902,0,0.071798,0.070048,0,0,0.074515,0,0,0.0020614,0.083813,0.0078031,0.0015729,0,0,0.017019,0.0021487,0.082744,0,0,0.0022782,0.079656,0,0,0,0.0040241,0.0074332,0.0010259,0,0,0,0.0042773,0.0045189,0.00090665,0.096646,0.086156,0,0.007396,0,0,0.095838,0,0.007389,0.10001,0,0,0.0062831,0.0046552,0,0,0,0,0.034805,0.0091032,0,0.0046223,0.0032667,0.0081311,0,0,0,0.006525,0,0.0046011,0,0,0,0.066966,0.095601,0,0.031385
0,0.0035348,0.0040565,0.00099266,0,0,0.0022309,0,0,0.0028095,0,0.0038464,0.002408,0,0,0.033367,0.083393,0.0060534,0.0043562,0,0.00096956,0,0,0,0.00015549,0.0036099,0.083354,0,0,0.095348,0.0016785,0.0053144,0.0074585,0.0033801,0.09904,0.0043972,0,0.0018715,0,0,0,0,0.012122,0.0077311,0.00084057,0,0.0055021,0.021466,0,0,0,0.0013317,0.0029226,0.00016216,0.0072696,0.095503,0,0.013042,0,0,0,0.098707,0.031105,0,0.0066587,0,0,0.043686,0.0087331,0,0
0,0,0,0.072321,0.0014709,0,0.00047869,0,0,0.001925,0.0002591,0.0022476,0.00067896,0,0,0.026395,0.080902,0.076511,0.082846,0,0.0018239,0.00083943,0,0,0,0.0015984,0.082286,0.001416,0,0.0016483,0.0045994,0.087175,0,0.0044603,0.013919,0.0024356,0,0,0,0,0.090695,0,0.0035772,0.0078569,0,0,0.097297,0.013296,0,0,0,0.0053278,0.013154,0.008883,0.095114,0.00268,0,0.01221,0.0019355,0,0,0.0010246,0.011902,0.00047584,0,0.00063385,0.0027106,0.005487,0.013813,0,0.0019211
0.067042,0,0,0.0030383,0,0.0018491,0.0060767,0,0,0.0046265,0.07973,0.0046627,0,0,0,0.023664,0.081301,0.083265,0.084732,0,0.0034332,0.0023372,0,0,0,0.00409,0.0019587,0.00048178,0,0.08393,0.0073923,0,0.0080472,0.0083076,0.0032896,0.08912,0,0,0,0,0.089885,0,0.010361,0.00091791,0.001594,0,0.011967,0,0,0.0013734,0.0025659,0,0.0082625,0.0064429,0.0058545,0.0068014,0,0.011203,0,0,0,0,0.080896,0.0035672,0,0,0,0.11286,0.11901,0,0.091286
0.0061767,0,0.072036,0.071133,0,0,0.0034407,0,0,0.083495,0.082735,0.083256,0,0,0,0.059359,0,0.081335,0.081984,0,0.0087005,0.0097853,0,0,0,0.089312,0.010807,0.0094009,0,0.012093,0.0064164,0.089559,0.083413,0.088244,0.099852,0.0029879,0,0.11588,0,0,0.096894,0,0.10292,0.10852,0,0,0.099808,0.0095848,0,0,0,0,0.026338,0.10127,0.01187,0.0084834,0,0.014524,0,0,0,0.014601,0.084567,0.010676,0.0062314,0,0,0,0,0.0041825,0.034188
0.00014385,0,0.0031539,0.0030836,0,0,0.069977,0,0,0.07291,0.0038071,0,0,0,0,0.010127,0.080518,0.0070289,0.0044174,0,0.0019744,0.0024872,0,0,0,0.0065474,0.0067518,0.086015,0,0.0044156,0.00094893,0.0087727,0.083223,0.00018963,0.018024,0.0066644,0,0.013681,0,0,0.092735,0,0.0040349,0.0062481,0,0,0.0068978,0.0018463,0,0,0.0025295,0,0.0051088,0.0058922,0.013936,0.0025608,0,0.0074254,0,0,0,0.0027535,0.017375,0.0041742,0,0,0,0.08908,0,0,0
0.0028864,0,0.0018695,0.073478,0.00053047,0.0028643,0.071914,0,0,0.069421,0,0.074863,0,0,0,0.0027792,0.0011004,0.0025415,0,0,0.079522,0.083424,0,0,0,0.081246,0.075779,0.078556,0,0,0.0037032,0.0033288,0,0.0047829,0.022047,0.0039073,0,0.002908,0,0,0.0013705,0,0.010214,0.0037467,0,0,0,0.0036663,0.0017012,0,0,0,0,0.088109,0.0071326,0.091417,0,0.0041828,0,0,0,0.0022844,0.0084883,0.00096912,0,0,0,0.009829,0.091318,0,0
0.0689,0,0.073454,0.080571,0,0,0.077631,0,0,0.080859,0.077282,0.018733,0,0,0,0.12202,0.079569,0,0.0070675,0,0.080784,0,0,0,0,0.0093002,0.085935,0.0080579,0,0.088849,0.087673,0.0052397,0.081705,0.0037748,0.016375,0.087727,0,0.081794,0,0,0.0073755,0,0.1101,0.095231,0,0,0.096589,0.10056,0,0,0.0039711,0,0.1058,0.019488,0.004106,0.013923,0,0.012356,0,0,0,0.0033349,0.015951,0.0021882,0.0033914,0,0,0,0,0.018363,0.021801
0.07167,0,0.077886,0.067698,0,0,0.069157,0,0,0.0039778,0.081204,0.011479,0,0,0,0.062338,0.078382,0.00078218,0.0055484,0,0.079681,0.0065679,0,0,0,0.0071659,0.0053609,0.0071584,0,0,0.0028604,0.021581,0.0086422,0.0051755,0.027454,0.088685,0,0.01125,0,0,0.0078891,0,0.10123,0.00033807,0,0,0.10899,0.006352,0,0,0,0,0.011977,0.0014047,0.0097058,0.098875,0,0.10676,0,0,0,0.0098166,0.010517,0.10211,0.12126,0,0,0,0.006838,0.015674,0.02448
0.067603,0,0.069679,0.0046223,0,0,0.0052875,0,0,0.002036,0.00071116,0.0073035,0,0,0.00022295,0.026704,0.076135,0.0025354,0.0014326,0,0.0040168,0.0807,0,0,0,0.076724,0.079414,0.002369,0,0.010321,0,0.0042677,0.00071126,0.0059651,0.015803,0.003214,0,0.096108,0,0,0.0093255,0,0,0.0042051,0,0,0.0092325,0.013241,0.0012859,0,0.0017155,0,0.012646,0.011287,0.002776,0.0077717,0,0,0,0,0,0.0052762,0.034149,0.0042629,0.0037488,0,0.00067327,0.0076432,0,0,0
0.066106,0,0.00090679,0.072607,0,0,0.073765,0,0,0.083914,0.076879,0.0075826,0,0,0,0.029227,0.004862,0.0018107,0.086875,0,0.081268,0.079736,0,0,0,0.00087579,0.0079292,0,0,0.084231,0.006685,0.004288,0.00023357,0.0058345,0.010592,0.0042599,0,0.0057085,0,0,0.0058561,0,0,0.0094579,0,0,0.0039848,0.0081335,0,0,0.0024765,0,0.029056,0.085308,0.010004,0.0069732,0,0.0022575,0,0,0,0.10156,0.017994,0.0045275,0.006725,0,0,0,0.0011691,0.033347,0
0.066806,0,0.00583,0.004075,0,0,0.0080016,0,0,0.085743,0.084295,0.020621,0,0,0,0.077316,0.090463,0.084125,0.00046089,0,0.088226,0.0090767,0,0,0,0.085346,0.090057,0.087591,0,0.095422,0.0032261,0.093432,0.094175,0.012938,0.030617,0.090144,0,0.087781,0,0,0.09995,0,0.011546,0.0017725,0,0,0.11942,0.026767,0,0,0,0,0.04266,0.018695,0.0025063,0.0025197,0,0.020125,0,0,0,0.0050238,0.03526,0.0045648,0.1055,0,0,0.07417,0.11603,0,0
0.0039121,0,0.069878,0.011321,0.00081177,0.00097791,0.07325,0,0,0.0097923,0.080441,0.006179,0,0,0,0.032143,0.082367,0.083289,0.0077444,0,0.00079136,0.003235,0,0,0,0.085208,0.08442,0,0,0.0070877,0.084146,0.0061623,0.014239,0.080011,0.0090078,0.0023816,0,0.012846,0,0,0.0033078,0.0043995,0.010967,0.0049857,0,0,0.088753,0.0080573,0,0,0,0,0.006574,0.092703,0.0050036,0,0,0.010161,0,0,0,0.097799,0,0.096902,0.11723,0.0010824,0,0.016672,0.10928,0,0.0058869
