0.0062098,0,0.0017815,0,0.0023831,0,0,0.0020554,0,0.071117,0.074572,0,0.0015504,0.0018337,0.0016617,0.0044476,0.0042076,0.019272,0,0,0.0025221,0,0.083082,0,0,0.087732,0,0.0004018,0.0054538,0.0029535,0,0,0.00050728,0,0,0,0,0,0.007881,0.092118,0,0,0,0,0.09205,0,0.0030172,0,0.09828,0,0.09563,0,0,0.0049518,0.0010606,0,0.0014966,0,0.0010302,0,0.00084497,0,0,0,0,0,0.035832,0,0.0040102,0.0012935,0,0.0030978,0,0.0045399,0.0068311,0.0020364,0,0
0.067202,0.00059924,0.067301,0,0.073413,0,0,0.0078955,0,0.079701,0.0027385,0,0.0022304,0.0022613,0.077847,0.0026205,0.0044233,0.025482,0,0,0.0048637,0,0.013976,0,0.001422,0.089514,0,0.0094002,0.084265,0.087104,0,0.00014561,0,0.00011142,0,0,0,0.0004964,0.00016957,0.0016139,0,0,0,0,0.0036763,0,0.0070645,0,0,0,0.0029717,0,0,0.0060151,0.0068389,0,0,0,0,0,0,0,0.0029254,0,0.0045093,0.013141,0.16263,0,0.0082305,0.011029,0,0.0076066,0.0039791,0.0069153,0.0004641,0.0058873,0.00087538,0
0.071715,0.071773,0.0032468,0,0.070075,0,0,0.080677,0,0,0,0,0.0028979,0.0032444,0.085929,0.0066618,0,0.048953,0,0,0.081872,0.0038095,0.0023384,0,0,0,0,0.0029529,0,0.086739,0.00018397,0.096285,0,0.011232,0,0,0,0,0.01663,0.088206,0,0,0,0,0.0018001,0,0.00027861,0,0.010062,0,0.0010029,0,0.00060101,0.0017801,0.0052747,0,0.0027527,0,0,0,0,0,0,0,0,0.0024789,0.064075,0,0.0024863,0.019337,0,0,0.0026765,0.012149,0.0086296,0.016453,0,0.0069733
0.0036993,0.0077025,0,0,0.0011017,0,0,0.0076335,0.001925,0.0014671,0,0,0.00078491,0.07848,0.0047111,0.0061833,0.0032998,0.036165,0,0.00033462,0.0010731,0.078106,0.0033817,0,0,0.092365,0.0023747,0,0.0061686,0.0091063,0,0.01268,0,0,0,0,0,0,0.021314,0.011038,0,0,0,0,0,0,0.011224,0,0.011381,0,0.10073,0,0,0.0079474,0.0061522,0,0.094086,0,0,0,0,0,0,0.0003292,0.0075498,0.010647,0,0,0.0069663,0.0027569,0,0,0.010959,0.013861,0.010495,0.11331,0,0
0,0,0.077753,0.0016053,0.073723,0,0,0.073811,0,0.0014808,0.00033543,0,0.0013354,0.080998,0.078822,0.078393,0.082492,0.033774,0,0,0,0.083243,0,0,0,0.00070655,0,0.0059428,0.083233,0.0010441,0,0.0057826,0,0.0022173,0,0,0.00018892,0,0.019485,0,0,0,0,0,0.00052344,0,0.01374,0,0.0090993,0,0.00067907,0,0,0.01083,0,0.0020618,0.0042744,0.001293,0.00038093,0,0,0,0,0.00052317,0,0.003015,0,0,0,0.031976,0,0.0010367,0.01093,0.005997,0.098555,0.001551,0,0.098253
0.0664,0,0.073993,0,0.0030988,0,0.0012301,0.00090883,0,0.0040791,0.005446,0,0.0016586,0.080685,0.087827,0.075454,0.086072,0.064803,0,0,0.0045709,0,0.006416,0,0,0.081951,0.00075977,0.00784,0,0.087786,0,0.00030606,0,0.012046,0,0,0.00019132,0,0.015235,0.0017743,0,0,0,0,0,0,0.0093506,0,0,0.0035872,0,0,0,0.00019027,0.0016652,0,0.002168,0,0.00064087,0,0,0,0.0052499,0,0.0015206,0.00038418,0.05454,0,0.0023098,0.044568,0,0.0027766,0.0069334,0.0079587,0,0.01287,0,0
0.0074577,0.074055,0.073416,0,0.069362,0,0,0.012813,0,0.082781,0.0080524,0,0.083228,0,0.079662,0.01615,0.083256,0.0075777,0,0,0.0078733,0.011199,0.0074189,0,0,0.011599,0,0.0033446,0.088602,0.0039742,0,0,0,0.10645,0,0,0,0,0.023663,0.093026,0,0,0,0,0.091452,0,0.016274,0,0.10666,0,0.10676,0,0,0.0053351,0.018855,0,0.01089,0,0,0,0,0,0,0,0.012265,0.0042215,0.0092171,0,0.0092881,0.008616,0,0.11593,0.10423,0.015133,0.0037032,0.11996,0,0
0,0.0045921,0.077955,0,0.0016198,0,0,0.0087743,0,0.073311,0.0033383,0,0,0.079572,0.0066712,0.0079004,0.002666,0.036123,0,0,0.0049843,0.0068252,0.087292,0,0,0.0028006,0,0,0.0089837,0.0076866,0,0.099381,0,0.0090986,0,0,0,0,0,0.012057,0,0,0,0,0.0027974,0,0.010875,0,0.0043913,0,0,0,0,0.0064512,0.009942,0,0.0016467,0,0,0,0,0,0,0,0.0065267,0.0040251,0.0089423,0,0.0098971,0.04862,0,0,0.00046393,0,0.0055677,0.013881,0,0.073643
0.003032,0.0026873,0.075532,0,0.073861,0,0.0021228,0.077262,0,0.068998,0.0027065,0,0.076883,0.0020202,0.0042927,0.0035934,0,0.044324,0,0,0.084775,0.076198,0.083947,0,0,0,0,0.0027215,0.0039458,0.0042046,0,0.086588,0,0.01039,0,0,0.00051358,0,0,0.00075375,0,0,0,0,0.00048816,0,0.008657,0,0,0,0.097124,0,0,0.0061833,0.010746,0,0.090963,0,0,0,0,0,0,0,0.0011135,0.00064405,0.016676,0,0.0068927,0.028595,0,0.0022543,0,0.0058264,0.007356,0.0072281,0,0.11329
0.067762,0.071824,0.0030054,0,0.077815,0,0,0.074007,0,0.079342,0.072982,0,0.013639,0.083829,0,0.080232,0.0088454,0.025337,0,0,0,0.087087,0.014911,0,0,0.09087,0,0.088606,0.0054121,0.085399,0,0,0,0.085355,0,0,0,0,0.018084,0.089387,0,0,0,0,0.0090083,0,0.0012998,0,0.02356,0,0,0,0,0.015356,0.10653,0,0.013637,0,0,0,0,0,0,0,0.010144,0.10146,0,0,0.0081851,0.043601,0,0.11172,0.0057196,0.0062013,0.093141,0,0,0.10616
