0,0,0.0059486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.3562,0.33706,0.43827,0.3578,0.38295,0.35683,0.35828,0.36034,0.35709,0.36082,0.35858,0.3604,0.35893,0.36654,0.35767,0.37432,0.35944,0.35928,0.3434,0.3886,0.40107,0.36312,0.36153
0,0.32862,0.15392,0.35108,0.0032904,0.35187,0.0024043,0.0026452,0.0011665,0.0035994,0.0022739,0.0018848,0.001877,0.0020308,0.0026425,0.0020638,0.0014742,0.0024916,0.32507,0.0038084,0.019818,0.0044604,0.34708
0.35307,0.3342,0.21536,0.0040472,0.0053973,0.0032257,0.35444,0.35384,0.35372,0.35183,0.35433,0.35626,0.35406,0.35991,0.35325,0.35967,0.35437,0.35466,0.33587,0.024328,0.029927,0.34806,0.0085022
0,0,0.012243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0023016,0.0030668,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0011862,0,0
0.0025958,0.0010662,0.022349,0.0033406,0.004387,0.0019896,0.0033089,0.0025495,0.35434,0.35604,0.0040335,0.0023837,0.0019602,0.35952,0.0032792,0.36624,0.0036504,0.0058531,0.0096201,0.38304,0.38552,0.3558,0.0052373
0.35377,0.33637,0.43111,0.35467,0.37981,0.3551,0.35599,0.35803,0.0035629,0.0071212,0.355,0.35855,0.35744,0.0075333,0.35519,0.011961,0.35625,0.3551,0.33673,0.011525,0.037433,0.010809,0.3584
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0034023,0.0020288,0.047815,0.35241,0.0039678,0.0029293,0.0044388,0.0036361,0.35488,0.35529,0.35301,0.34834,0.002767,0.3627,0.0038464,0.3668,0.35051,0.3543,0.33258,0.385,0.40056,0.35611,0.008406
0.35277,0.3354,0.40816,0.005544,0.38034,0.35422,0.35498,0.35678,0.0029032,0.0076728,0.0060753,0.012618,0.35668,0.0043271,0.35496,0.011006,0.0094003,0.0067479,0.013831,0.0084645,0.020367,0.010186,0.35551
0,0,0.0094395,0,0,0,0,0,0.35022,0,0,0,0,0,0,0,0,0,0.0012143,0,0,0,0
0.35476,0.007376,0.39136,0.35695,0.37959,0.35632,0.010131,0.35877,0.0049573,0.35916,0.0070767,0.35927,0.3576,0.27835,0.35567,0.19616,0.3575,0.011558,0.016416,0.38547,0.39455,0.36059,0.35983
0.0013468,0.33034,0.04985,0,0.0042802,0,0.3489,0.0015473,0.0025478,0.0026746,0.35157,0.0013225,0.0015486,0.087948,0.0026947,0.18005,0.0022561,0.34877,0.32849,0.0058519,0.016499,0.0042186,0.002335
0.35537,0.33618,0.38609,0.35524,0.38138,0.35613,0.35795,0.35821,0.35661,0.35926,0.35765,0.011677,0.35692,0.3655,0.35588,0.37296,0.35743,0.35679,0.34201,0.38604,0.39371,0.36249,0.35966
0,0,0.044278,0.0025457,0.00163,0,0,0.0012946,0,0,0,0.34717,0.0019595,0,0.0019882,0,0.0014592,0.0019167,0,0.0016956,0.0032067,0,0.0015404
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0.0075079,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0.0081062,0,0,0,0,0,0,0.0020134,0,0.0017713,0,0,0,0.0010023,0,0.0011353,0.0012485,0.0018724,0.008077,0,0
0.35158,0.33239,0.1294,0.0021887,0.0028762,0.0024245,0.35107,0.0059733,0.002138,0.0096107,0.0047314,0.35158,0.0038933,0.3613,0.34968,0.35774,0.0034833,0.35182,0.33073,0.36745,0.038279,0.34898,0.0052413
0,0.0012142,0.10116,0.34999,0.002803,0.35144,0.0011224,0.0020272,0,0.0021747,0,0,0.0011531,0,0.0015419,0.0012834,0,0.0014812,0.0046544,0.0030123,0.014018,0.0030448,0.34508
0.0017719,0.0013251,0.13834,0.0037339,0.37555,0.0014174,0.003019,0.003155,0.0026452,0.0064068,0.0029104,0.0029018,0.0034678,0.0027601,0.0029642,0.012205,0.004049,0.0041357,0.0031871,0.020717,0.36321,0.008779,0.0087979
0.0015617,0.0016275,0.040503,0,0.0021872,0,0.0020183,0.0019818,0.001159,0.34261,0.0018409,0.0020634,0.0034452,0.0010493,0.0024241,0.0036784,0.0024653,0.0017906,0.0053289,0.0027134,0.0095043,0.0034129,0.0034995
0,0.0010925,0.036825,0,0,0,0.002138,0.34624,0,0.001876,0,0.0010686,0.34287,0,0.0010512,0.0028829,0.34658,0.0014714,0.0024264,0,0.0032995,0.0019192,0
0,0,0.0034642,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0010444,0
0,0,0.0089408,0,0,0,0,0,0.35047,0.0012055,0.34841,0.0018017,0.0045537,0,0,0,0.0020313,0,0.0016293,0,0.0018962,0,0.0013284
0,0,0.0051715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0.016084,0,0,0.34633,0,0.33511,0,0.0048828,0,0,0.0036508,0,0.0012632,0.0027745,0,0,0.001141,0.0040534,0.0072623,0.0061528,0.0031401
0,0.0012054,0.043649,0.0010162,0.0055566,0,0.34637,0.0025181,0.001519,0.0037808,0.0013476,0.0017072,0.0022507,0.0018239,0.0016184,0.0032016,0.0020444,0.0016419,0.0043825,0.0057928,0.023053,0.0031767,0.0029727
0,0,0.051486,0,0.0021672,0.0027183,0,0.0010091,0.0011533,0.0018818,0,0.0012471,0.0010139,0.0018854,0.0032191,0.0061067,0.0013872,0,0.0023661,0.013564,0.027821,0.33132,0.0038914
0.35083,0.0011646,0.055389,0,0.0019259,0.0010789,0.0025143,0.0024914,0,0.0047481,0.0019925,0.0040411,0.0022905,0.0026524,0,0.00972,0.0030248,0.0036969,0.004465,0.01538,0.040176,0.0051453,0.0025884
0.0012835,0.0011953,0.04794,0,0.0017843,0,0.0023394,0.012586,0,0.0020732,0.002008,0.0018402,0.34334,0.35477,0.0027544,0.3511,0.00186,0.00294,0.32344,0.0071127,0.026121,0.0087738,0.0027764
0,0.3292,0.088078,0.35005,0.0028609,0.0012,0.0019572,0.0017684,0,0,0.001297,0.0024082,0.0019701,0.0028324,0.34585,0.0017402,0.0014685,0.34715,0.0017214,0.3458,0.27962,0.009001,0.0014992
0.001069,0.0016449,0.064437,0,0.0037512,0.0012132,0.0024809,0.0020422,0.0010087,0.34239,0.0013362,0.34601,0.001652,0.0011935,0.0012014,0.0020357,0.0014667,0.0019425,0.0024658,0.0012897,0.01052,0.001893,0.0047849
0,0.0015581,0.040031,0.0027753,0.36562,0.0015431,0,0.0015585,0,0.0025468,0,0.0025166,0.002002,0,0,0.0016932,0.0019228,0.0017087,0.0025001,0.0010883,0.015654,0,0.0034752
