x
288
283450
7373
84624
987
4036
6101
8227
999
23352
6688
9439
23269
440279
79776
25909
672
64478
8029
1756
1769
387521
2125
2804
440435
54768
343450
645954
10071
51196
57580
6262
7399
23335
84809
79158
84166
23013
79026
120114
3909
5071
5339
7038
7157
137970
202
480
90134
5125
26011
6334
170691
286
80816
83990
55181
778
84181
9162
1767
1770
8291
79718
10129
2890
2913
85452
23499
140453
727897
23077
4622
4625
84700
89795
23218
65217
57142
6332
9869
23524
23145
7273
131873
161436
284217
4214
94025
4645
5116
5290
6326
8852
10142
283310
1768
2065
2074
57234
9904
57477
51332
56154
7450
23072
4763
79987
80781
114784
57520
775
259232
51735
25914
11280
23414
9640
9256
440515
23360
57481
2475
4585
25878
80205
23120
57082
1108
1378
158326
340533
23195
56129
138474
6904
768
8632
55567
8972
4703
57674
55898
220929
1822
25865
3006
55607
6708
10274
4811
9381
823
2334
375748
10664
5295
9321
55138
84059
58508
5314
259266
2317
8085
4628
4624
93035
23064
10388
7062
6833
1608
11223
10847
202333
2625
146177
54014
55236
677
3339
11060
113146
374860
1739
667
5787
57493
8242
9968
57644
54809
463
57448
84458
161931
2195
7175
138009
23040
23228
7316
80144
5649
6103
6328
440081
79784
4853
65065
7011
54869
4583
4647
5332
129446
58484
865
2874
285600
346007
3707
3911
168507
6263
6597
8618
10075
338
4602
7094
114788
3169
4651
5593
54832
8857
10128
9611
56102
23451
777
11113
55672
9700
7468
4301
8476
9859
2904
3376
24137
643677
4297
4649
55728
80003
22984
5591
79832
57529
6476
23345
55809
57683
1834
675
773
23354
1080
79659
2196
5728
91584
5475
24
88
30817
8925
139285
2314
3908
8737
9863
375449
6323
55339
575
164127
1303
57834
55152
8701
57453
400986
8567
22983
81469
80243
51366
100631254
1293
84033
10178
10290
221981
2064
472
57639
56776
127294
2892
5362
4650
861
221935
114815
9696
29940
1462
23001
4210
22839
1778
2086
10579
8450
9312
63971
7099
7402
157680
441452
4133
6000
7109
146754
2312
6840
3912
23266
1630
3075
442444
65125
6926
868
4035
10721
9736
283316
23224
32
56171
2318
57526
10208
23230
26057
4921
8289
26278
641
51512
1062
139818
2200
54856
89796
340527
27445
26191
57835
57522
9745
25981
23279
55252
163486
8924
5988
207
10693
1010
2894
55083
9271
6336
6261
9557
9758
2903
8828
154664
546
774
9820
22798
9699
25782
56265
23522
2066
116966
4130
139804
11073
5321
7173
57492
2153
378938
54906
1501
196385
165186
54875
4739
9369
6416
4018
80309
27340
23250
1007
63035
158471
23037
83872
23532
2898
128414
8848
50618
84162
65250
84226
254065
56961
3054
54798
1657
9839
341640
203447
1114
1832
56100
5789
10594
5925
65267
270
341676
22981
54880
3708
100499483
8425
5144
203859
5178
57724
27328
388697
139378
4988
80731
4627
284371
6872
9659
6018
4919
2044
29994
9037
1292
538
84726
8647
4855
23042
55183
90342
4588
389763
85417
