0,0,0.0059136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.35614,0.33756,0.4402,0.35778,0.38243,0.35887,0.35737,0.35861,0.35808,0.35895,0.3607,0.35938,0.36015,0.3604,0.35881,0.35904,0.40097,0.38751,0.3637,0.35846,0.36095
0.0011921,0.32826,0.14629,0.35129,0.0028075,0.0028843,0.35113,0.0036499,0.0012374,0.0028944,0.0035209,0.0038574,0.0031489,0.0020846,0.0019868,0.0032649,0.014253,0.0043379,0.0064336,0.34904,0.34693
0.35316,0.33456,0.22212,0.0043864,0.0043688,0.35367,0.0036955,0.35488,0.35429,0.35365,0.35186,0.35487,0.35457,0.35635,0.35456,0.35573,0.041465,0.011208,0.34905,0.0041519,0.0087247
0,0,0.012133,0,0,0,0,0,0,0,0,0,0,0,0.001027,0,0.0043416,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0023783,0.0022785,0.025271,0.0034448,0.0051403,0.34918,0.0026243,0.003457,0.35501,0.0025498,0.35602,0.0045703,0.0026939,0.0024455,0.0039213,0.0063956,0.39071,0.011583,0.35721,0.0022831,0.0052446
0.35392,0.33591,0.43144,0.35457,0.37835,0.010462,0.35503,0.35641,0.0042008,0.35666,0.0070886,0.35545,0.35829,0.35851,0.35621,0.35457,0.027767,0.37873,0.013021,0.35645,0.35813
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0034376,0.0032731,0.055604,0.3526,0.0053182,0.35379,0.0036026,0.0061006,0.35613,0.0051845,0.35544,0.35397,0.0064283,0.34858,0.0050133,0.35445,0.39756,0.37365,0.35683,0.0031138,0.0075232
0.35266,0.33486,0.40329,0.0053358,0.37817,0.0058113,0.35411,0.35387,0.0028799,0.35385,0.0074251,0.0060865,0.35461,0.012376,0.35555,0.0064234,0.017857,0.0165,0.012484,0.35564,0.3561
