0,0,0,0,0,0,0.0067312,0,0,0,0,0,0,0,0,0,0,0.0011561,0,0,0,0,0,0.0022646,0,0
0.35651,0.33675,0.35741,0.38772,0.35771,0.35754,0.43557,0.35719,0.35797,0.35791,0.36019,0.35787,0.3598,0.35928,0.35937,0.35953,0.35932,0.41426,0.34271,0.38515,0.38435,0.3598,0.35954,0.37432,0.37107,0.36908
0.0013256,0.32981,0.35169,0.011978,0.0015192,0.35145,0.16226,0.0017159,0.0021975,0.0027519,0.0030484,0.0022956,0.0018962,0.0023826,0.0045379,0.0015064,0.0033926,0.041117,0.3265,0.0038616,0.001983,0.0039374,0.0019672,0.014911,0.011091,0.011321
0.35297,0.33356,0.003618,0.012791,0.35296,0.0042824,0.19616,0.35373,0.35429,0.3525,0.35274,0.35416,0.35595,0.35389,0.35303,0.35452,0.35496,0.066677,0.3356,0.0093326,0.0075256,0.35305,0.35144,0.35562,0.35758,0.35098
0,0,0,0.0010309,0,0,0.012681,0,0,0,0,0,0,0,0,0,0,0.0047954,0,0,0.0015118,0,0,0.0027616,0.0016067,0.0021628
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0013412,0,0,0,0,0,0,0,0
0.0025735,0,0.0031063,0.0040138,0.35102,0.0017733,0.018385,0.35384,0.0027,0.0023003,0.35492,0.0033977,0.0020383,0.0021787,0.0034602,0.0037027,0.0059796,0.4056,0.007579,0.003238,0.37746,0.35417,0.35419,0.01354,0.0067751,0.0088122
0.35416,0.33622,0.35454,0.38586,0.0071793,0.35622,0.43028,0.0039635,0.35578,0.35572,0.0066809,0.35491,0.35825,0.35761,0.35652,0.35631,0.35473,0.044651,0.33701,0.38272,0.0083515,0.0078182,0.0066325,0.36882,0.36492,0.36262
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0010071
0.0033369,0.001435,0.35194,0.0046964,0.35335,0.0029681,0.040511,0.35439,0.0037506,0.0033246,0.35436,0.35299,0.34873,0.0028028,0.0045404,0.35054,0.3537,0.41458,0.33237,0.37205,0.3797,0.35407,0.35538,0.02295,0.009792,0.01333
0.3532,0.33556,0.0056676,0.38554,0.0048566,0.35514,0.41038,0.0033436,0.3548,0.35451,0.0071749,0.0053764,0.011594,0.35701,0.3558,0.0094976,0.0071718,0.032387,0.012426,0.01409,0.005756,0.0076714,0.0052838,0.36091,0.36281,0.35756
0,0,0,0,0,0,0.0092084,0.35021,0,0,0,0,0,0,0,0,0,0,0.0012164,0,0,0,0,0.0014605,0,0
0.35483,0.0067599,0.35689,0.3821,0.35643,0.35689,0.39954,0.0050822,0.0088759,0.35654,0.35847,0.0064958,0.35909,0.35754,0.3559,0.35728,0.01128,0.39786,0.014766,0.38156,0.38303,0.35742,0.011859,0.36427,0.038679,0.36267
0.0015872,0.33055,0,0.0069738,0,0,0.038056,0.002422,0.34951,0.0012094,0.002314,0.35145,0,0.0020801,0.0040305,0.00257,0.34885,0.032647,0.32872,0.0041647,0.0019583,0.0034747,0.34863,0.014887,0.33317,0.0072515
0.35553,0.33598,0.35533,0.38468,0.35662,0.35655,0.38994,0.35687,0.35746,0.35642,0.35886,0.35769,0.011042,0.35711,0.35676,0.35744,0.35736,0.39908,0.34149,0.38299,0.38249,0.35914,0.35899,0.3699,0.030659,0.36327
0,0,0.002094,0.0028612,0,0,0.03811,0,0,0,0,0,0.34736,0.0020857,0.0027587,0.0015344,0.00138,0.0037322,0,0.0017458,0.001474,0,0,0.0031983,0.33892,0.0044743
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0014934,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0.0076941,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0013678,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0.0074204,0,0,0,0.0015734,0,0.0016309,0,0,0,0.0010912,0.01763,0,0,0,0,0,0.0015926,0.0027307,0.0011511
0.35098,0.33179,0.0017571,0.0059637,0.35226,0.0030221,0.11051,0.0020499,0.35117,0.0053108,0.0086832,0.0040413,0.35159,0.0060403,0.34794,0.0036722,0.35206,0.072153,0.33088,0.0061486,0.37039,0.34793,0.35037,0.31552,0.35016,0.3405
0,0.0018045,0.35062,0.0093145,0,0.35082,0.106,0.001429,0.0010724,0.0020002,0.0018121,0,0.0010031,0.0013157,0.002093,0,0.002046,0.029716,0.0043633,0.002832,0.0015371,0.0027387,0,0.0099078,0.0018079,0.0062594
0.001844,0.0011427,0.003171,0.36801,0.0021714,0.0017928,0.15193,0.0020284,0.0025453,0.0025914,0.004573,0.002346,0.0025199,0.0038482,0.0042595,0.0039349,0.0028447,0.32726,0.0021202,0.37346,0.012321,0.0050875,0.0062109,0.013335,0.009205,0.0080791
0.0018623,0.0015423,0,0.0045534,0.0011998,0.0013567,0.036878,0.0011726,0.0017426,0.0011512,0.34408,0.0018015,0.0019812,0.0037254,0.0033855,0.0025485,0.0019094,0.019302,0.0050717,0.0021332,0,0.0034205,0.002148,0.01155,0.0069778,0.0082461
0,0.0010128,0,0.0023699,0.0010831,0,0.036667,0,0.0019297,0.34677,0.0017228,0,0.0010422,0.34112,0.0014768,0.34654,0.001512,0.008505,0.0021428,0.0014183,0,0.0017843,0.0011711,0.024627,0.0023513,0.0038671
0,0,0,0,0,0,0.0037328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0071374,0,0.0017502
0,0,0,0,0,0,0.008711,0.35048,0,0,0.0011286,0.34892,0.0016467,0.0039936,0.0010608,0.0020156,0,0.0033827,0.0013795,0,0,0,0,0.0077774,0.0021772,0.0040802
0,0,0,0,0,0,0.0050688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0.0015159,0,0.34347,0.013708,0,0,0.34777,0.0045333,0,0,0.0023454,0.0020468,0,0,0.017399,0,0,0.0012549,0.0063284,0.0013509,0.011383,0.0013374,0.0016704
0.0010731,0.0011168,0,0.008326,0.0020163,0.0012643,0.041692,0.0013401,0.34709,0.0019088,0.0029296,0.001193,0.0015945,0.0021974,0.0019945,0.0021394,0.0015602,0.045068,0.0040253,0.003535,0.0023367,0.0027738,0,0.012148,0.0052092,0.0099352
0,0,0,0.0052187,0,0.0030605,0.053157,0,0,0.0011503,0.0013197,0,0.0012365,0,0.0039594,0.0013683,0,0.052401,0.0020453,0.0012791,0.0025841,0.34211,0,0.0088637,0.0010055,0.0065627
0.35014,0,0,0.0041606,0.0031114,0.0012261,0.053648,0,0.0021187,0.0015388,0.0037469,0.0017027,0.0037588,0.0024649,0.0012303,0.0030112,0.0037439,0.082594,0.0037834,0.0052082,0.0068019,0.0047971,0.0043327,0.013606,0.007674,0.0088604
0.0013059,0,0,0.0037314,0.34781,0.0012805,0.037823,0,0.0016418,0,0.0014178,0.0019752,0.0015864,0.3442,0.0034921,0.0018911,0.0030494,0.035775,0.32335,0.0011214,0.0022211,0.001364,0.34929,0.30801,0.0050373,0.31729
0,0.32957,0.34981,0.0062089,0.0011161,0.0016609,0.080754,0,0.0018251,0.0014928,0,0,0.0019125,0.0025607,0.34258,0.0016382,0.34687,0.19073,0.0013027,0.0021444,0.36746,0,0.0012115,0.01076,0.34374,0.012397
0.0014017,0.0015914,0,0.008332,0.0012864,0.0018172,0.066239,0.0010116,0.0022605,0.0017534,0.34401,0.0013526,0.34692,0.0016711,0.0016933,0.0014922,0.0021008,0.018856,0.0022399,0.0021757,0,0.0014993,0.0012207,0.010959,0.0039026,0.0070005
0,0.001231,0.002334,0.34916,0,0.0017102,0.05349,0,0,0,0.0023582,0,0.002152,0.0017256,0,0.0017996,0,0.012838,0.0022788,0.36685,0,0,0.0012808,0.0041135,0.0038289,0.0042067
0,0.0012858,0.0012369,0.0050329,0,0.002307,0.051614,0.35155,0.0013278,0,0.001089,0.35015,0,0.001036,0.0024106,0,0.0019036,0.010928,0.0059142,0.0028229,0.0028381,0.0014248,0,0.005008,0.0010861,0.0038934
0,0,0,0,0,0,0.01053,0,0,0,0,0,0,0.0011472,0.0014112,0.34574,0.0011762,0.0035653,0,0.0012784,0,0.0015754,0,0.008442,0.0011009,0.0024865
