0,0.092633,0.00068329,0.0067227,0,0,0.0031319,0.00044561,0.00063701,0.000983,0.0015307,0,0,0.00014939,0,0.00021231,0,0.012461,0.00015464,0.0024373,0,0.00067621,0.00097655,0,0.0088533,0.0010991
0,0,0,0.0057421,0.00055954,0.0027478,0.016229,0.10076,0,0.0016662,0.00045556,0,0,0.00023783,0,0.00089316,0,0.0085513,0.0043114,0.001108,0,0,0.11982,0,0,0
0.00028886,0.00051628,0,0.0023074,0.00026864,0.00025755,0.0063377,0,0.0020783,0.00048492,0.00029904,0,0,0,0,0,0.002734,0.0043974,0.00019885,0,0.00035729,0.001859,0.0014745,0,0.00020429,0
0.0021122,0.00012962,0,0.0058599,0.0030008,0.0067243,0.0037594,0.00014195,0,0.00046747,0.0028002,0.00074488,0,0.0010542,0,0,0.00076823,0.010294,0,0.00072821,0,0.00075831,0,0,0.0053711,0
0,0.00079034,0,0.0011132,0.0016707,0.00051081,0.0011218,0.0013362,0,0.0019323,0.0010494,0.0032642,0,0,0.00027287,0,0.0026374,0.0038926,0,0.0021587,0.00033523,0.0026692,0.0014143,0.00048278,0.00065911,0
0.00062797,0.0019208,0,0.0074245,0.00020412,0.00026673,0.020311,0.00018447,0,0.10613,0,0,0,0.0025816,0,0,0,0.0033039,0.0016084,0.11167,0,0,0,0,0,0.0036447
0.00094714,0.00053282,0,0.0013053,0.0016146,0,0.0053549,0.0012419,0.0007598,0,0.10529,0.0023443,0,0,0,0,0.0019993,0.0021504,0,0.00011758,0.00027464,0.0018785,0.00039769,0,0.0004592,0
0,0,0.001273,0.0021534,0.00043458,0.00029175,0.0067345,0.00038757,0,0.0010459,0.0012518,0.00058558,0,0.00069704,0,0,0.0014465,0.015385,0.00051564,0.0017008,0,0,0,0.0026402,0.0020391,0.0007707
0.00053844,0,0.00055758,0.0042098,0,0,0.0082393,0,0,0.0021751,0,0.00013957,0.00046414,0.000656,0,0,0.00015699,0.0016804,0.00060296,0.00046966,0,0,0,0,0.00078335,0
0.00033711,0.0006616,0.089592,0.0026355,0.00018874,0.00087678,0.0018204,0.0010163,0.00014813,0.0013561,0,0.00015329,0,0,0,0,0.0014908,0.0086594,0.00019763,0.001113,0,0,0.0018437,0.0016677,0.00095975,0
0,0,0,0.00030843,0.095689,0.00065468,0.0016891,0,0.0016086,0.00079415,0,0,0,0,0,0.00045994,0.11196,0.0012423,0.0015796,0,0.0013203,0.00038821,0.0011681,0.00069369,0,0.0012883
0.00028536,0.00018248,0.00082063,0.0029953,0,0.0024308,0.008377,0.000335,0.00078263,0.00022059,0,0,0,0.00022754,0.00095142,0,0.00017081,0.00066611,0.0006256,0,0,0,0.00016018,0.0013887,0,0
0,0.00012995,0,0.00047027,0.00063012,0.00033314,0,0,0,0.00033692,0,0,0.00053742,0.00025123,0,0,0,0.061209,0.00067076,0,0.0087936,0.0021193,0,0.0025813,0,0.00099957
0.0015559,0.00090963,0.00059471,0.0021951,0.0048454,0,0.0089249,0,0.00027883,0.00092181,0.0015746,0.0013214,0,0,0.00020279,0.00099367,0.0042329,0.016709,0,0.0010632,0,0.0030623,0.0019626,0,0.0037211,0
0.00081807,0.09399,0.00068666,0.092196,0.0026867,0,0.00017549,0.002222,0.0011978,0,0.0029398,0.10904,0,0,0.00012038,0.0014875,0.0023411,0.031834,0,0.00038106,0,0.12882,0.0012647,0,0.016379,0
0.0016673,0,0,0.0023355,0.00040862,0.0003463,0.0072695,0.0006785,0,0.00073211,0,0,0,0,0,0,0,0.00074003,0.00013517,0.00090909,0,0.00086053,0.0014327,0.0019767,0.0053658,0.0018815
0,0.00034459,0.00046407,0.0024605,0,0,0.0072727,0.00019625,0.0006984,0.00044348,0.00040495,0,0,0,0,0,0,0.00072149,0.00050104,0.00093462,0.00027479,0,0.00037331,0.0013207,0.00084,0.0011529
0,0.00070046,0.00031784,0.0013845,0,0,0.0062762,0,0.00019228,0.00014019,0,0,0,0,0,0.00032048,0,0.0021267,0,0,0.00015591,0,0,0,0.0036766,0.0010867
0.00029417,0.0019846,0.00021638,0.005072,0,0.0059588,0.026865,0.00049037,0.00068261,0.0026257,0.0011438,0.0031142,0,0.00063427,0,0,0.00034513,0.0024364,0,0.0012808,0.00026416,0.0019106,0.00071869,0.0030622,0.0017422,0
0,0.00090612,0.00037901,0.00411,0.0017476,0.0016879,0.009045,0.00021291,0.0005567,0.00057526,0,0.00064835,0,0.0019287,0,0,0,0.025303,0,0.0015336,0.00083546,0.0030576,0.00058201,0,0.00021927,0.011387
0.00023181,0.00020755,0.001178,0.0022437,0.00031239,0.0042034,0.0019609,0.00034705,0,0,0.001319,0,0,0.0015391,0,0.00025749,0.00021769,0.0084503,0,0.0031569,0,0.00052551,0.0010255,0,0,0
0.00042241,0.0015895,0.00022241,0,0.0003769,0,0,0.00025073,0,0.0021475,0,0,0,0,0,0,0,0.00036775,0.0008089,0.0012999,0.00039726,0,0.0002656,0.001895,0,0
0.0012204,0.00088216,0.00066442,0.0025894,0,0,0.011332,0.0001539,0,0.0009063,0,0,0,0.00041143,0.00033647,0.00092827,0,0.0038773,0.00015639,0.0045679,0,0.00015662,0,0,0.0036767,0
0.00072909,0.00021065,0,0.0019601,0.00067127,0.096409,0,0,0.00050554,0,0.00048054,0.00012317,0,0,0,0,0.00013057,0.0007408,0.0004987,0.00028488,0.00055958,0,0.00041405,0,0,0.0013339
0.001773,0.00029721,0,0.0013149,0.0031026,0.00028109,0.0020713,0.10021,0,0.00032209,0.0025062,0.00040262,0,0,0.00094226,0,0.00026537,0.0086215,0,0.0017351,0,0.0014365,0,0,0.00037106,0
0,0.00010968,0,0.00035767,0.00043362,0.0013304,0.0022449,0,0,0.0034848,0.0024428,0,0,0.0013374,0,0,0.00036764,0.059877,0.00041452,0,0.010251,0.0039302,0,0.0020356,0,0.00065636
0.0024478,0,0.096409,0.015904,0.00073468,0.0021418,0.058259,0,0,0.00065218,0,0,0,0.0028559,0,0,0,0.0066082,0.0020932,0,0,0,0.0019394,0.0040892,0.19802,0
0,0,0.0018415,0,0.00085166,0.0005251,0,0,0.00030956,0,0.0012258,0.00038633,0,0.0007012,0,0,0.11014,0.011529,0.00032841,0.0005955,0,0,0.00080015,0.0017443,0.00066903,0.00050059
0.00023594,0.094113,0.0012058,0.0088492,0.099115,0.0049825,0.019682,0,0,0,0,0,0,0.0044457,0,0,0,0.03622,0.0034361,0.0005461,0,0,0.12331,0,0.017901,0.0055184
0,0.094443,0,0.0020842,0,0.00075592,0.021817,0,0.0025873,0,0,0,0,0.11238,0,0.0013718,0.0020182,0.067615,0.0015945,0,0.011688,0,0,0,0.017874,0.0072576
0,0,0,0.0011682,0.0035566,0.00060917,0.0042543,0.00020335,0.00053227,0,0,0,0,0.0020392,0,0,0.00075894,0.0077152,0,0.00072836,0,0.0014276,0.0028925,0,0.00063832,0.0012211
0.0010807,0,0.00045677,0.0034231,0,0.098476,0.022206,0.00017142,0,0.00041489,0,0.00033931,0,0.00019838,0,0,0,0,0,0.00035328,0.0001603,0.00039036,0,0.0016979,0.0049788,0
0.00014972,0.0015038,0.00084964,0.0044108,0.00043097,0.0019342,0.011359,0.00017883,0.0040294,0.00052542,0,0.0002213,0,0.0021177,0.00016551,0.00085866,0.001543,0.0075556,0,0.0018469,0,0.00079631,0.0023073,0,0.0052553,0
0.0005103,0.00057509,0.0011355,0.0018238,0.00082956,0,0.0043786,0,0,0.0015316,0.0034235,0.00012273,0,0.0015496,0.00092908,0.00089272,0.0017163,0.0059735,0.001075,0.0012383,0,0.0015317,0,0,0,0
0.00016322,0.0013902,0.00025686,0.00095897,0,0.000944,0,0.00032147,0.0014451,0,0,0.00097133,0,0.0013015,0,0.00050591,0.00021684,0.0056284,0,0.0014738,0,0,0.00060072,0,0.0003782,0
0,0,0.0005745,0.0013748,0,0,0.0074174,0.00040061,0.0012219,0,0,0,0,0.00021617,0,0,0.00056617,0.0050514,0,0,0.00091148,0.006285,0.0017754,0,0.0017306,0
0,0,0.090273,0.085904,0,0.0001725,0,0.00098634,0.00043821,0,0.00043643,0.00036254,0,0.00045983,0,0,0.0026666,0.0099459,0,0,0,0.0011644,0.0016832,0,0.0028453,0
0.0026618,0.0026932,0.00027053,0.0060602,0.0024677,0.0014275,0.019707,0.00074661,0.0038775,0.0011072,0.00049117,0.00056981,0,0.0011043,0,0,0.0030331,0.028256,0,0,0,0,0.011213,0,0.018895,0
0,0.00033574,0,0.089491,0.096349,0,0,0,0,0,0.00068867,0,0,0,0,0.00024559,0.00032034,0.0092717,0,0,0,0,0,0,0.0040547,0.0063081
0.0011354,0,0.00037065,0.0025433,0.00083558,0.0011759,0.0013871,0,0.00060394,0.0011809,0,0,0,0.00049175,0.0013742,0,0,0.0039105,0.00054515,0.0010863,0,0.11715,0,0,0,0.0011928
0.086211,0,0.00034428,0.00040215,0.00037251,0,0,0.00092394,0.0025298,0,0,0,0.00047745,0,0,0,0,0.010323,0.00097134,0.0014077,0,0.00078044,0.0013732,0,0.00096325,0.078268
0.084907,0,0,0.0027746,0.00030239,0,0.0050931,0.00055171,0.0018775,0,0.00048289,0,0,0,0,0,0.0029477,0.011831,0,0,0,0.0014841,0.001182,0.0014955,0.0035658,0.0053209
0.0002181,0,0,0.0027762,0,0,0,0,0,0.00093037,0,0,0.00039785,0,0.00036949,0.00050651,0,0.057194,0.00097048,0.00095279,0.010959,0,0,0,0.0014674,0.0018363
0.00054633,0,0,0.0056937,0,0,0.0061739,0,0.00013325,0.00033444,0,0,0.00019639,0,0.00065192,0,0,0.0035577,0.00067574,0.10948,0,0,0,0.0010967,0,0.0023557
0.0029584,0,0,0.0065339,0.0037878,0,0.0030465,0.00027875,0,0.00018934,0.11211,0.00033634,0,0,0.0015979,0,0.00076544,0.10216,0.0015672,0,0,0.0022258,0.0012029,0,0.0028199,0.00043506
