0.0046685,0,0.0067161,0,0,0.056692,0.022054,0,0,0.078699,0.0064792,0.0094271,0,0,0.070479,0.0049762,0,0,0.0007913,0,0.0036303,0,0.0064375,0.0035868,0.083871,0.0071774,0,0.01088,0.08036,0,0.0069416,0,0,0.085273,0,0.011293,0
0.02648,0,0.06117,0,0.00099832,0.052359,0.020515,0,0,0.0093964,0.01211,0.0079547,0,0,0.0095463,0.0026244,0,0,0.0034132,0.066265,0.077552,0,0.010486,0.0097214,0.079861,0.0019089,0,0.0022131,0.015842,0,0.012579,0,0,0,0,0.0022618,0
0.05585,0,0.072983,0,0.069627,0.0093299,0.062752,0,0,0.0026756,0.072053,0,0,0.002285,0.0001056,0.006168,0,0,0.0066901,0,0.081079,0,0,0.080431,0,0.004223,0,0.090087,0.0040429,0,0.0040883,0,0,0.076604,0,0.015112,0
0.053742,0,0.0073109,0,0.0049194,0.039775,0.0051576,0,0,0,0.0090477,0.0036106,0.0019087,0,0.0064804,0.0029243,0,0,0.077042,0,0.0071775,0,0.0045097,0.002134,0.089681,0.0035063,0,0.022231,0.0019435,0.00054921,0,0,0,0.017522,0,0.0074165,0
0.031601,0,0,0,0.0062632,0.039134,0.0037163,0,0,0,0.075734,0,0,0,0.0084699,0.0033288,0,0,0.07909,0.074735,0.077709,0,0.076681,0.0023105,0.0056152,0,0,0.0147,0.0011621,0.00042018,0.00033918,0,0.00085933,0.0059893,0,0.0081382,0.00047458
0.016639,0,0.062336,0,0,0.00377,0.0093567,0,0,0.0012344,0.00045429,0.0074378,0,0,0.012882,0,0,0,0.080226,0.072046,0.087126,0,0.082761,0.0075047,0.075637,0.0017536,0,0.0015576,0.0098875,0,0.0018725,0,0,0.0024751,0,0.0063875,0
0.072538,0,0.01545,0,0.079509,0.029713,0.011172,0,0,0.07949,0.013366,0.08499,0,0,0.093304,0.085033,0,0,0.0056756,0.063038,0.075362,0,0.079566,0.015778,0.018289,0.084014,0,0.012588,0.017813,0,0.013034,0,0,0.10428,0,0.1043,0
0.019993,0,0.0025025,0,0.0058048,0.037791,0.063516,0,0,0.0042119,0.011135,0,0,0,0.083332,0.076911,0,0,0.079182,0.073221,0.0057284,0,0.0068793,0.0075623,0,0.0054662,0,0.088774,0.08166,0,0.083944,0.00070088,0,0.011289,0,0,0
0.012389,0,0.0081547,0,0.0047266,0.045266,0.069119,0,0,0,0.073922,0.072871,0,0,0.016333,0,0,0,0.0054777,0.069588,0.0044888,0,0,0.084898,0,0.076867,0,0.075944,0.082084,0,0.082637,0,0,0.00054364,0,0.0097767,0
0.075787,0,0.069117,0,0.070023,0.061267,0.083608,0,0,0.009104,0.079687,0.024061,0,0,0.0899,0.0079397,0,0,0.084477,0,0.001768,0,0.013613,0.0063969,0.086997,0.01349,0,0.0057989,0.017103,0,0.0083667,0,0,0.081435,0,0.12302,0
0.060295,0,0.070529,0,0.073353,0.017736,0.062554,0,0,0.072228,0.082285,0.010987,0,0,0.0095193,0.078744,0,0,0.079391,0.083222,0.0031378,0,0.0061068,0.0093532,0.017162,0.019432,0,0.091283,0.076879,0,0.0058895,0,0,0.021665,0,0.087074,0
0.033591,0,0.070253,0,0.069182,0.078289,0.0077245,0,0,0.073918,0.065486,0.0093212,0.0011231,0,0.013307,0.079168,0,0,0.080182,0.0023367,0.0024554,0,0.0048894,0.078942,0.01496,0.077993,0,0.0023322,0.0060578,0,0.0045226,0.00028479,0,0.0083282,0,0,0
0.035041,0,0.060999,0,0.0026781,0.080264,0.087334,0,0,0.071804,0.010956,0.016939,0,0,0.016156,0.0014488,0,0,0.003139,0.079421,0.0045462,0,0.087855,0.078165,0.090898,0.005393,0,0.086166,0.079632,0,0.0039136,0,0,0.0060365,0,0,0
0.069539,0,0.06255,0,0.010101,0.087566,0.036029,0,0,0,0.087075,0.017495,0,0,0.09721,0.080859,0,0,0.094933,0.068379,0.088421,0,0.0027803,0.011704,0.10675,0.084378,0,0.093948,0.091752,0,0.093113,0,0,0.10013,0,0.0037381,0
0.043766,0,0.0045023,0,0.070122,0.03992,0.069074,0,0,0,0.0095028,0.0072932,0,0,0.020514,0.0007009,0,0,0.082311,0,0.084025,0,0.0048406,0.0020821,0.0082069,0.081071,0,0.084478,0.086238,0,0.0010422,0,0,0.0014077,0,0.011485,0
0.023518,0,0.0049432,0,0.0010309,0.011941,0.0019323,0,0,0,0.0015349,0.011567,0,0,0.009135,0.0034087,0,0,0.079202,0.069319,0,0,0.0046645,0.0074097,0.0075398,0.0045652,0,0.0064664,0,0,0.079172,0,0,0.0019502,0.0024671,0.010202,0
0.0064631,0,0.062777,0,0.0046296,0.014824,0.078002,0,0,0.004148,0.071112,0.083327,0,0,0.084919,0.0055149,0,0,0.074778,0.059494,0.072777,0,0.0046939,0.0068789,0.011701,0.0069767,0,0.0054375,0.092792,0,0.011189,0,0,0.018525,0,0.0096436,0
0.042676,0,0.069378,0,0.082729,0.047329,0.087973,0,0,0,0.088326,0.08494,0,0,0.021585,0.079748,0,0,0.082858,0.071399,0.016858,0,0.081129,0.0027343,0.0091885,0.087908,0,0.0060808,0.093776,0,0.008385,0,0,0.0087864,0,0.11905,0
0.052218,0,0.073048,0,0.071485,0.057868,0.092745,0,0,0.07617,0.099118,0.037615,0,0,0.09779,0.0078081,0,0,0.071249,0.072972,0.086352,0,0.10045,0.091794,0.020975,0.014013,0,0.090298,0.095427,0,0.093433,0,0,0.099254,0,0.091787,0
0.046811,0,0.069503,0,0.077253,0.062533,0.00044579,0,0,0.014069,0.087649,0.08201,0,0,0.0084057,0.087193,0,0,0.014179,0.081438,0.011044,0,0.0049277,0.016452,0,0.019165,0,0.02438,0.010051,0,0.0096642,0,0,0.014269,0,0.033318,0
0.010567,0,0.0044809,0,0.066428,0.012901,0.075421,0,0,0.061554,0.0058007,0,0,0,0.0013404,0.0025179,0,0,0.076119,0,0.014778,0,0.0032006,0.083653,0.0039177,0.0044423,0,0.087813,0.0095762,0,0.022145,0,0,0,0,0,0
0.0079588,0,0.064967,0,0.0069013,0.008363,0.0044791,0,0.00016451,0,0.070941,0.0047076,0,0,0.005782,0.003687,0,0,0.0060088,0.0050051,0.080008,0,0.08049,0.0058396,0.0078414,0.00034664,0,0.0017644,0.0094645,0.0017639,0.087296,0,0,0,0,0.004068,0.0018854
0.070321,0,0.082142,0,0.072549,0.11708,0.033576,0,0,0.077889,0.088165,0.09166,0,0,0.099491,0.079935,0,0,0.019507,0.065245,0.013768,0,0.097422,0.098337,0.018453,0.08812,0,0.091791,0.090243,0,0.0069097,0,0,0.016869,0,0.030718,0
0.015021,0,0.0070823,0,0.070606,0.021002,0.021312,0,0,0.070298,0.078971,0.021691,0,0,0.016176,0.0046587,0,0,0.07902,0.080449,0.0046206,0,0.086127,0.0087169,0.0199,0.082427,0,0.080047,0.0034023,0,0.0061624,0,0,0.015794,0,0.0097423,0
0.01783,0,0.0017406,0,0.0047166,0.0727,0.067522,0,0,0.0023614,0.023953,0.0065103,0,0,0.0064622,0.0017183,0,0,0.081145,0.073634,0.014912,0,0.086406,0.011783,0.0093394,0.081574,0,0.096507,0.084267,0,0.086292,0,0,0.016974,0,0.01152,0
0.077849,0,0.011888,0,0.079343,0.050947,0.083526,0,0,0.078622,0.075634,0.077664,0.001738,0,0.090561,0.0052443,0,0,0.091365,0,0.018081,0,0.011506,0.012667,0.023125,0.015668,0,0.013506,0.096865,0,0.011325,0,0,0.017396,0,0.032803,0
0.063174,0,0.071818,0,0.082398,0.037382,0.083396,0,0,0.078437,0.078727,0.032929,0,0,0.03345,0.084177,0,0,0.096776,0.079132,0.085869,0,0.0075165,0.013379,0.014538,0.012254,0,0.003562,0.021012,0,0.014887,0,0,0.014315,0,0.10981,0
0.056507,0,0.067386,0,0.069516,0.10214,0.086009,0,0,0.068323,0.010625,0.014177,0,0,0.083868,0.0054079,0,0,0.010141,0.060216,0.083831,0,0.0098024,0.083272,0.0077779,0.0093381,0,0.015264,0.0095526,0,0.010512,0,0,0.015179,0,0,0
0.080188,0,0.011978,0,0.083093,0.10927,0.022433,0,0,0.071638,0.081553,0.084625,0,0,0.090731,0.0091576,0,0,0.018717,0.070228,0.01146,0,0.0053628,0.091658,0.011891,0.093677,0,0.086409,0.0072239,0,0.0072056,0,0,0.088431,0,0.0085838,0
0.039446,0,0.063154,0,0.069415,0.064799,0.073459,0,0,0.073001,0.073489,0.010056,0,0,0.011991,0.078176,0,0,0.082499,0,0.08516,0,0.08431,0.082436,0.016682,0.086174,0,0.085785,0.090798,0,0.084121,0,0,0.023381,0,0.031744,0.0012019
0.056418,0,0.012159,0,0.064442,0.045909,0.010639,0,0,0.074381,0.009266,0.022716,0,0,0.01384,0.084902,0,0,0.0023148,0.077152,0.082647,0,0.0022244,0.0029847,0.0086848,0.093544,0,0.0031022,0.081266,0,0.080407,0,0,0.016816,0,0.0025254,0
0.035713,0,0.069045,0,0.065121,0.014155,0.016415,0,0,0.0051408,0.011338,0.0088452,0.00019163,0,0.081067,0.078749,0,0,0.00034187,0,0.006005,0,0.0069691,0.076817,0.016172,0.0089042,0,0.0026831,0.0033797,0,0.083633,0,0,0.0046188,0.00019482,0.0092414,0
0.03524,0,0.0090351,0,0.0069538,0.019679,0.01639,0,0,0.011177,0.074195,0.076039,0,0,0.0038003,0.0083536,0,0,0.0068132,0,0.003316,0,0,0.010915,0.08818,0.073484,0,0.087073,0.0059004,0,0.0079942,0,0,0.03153,0,0.0088947,0
0.050318,0,0.072711,0,0.068753,0.083205,0.016147,0,0,0.0092366,0.073893,0.0056724,0,0,0.093913,0.0083749,0,0,0.011961,0.056847,0.090037,0,0.014938,0.012208,0.0065153,0.011307,0,0.014127,0.011692,0,0.077303,0,0,0.015763,0,0.044562,0
0.031898,0,0.066426,0,0.0067048,0.014176,0.01582,0,0,0.007569,0.068277,0.0024124,0,0,0.082915,0,0,0,0.0016993,0.067857,0.0055093,0,0.0048202,0.0079278,0.0099697,0.0063373,0,0.008062,0.093271,0,0.0051416,0,0,0.095242,0,0.08406,0
0.043621,0,0.005809,0,0.0045268,0.063896,0.068632,0,0,0.069112,0.00058888,0.0054148,0,0,0.01866,0.008345,0,0,0.0079147,0.001097,0,0,0.0072743,0.006819,0,0.014226,0,0.011685,0.017412,0,0.010877,0,0,0.015039,0,0.017747,0
0,0,0,0,0.0034596,0.0037714,0.002614,0,0,0.00049014,0.0054919,0.011891,0,0,0,0.074797,0,0,0.0034674,0.0014825,0.085945,0,0.0056327,0.084539,0.0054524,0.0061873,0,0.082715,0.0098031,0,0.008141,0,0,0.0097371,0,0.0068833,0
0.043875,0,0.0092626,0,0.0051128,0.031275,0.066087,0,0,0.069577,0.0060613,0.0074132,0,0,0.021003,0.0055783,0,0,0.0059568,0.0015581,0,0,0.086929,0.0082471,0.0061588,0.016626,0,0.0038652,0.005196,0,0.083434,0,0,0.011168,0,0.034926,0
0.12558,0,0.080193,0,0.082731,0.12047,0.081854,0,0,0.083137,0.09051,0.09346,0,0,0.10016,0.086361,0,0,0.095761,0.062198,0.087463,0,0.09139,0.09612,0.10429,0.094344,0,0.11455,0.018204,0,0.091503,0,0,0.02815,0,0.10371,0
0.082537,0,0.069757,0,0.073482,0.056392,0.084343,0,0,0.083294,0.022401,0.012605,0,0,0.023062,0.083689,0,0,0.014159,0,0.085846,0,0.0071606,0.088034,0.021379,0.01794,0,0.010122,0.0066073,0,0.011006,0,0,0.0090401,0,0.036029,0
0.0039854,0,0.011484,0,0.010867,0.039032,0.0043505,0,0,0.00065478,0.076008,0.078295,0,0,0.085594,0,0,0,0.00813,0,0.077763,0,0.0067177,0.090631,0,0.00053599,0,0.014054,0.0057464,0,0.011838,0,0,0.010186,0,0.0093427,0
0.019798,0,0.0059465,0,0.003235,0.092423,0.016915,0,0,0.0049046,0.078083,0.015745,0,0,0.018284,0.080095,0,0,0.077603,0,0.0067351,0.00068208,0.005078,0.0084597,0.0074075,0.0040089,0,0.08724,0.0096686,0,0.082052,0,0,0.0089347,0,0.10735,0
