0.019693,0,0.0015622,0.0025026,0.0084838,0.027051,0,0,0.015285,0,0,0,0.015388,0,0.0075641,0.0057339,0,0.01242,0,0.00088799,0,0,0,0.0017773,0.0049884,0,0.0055829,0.005974,0.0069611,0.0039103,0.014679,0.01036,0,0,0.014526,0,0.0058128
0,0,0.028632,0.020968,0,0,0,0,0,0,0.0041926,0.031838,0,0,0,0.013351,0,0.023227,0.0037161,0,0,0,0.0056293,0.054678,0,0,0.013147,0.013884,0.0011406,0,0,0,0,0,0,0,0
0.025898,0,0,0,0.0087214,0.0065021,0,0,0.020625,0,0,0.02571,0.0059044,0.0025891,0,0,0,0.018498,0,0,0.013961,0,0.0075513,0.0070569,0,0.0071945,0,0.01592,0,0,0,0.014854,0,0,0.013976,0,0
0,0,0.9414,0.00317,0,0,0.0046078,0.035459,0.0077313,0,0,0,0.00095976,0,0.00053659,0,0.0078856,0,0,0.00090222,0.0059732,0.0021352,9.5404e-05,0,0.0078994,0,0.0094358,0.001331,0.001063,0,0,0.0069197,0,0,0.0029044,0,0.00076036
0,0,0.026982,0,0.00059789,0,0.00035876,0,0.00019894,0,0.003718,0,0,0.0027337,0,0.017848,0,0.0098922,0,0,0,0.0031235,0,0,0,0.005361,0,0,0.0052635,0,0,0,0,0.0010598,0,0,0
0.047394,0.016686,0.045956,0,0.0073475,0.011622,0,0,0.0090628,0,0,0.0022404,0.037243,0,0,0.01043,0,0.012466,0.025805,0,0,0,0,0.0042213,0,0.0094748,0,0,0.010845,0.0073757,0.02846,0,0.013891,0,0.020442,0,0.013397
0.077375,0.026839,0.043836,0,0,0.0059441,0,0,0,0.010404,0.039483,0.023626,0,0.019198,0,0,0.024181,0,0,0.016029,0,0,0,0.019531,0,0.00018611,0,0.038219,0.02752,0.012922,0,0,0.011617,0,0.00086792,0,0.01718
0.042592,0.01127,0.011495,0,0,0.035222,0,0,0,0,0.0058777,0,0.0070603,0,0.0086517,0.011881,0,0.017706,0,0,0.014804,0.011421,0,0.0017165,0.008296,0.023589,0.006745,0,0,0,0,0.011402,0.029,0,0.0092138,0,0
0,0.0027381,0.034857,0.011581,0,0.052042,0,0,0.015209,0.0025448,0,0,0.0086123,0.014717,0,0,0,0,0,0,0,0.012009,0.037305,0.0098771,0,0.023894,0,0,0.032403,0,0,0,0,0,0,0,0
0,0,0.051806,0,0.01005,0.086639,0,0.023446,0.0038705,0.092397,0,0.027498,0,0.024279,0,0,0,0.02887,0.016104,0.015248,0,0,0.0065297,0,0,0,0,0,0.020874,0.00023275,0,0.028122,0,0,0,0.0076903,0
0.041782,0,0.042095,0,0,0,0.044509,0.078687,0,0.012304,0.0081296,0.03041,0.0089553,0.021927,0,0.017354,0,0.013663,0.018476,0,0.004576,0.016047,0.05153,0.023817,0.0054953,0.11713,0,0.0084782,0.0043567,0,0,0,0.015891,0,0.036028,0,0.029487
0,0,0.0030067,0,0,0,0.0055215,0,0,0.00092636,0,0,0.0075103,0.0093745,0,0.0032537,0,0,0,0.0042115,0.0054523,0,0,0.0059808,0.0039962,0,0,0.00040571,0,0.003719,0,0.0024073,0.0080723,0.0082397,0.0040462,0,0.0048243
0.010047,0.018687,0.0072018,0,0,0.0066542,0,0,0,0,0.00044548,0,0.01411,0,0.0019141,0,0,0.0029384,0.00037328,0,0,0.011811,0.0015425,0.015385,0,0,0,0.0091083,0.010154,0.0052068,0,0.004612,0.015761,0,0.010764,0.0051381,0.0047192
0,0,0.084374,0.034431,0.058252,0,0,0,0.014596,0.039585,0.0090042,0.015615,0.0087864,0.002352,0,0.0066899,0,0,0,0,0,0.006666,0,0.029934,0,0.0081043,0,0.033224,0,0.035385,0,0.014435,0,0.022083,0.0039805,0.093046,0.01486
0,0.0060811,0,0,0,0,0.0031686,0.013711,0,0,0,0,0.006191,0.007516,0,0.95306,0.0032402,0.0014409,0.0013719,0,0.0042818,0.0015881,0.0047203,0,0.0056164,0,0.0059485,0.0059151,0,0,0,0.00097148,0.00011291,0.00079166,0.0042941,0,0.0077777
0.031196,0,0.00082323,0,0,0.03701,0,0,0.0025022,0,0.031138,0,0,0.01731,0,0.01867,0,0.0081251,0,0.0011098,0,0,0,0.0029423,0,0.016911,0.0018306,0,0,0.012115,0,0.005235,0.014075,0.005735,0.012955,0,0
0.033529,0.0037468,0.086212,0.018039,0,0.022018,0,0,0,0,0.059255,0.0074644,0.012035,0.0095915,0,0,0.010687,0,0,0,0.0072371,0.01434,0.02636,0.0087885,0,0,0,0.024837,0.012996,0,0,0.0017539,0.0056599,0,0,0.0016815,0.005665
0.029636,0,0.028458,0,0,0,0.00016239,0,0.0092037,0.0054764,0.00027951,0,0.0082533,0.00015359,0.016723,0.00076105,0,0.018161,0,0.0013185,0,0.014544,0.0070013,0,0,0.005448,0,0,0,0.0067301,0,0.01542,0.0029414,0.0089699,0.01276,0,0
0,0,0.044242,0,0.011298,0,0.031239,0,0,0.020481,0,0,0.018347,0.019551,0,0.033632,0,0.014361,0.0032503,0.020425,0.017189,0,0.0070855,0.023064,0,0,0.0075796,0.0071313,0.0078822,0.0072102,0.0060036,0,0,0.019055,0,0,0.011236
0.00088661,0,0.01215,0,0,1.2585e-05,0,0,0,2.5355e-05,0.0026512,0,0,0,0,0.0047623,0.0022063,0.004638,0.0044046,0,0.00062189,0,0,0,0,0.001765,0.0010918,0.0010777,0,0.0025859,0.0024668,0,0,0.0028735,0.01095,0,0
0.078044,0,0.054377,0.019214,0.02525,0.12566,0.055352,0.012366,0.014445,0,0.045335,0,0,0,0.0066956,0.094945,0.031338,0.039303,0,0,0,0.033371,0,0,0,0.037327,0,0,0,0.030738,0.016526,0.015714,0.0032586,0,0,0,0
0,0.0019707,0.016026,0.0020725,0.006045,0.0072601,0,0,0,0.0069731,0,0.0071428,0,0.0079845,0.0016396,0,0,0,0,0,0,0.0036585,0,0.0048309,0,0.00075623,0.0033777,0.0017554,0.012496,0,0.0011083,0,0.00033533,9.246e-05,0.0049159,0,0
0,0.0075054,0,0.011911,0.0011274,0,0.00044538,0.01197,0,0,0,0,0.0031564,0,0.015956,0,0,0.0059636,0.010377,0.0081781,0.002528,0.011162,0,0.0035492,0.0032383,0,0,0,0.0025435,0.0047901,0.0056909,0.0018189,0.011663,0.0080802,0.0015447,0,0.0030466
0.021223,0,0.02961,0,0,0,0.017565,0,0,0.030449,0.018388,0.0065538,0,0.0038891,0,0.038675,0,0.010879,0,0.0099846,0,0,0,0,0,0,0,0,0,0.001913,0,0,0,0.012541,0.01449,0.040458,0.014387
0,0,0.044951,0,0,0.12716,0,0.026179,0,0.016052,0.0020951,0.031453,0.012362,0.0049919,0,0.020401,0.045098,0.024136,0,0,0,0,0.006084,0.045602,0,0.063926,0,0,0,0.021548,0.043234,0.020443,0,0.029419,0.0098303,0.0084668,0
0.0076782,0,0.00063708,0.0022879,0,0.0079912,0,0,0.0081834,0,0.00050021,0,0,0.0045338,0.0019502,0,0,0.002116,0,0.0027511,0,0.0032818,0,0,0,0.00095986,0,0,0.00049822,0,0.0048152,0.0030909,0.010072,0.0072896,0,0,0.0011749
0,0,0.0027781,0.0028905,0,0,0.00010828,0,0.00063908,0.0011365,0.00082944,0,0,0.0018994,0,0,0,0.00062413,0,0.0012538,0,0,0.0019881,0.00079303,0,0.0064666,0,0.0010088,0,0,0,0.0030922,0,0.0011027,0,0,0.0017597
0.00058536,0,0,0,0.0044444,0.007453,0,0,0.013201,0,0,0,0,0,0,0.013848,0,0,0,0,0,0,0,0.00092745,0.0074238,0.00078205,0.0010173,0,0,0.0045814,0.00094113,0.0031349,0,0.0056454,0,0,0.0010737
0,0.0047123,0.025909,0,0,0.017515,0.0059137,0,0,0,0.0075706,0,0,0.0058324,0,0.0061249,0,0.0062684,0,0,0,0,0,0.017652,0,0.0097198,0,0.017214,0.0001272,0,0,0,0,0,0,0,0.0025951
0,0.031237,0.026845,0,0.035251,0.095806,0,0,0,0.0094385,0.0037823,0,0.0037367,0,0,0.024748,0,0.029742,0,0.0094628,0,0,0,0,0,0.048655,0,0,0,0,0.018761,0,0,0,0.030096,0,0.0025164
0,0.024449,0.017278,0.012802,0,0.052339,0,0,0,0.0013993,0.044786,0,0,0,0,0.025098,0,0.01344,0,0.022154,0,0.0074963,0.033046,0.033411,0,0.025668,0,0,0,0,0,0,0,0,0.010553,0,0.0061821
0.0070127,0,0.011818,0,0.00155,0,0.0097924,0,0,0.009731,0.0030667,0.001041,0.0011704,0,0,0,0.0052749,0,0,0,0.0029052,0.0024003,0.0034728,0,0,0,0.0039756,0.0088961,0.0078071,0.0048027,0,0.0043582,0.0058039,0,0,0.0079284,0.0024226
0,0.040006,0,0,0,0.023794,0,0,0,0,0,0,0,0,0,0.0046913,0.020067,0.017443,0.0091557,0.01193,0.016295,0,0,0.026844,0,0,0.018367,0.015001,0.032506,0,0,0.0073917,0.021498,0.011495,0,0.0067514,0.0086369
0.039838,0,0.0073065,0.009156,0.046563,0.013324,0,0.00064234,0.011966,0.0095584,0.0046351,0,0.005547,0.0048322,0.03747,0.003277,0.022002,0.0035376,0.027429,0.0084032,0.013143,0.0091965,0.007463,0,0,0.043079,0.011176,0.0065327,0.016423,0.0035815,0.026788,0.02494,0,0.0014597,0,0,0.017254
0.064022,0.048362,0.004469,0.013013,0.016082,0,0,0,0.00078949,0,0.018038,0,0,0.016855,0,0.0083803,0.012652,0.0097053,0.0093372,0.020892,0,0,0,0.032041,0,0.0066733,0,0.011617,0.026891,0.0064992,0.016067,0,0.00035376,0.00728,0,0.02045,0.0090628
