0.1381,0.074008,0,0
0.17172,0.37801,0.13693,0
0.21247,0,0.097847,0.44694
0.0037399,0.0064096,0,0.0034031
0.032021,0.042761,0.019828,0
0.17794,0.27461,0.21022,0.24966
0.27385,0.24049,0,0
0.038458,0.070208,0.0086076,0.067909
0.057938,0,0.30784,0.24515
0.0099971,0,0,0.037879
0.064541,0.31895,0.22939,0.27052
0.0070956,0.014409,0,0.010877
0.30476,0,0,0
0.0052069,0.0088226,0,0.0040635
0.010359,0,0.022922,0
0.0085608,0.011846,0,0.0042988
0.27256,0.1803,0.22549,0.11585
0.014331,0,0,0.011257
0.04683,0.10221,0,0.11916
0.015933,0,0.0053473,0
0.29974,0.16551,0.051818,0.16195
0.012017,0.01274,0.0068632,0.0092936
0.31107,0.24923,0.18526,0.22342
0.012957,0,0.004496,0
0.14146,0.34205,0.15136,0.22348
0.16459,0,0.050844,0.0083216
0.074094,0,0.011891,0.0030482
0,0.27302,0.13679,0.07925
0.3279,0.048399,0,0.19596
0.047016,0,0.1624,0
0.026594,0,0.0077426,0
0.10277,0.35624,0.004427,0.25745
0.041557,0,0.084317,0.024412
0.15508,0,0.15107,0
0.072111,0.0071024,0.016349,0
0.016115,0,0.0043956,0.0022365
0.018652,0.0097261,0.0071061,0.0071848
0.031572,0.097684,0,0.13449
0.15731,0.031588,0,0.056251
0.1216,0.071659,0.36545,0.017643
0.09156,0.031791,0,0.065644
0.013839,0.074274,0.014509,0
0,0.031199,0,0.092049
0.0090034,0.084185,0,0.083101
0.099053,0.045269,0,0
0.058742,0.10283,0.34086,0
0.1542,0.018442,0.0089249,0
0.039533,0,0,0.023985
0.049921,0.047614,0,0.021097
0.0048317,0.015187,0,0.0067361
0.01228,0,0,0.11725
0.0037669,0,0.0023756,0.023563
0,0.029187,0,0.089621
0.029152,0.077083,0,0.026424
0.14952,0.022605,0,0.026965
0.11403,0.0582,0.40716,0
0.045137,0.037738,0,0.0059507
0.027013,0.07846,0,0.029192
0.054833,0,0,0.085201
0.0042913,0.024055,0,0.041636
0.005511,0,0.0073918,0.020758
0.052229,0.0088132,0,0
0.0097745,0.032606,0,0
0.022822,0.0022126,0.010629,0
0.025914,0.041201,0,0
0.14969,0.12316,0.28208,0.31998
0.074558,0.043839,0,0
0.025842,0.025351,0,0
0.037768,0.0027775,0,0
0.012494,0,0.0050521,0.046093
0.030844,0.047654,0.0080045,0
0.053682,0,0.1114,0.027333
0.028224,0.055092,0.052611,0.14932
0.057807,0.0089395,0.065659,0
0.08529,0.0075331,0,0.0059916
0.10913,0.034301,0,0.042133
0.035956,0.11108,0.019435,0
0.013969,0.04552,0.029965,0.024315
0.0046809,0.0075141,0.049418,0
0.052092,0.006447,0,0
0.022,0.086634,0,0.045332
0.069782,0.048079,0.065791,0
0.12399,0.047296,0.13212,0.18478
0.05679,0.047597,0.1033,0
0.058306,0.041006,0,0.047477
0.030293,0.011672,0,0.013717
0.016858,0.017975,0.0095673,0.040671
0,0.0026083,0.041017,0.023603
