0.031692,0.024165,0.038865,0.044893
0.04425,0.034863,0.020859,0.038634
0.045644,0.064063,0.0035996,0.042142
0.02756,0.035607,0.013417,0.018891
0.033386,0.026278,0.042506,0.041017
0.030007,0.045199,0.024842,0.039193
0.054658,0.068465,0.088592,0.059006
0.032879,0.023226,0.046966,0.060824
0.03089,0.020615,0.052871,0.057056
0.062662,0.065261,0.071438,0.058815
0.081716,0.049141,0.033126,0.05995
0.059573,0.013589,0.023905,0.032153
0.050346,0.034363,0.050722,0.048926
0.078369,0.071615,0.092507,0.088525
0.031462,0.049809,0.049267,0.043492
0.025666,0.018261,0.024978,0.050564
0.024008,0.024589,0.066134,0.06267
0.068905,0.046731,0.084903,0.04563
0.076165,0.07698,0.085836,0.10123
0.066856,0.045134,0.057692,0.051159
0.023898,0.030984,0.019021,0.039048
0.039074,0.041911,0.012272,0.029634
0.095938,0.077471,0.1074,0.074953
0.031241,0.033862,0.057246,0.029931
0.043675,0.060686,0.05256,0.054541
0.062245,0.076192,0.07021,0.056899
0.078059,0.084739,0.067311,0.073396
0.060123,0.035867,0.08174,0.050768
0.068044,0.068675,0.10052,0.060255
0.056742,0.063446,0.03479,0.066536
0.058038,0.054796,0.041206,0.043077
0.050767,0.028813,0.039279,0.031556
0.037774,0.037942,0.036486,0.026724
0.059192,0.045173,0.058588,0.065037
0.03236,0.032213,0.043708,0.05743
0.033948,0.017985,0.035043,0.029446
0.023854,0.044843,0.0058158,0.043712
0.035462,0.021754,0.028146,0.026714
0.11393,0.11819,0.099721,0.10108
0.060557,0.075485,0.074753,0.043552
0.027914,0.031806,0.042963,0.043189
0.045011,0.046527,0.03675,0.037035
0.11606,0.13129,0.10367,0.1277
0.042683,0.031072,0.043776,0.041933
0.037161,0.022096,0.034365,0.024468
0.06727,0.040154,0.027731,0.035621
0.045395,0.033801,0.037815,0.067995
0.024944,0.054695,0.018047,0.022947
0.032921,0.026437,0.030708,0.045302
0.033286,0.022299,0.021579,0.034118
0.040424,0.035967,0.051938,0.040135
0.078888,0.069563,0.084172,0.051229
0.03992,0.02797,0.046263,0.0042289
0.04915,0.034936,0.022309,0.018045
0.040629,0.062869,0.036948,0.025173
0.04994,0.04138,0.040003,0.05311
0.057943,0.071653,0.062896,0.058123
0.037612,0.032247,0.021576,0.045415
0.032949,0.039484,0.021808,0.025278
0.04345,0.034303,0.049576,0.052499
0.051752,0.045671,0.034091,0.037929
0.027773,0.023121,0.032726,0.02873
0.04229,0.032078,0.041526,0.032924
0.036753,0.021787,0.02072,0.019896
0.062902,0.034906,0.069339,0.05727
0.041769,0.029917,0.017549,0.034009
0.026994,0.042728,0.020024,0.049451
0.033646,0.060271,0.050249,0.049571
0.037187,0.046542,0.026255,0.0095981
0.035507,0.050224,0.059103,0.029934
0.10791,0.13764,0.10538,0.088578
0.036609,0.064291,0.096015,0.051855
0.024852,0.034257,0.042596,0.019442
0.038748,0.030607,0.044017,0.039898
0.040275,0.026537,0.036164,0.04558
0.10096,0.09862,0.11261,0.10964
0.063337,0.036056,0.076592,0.055138
0.14433,0.16698,0.11037,0.13976
0.066131,0.062527,0.065198,0.075074
0.047974,0.044338,0.055358,0.059193
0.04254,0.051801,0.040402,0.055817
0.033261,0.046847,0.034621,0.046932
0.041664,0.043255,0.016004,0.045172
0.026934,0.040172,0.023871,0.04332
0.034186,0.030247,0.039998,0.039192
0.054486,0.038195,0.064634,0.044159
0.045739,0.038231,0.046996,0.016691
0.035992,0.027645,0.04763,0.043521
0.038097,0.046723,0.043838,0.042533
0.056348,0.041919,0.058525,0.04368
0.024012,0.040816,0.036842,0.022604
0.039796,0.025141,0.047221,0.023898
0.038716,0.026153,0.056884,0.017846
0.028534,0.035888,0.032621,0.03288
0.033942,0.032961,0.039838,0.023686
0.031666,0.015146,0.030997,0.03162
0.034389,0.035598,0.015551,0.038736
0.028139,0.043443,0.014588,0.0459
0.048682,0.030619,0.032241,0.023009
0.047607,0.032228,0.039466,0.015691
0.016525,0.032966,0.023647,0.062573
0.023165,0.032922,0.041207,0.043112
0.042534,0.033059,0.016718,0.044387
0.078069,0.060173,0.093669,0.030604
0.044347,0.022676,0.054023,0.0079407
0.025806,0.023521,0.0029901,0.021757
0.044374,0.045163,0.027881,0.025047
0.043017,0.023489,0.041589,0.061444
0.042019,0.039382,0.027716,0.028496
0.063481,0.048233,0.052241,0.033009
0.050825,0.045249,0.065385,0.066712
0.035474,0.036295,0.035229,0.058232
0.039629,0.026999,0.03158,0.024267
0.042981,0.026963,0.033734,0.048814
0.038196,0.033309,0.041469,0.04832
0.024108,0.02655,0.019799,0.057566
0.058706,0.099787,0.073118,0.081565
0.043883,0.051793,0.028285,0.044295
0.060835,0.059,0.031127,0.069574
0.057644,0.041611,0.050708,0.066985
0.028379,0.034973,0.0035546,0.025609
0.049537,0.018177,0.043424,0.045524
0.044307,0.033065,0.029368,0.019516
0.043747,0.011631,0.0496,0.071509
0.040542,0.036554,0.052142,0.075056
0.042818,0.031428,0.02781,0.051356
0.037469,0.029237,0.040973,0.033472
0.031215,0.041867,0.029661,0.041898
0.026673,0.056054,0.03979,0.059205
0.047732,0.054868,0.070717,0.052701
0.033967,0.027315,0.025167,0.039885
0.052879,0.052027,0.04103,0.024403
0.051616,0.039982,0.072926,0.048274
0.055156,0.058928,0.059514,0.03935
0.076932,0.073993,0.074742,0.059854
0.050856,0.03716,0.026956,0.037464
0.07941,0.063833,0.060047,0.073551
0.039178,0.052996,0.059696,0.01929
0.032192,0.028438,0.021987,0.04586
0.059102,0.040778,0.033066,0.03781
0.037528,0.042948,0.049624,0.03202
0.044876,0.034626,0.053897,0.052
0.039731,0.021384,0.017371,0.042735
0.025875,0.020303,0.034171,0.040823
0.05123,0.065609,0.072277,0.052602
0.041346,0.042053,0.049484,0.055134
0.062173,0.064833,0.082705,0.091637
0.028678,0.032377,0.039075,0.019346
0.029091,0.031117,0.032436,0.027227
0.02508,0.023508,0.047444,0.02741
0.029295,0.033253,0.032861,0.033113
0.033782,0.051628,0.014871,0.033204
0.033292,0.0082521,0.047087,0.052053
0.026961,0.050232,0.04682,0.060314
0.042862,0.040068,0.070725,0.047721
0.031447,0.042247,0.026007,0.040044
0.045203,0.04429,0.037711,0.032378
0.051214,0.048344,0.025525,0.051336
0.044477,0.058931,0.055685,0.042858
0.067313,0.07811,0.069365,0.074115
0.050308,0.056942,0.021617,0.019324
0.047124,0.062215,0.031451,0.056621
0.038054,0.032395,0.042411,0.027147
0.045435,0.037178,0.042885,0.054423
0.045377,0.034582,0.056038,0.079064
0.033755,0.037415,0.042667,0.023534
0.036305,0.030891,0.039704,0.031587
0.042118,0.035828,0.053041,0.054806
0.043215,0.021755,0.02424,0.052094
0.035846,0.044192,0.04742,0.050316
0.030212,0.029982,0.023503,0.04827
0.033657,0.026911,0.033016,0.038973
0.051119,0.037025,0.044265,0.014161
0.04127,0.0334,0.063816,0.059759
0.039698,0.01699,0.042543,0.033962
0.045768,0.030221,0.035045,0.045422
0.042461,0.017177,0.063449,0.042104
0.049807,0.058004,0.065181,0.054434
0.03515,0.035211,0.050936,0.030677
0.039615,0.01611,0.029479,0.012731
0.034584,0.0479,0.019135,0.019639
0.05314,0.013401,0.018866,0.040134
0.024957,0.043753,0.067924,0.045577
0.077918,0.075001,0.073009,0.073351
0.03777,0.027674,0.025347,0.040537
0.049866,0.049371,0.036374,0.047141
0.038923,0.024657,0.03417,0.016041
0.030972,0.021786,0.030883,0.02916
0.046883,0.036232,0.037789,0.017322
0.042165,0.058319,0.028934,0.027683
0.057168,0.039934,0.036439,0.071302
0.073902,0.078621,0.075011,0.078558
0.05974,0.048994,0.052887,0.090952
0.035425,0.029892,0.011374,0.025901
0.044103,0.027366,0.058358,0.020546
0.027562,0.043236,0.046323,0.039888
0.029753,0.035179,0.070892,0.028128
0.05031,0.027531,0.031697,0.014436
0.049437,0.0382,0.031519,0.064837
0.028247,0.030949,0.04747,0.068129
0.043996,0.022592,0.036753,0.047172
0.050515,0.04061,0.033579,0.049742
0.040418,0.014783,0.035368,0.01882
0.034749,0.047271,0.055775,0.041621
