0.0044527,0,0,0,0,0,0,0,0,0,0,0
0.43843,0.33891,0.35785,0.35922,0.39078,0.36103,0.35844,0.37307,0.36516,0.36333,0.36282,0.36299
0.11852,0.3257,0.0039552,0.35006,0.010272,0.0040233,0.35129,0.0052464,0.005247,0.004861,0.0014489,0.0088726
0.25665,0.33494,0.35092,0.0054181,0.015678,0.35165,0.0039097,0.364,0.34887,0.35728,0.35642,0.34985
0.010647,0,0,0,0,0,0,0,0,0,0,0.0013858
0,0,0,0,0,0,0,0,0,0,0,0
0.032437,0.0034779,0.002337,0.0056679,0.012634,0.35058,0.0031286,0.0056222,0.3601,0.01178,0.0087565,0.0036653
0.42355,0.33678,0.3561,0.35402,0.38239,0.011961,0.35574,0.37015,0.009953,0.35283,0.35483,0.35977
0,0,0,0,0,0,0,0,0,0,0,0
0.064916,0.006594,0.0033034,0.35364,0.013998,0.35518,0.0041664,0.0095846,0.35959,0.35437,0.35293,0.0067661
0.39205,0.33352,0.35503,0.0058837,0.38099,0.0070525,0.35477,0.36645,0.0094118,0.010131,0.010576,0.35682
0.0091661,0,0,0,0,0.0017064,0,0,0.0020704,0.005181,0.0016884,0
0.38503,0.0098919,0.35596,0.35733,0.38325,0.35532,0.35758,0.36604,0.36123,0.010444,0.35554,0.35894
0.058209,0.33065,0.0019609,0.0018452,0.0098864,0.0051939,0.0010451,0.0087397,0.0051714,0.34926,0.0063428,0.0039
0.39088,0.33809,0.35689,0.35619,0.38645,0.35922,0.35732,0.36968,0.36253,0.36144,0.36011,0.35779
0.03979,0,0,0.0029815,0.0039879,0,0,0.002755,0,0.0019265,0.0021168,0.0043727
0,0,0,0,0,0,0,0,0,0,0,0
0.005892,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0.0082792,0,0,0,0.0010542,0,0,0.0011428,0.0030439,0,0,0
0.18017,0.33304,0.34959,0.0038716,0.010336,0.35109,0.0030676,0.015968,0.016907,0.01326,0.0081329,0.34436
0.075114,0.0021077,0.002484,0.34863,0.0080381,0.0012545,0.35053,0.0022099,0.0030358,0.0012454,0,0.0054236
0.11935,0.0020384,0.0039194,0.0049861,0.37014,0.0052116,0.0029925,0.0062455,0.012555,0.0044266,0.0050196,0.0074675
0.038077,0.0018998,0.001074,0,0.0046191,0.0018708,0.0012441,0.0042442,0.33427,0.0025759,0.0026789,0.0024625
0.033708,0.0014806,0,0,0.0020646,0.0015538,0,0.34454,0.002339,0,0.34283,0.0021964
0.0035892,0,0,0,0,0,0,0.001193,0,0,0,0
0.0087159,0,0,0,0.0014375,0.0018472,0,0.0034319,0.0031976,0.34333,0.0036252,0
0.0044297,0,0,0,0,0,0,0,0,0,0,0
0.015007,0,0,0,0.0015953,0,0.34233,0.22759,0.0062384,0,0,0
0.0424,0.0022489,0.0018605,0.0014575,0.009907,0.0033943,0.0014456,0.0084815,0.0062261,0.0058857,0.0030601,0.0031697
0.042974,0,0.0013895,0.0010694,0.0054466,0.0024817,0.0035723,0.0013748,0.0043638,0.0015581,0.0015034,0.0036563
0.081379,0.0014447,0.34581,0.0010249,0.0054616,0.0054823,0.0013307,0.0046647,0.0080407,0.0028487,0.0034595,0.0054075
0.046521,0.0036299,0.0014755,0.0014878,0.0057734,0.34358,0.0013665,0.12317,0.0039899,0.0045651,0.0045276,0.0031606
0.094735,0.32783,0.0025584,0.34894,0.0090889,0.0029175,0.0024224,0.0036421,0.0048591,0.0019312,0.0032473,0.33658
0.057267,0.0017547,0.0016505,0,0.0075792,0.0014299,0.0017807,0.0027395,0.33372,0.0024497,0.0020468,0.0043235
0.035507,0.0016349,0.0013579,0.0031361,0.34831,0.0011482,0.0018187,0.003019,0.0031121,0,0.002019,0.00346
0.043387,0.0014446,0.0015238,0.001633,0.0046712,0.0019465,0.0023818,0.0010479,0.0036276,0.34509,0.0021371,0.0021203
0.0091961,0,0,0,0,0,0,0.0024684,0,0,0.34179,0.0011475
