0.0082397,0.0059901,0,0.0023514,0.0098595,0.004498,0.0048814,0,0,0.0029481,0.0040584,0.0031899
0.0079256,0.0062578,0,0.0096508,0.0051506,0.0030703,0.0062201,0,0,0,0,0
0.018784,0.0020293,0.010529,0,0.039015,0.0030603,0,0,0.014481,0.0009999,0.0086961,0
0.021448,0.013436,0,0.00068563,7.5969e-05,0.0028923,0,0,0.0038713,0.0042963,0.0059121,0
0.0039667,0,0,0.0014007,0.010271,0.010865,0.0051102,0,0.017781,0.0077807,0,0
0.0023886,0.0043236,0,0.0017993,0.0077581,0.0010959,0,0,0.0020125,0.016318,0.0032662,0
0,0,0,0,0,0,0,0.011301,0.96656,0,0,0.0011724
0.073489,0,0,0.0068081,0.009816,0.0043735,0,0.0069853,0,0.0023124,0,0
0.050606,0,0,0,0.0046113,0.028191,0.009785,0,0.080807,0.0023023,0.011863,0.015813
0.0058891,0.0017897,0.00053707,0,0,0,0,0,0,0,0,0
0.022501,0.01888,0.00062092,0.00017842,0.01669,0.0069173,0.066858,0,0.0028586,0.0017675,0,0.0046315
0.0062506,0,0,0,0.0037048,0.013151,0.0057809,0,0.0060311,0,0.0047921,0.0052319
0.066429,0,0,0,0.014996,0,0,0.0058571,0,0,0,0
0.041955,0.0037206,0,0,0,0.019677,0,0.0010868,0.027005,0.015225,0.015704,0
0.016018,0.0075749,0,0.00067754,0.014969,0.00082868,0,1.9358e-05,0,0.0045824,0,0
0.015398,0.0040748,0,0,0.0069489,0.0048528,0,0,0,0.0043113,0.0052182,0.0042681
0.013676,0.0034653,0,0.0027644,0.0052542,0,0,0,0.003472,0,0,0.0027904
0.0025397,0,0,0.0030502,0.019172,0.00047308,0,0.0010999,0.0073803,8.0448e-05,0,0.00062869
0.075521,0,0,0.010723,0.0030581,0,0.009661,0.004494,0,0,0,0
0.0089625,0,0,0.014867,0.013514,0,0,0.0024908,0.0074291,0.0025431,0.0043605,0.0062988
0.082771,0,0,0.0017664,0.0048633,0,0,0.018886,0.010477,0,0,0
0.0075582,0.00022181,0,0.014264,0.0091475,0.013755,0,0,0.0041087,0,0.02534,0.010264
0.0088926,0.003058,0,0,0.0018543,0,0,0.0010184,0.0038091,0.0038297,0.0048362,0
0.013296,0,0.00067872,0.0025522,0.00046452,0,0,0,0.0054794,0,0,0
0.093396,0.015523,0,0,0.010499,0,0,0.0084403,0.0071317,0.016478,0.0093862,0
0.019108,0.010148,0.011992,0.010266,0.010769,0.0010187,0.0015752,0,0.015584,0.0082535,0,0
0.0056324,0.0030067,0,0,0.00093176,0.0033325,0,0.00082602,0,0.0037949,0,0
0.010824,0.0057006,0.0041002,0,0.0033566,0.012467,0.00032587,0,0.021349,0.0034672,0,0.0046045
0.029469,0.002239,0,0,0.015599,0.0074318,0.0010294,0.0031176,0.0071491,0.011871,0,0
0.012031,0,0.0061641,0,0.004105,0.014219,0.0079524,0.0025719,0.015821,0,0.011174,0
0.077735,0.0014158,0,0,0.0050624,0,0,0.012116,0,0,0.0016049,0
0.0081442,0,0.010651,0.002547,0,0,0.0066532,0,0,0,0.0061573,0.0074
0.068557,0,0,0.00046806,0.0064091,0,0.0013485,0.004718,0,0,0.0026455,0
0.055949,0.00336,0,0.0039673,0.015009,0,0.007286,0.0013647,0,0,0,0
0.070141,0,0,0,0.0098469,0.00093399,0,0.01618,0,0,0.0019257,0
0.034159,0.0050217,0,0.012928,0.016096,0.0074391,0,0.0099245,0.0072249,0.0095644,0.0017459,0
0.011363,0,0.0010596,0.011115,0,0,0,0,0,0,0,0
0.010486,0.0057857,0.0034608,0,0,0.00014552,0,0.0020781,0,0,0.0072065,0.0084421
0.011546,0.006537,0,0.018826,0.012941,0.0016021,0.0082242,0,0.0019336,0,0,0
0.085522,0,0,0,0.0040755,0,0,0.009869,0,6.8525e-05,0,0
0.069798,0.0082338,0,0.0019135,0.0050047,0,0.0031679,0.0049947,0,0,0,0
0.051517,0,0,0,0.003104,0,0,0.010693,0,0,0,0
0.076981,0.057196,0,0.017488,0.0078317,0.012526,0,0.0031917,0.010604,0.011019,0.036514,0
0.0037821,0,0,0,0.00021066,0.00068005,0,0,0.00070631,0.00012624,0,0
0.013185,0,0,0,0.0033602,0.0028686,0,0,0,0,0.0055893,0
0.029614,0.022675,0,0.00091572,0.002773,0,0.0007424,0,0.013709,0.0022301,0.012967,0
0.021903,0.0090537,0,0.0068421,0.0051194,0.014979,0.00036187,0,0.0084696,0.012859,0,0.015842
0.010793,0.0033979,0.0085929,0,0.0020923,0,0,0,0.0067378,0.003673,0,0
0.077219,0.00098869,0,0.013723,0.018007,0.0073654,0,0,0,0.024964,0,0
0,0,0,0,0,0.97499,0,0.011439,0,0,0,0
0.0038749,0.0086022,0,0.0021187,0.00084962,0.0011524,0.001248,0.0014768,0.0069545,0.00031671,0,0.0031083
0.013748,0.0010587,0,0,0.0018413,0.0010311,0,0,0.011585,0,0,0.0077481
