0.0039074,0.0066611,0.073183,0,0,0,0,0,0.0086983,0,0.00163,0.02316,0.0067274,0.022598,0,0,0,0,0,0,0.01468,0,0.0062289,0,0,0.021607,0.02217,0.009565,0,0.01519,0,0
0.018183,0,0.084673,0.0033274,0,0.078117,0.019,0,0,0,0.0079754,0,0,0.0016457,0.02231,0.010773,0,0.0077059,0.017574,0,0,0,0.0086993,0.0010619,0.021919,0,0,0,0,0.0044441,0,0.062063
0,0.015222,0,0,0.0022945,0.029256,7.2932e-05,0.016223,0.017853,0.0040611,0.015969,0,0,0.00080345,0.0010288,0,0,0,0.0071834,0.0089319,0.00038359,0,0.0009377,0.0064187,0,0.005122,0.06241,0,0,0.0064247,0,0.024412
0,0.016447,0,0.017267,0,0.04192,0,0.033407,0,0.017718,0,0.028024,0,0.014133,0,0,0,0,0.0091673,0,0,0,0.026453,0,0.0080722,0,0,0.02065,0,0,0,0.015113
0.0081332,0,0.0097919,0.003099,0,0.0089911,0.0016093,0.007942,0,0,0.0014484,0,0.0038646,0,0,0,0,0,0.0071228,0.0009787,0.0002641,0,0,0,0.0012097,0,0,0.01099,0,0,0,0
0,0,0.104,0,0,0.049622,0,0,0.10538,0,0,0.052724,0.036138,0.0042118,0,0.002404,0,0.032428,0,0.00072765,0.047447,0,0,0.0082722,0,0,0.042199,0,0,0.013449,0,0
0.0068296,0,0,0.0083252,0,0.012132,0,0,0,0.0048318,0,0,0,0,0.005763,0.0022914,0.0072692,0,0.0013912,0.0059467,0.0025866,0,0.0053175,0,0.0019494,0,0,0.003251,0,0,0,0.022296
0.0095961,0.0065155,0,0.00046762,0.013382,0,0,0.00489,0.004865,0,0.0007848,0.0012479,0.0016488,0,0.0034452,0.00053035,8.2168e-05,0.00048071,0.0069456,0.0036911,0,0.00094882,0.0025707,0.9572,0,0.0048889,0,0,0.015598,0.010264,0,0
0.013766,0,0.057438,0.011088,0,0.02309,0.01398,0,0,0.018662,0.041601,0.0045793,0.0097544,0.0084898,0,0,0.012742,0,0.033255,0.0012229,0,0.0004306,0,0.0038409,0,0,0.0080091,0,0,0,0.019462,0
0,0,0.0094559,0.023243,0.041152,0.042494,0.040919,0.074805,0,0.0058949,0.0020772,0,0.0032893,0,0,0,0.028208,0.018094,0,0.0079869,0.077529,0.00025245,0.05232,0.025259,0,0,0,0.13861,0,0,0,0
0.01383,0.0028997,0.0090237,0,0,0,0.0057624,0,0,0,0,0,0.0031878,0,0.0047642,0,0,0,0.0015069,0.008389,0,0,0,0.0063594,0,0,0,0.00075823,0,0.0092423,0,0.010768
0.0018316,0,0.0019937,0,0,0.0014986,0.0029898,0.00070807,0,0.00058254,0,0.00066835,0,0,0,0.00086748,0,0,0.0032127,0.0027127,0.0050642,0,1.972e-05,0.0014519,0.00071635,0.0015002,7.332e-05,0.007642,0,0,0,0
0.00032641,0,0,0,0.0086496,0.001831,0,0.0010927,0,0,0,0.00099311,0.003515,0.004255,0,0,0,0,0,0,0.00037531,0.011819,0,0.0018165,0,0.00022728,0.005712,0.011966,0.00030006,0,0.035006,0
0,0,0.01961,0,0,0.018519,0.0043192,0,0.0068601,0,0,0.02146,0.0023448,0.0013663,0,0.0059169,0,0,0,0.0098371,0.014452,0,0.017836,0.0066061,0.017685,0,0,0.012604,0,0,0.014474,0.041243
0,0.003513,0.050081,0.043343,0,0.010244,0,0,0,0,0.002608,0.060557,0.018038,0,0,0.029224,0,0,0.0048011,0.016835,0.058192,0,0,0.033932,0,0,0,0.0080034,0,0,0.0055855,0
0.010648,0.016687,0.077101,0.0022874,0,0.0082995,0.020487,0,0,0,0.0064958,0.025612,0,0,0,0.030483,0,0,0.00023417,0.0098101,0.029633,0,0.030566,0.0041761,0,0,0,0,0,0,0.032043,0.002697
0.0051542,0,0.006869,0.01138,0,0.010175,0,0.01288,0,0.013401,0,0.0030436,0,0,0.0029013,0,0,0.0082863,0,0.00042955,0,0,0,0,0.0067318,0.015855,0.0067791,0.0026008,0,0.0040598,0,0
0.033219,0.0086367,0,0.0036849,0,0,0.019788,0.0069143,0,0,0,0.023909,0.0088295,0,0.0055227,0.011315,0.010337,0,0.0018013,0,0,0,0.034594,0,0,0,0,0.018436,0.011195,0.019553,0,0
0.040379,0.031191,0.0071204,0,0.045945,0.0048634,0,0.0024239,0.0045503,0.0087268,0,0,0.0060373,0.0062798,0,0,0,0.015176,0.00071621,0,0.038971,0,0,0,0.0071956,0,0.0036531,0,0,0,0.013812,0
0.10503,0.011863,0.02148,0.0080758,0.001105,0.0077577,0,0,0,0,0,0.01486,0,0.020419,0,0.050378,0,0.017074,0.0027087,0.011577,0.0078847,0,0.024435,0.0046271,0.012351,0.02974,0.015034,0.05054,0.01607,0,0,0
0,0.016203,0,0,0.034262,0,0,0.031665,0,0,0,0,0.010707,0,0,0.011536,0,0,0,0.0068178,0,0.0086995,0.00076303,0.016032,0.0526,0.0024734,0.10468,0.043528,0,0,0,0
0.12354,0,0,0.010402,0.044322,0,0,0.018263,0,0.056395,0,0,0,0,0.035878,0,0.013273,0,0.011882,0.0039626,0.024856,0.044785,0,0.05235,0.0080038,0,0,0,0,0.013608,0,0.0033132
0,0,0,0.034912,0,0,0.0095603,0.022801,0,0.0015266,0.032632,0,0,0,0.0099674,0,0.018161,0.0083897,0.020028,0.017917,0,0.0034665,0,0.0040871,0,0.010077,0.030303,0,0,0.0079904,0,0
0,0.0017778,0,0,0,0,0,0.0041196,0,0.0090512,0,0.017809,0.0014301,0,0.001896,0.0045687,0.0041151,0,0,0,0.011756,0.005981,0,0.001896,0.0095723,0,0.0016149,0.015204,0,0.00067628,0.0041602,0.063452
0.028292,0,0,0,0,0.015334,0,0.0053709,0.049604,0,0,0.0059943,0,0.017271,0,0.038059,0.010913,0,0,0.0038736,0.00030507,0,0,0.0065199,0.023137,0.021115,0.009204,0.020567,0.02065,0,0.0046349,0.018605
0,0,0,0.0052803,0,0.0014823,0.0043429,0,0,0.0049413,0,0,0,0.00071374,0.0052417,0.0083042,0.0014076,0,0,0.00099548,0.0048707,0.0033868,0.0036252,0.0016182,0.02619,0,0.00071561,0.0014961,0.0084577,0,0,0.012307
0,0,0,0,0.030581,0.0035143,0.0055894,0.011109,0,0,0.0029661,0.0093786,0,0.0016659,0,0.006068,0,0.0073628,0,0.010003,0.0015394,0.90655,0,0,0,0,0,0,0.00043127,0,0,0
0.019786,0,0.0028169,0,0,0.00018027,0.011172,0,0,0.0054745,0.036217,0.011204,0.0078332,0.027305,0.00069747,0,0,0.013383,0.029305,0.0090395,0,0,0,0,0,0,0,0.80668,0.056025,0.0073225,0,0.003074
0,0,0,0.002316,0,0.0069482,0,0.0096486,0.0025324,0,0.00053912,0,0,0,0.0016654,0,0.0032636,0.0012579,0,0.0067267,0,0,0.00051576,0,0,0,0.017918,0.015138,0.0010557,0.0018232,0,0.045675
0.045727,0,0.0073755,0,0.002523,0,0.0126,0,0.0061337,4.6211e-05,0,0,0,0.016187,0.010092,0.0019269,0,0.0076014,0,0.004555,0.0013875,0,0,0,0.0005876,0,0.0094948,0,0.0012134,0.0066517,0.012894,0.046291
0.01122,0.0058981,0,0,0,0,0.016697,0,0,0,0,0,0,0,0.014847,0,0,0.042005,0.023009,0,0,0.035211,0.049436,0.0085938,0,0,0.019821,0,0.012088,0,0,0.03216
0,0.073093,0.2188,0.088696,0,0.011868,0,0,0.023501,0,0,0.11018,0.0023077,0.072555,0.030399,0.054965,0,0.031424,0.036483,0.027984,0,0.053509,0.0079408,0,0,0.033459,0.038784,0,0.0030657,0.029916,0,0
0.027433,0,0.086548,0,0.049115,0,0,0.03032,0.015185,0.026024,0,0,0,0.0087965,0,0,0,0.0047618,0.01081,0,0,0.037885,0.0040694,0.02742,0.068121,0.011743,0,0.027538,0.033133,0.0028489,0,0.0069909
0,0.0030795,0,0.008005,0.024434,0.0014255,9.5922e-05,0.0067366,0.0031792,0.0048678,0.005668,0.014023,0.0092711,0,0.0011575,0.0063959,0.0070811,0.0036051,0.0050601,0.0038544,0,0,0,0,0,0.00014029,0,0,0.0079395,0,0,0.013073
0,0.013976,0,0,0,0.0076698,0.0063733,0,0,0.0053325,0,0,0,0.0041322,0.0064078,0,0.0021869,0.0070113,0,0.0044461,0.0011623,0,0,0,0.00020521,0,0.0059197,0.0027506,0.003498,0,0,0.0089317
0,0,0,0,0,0.0037134,0.00018222,0,0.0019203,0,0,0,0.017673,0,0,0,0.025726,0.0074333,0.0188,0.0025708,0.0076653,0,0.05685,0.016286,0,0.00063876,0,0,0.0040042,0.0041065,0.024457,0
0,0.01536,0,0,0,0,0.0057476,0.065098,0,0,0,0.05806,0.0024046,0,0.015949,0,0.041909,0.011508,0,0,0,0.013133,0.014644,0.037321,0.0059257,0,0,0.015915,0.0021228,0,0,0.00010814
0,0.016387,0,0,0.026327,0,0.0012364,0.041875,0.01587,0.010836,0,0.025149,0.010854,0,0.0020358,0.0094341,0.041346,0,0.0071636,0,0.013608,0,0.045639,0,0,0,0,0.010489,0.0043485,0.00018476,0.0012074,0
0.00074406,0.010852,0,0,0.0044881,0,0,0.0060904,0.007763,0.0043989,0,0,0,0.0087987,0.0082933,0.012607,0.025588,0,0.014,0.014155,0.013793,0.0025401,0,0.00032117,0.016341,0,0.08413,0,0,0.0035669,0.041888,0
0.042624,0,0.011344,0,0,0,0,0,0,0,0,0,0,0.012242,0.001203,0.011568,0,0,0.026084,0,0,0,0.025786,0,0,0,0,0,0,0,0,0
0.11749,0,0.033899,0.034185,0,0.0099679,0,0,0,0,0,0.0044386,0,0,0.015159,0.045795,0.01363,0.058545,0.042544,0,0.025814,0,0,0,0.011535,0.0175,0.04832,0,0.05564,0,0,0
0.037995,0.0025296,0,0.0043407,0,0.00022666,0.010443,0.011347,0.0017069,0,0,0.0128,0.012662,0,0.007086,0.0033095,0,0.0049611,0.0017562,0,0.0067355,0.00045801,0,0.00067492,0.0067697,0,0.011921,0,0.0031951,0.01616,0,0
0,0,0,0.0043098,0,0,0.0014641,0.011029,0.0021198,0,0,0.0083338,0,0.013581,0,0,0.0098104,0,0.0076923,0.002595,0,0,0,0,0.00072217,0.030846,0.049702,0.017854,0,0.0010221,0,0
0,0,0,0,0.026677,0.0068868,0.00015817,0,0,0,0.004024,0.031899,0.00075269,0,0,0.016262,0,0.0027277,0,0,0.015364,0,0,0.0081121,0,0.91208,0,0,0.0015824,0,0,0
0.013654,0,0.0079771,0.0016215,0,0,0.00036298,0.0036047,0,0,0,0,0.0049209,0,0,0,0,0.003748,0.0080705,0,0,0,0.0030172,0.0056253,0.00077049,0.0042861,0.0068439,0.0060423,0.003326,0,0,0
0.057773,0.013733,0,0.039481,0.00028662,0.019497,0,0,0.0051683,0.020032,0,0,0.00017616,0,0.012049,0,0,0.0027542,0.0013249,0.013777,0,0.0060461,0.0024564,0,0,0,0.0061965,0,0,0,0.020041,0
0.078147,0.019081,0,0.018418,0,0,0.028277,0,0,0,0.034992,0,0,0.0015063,0,0,0,0.024835,0.0039447,0,0,0,0,0.007254,0.096848,0.0039743,0.040363,0,0,0,0,0.015408
0.0045043,0,0,0,0,0,0.0051927,0,0,0.0018602,0,0,0,0,0,0,0,0,0,0.0054102,0,0,0.0032737,0.0047452,0,0.0026745,0.0010006,0,0,0,0,0
0.019754,0.0046564,0,0,0,0.00054449,0.019258,0,0.0022456,0.0019195,0,0,0,0,0,0.012493,0,0,0.0011608,0.0081571,0,0,0,0.0054281,0.0085742,0.0032901,0,0,0.0090265,0,0,0
0,0.0054232,0,0,0,0,0.0073607,0.064327,0,0,0.0094546,0.0097109,0,0.023866,0.017465,0,0,0,0.0032288,0,0.0075718,0,0.035862,0,0.013963,0.03932,0.081107,0,0.0074917,0,0,0
0.04071,0,0.0091616,0,0,0,0.007848,0,0,0,0,0,0.0085155,0.0074858,0,0.00656,0.010695,0.0095797,0.0032772,0.0023123,0,0.0015793,0,0.00033698,0,0.018555,0.024167,0.0068448,0.0057246,0.0099212,0.01047,0
0.054183,0,0.00044407,0,0,0,0,0,0,0,0.0033968,0,0,0,0,0,0.023204,0.022637,0.011466,0,0,0,0.0028202,0.00084719,0.0090078,0,0.02418,0.0042961,0.013752,0,0,0
0.050733,0,0.052508,0.028674,0,0.0026177,0,0,0.0030515,0.013463,0.031262,0,0.031496,0,0,0.016791,0.037129,8.9492e-05,0.029464,0.013868,0,0.012011,0,0.021859,0.010031,0.0575,0.027817,0.00094684,0.026102,0,0.0084935,0.00062971
0.14297,0.0181,0.05103,0,0,0,0,0,0.014205,0,0.012575,0.02435,0.00087307,0.020205,0,0.036605,0,0.021846,0,0,0,0,0.039314,0,0,0.038239,0,0.034254,0,0.015489,0,0.034219
0,0,0.039175,0,0,0,0.011423,0,0,0,0,0,0,0.0063639,0.0083708,0,0,0.0054508,0,0,0.0055007,0,0,0.0088103,0,0.016059,0.010887,0.030134,0,0.0049257,0.018122,0.0028422
0.023696,0.0098123,0,0.0025698,0,0.0085951,0.0054587,0,0.011905,0.0029038,0,0,0,0,0.014689,0.0031416,0.0021055,0,0,0.0071024,0,0,0.0076722,0,0,0,0.0043535,0,0.013397,0.002963,0.016567,0.0019994
0,0.017996,0,0,0.045075,0,0,0.02238,0.035353,0,0,0,0,0,0.0079268,0.0036675,0.0033197,0.0010472,0,0,0,0.007165,0.014222,0,0.031045,0.0063714,0,0,0,0.038571,0.024371,0
0.014995,0,0,0,0,0.026117,0,0,0,0,0,0,0,0,0.010656,0.012574,0.017672,0,0.021746,0.0095279,0,0,0,0.0012042,0,0.03258,0,0,0.0097347,0,0,0
0,0.033053,0,0.0078258,0.052443,0,0,0,0.039224,0.021577,0,0,0.036957,0,0,0.0089306,0.076264,0.030177,0,0.0023362,0.017327,0,0.049511,0,0.048349,0.073258,0,0.063762,0,0.01848,0.0079838,0.016119
0,0,0,0.012776,0,0,0.0073542,0,0.089916,0.016211,0.0011736,0,0,0.032052,0.010351,0,0.019189,0.00562,0,0.01432,0,0,0.001314,0.0098791,0.0066989,0.065905,0.0076656,0,0,0,0,0
0.067903,0.011311,0,0.071264,0.014647,0,0,0,0.016117,0,0.017495,0.034177,0,0,0.010945,0.027255,0,0.044739,0.012992,0,0.021083,0,0.00036893,0,0,0.037837,0.044049,0.09065,0,0.0038543,0,0
0,0,0,0,0.05767,0,0,0.024487,0,0,0.010632,0.01682,0,0.0053288,0,0.0128,0,0,0,0.010874,0,0.0095122,0,0,0,0,0,0.0081206,0.011887,0.01942,0,0
0.02342,0,0,0.00080494,0,0.021267,0.014072,0,0,0.0012045,0,0.0031635,0.010468,0,0,0,0,0,0.0016904,0,0,0.0048078,0.0020321,0.01824,0,0,0,0,0,0.012146,0,0.013667
0.045401,0,0,0,0,0,0,0.0095125,0.00062118,0.013718,0.0010892,0.02047,0,0.010073,0,0,0,0.0063355,0.011318,0,0,0,0.030433,0.0035777,0.012502,0,0.01344,0,0.00021453,0.017256,0.066296,0
0.014756,0,0.11168,0,0.042647,0,0,0.038011,0,0,0.0324,0,0.024755,0,0,0,0.038387,0.033826,0,0.010787,0.014299,0.0053762,0,0,0.076747,0,0.022598,0,0.026249,0.0038835,0,0
0,0.0066279,0,0,0,0.0021546,0,0.022398,0.10556,0,0,0,0,0.030579,0.0059273,0,0,0.0051641,0,0,0.0066349,0.034289,0,0.011473,0.086917,0.012246,0.01117,0,0,0.032099,0.0081441,0
0.041892,0.088376,0.1123,0.0099704,0.044271,0,0.0037686,0,0,0.00098513,0.011846,0.05383,0,0,0,0.0024842,0.042389,0,0.03184,0,0,0.02342,0,0,0.0165,0.023075,0,0.058574,0,0.028058,0,0
0.0058429,0.007252,0.052036,0.0005513,0,0,0,0,0,0,0.006113,0,0.043377,0,0,0.0012141,0.027527,0.011633,0.0063712,0,0,0.036798,0,0,0.013138,0,0,0.055127,0.019935,0,0,0.023918
0.029432,0,0.024904,0,0,0,0.0070505,0,0.0026883,0.01312,0.0062119,0,0.007582,0,0,0,0,0.0067664,0,0,0,0.0047943,0,0.0036964,0.0043503,0,0.0085455,0,0.012665,0.015787,0.02304,0
0.011965,0.010121,0,0.0017403,0,0.0052362,1.468e-05,0,0.0010696,0,0.0065702,0.0066981,0.00018627,0.0010037,0,0,0.005801,0.0018503,0,0,0,0,0.013712,0.0020636,0,0,0.0053658,0.0010936,0.0029138,0.0073214,0.027533,0.032699
0.0006732,0,0.014311,0.002272,0,0,0.0061688,0,0,0,0.0098849,0,0,0,0.0076448,0.011025,0,0.0037294,0.0024319,0.0032751,0,0.0052517,0,0,0,0,0,0.0085266,0,0.0007842,0.0019744,0.0048659
0.018199,0.019341,0.020929,0,0,0,0.0055688,0,0.0055156,0.0043581,0,0,0,0.027295,4.052e-05,0.00379,0,0.0008957,0,0.0023417,0.00023233,0.0029216,0,0,0.00066605,0.0087973,0.019049,0.0018168,0.0074731,0.0093084,0.033533,0.073366
0.1167,0.022453,0.043384,0,0.04813,0.00097995,0,0,0.011679,0,0.032188,0,0.015323,0,0,0,0.014787,0.0039628,0,0.017298,0.047582,0.017269,0.023971,0,0,0,0,0,0.028837,0.0059004,0.0027327,0
0.038198,0.00025229,0,0,0,0,0.0036149,0,0,0,0,0,0,0.0020625,0.009169,0.0078554,0,0,0.00011945,0.0066177,0.010168,0,0.010678,0,0,0.0001416,0,0,0,0.0066146,0,0.046757
0.045968,0.0049418,0,0.023873,0,0.02464,0,0,0,0.017317,0.036237,0,0,0,0.0088279,0.015147,0.012723,0.01154,0,0,0,0,0.016403,0.0086791,0.032299,0,0.018246,0.017048,0.016915,0,0.0027208,0
0.052633,0.0047943,0,0.018087,0,0,0.027479,0,0,0,0.0041222,0,0,0,0,0,0,0,0.0029717,0.016775,0.0088099,0.052007,0,0,0.0064124,0.00013124,0.0099028,0,0.021451,0,0,0
0.0002792,0.00041194,0.0020438,0,0,0,0,0.010741,0.0029212,0,0,0,0,0,0.0096411,0.0085786,0,0,0.008583,0.0044257,0,0,0.004737,0.0013107,0,0,0.022046,0.0074402,0,0.0022282,0,0.032791
0.0091414,0,0,0,0.006129,0,0,0,0.020608,0,0,0.016578,0.0041139,0,0,0,0.0071478,0,0,0.0084371,0,0,0.0091448,0,0.0093063,0,0.087305,0,0,0.0084628,0.0451,0.021228
0,0.0034469,0.0011604,0,0,0,0,0.010332,0,0,0,0.0056314,0.0015323,0,0,0.0075662,0,0.0038556,0.00042912,0.007165,0.00069664,0,0.0042533,0,0.011283,0,0.00032686,0.0061672,0.0018572,0,0,0.0076674
0,0,0.029971,0,0,0,0.0069694,0,0,0,0.015635,0,0.00061853,0.012431,0,0,0,0,0.0042625,0.011459,0.0094077,0.023326,0.033427,0.020332,0.015001,0,0.0057776,0.068978,0,0,0.035561,0
0.006799,0,0,0,0,0,0,0.031501,0.015804,0.0057329,0.020702,0.0069309,0,0.00016137,0.0084526,0.0030308,0,0.0010541,0.018038,0.0033228,0.0018272,0.013366,0.015971,0.013788,0.016368,0,0,0.030126,0,0,0.019069,0
0,0,0.004232,0,0,0.0060083,0.0027978,0,0.011228,0,0.0056833,0,0.0052112,0.0055118,0.0093348,0,0,0.0099148,0,0,0.014435,0,0,0.00051551,0.0096632,0,0.04907,0.0079875,0,0.00070699,0.015203,0.032009
0,0,0.0043853,0,0,0.0075165,0,0,0,0.012484,0.00052284,0,0,0,0.0029883,0.0011991,0.0057387,0.0021264,0,0.0088773,0.0052742,0.00044374,0.0092737,0.0030552,0,0,0.0084416,0.027027,0.0048626,0,0,0
0,0.00036309,0,0,0,0.0020388,0.0027525,0.0030544,0,0.005761,0,0,0.0018795,0.0051456,0,0.0060658,0.0038418,0,0,0,0,0.002184,0.0011356,0,0.0072827,0,0.013869,0.0011149,0.0018749,0.0022271,0.032651,0
0.067065,0,0.031884,0.0077024,0,0.024256,0.03113,0,0,0.0031536,0.011804,0,0,0,0.00053584,0,0,0.011199,0,0,0.0080269,0,0.04004,0,0.018485,0,0.01581,0,0.01825,0.0046561,0,0
0,0,0,0,0,0.023187,0.021009,0,0.020129,0.0070502,0,0.013216,0,0,0.0041821,0,0.0071988,0,0,0.021403,0.016741,0.018371,0,0.0087816,0,0,0,0.031475,0,0.014767,0.020658,0.029596
0.017873,0,0,0.0010237,0.021043,0.014954,0,0,0.016378,0,0.011215,0.020124,0.038159,0,0,0,0.0080626,0.054835,0,0.027995,0.038618,0.02276,0.023985,0,0,0,0.52489,0,0.0039791,0.02443,0.012074,0
0.0016127,0,0.027716,0.0013179,0.021918,0,0.018135,0.0029595,0,0.054297,0,0.0073727,0,0,0.0033746,0.015965,0,0.0116,0.0027403,0.0091558,0.033871,0.040562,0,0.023354,0.016001,0.017828,0.02208,0.023028,0,0,0.033553,0.0079304
0,0,0.0035347,0,0.011814,0.011115,0.002727,0,0,0,0,0,0.0080649,0,0,0.0082885,0,0,0,0,0,0,0.011289,0.0035989,0.0066609,0.011471,0.05647,0,0,0.0077896,0,0
0.0051223,0.0015687,0,0,0,0,0,0.0059349,0.0014783,0.011414,0,0,0,0,0.003808,0,0,0,0,0,0.014297,0.016329,0,0.0026414,0,0,0.068798,0.02211,0.019266,0,0,0
0,0,0.010522,0,0,0,0.019492,0.0061556,0.13591,0.012296,0.022798,0.017761,0,0.0053934,0.026084,0,0,0,0.0038863,0.00025112,0,0.042113,0.03963,0.0058648,0.0076327,0.010325,0.0034372,0.00065944,0,0.0056201,0,0.018512
0,0,0,0.0047482,0,0,0.0045053,0.0091244,0.0055597,0.00090239,0.0019279,0,0,0,0,0,0,0,0,0,0,0,0.010591,0,0.0034317,0,0.0061644,0,0,0,3.6655e-05,0
0,0.019083,0.036667,0.097972,0,0,0.020056,0,0,0,0.02228,0.0082283,0,0.024645,0.018313,0,0.032985,0,0.031359,0,0.0097818,0.0057621,0,0.01448,0.012723,0.0069812,0,0.053107,0,0,0.00662,0
0.039672,0.0044107,0,0.16323,0.015736,0.034862,0.0073803,0.01922,0.033951,0.054308,0,0.0015656,0.027846,0,0,0.060674,0,0,0.0082845,0,0,0.020089,0.018821,0,0.16058,0,0,0.062605,0.019327,0.0022022,0.025562,0
0.021794,0,0.0061566,0.011169,0,0.025239,0.018787,0.001655,0,0.022087,0,0,0.0059886,0,0,0.026087,0.016253,0,0,0,0,0.00081962,0.0016594,0,0.058669,0,0,0.0074207,0,0.026335,0.016433,0
0,0,0.0030575,0.0058459,0,0,0.010746,0,0.0012188,0,0.0023539,0.0031232,0,0,0.011289,0,0,0,0,0.0048555,0,0.0042752,0.023189,0.0038417,0.007702,0.026344,0.0070172,0.044122,0.0054884,0,0.00044967,0
0.009575,0,0,0,0.030934,0,0,0,0.012639,0.0040398,0.022297,0.0016282,0.00077863,0.02771,0.010087,0.0096581,0.01766,0,0.015713,0,0.0011503,0,0,0.0030545,0,0,0,0,0.046256,0.005035,0,0.024142
0.028804,0,0,0.0043121,0,0,0,0.0015281,0,0,0,0,0.01631,0,0.014948,0.015773,0,0,0.0015662,0,0,0.070687,0.0090423,0.029376,0.046829,0.026695,0.031301,0,0.003878,0,0,0
0,0,0,0.0023982,0,0,0.01044,0.0037531,0.0023488,0,0,0,0,0.0020507,0,0.0044343,0,0,0.00035229,0,0,0.0070987,0,0.0020213,0.0035822,0,0,0.023012,0,0.013282,0.012624,0
0.013493,0.0049642,0,0.028326,0,0,0,0.013524,0,0,0,0,0.0076178,0,0.016199,0.021347,0,0,0.001149,0.0093486,0,0,0,0,0.044129,0.016719,0.025999,0.0054421,0,0,0.0038524,0
0.02332,0,0,0.0082764,0,0,0,0,0.0078884,0.011395,0,0,0,0.0069761,0.0015926,0.0034663,0,0,0.0016628,0,0,0,0.0059044,0.0043588,0,0,0.018782,0,0,0.0021401,0,0
0,0,0.0027811,0.017354,0,0,0.0088696,0.010009,0.002097,0.001348,0,0.0040828,0,0,0,0,0,0,0.0059042,0.003634,0,0.0067494,0.0056815,0,0.008192,0,0.005821,0.033957,0,0.0045428,0,0
0.011021,0,0.018833,0.0067854,0,0,0.011973,0,0.0078985,0.000622,0,0,0.0055709,0.005885,0,0.0076685,0,0,0.014544,0,0.0075783,0.019165,0,0,0.0055691,0.0019332,0,0,0,0.013963,0.052464,0
