0.006081,0.018394,0.021501,0.025032,0,0.0068407,0,0.023077,0.075004,0.070917,0,0,0,0,0,0,0.0058317,0,0,0,0.0078904,0.084815,0.0045212,0.0041668,0.0088371,0.020379,0.0062156,0.010305,0,0,0.014977,0.0015728
0.016062,0.050817,0.031267,0.06237,0,0.060671,0,0.036615,0.062029,0.013186,0,0.011589,0,0,0,0,0.0079912,0,0,0,0.0048859,0.08621,0.0099868,0.0078123,0,0,0.031002,0.01373,0,0,0.0050478,0.0037204
0.034523,0.0028443,0.071082,0.056628,0,0.074379,0,0.042528,0.011613,0.0081292,0,0,0,0.0033555,0,0,0.0038078,0,0,0,0.0045447,0,0.082185,0.005323,0.082043,0.0037676,0.04252,0.0041927,0,0,0.0012985,0.0047489
0.034577,0.0016494,0.0076759,0.0017231,0,0.0064171,0,0.039457,0.0055233,0,0,0,0,0,0,0,0.0037012,0,0,0,0.0027651,0.085333,0.0063538,0.0077026,0.022502,0.0088895,0.080211,0.036625,0,0,0.001263,0
0.035639,0.061559,0.051053,0.060024,0,0,0,0.070193,0,0.00011684,0,0,0,0,0,0,0,0,0,0,0,0.00049212,0,0.076767,0.011973,0.0028848,0.022772,0.011299,0,0,0,0.0055884
0.026894,0.063222,0.011772,0.0042083,0,0.062288,0.00020235,0.035257,0.0072659,0.002404,0,0,0,0,0,0,0.0089277,0,0.0003206,0,0.0018201,0.075801,0.0066769,0.075907,0,0.008825,0.019868,0.0034764,0,0,0.0017653,0
0.074695,0.077215,0.048016,0.064035,0,0.016162,0,0.010161,0.082698,0.073048,0,0,0,0,0,0,0.080216,0,0,0,0.082976,0.022805,0.011145,0.015072,0.011,0.093892,0.023799,0.075998,0,0,0.0084365,0.012263
0.035653,0.078815,0.014353,0.019991,0,0.0022953,0,0.0612,0.067054,0.0099796,0,0,0,0,0,0,0,0,0,0,0.009833,0,0.0059518,0.0095163,0.093468,0.0010262,0.0066559,0.018642,0,0,0.091647,0.0075311
0.018948,0.054891,0.054733,0.079729,0,0.0088538,0,0.035563,0.066834,0.0088426,0,0,0,0,0,0,0.072768,0,0,0,0.077109,0,0.083954,0.0040659,0.090442,0.0087874,0,0.0107,0,0,0.07489,0.077703
0.10172,0.027386,0.087042,0.080162,0,0.070168,0,0.073778,0.08588,0.011386,0,0,0,0,0,0,0.026088,0,0,0,0.021687,0.087662,0.0050638,0.080487,0.00061221,0.0084424,0.047818,0.034438,0,0,0.084773,0.07276
0.061983,0.073231,0.076391,0.076966,0,0.071942,0,0.1015,0.0061959,0.079954,0,0,0,0,0,0,0.017671,0,0,0.00027865,0.017679,0.019052,0.0089931,0.083866,0.08638,0.011974,0.080684,0.09885,0,0,0.072193,0.078182
0.060736,0.014864,0.045041,0.0051101,0,0.065335,0,0.038747,0.0059306,0.067864,0,0,0,0,0,0,0.0071271,0,0,0,0.07944,0.010418,0.076915,0.078029,0.00034639,0.0066461,0.0031999,0.018256,0,0,0.0058411,0.0036775
0.0096332,0.064467,0.052152,0.07898,0,0.061709,0,0.027159,0.086452,0.07483,0,0,0,0,0,0,0.007806,0,0,0,0.0061953,0.093991,0.073896,0.0083462,0.082817,0.017623,0.029158,0.034027,0,0,0.091519,0.096852
0.076808,0.087451,0.075584,0.028835,0,0.064653,0,0.11545,0.085344,0.0084521,0,0,0,0,0,0,0.020259,0,0,0,0.082741,0.10637,0.013715,0.082874,0.095153,0.031051,0.11009,0.093316,0,0,0.086434,0.085703
0.03543,0.022403,0.023822,0.029969,0,0.0047678,0,0.077626,0.020927,0.0034796,0,0,0,0,0,0,0.0073081,0,0,0,0.082288,0.0033644,0.0019007,0.00094462,0.082087,0.075908,0.09302,0.013728,0,0.00027819,0,0.0058428
