0.02677,0.011496,0.016857,0,0.05046,0.23816,0.0050628,0,0.010834,0.015164,0.13736,0.19009,0.21629,0.019529,0.2493,0.040838,0.0079154,0.018002,0.0075827,0.0015006,0.0038992,0.20964,0.011243,0.24424,0,0.016717,0.021886,0.0041972,0.014502,0.0048134,0.0077217,0.23919
0.14896,0.0127,0.25653,0.019857,0.30549,0.011015,0.0087143,0.19092,0.043376,0.27631,0.044812,0.24489,0.26911,0.019901,0.0054045,0.26455,0.25815,0.0059822,0.0081539,0.26192,0.25024,0.24244,0.011653,0.2599,0.2498,0.25191,0.33187,0.015752,0.001241,0.26282,0,0.25343
0.20852,0.26214,0.066131,0.26936,0.071644,0.2522,0.25893,0.12821,0.24268,0,0.27622,0.080779,0.014832,0.26391,0.26271,0.025065,0.011881,0.29125,0.2668,0,0.029475,0.022709,0.26237,0,0.017278,0.036947,0.0063595,0.29282,0.3033,0.009905,0.26088,0.0025128
0.010144,0,0,0,0.0087955,0.0017156,0,0.0042992,0,0,0.014101,0.0024299,0,0,0,0.0051171,0.0057484,0,0.0035426,0.0023485,0.0017515,0.0023044,0,0.0026502,0,0,0,0.004839,0.0042612,0.0014843,0,0
0.061701,0.01,0.039191,0.0072222,0.017126,0.0010683,0,0,0.0045197,0.0027472,0.0024853,0.0014814,0.0080963,0.0016691,0.0051696,0,0.015921,0.0054911,0.0055619,0.23773,0,0.0053474,0,0.0086241,0.0027642,0.010773,0.064406,0.21858,0.014189,0,0,0.001676
0.25583,0.25263,0.22794,0.26702,0.29443,0.020428,0.26387,0.29563,0.27057,0.26869,0.29179,0.30078,0.25598,0.27678,0.031687,0.25241,0.030648,0.25725,0.25803,0.020116,0.24396,0.25399,0.25622,0.0097196,0.25839,0.28025,0.25462,0.062067,0.051313,0.25767,0.24216,0.23504
0.22943,0.022867,0.3111,0.01336,0.086181,0.24412,0.26118,0.029406,0.016932,0.017976,0.15873,0.13859,0.01382,0.0083163,0.25511,0.039946,0,0.025286,0.25171,0.24395,0.0085138,0.24682,0.0055309,0.25485,0.23541,0.035722,0.26797,0.2343,0.018971,0.25938,0.016017,0.26585
0.070499,0.0046366,0.03455,0.0095336,0.16852,0.011422,0.0027674,0,0,0.0034724,0.084787,0.03518,0.044226,0.2615,0.011586,0.01638,0.0090284,0.049269,0,0,0.025098,0.0019228,0.020604,0,0,0.0014903,0.020101,0,0.013333,0.010361,0.24892,0
0.052157,0.2442,0,0.2319,0.11115,0.010057,0.0078966,0.32704,0.27498,0.24593,0.058233,0.15362,0.22843,0.010432,0.0044443,0.23905,0.26094,0.025263,0.024823,0.009168,0.25101,0.013049,0.24495,0.0044417,0,0.25452,0.064205,0.071534,0.26973,0.0014399,0,0.0095743
0.0061483,0.004762,0,0.019799,0.022917,0,0,0.0069272,0,0.0020414,0.026923,0.0024712,0,0.010192,0,0,0.0013316,0.01208,0.0063953,0.0035816,0.0030389,0.0011679,0.0056794,0.0028236,0.011506,0,0,0.017713,0.006437,0.0017517,0,0
0.23776,0.26973,0.082639,0.06844,0.18031,0.0025627,0.26507,0.14021,0.26718,0.018527,0.31022,0.28414,0.26389,0.25424,0.0080416,0.26077,0.26386,0.046713,0.032306,0.25301,0.022936,0.24545,0.26035,0,0.25618,0.28142,0.17628,0.29762,0.048098,0.25763,0.24189,0.0084934
0.0199,0.0027512,0.0097375,0.0081882,0.019126,0,0.0039864,0,0,0,0,0.0044988,0,0,0.006601,0.0047114,0.0011506,0.0078541,0,0,0.001361,0.0056733,0,0,0.0024596,0.005232,0.010967,0,0.011786,0.0019294,0.0029348,0
0.046259,0,0.21728,0.0097699,0.15038,0.25808,0,0.18436,0.021397,0.25057,0,0.0075797,0.015271,0.0025239,0.25626,0,0,0.22676,0.032623,0.010283,0.24893,0,0.0058293,0.26074,0,0,0.046391,0.013376,0.2384,0.0096083,0,0.25669
0.0097908,0,0.0045449,0.0042081,0.0074136,0,0,0.0024873,0,0.001098,0.0053854,0.0079049,0.0020806,0.0047352,0,0.0037919,0,0.0077437,0.0031038,0.0019016,0.0026331,0.0021809,0.0023172,0,0.0011435,0,0.012411,0,0.0024787,0,0.0013382,0
