0.038066,0,0.014249,0,0.01504,0.039252,0,0.014346,0,0.011216,0.075862,0,0.0098288,0.083379,0.050932,0.0028322,0.031553,0.016204,0,0,0,0.005224,0.091644,0,0,0.032434
0.015357,0,0.03302,0,0.029076,0.029489,0,0.032828,0,0.0089834,0.016404,0,0.01892,0.084573,0.017329,0.0076617,0.059948,0.0085614,0,0,0,0.0075238,0.020154,0,0,0.12524
0.04479,0,0.073338,0,0.044877,0.05292,0,0.093469,0,0.030804,0.0093008,0,0.014679,0.010418,0.031249,0.0059861,0.06598,0.0014271,0,0,0,0.0028325,0.10065,0,0,0.068927
0.021096,0,0.029665,0,0.0059428,0.0092688,0,0.027221,0.00014159,0.0059415,0,0,0.0070814,0.086953,0.0065515,0.0040952,0.0057666,0.0037369,0,0,0,0.075418,0.0029704,0,0,0
0.02039,0,0.042006,0,0.018722,0.0040146,0,0.030019,0,0.032447,0.003421,0,0.0077308,0.0025229,0.025647,0.0065303,0.065286,0.010948,0,0,0,0.092755,0.090108,0,0,0
0.017217,0,0.027162,0,0.021936,0.012955,0,0.051676,0,0.013176,0.0032328,0,0.0077113,0.076757,0.019864,0.0040175,0.016454,0.015635,0,0,0,0.0095917,0.094952,0,0,0.11347
0.094064,0,0.078827,0,0.067321,0.028093,0,0.077154,0,0.085492,0.070174,0,0.01209,0.026006,0.062368,0.0094831,0.067747,0.022407,0,0,0,0.02148,0.094301,0,0,0
0.020859,0,0.013021,0,0.052829,0.060948,0,0.022143,0,0.015156,0.0062787,0,0.080753,0.0025783,0.036204,0.0044267,0.020554,0.085152,0,0,0,0.01381,0.093099,0,0,0.014607
0.032595,0,0.02729,0,0.019795,0.065086,0,0.0335,0,0.066865,0,0,0.085409,0,0.029538,0.07336,0.068953,0.065184,0.0029825,0,0,0.072246,0.0072722,0,0,0.048405
0.056205,0,0.065319,0,0.052032,0.08373,0,0.0527,0,0.035518,0.012171,0,0.01189,0.088859,0.06706,0.074502,0.080708,0.093054,0,0,0,0.095279,0.017256,0,0.015476,0
0.041303,0,0.062916,0,0.082853,0.052055,0,0.042581,0,0.042162,0.0809,0,0.028234,0.025985,0.0188,0.085743,0.082187,0.078474,0,0,0,0.001377,0.017765,0,0,0
0.022231,0,0.020517,0,0.084653,0.0086831,0,0.047369,0,0.016435,0.074749,0,0.0094816,0.0071604,0.018854,0.0086622,0.015061,0.0096494,0,0,0,0.077568,0.0066773,0,0,0
0.060471,0,0.065593,0,0.031941,0.087437,0,0.046442,0,0.0019132,0.070776,0,0.026973,0.091256,0.062503,0.087845,0.089152,0.083468,0,0,0,0.015114,0.0097987,0,0.0002077,0.047788
0.05815,0,0.05977,0,0.084325,0.051779,0,0.057477,0,0.060346,0.0049708,0,0.093614,0.102,0.082432,0.09014,0.031585,0.092893,0,0,0,0.09117,0.099997,0,0,0.056829
0.030739,0,0.037007,0,0.0048016,0.060945,0,0.031015,0,0.028281,0.0047401,0,0.0063217,0.012963,0.036074,0.011268,0.038166,0.0022583,0,0,0,0.080518,0.014983,0,0,0.091962
0.018276,0,0.033617,0,0.014924,0.0052922,0,0.023181,0,0.011016,0,0,0.072322,0.012419,0.0083733,0.0054175,0.066172,0.010941,0,0,0,0.0042675,0.0022461,0,0,0
0.040058,0,0.024747,0,0.03512,0.081832,0,0.035444,0,0.074577,0.0050383,0,0.029923,0.0037135,0.05414,0.0044619,0.078593,0.0067797,0,0,0,0.010382,0.016263,0,0.057846,0.063341
0.043225,0,0.046053,0,0.08817,0.083289,0,0.04636,0,0.088441,0.0041606,0,0.018261,0.0049431,0.076796,0.083094,0.065604,0.074781,0,0,0,0.089828,0.013284,0,0.04666,0.069151
0.096565,0,0.08763,0,0.051732,0.095389,0,0.081814,0,0.058048,0.079539,0,0.10694,0.020976,0.087028,0.08591,0.092146,0.023419,0,0,0,0.089988,0.098732,0,0.0060299,0.042065
0.055095,0,0.052632,0,0.092791,0.0094648,0,0.037231,0,0.095625,0.010897,0,0.018593,0.0082691,0.02321,0.014269,0.060859,0.094345,0,0,0,0.012774,0.019686,0,0,0
0.02324,0,0.023466,0,0.0041246,0.065529,0,0.050553,0,0.010488,0.060847,0,0.032715,0.0061204,0.052398,0.010525,0.010998,0.0056532,0,0.0021458,0,0.0016992,0.0068827,0,0,0.016683
0.015091,0.0022856,0.029795,0,0.042859,0.0041964,0,0.031909,0,0.020362,0.0044072,0,0.07728,0.012177,0.022039,0.0028045,0.00091217,0.0070511,0,0,0,0.012176,0.092785,0,0,0.11397
0.096383,0,0.07919,0,0.093228,0.045557,0,0.083084,0,0.096916,0.07168,0,0.024547,0.019737,0.088485,0.08877,0.04441,0.090408,0,0,0,0.097908,0.022063,0,0,0
0.029412,0,0.0266,0,0.02326,0.032665,0,0.02654,0,0.041163,0.068074,0,0.01502,0.021031,0.044921,0.0015062,0.015194,0.013426,0,0,0,0.0016114,0,0,0,0
0.047183,0,0.051612,0,0.018276,0.060782,0,0.028995,0,0.03066,0,0,0.079603,0.015101,0.064954,0.080011,0.03235,0.012877,0,0,0,0.0072693,0.092149,0,0,0.05464
0.064806,0,0.04869,0,0.024187,0.078591,0,0.052931,0,0.079962,0.078416,0,0.014055,0.018948,0.068511,0.088964,0.017273,0.025763,0,0,0,0.092527,0.10472,0,0,0
0.075468,0,0.085952,0,0.09217,0.083376,0,0.087525,0,0.042449,0.07479,0,0.019576,0.023294,0.085385,0.094782,0.073767,0.017827,0,0,0,0.016586,0.12332,0,0,0.049068
