0.025693,0.017774,0.0045595,0,0.0030245,0,0,0,0.012178,0,0,0,0.025393,0.0031939,0,0,0,0,0,0,0.0082692,0.016047,0,0,0,0
0.032658,0.018033,0,0,0.021392,0,0.010693,0.030089,0,0.046216,0,0,0,0.0056604,0.0055707,0,0.039687,0.010337,0,0.063733,0,0.014513,0.026281,0,0,0
0.030405,0.002922,0,0,0,0,0,0.031413,0.018876,0.031216,0,0,0,0,0,0,0,0,0,0.0014736,0,0.010159,0,0,0,0.0010133
0,0.13463,0,0,0.37069,0.041986,0,0.26805,0,0,0.040989,0,0.11943,0.037034,0,0,0,0,0.026534,0.015051,0.0012352,0,0.034542,0.0037803,0.38759,0.12582
0.0016923,0.0094517,0,0,0.039056,0.00093614,0.0016524,0.033747,0,0,0,0,0,0,0.0056804,0,0.010046,0,0,0.048642,0.0042609,0,0.003063,0.0016035,0.0055358,0
0,0,0.012991,0,0.013238,0.00065737,0,0.040711,0,0,0,0,0.038277,0,0,0,0,0,0,0.038895,0.01457,0.018558,0,0.014868,0,0
0,0.01688,0.14235,0,0.027873,0,0.0047367,0.01518,0,0.026356,0.018889,0.021542,0,0,0,0.035031,0.04466,0,0.0054583,0.0038448,0.032295,0,0.00041574,0.014426,0.0058571,0.0066111
0.00068317,0,0,0,0.024618,0,0.015245,0,0.011678,0,0,0,0,0.0097974,0.0042035,0,0.019774,0.02024,0,0,0.005534,0.036311,0,0.028146,0.011539,0
0,0.027724,0,0,0.016622,0,0.018227,0.035672,0,0,0.002498,0,0,0,0.0046213,0.0050761,0.00067053,0.043705,0,0,0,0,0.037479,0,0.034005,0.0097518
0.046553,0,0,0,0,0,0,0,0.042491,0,0.086554,0,0,0,0,0,0.017639,0,0.0068266,0.018459,0.0015686,0,0.005721,0,0,0
0,0,0.039411,0,0.017255,0.017306,0.051606,0.064629,0,0.067528,0.029105,0,0,0.00080008,0.034222,0,0.02762,0,0.06972,0.055987,0,0,0,0.024629,0.03152,0
0,0.03481,0,0,0,0.011167,0.010927,0.029148,0.011085,0.0011074,0.0070779,0,0,0.0027782,0,0.02405,0,0,0,0,0,0,0,0,0,0
0,0,0.078223,0,0,0.0045404,0.0056183,0.039126,0,0.0050529,0.00023491,0,0.010186,0,0,0,0.0272,0.0020041,0,0.044098,0.0016497,0.013968,0,0.022585,0.0070585,0
0.014831,0.076885,0.013666,0,0.038965,0,0,0.15587,0,0.029343,0.030966,0,0,0,0.0023082,0.037735,0,0,0.0034585,0.056111,0.023737,0,0.0025695,0,0,0
0,0,0,0.060846,0.72037,0,0.044394,0,0.037883,0,0,0.0011881,0,0,0.074454,0.0148,0.0049957,0.0053725,0.043817,0.012319,0,0,0,0.01417,0,0
0,0,0.085599,0,0.037978,0.0066585,0.0030208,0,0.01224,0,0,0,0,0,0,0,0.0045448,0,0,0,0,0.0053954,0,0.0043028,0,0.015867
0.018632,0.037994,0.039073,0,0.046093,0.0093948,0.0085236,0.055657,0,0.016528,0,0.0088157,0.014075,0,0,0.031375,0,0.0020862,0,0.037932,0,0,0.018186,0.0021517,0.048475,0.0015785
0,0,0.0062849,0,0.017451,0.0085683,0.0019897,0.006905,0.017174,0,0.011143,0,0,0,0.013413,0,0,0,0,0.035586,0,0,0,0.0054814,0.039241,0
0.014439,0.049391,0,0,0.033577,0.032656,0,0.046116,0,0,0.019232,0,0.030055,0,0,0,0.019133,0,0,0,0,0,0.015319,0,0.011953,0
0.046304,0.011378,0.0022269,0,0.010858,0.0089525,0.0008008,0,0,0,0,0.0039334,0.0052686,0,0,0,0,0,0,0,0.0033083,0,0,0,0.00038342,0.014706
0,0,0.021399,0,0.17622,0.069705,0,0,0.016263,0,0,0.026406,0,0,0.04309,0,0,0,0,8.3984e-05,0.025757,0.042549,0,0.0021016,0,0.0028134
0,0.022964,0,0.0078514,0.0053764,0,0,0,0,0,0.015424,0,0.0025302,0,0.14246,0.0086986,0.0029969,0.0003665,0,0,0.0022394,0,0.0033505,0,0.0022121,0
0,0.051669,0.17389,0,0.029207,0,0.028394,0,0.0082884,0,0.012158,0.053837,0,0,0,0.08148,0,0,0.053064,0.095723,0,0,0.036644,0,0.021074,0.0087535
0,0.054422,0.035482,0,0.050712,0.0067572,0.0082421,0.035028,0,0.024125,0.030424,0,0,0.011749,0.030867,0,0.031722,0,0,0,0.014086,0,0,0,0.011582,0
