0,0,0,0.0067804,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001083,0,0
0.35584,0.33696,0.35732,0.43809,0.38189,0.35762,0.35835,0.35787,0.35699,0.35772,0.35991,0.35801,0.35908,0.35774,0.35956,0.35895,0.35811,0.34205,0.38514,0.38428,0.35996,0.35764,0.38657,0.36103,0.35979,0.38431,0.38988,0.36937,0.36812,0.42896
0,0.32963,0.35167,0.15797,0.0027744,0.0014975,0.35389,0.0023259,0.0015292,0.0020782,0.0030031,0.002172,0.0016737,0.0018287,0.0027092,0.0015356,0.0021722,0.32686,0.0040643,0.0028738,0.0044447,0.0012401,0.0082195,0.35168,0.003011,0.0034742,0.018369,0.0099291,0.012105,0.085735
0.35308,0.33359,0.0035723,0.20721,0.0034478,0.35245,0.0023608,0.35396,0.35358,0.35294,0.35194,0.3538,0.35512,0.35333,0.35401,0.35437,0.35462,0.33462,0.009234,0.0087519,0.35044,0.35291,0.010812,0.0045984,0.35518,0.0077737,0.35256,0.35707,0.35076,0.28478
0,0,0,0.013056,0,0,0,0,0,0,0,0,0,0,0.0011503,0,0,0,0,0.0017063,0,0,0.0015217,0,0.0013026,0,0.0042663,0.0010063,0.0025516,0.0044176
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0020713,0.0011708,0.0033113,0.020989,0.0042415,0.35175,0.0021282,0.0029156,0.35429,0.0024022,0.35607,0.0041019,0.0025281,0.0022803,0.0046189,0.0034704,0.0053864,0.0079755,0.0048495,0.37845,0.35585,0.35333,0.37942,0.0023576,0.35475,0.37778,0.015265,0.006131,0.011238,0.024701
0.35385,0.33619,0.35418,0.43439,0.37866,0.0062867,0.35639,0.35592,0.0035982,0.35541,0.0059097,0.3543,0.3569,0.35574,0.35655,0.35593,0.3542,0.33676,0.38202,0.0092762,0.0077523,0.0059636,0.016016,0.35908,0.0082381,0.0068067,0.37851,0.36827,0.36373,0.41322
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0028711,0.001854,0.35251,0.045352,0.0037826,0.35413,0.0031245,0.0039596,0.35483,0.0032022,0.35554,0.35389,0.35017,0.0026593,0.0054311,0.35109,0.35393,0.33345,0.37285,0.38127,0.3555,0.35363,0.38396,0.0031165,0.35518,0.3771,0.026301,0.014809,0.016555,0.052415
0.35278,0.33541,0.0048764,0.41124,0.37908,0.0038607,0.35539,0.3549,0.0028951,0.35437,0.0062304,0.0044977,0.0091828,0.3553,0.35598,0.0083037,0.0054314,0.01088,0.013894,0.0056136,0.0074998,0.0054281,0.010379,0.35838,0.0070731,0.0074499,0.3678,0.35997,0.35774,0.38678
0,0,0,0.010472,0,0,0,0,0.35018,0,0,0,0,0,0,0,0,0.0011806,0,0,0,0,0,0,0,0,0.0011353,0,0,0.001391
0.35423,0.0070468,0.35642,0.39152,0.3793,0.35599,0.35767,0.0090185,0.0048927,0.35618,0.35822,0.0057008,0.35781,0.35613,0.35562,0.35668,0.0092046,0.013467,0.38147,0.38277,0.35788,0.0074369,0.3837,0.35885,0.35681,0.38304,0.38038,0.36646,0.36191,0.40619
0.0015156,0.3305,0,0.048737,0.0033344,0.0013263,0,0.34955,0.0026655,0.0014083,0.0027991,0.35242,0.0013663,0.0017436,0.0050545,0.0025916,0.3499,0.32986,0.004678,0.0034048,0.0041926,0.35158,0.0080487,0.0024523,0.004748,0.0013193,0.010457,0.0049707,0.0093569,0.026936
0.35514,0.33612,0.35495,0.38251,0.38092,0.35633,0.35773,0.35757,0.35658,0.35604,0.35842,0.3572,0.0089646,0.35628,0.35658,0.35711,0.35598,0.34075,0.38309,0.38187,0.35925,0.35707,0.38446,0.35977,0.35823,0.38352,0.37117,0.3669,0.36263,0.39508
0,0,0.0023026,0.04689,0.001028,0,0,0,0,0,0,0,0.3487,0.0012589,0.0029852,0.0012368,0.0015847,0,0.0016589,0.0017392,0,0,0,0.0013013,0.001494,0,0.014392,0.001611,0.0045356,0.020123
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0.0077351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0013547,0,0,0.0081242
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0.0085846,0,0,0,0,0,0,0.0019912,0,0.0014698,0,0,0,0.0010442,0.0011005,0,0.0013644,0,0,0.0029601,0,0.0011177,0,0.0043047,0.0010987,0.0018231,0.0091336
0.35211,0.33192,0.0018626,0.12235,0.0018508,0.35269,0.0022021,0.35105,0.0021616,0.0050654,0.0092424,0.0044454,0.35229,0.0031942,0.34891,0.0036054,0.35266,0.33152,0.0063807,0.37312,0.3471,0.3534,0.017304,0.0033524,0.011049,0.0076694,0.058236,0.3352,0.33916,0.20787
0,0.001819,0.35063,0.10527,0.0024336,0,0.35318,0.0010932,0.0012413,0.0014439,0.0016489,0,0,0,0,0,0.0012376,0.004326,0.0029503,0.0022683,0.0030006,0,0.0058357,0.35073,0.0022357,0.0016592,0.013792,0.0076417,0.0066953,0.069281
0.0015719,0.0012316,0.003109,0.14159,0.37675,0.0024587,0.0016701,0.0030567,0.0025508,0.0023981,0.0061757,0.0029448,0.0027783,0.0033155,0.0051782,0.0035751,0.002997,0.0031782,0.37426,0.012591,0.0096342,0.0033593,0.37329,0.0042797,0.0047226,0.37192,0.018025,0.0081983,0.012304,0.04642
0,0.0016045,0,0.039041,0.0013601,0.00108,0.0010011,0.0016014,0.0010762,0.0010558,0.3436,0.0015059,0.0017289,0.0032264,0.0034692,0.0023313,0.0012793,0.004766,0.0018958,0,0.0021369,0,0.002502,0.0018475,0.3424,0,0.010089,0.0058461,0.0039768,0.055674
0,0.0011266,0,0.034785,0,0.0012136,0,0.0020755,0,0.34781,0.0017996,0,0.0011354,0.34659,0.0018844,0.34743,0.0014569,0.0024124,0.0017068,0,0.0021188,0.0010347,0,0,0.0018804,0.0029364,0.0043419,0.0027926,0.0051456,0.025041
0,0,0,0.0051512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0060806,0.011569,0.003267,0.027495
0,0,0,0.0086488,0,0,0,0,0.35039,0,0,0.3483,0,0,0.0013831,0.0011904,0,0,0,0,0,0,0,0,0.0020342,0,0.28476,0.0060585,0.0069094,0.010113
0,0,0,0.0052847,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0010181
0,0,0,0.012954,0,0,0.33483,0,0,0.34771,0.0048696,0,0,0,0.00239,0,0,0.0011182,0,0.0021307,0.0071181,0.0013991,0.0035629,0.021562,0.0032912,0,0.0025783,0.0020787,0.0036619,0.013394
0,0.0011487,0,0.047617,0.0042479,0.0021753,0,0.34725,0.0013598,0.001687,0.003492,0.0011704,0.0014064,0.0015709,0.0025003,0.0021048,0.0013274,0.0040898,0.0040527,0.0038409,0.0032538,0,0.0078063,0.0010072,0.0025532,0.002753,0.012495,0.02552,0.0047539,0.090615
0,0,0,0.050167,0.001452,0,0.015559,0,0.0011197,0,0.0014525,0,0.0010436,0,0.0026331,0.0013546,0,0.0021965,0.0016677,0.004972,0.34148,0.0011966,0.012405,0.32681,0.0026142,0.0013751,0.0066259,0.0039699,0.0096308,0.01934
0.35134,0.0011987,0,0.05365,0.0014696,0.0033306,0.0011892,0.0020375,0,0.0016944,0.00398,0.0017739,0.0036291,0.0022236,0.0019963,0.002986,0.003136,0.0036517,0.0059982,0.0096126,0.0056241,0.0035037,0.012613,0.0014546,0.34518,0.0035591,0.022313,0.016398,0.0094118,0.049931
0,0,0,0.039537,0,0.34724,0,0.0015695,0,0,0.0012501,0.0013355,0,0.34704,0.0056548,0.0010689,0.0024386,0.32291,0.0013081,0.0024644,0.0017557,0.34857,0.0055308,0.0010554,0.0034612,0.36735,0.27073,0.29605,0.31971,0.085217
0.0010834,0.32945,0.35055,0.086366,0.0021882,0.0014454,0.0014083,0.0019324,0,0.0016786,0.0013932,0.0013446,0.0022715,0.0020505,0.34055,0.0015127,0.34867,0.0021656,0.0021406,0.36282,0.0022634,0.0017447,0.35123,0.001867,0.0018116,0.0050392,0.014652,0.0076222,0.011845,0.053261
0.0011098,0.0016032,0,0.067427,0.0027596,0.001247,0.0016818,0.0024352,0.0010055,0.0018332,0.34392,0.0013432,0.34786,0.0016468,0.0022613,0.0014582,0.0017022,0.0022859,0.0024016,0,0.0018144,0.0011648,0.0052087,0.0023775,0.0022154,0.003078,0.0076307,0.0042519,0.0084416,0.025261
0,0.0012801,0.0022702,0.042205,0.36885,0,0.0012135,0,0,0,0.0023294,0,0.0017099,0.0012474,0,0.0014719,0,0.0022182,0.3659,0,0,0.0012809,0.0019917,0,0.0012247,0,0.037068,0.0058485,0.0040627,0.016094
