0,0.0061501,0.0016408,0.0054455,0.0029671,0.0044922,0.0031872,0.0024409,0,0.0014679,0.0030799,0,0.0023492,0.00023404,0.005681,0.0034822,0,0,0.0076984,0,0.0044172,0.0030588,0.0033202,0.0031429,0,0.0035981,0,0,0.0087504,0,0.011399,0,0.0088177,0,0,0,0,0,0.011641
0,0.0060433,0.0091175,0.0031233,0.0023281,0.0063913,0,0.0016416,0.0022109,0,0.0018021,0.0069205,0.0080529,0.0042085,0,0,0,0.0050498,0,0.005535,0.0092215,0,0,0.0025956,0.00053374,0,0.0093564,0,0,0.0068693,0.0076541,0,0,0,0,0.0093334,0,0.00086061,0
0.012163,0.0031111,0,0.027252,0,0,0,7.8927e-05,0,0,0,0.0051657,0.0018517,0.026282,0,0.0085874,0.0092449,0,0.0078944,0.021249,0,0.0022547,0,0,0,0.015912,0,0,0.0056095,0.004089,0.0057596,0,0,0,0,0,0,0,0.0031174
0,0.013214,0.0018061,0,0.0025425,0,0.0026587,0,0,0.0032128,0,0,0.010318,0.03081,0.004617,0.0071471,0,0.0035392,0,0,0,0,0.0094,0,0,0,0.00088233,0,0,0,0,0,0.0033058,0,0.0048857,0,0,0.01448,0.019844
0,0,0,0.0038398,0.0041906,0.0039292,0.0010906,0.00088304,0.0011916,0.0042288,0,0,0.0045595,0,0,0,0.0036395,0,0,0.01119,0.00026285,0.0028648,0,0,0,0.011899,0,0,0,0.016888,0,0,0.0075482,0,0.0027055,0.0029904,0.0078386,0,0
0,0.0038844,0.001123,0.0061098,0.00035482,0,0.0066409,0,0,0.014021,0,0.00089128,0,0.0032898,0,0.0029489,0.0029442,0.0047762,0.014635,0.0021334,0,0.00076177,0,0,0,0,0,0.0023602,0,0,0.0039995,0,0.0046338,0.0021899,0.0032732,0,0.01257,0.003696,0
0,0,0,0,0,6.0311e-05,0,0.0014371,0.001647,0,0,0,0,0,0,0,0.0020466,0,0.00052606,0,0,0,0,0,0.010142,0,0.00051387,0,0,0,0,0.0051204,0.00023506,0,0,0,0,0.00091659,0
0,0,0.0082708,0.00083219,0.0065183,0,0,0,0,0.004249,0.004908,0.001333,0,0.053081,0,0.0008645,0.0066077,0,0,0,0.071482,0,0,0,0,0,0,0.007561,0.0052486,0,0,0.0033018,0.0040664,0,0,0.014273,0,0,0
0.0034417,0.0012468,0,0,0.018184,0.011665,0,0.011066,0,0.0018795,0,0.0026425,0,0.02365,0.02769,0.010786,0,0,0,0.011915,0.028248,0.064125,0,0.0081663,0,0.033329,0,0,0,0.0016322,0.0023457,0,0.0046034,0,0,0.0015473,0,0.056141,0
0.0017698,0.0021316,0,0,0,0,0,0.00084656,0,0,0.0015863,0,0,0.0020534,0,0,0.0010348,0,0,0,0.0021556,0.011181,0.0051086,0,0,0,0,0,0,0.011076,0.0046391,0.00083767,0,0,0,0,0,0,0.00065776
