0,0.092574,0.00070437,0.0047969,0,0.0002956,0.00031471,0,0,0,0,0,0.1054,0.0047209,0,0,0,0,0.0023811,0.00097947,0.0015376,0.00034001,0.00022567,0.00078053,0,0.00024865,0,0.00055779,0.0037273,0.00014204,0.00083632,0,0.0022038,0,0,0,0,0,0.0014038
0,0,0,0.00028391,0,0.0026416,0.10094,0.00023219,0,0,0,0,0,0.005147,0.0014961,0,0.0005911,0,0.00089152,0.0017822,0.0061787,0.00017297,0,0.12124,0,0.00029959,0.060575,0,0.0020866,0.0028015,0.11561,0,0.0034834,0,0.0019188,0,0.00083045,0,0.0024058
0.00020459,0.00054963,0,0.00052992,0,0.0002625,0,0,0,0,0,0,0.00014662,0.0048657,0.0011382,0,0,0,0.00011517,0,0.0034561,0.0013662,0.0003919,0.00071484,0,0.0017652,0,0,0.0030206,0,0.00068485,0,0.00093264,0,0.00070168,0.0022875,0,0,0
0.0016186,0.0010025,0,0.00093656,0.0024534,0.0067004,0,0.00384,0,0,0,0.00033906,0,0,0.00017549,0,0,0.00067488,0,0.0024944,0,0,0.0008865,0,0,0,0.0010368,0,0.11508,0,0.0050669,0.0011812,0.0010706,0,0.00098206,0,0,0,0.0015023
0,0.00076223,0,0.0005362,0.0015117,0.00035982,0.0011656,0,0,0.0032635,0,0,0.00037785,0,0.00040091,0.00053919,0,0.0053735,0.0018674,0,0.0047291,0.0026686,0,0.00054296,0,0.0011401,0,0.0022017,0.00031988,0.00061805,0.0006183,0,0.00060556,0,0,0.0026793,0,0,0.010127
0.00083745,0.0018641,0,0.0013369,0.00016213,0.00051951,0.00021234,0.00075343,0,0,0.00020809,0,0.0013978,0.016111,0.00011004,0.00058999,0.0014641,0,0.1123,0.00068433,0.014246,0,0.0013532,0,0,0.0012811,0,0.00038165,0.00087417,0,0.0035947,0,0,0,0,0.0040329,0,0,0.0020107
0.00088149,0.00052814,0,0.00038218,0.0014465,0,0.0012705,0,0.00079102,0.0024512,0,0,0.00030324,0.0052141,0.00080969,0.0013525,0,0.0070214,0.00014194,0,0.0047544,0.0021429,0,0,0,0,0,0.0013304,0.00026716,0.0005858,0,0.00044487,0.0001932,0,0.0013719,0.0022545,0.00082232,0,0.0058001
0,0,0.0012611,0,0,0.00030963,0,0,0,0.00040132,0,0,0.0012515,0.002897,0.00037557,0.0018114,0,0,0.0014512,0.00061433,0.0051461,0,0.00052353,0,0,0.00013869,0,0,0.0020706,0.0016329,0.0011052,0.0032191,0.0026097,0,0,0,0,0,0.00084839
0.00050589,0,0.00058446,0.001841,0,0,0,0.0003073,0,0.00010472,0.0004371,0.00059002,0,0.0055818,0.00031266,0.00021608,0,0,0.00053671,0,0.006489,0,0.00033397,0,0,0,0,0.0013549,0.00083852,0.00059956,0.00085032,0,0.0014462,0,0.0017876,0,0,0,0.00053245
0.00024754,0.00083785,0.089767,0.0016768,0,0.00092696,0.00093343,0,0,0,0.00094109,0,0.0010346,0.00036153,0.00074021,0.00024712,0,0,0.0011783,0.00013424,0.0034057,0,0.00048489,0.0015568,0,0,0.00054893,0,0.0043738,0.00019438,0,0,0.0007747,0,0,0.0010701,0.00011655,0,0.0017379
0,0,0,0.0001417,0.096066,0.00079802,0,0,0,0,0.00038686,0,0.00033033,0.002772,0.00080942,0,0,0,0.0001231,0,0.0012828,0.0013214,0.0010594,0.001238,0,0.00093419,0,0,0.0013516,0,0.0001294,0.0001413,0.0017679,0,0.00018408,0.000532,0,0.0011598,0
0.00014283,0,0.00083754,0.0013685,0,0.0024073,0.0003553,0,0,0,0,0,0.00055362,0.0023168,0,0.11071,0,0,0,0.00083254,0.012045,0,0.00021138,0.00031989,0,0,0.0016906,0,0.0010497,0.00052195,0.001907,0,0.000871,0,0.0023275,0.00056414,0,0,0
0,0.0002107,0,0.00046845,0.00026182,0.00039537,0,0.00030065,0,0,0.002143,0,0,0,0.00041523,0.00061323,0.00052883,0,0.0014405,0,0,0.00042857,0,0.00015913,0,0,0,0,0.00075671,0,0.001532,0,0.045512,0,0,0,0,0,0.00054942
0,0.0012526,0.00076302,0.00044674,0.003836,0,0,0,0,0.00097169,0,0,0.0016116,0.0037916,0.00083774,0,0,0.004108,0.00026418,0.00042922,0.010934,0,0,0,0,0.12817,0,0.00064977,0.00057077,0.0012226,0.00033891,0.00066543,0.00063355,0,0.0041099,0,0,0,0.00022634
0.00034378,0.094449,0.00076053,0.091984,0.0010177,0,0.0018773,0,0.00040712,0.10911,0,0,0.0033203,0.010081,0,0,0,0,0.0024872,0.0035011,0.023686,0.12792,0.0016977,0,0,0.0075604,0,0.0012613,0,0.0056322,0.00059443,0,0.0015437,0,0.0038893,0,0,0,0
0.0015538,0,0,0.00088791,0.00033068,0.00034897,0.00065394,0.00058911,0,0,0,0,0.00056412,0.0061364,0,0,0.00013502,0,0.00074122,0,0.0076181,0.00066271,0.00041208,0.0012796,0,0.0024713,0.00046458,0,0.00121,0,0.0011056,0.0002441,0.0012261,0,0,0.0023061,0.00014729,0,0.0062377
0,0.0003547,0.00044557,0,0,0,0.00019177,0,0,0,0,0,0.000852,0.0051619,0,0,0.00021808,0,0.00088575,0,0.0064143,0,0.00024931,0.00035987,0,0,0.00026953,0,0.0013472,0,0.00059171,0,0.00045287,0,0,0,0,0,0.0031139
0,0.00082592,0.00037952,0,0,0,0,0,0,0,0,0,0.00043863,0.0063314,0,0,0,0,0,0,0.0033846,0,0,0,0,0,0,0.00067542,0.0020535,0.0016843,0.00073042,0,0,0,0.0016364,0.00029033,0,0.0015462,0.001753
0.00017306,0.0012986,0,0.0007142,0,0.0027377,0,0,0,0.00046978,0,0,0.001378,0.0086263,0,0.0013349,0.00030333,0,0,0,0.012611,0.0012525,0.11269,0.00056182,0,0.00091618,0,0,0,0,0.064047,0.00019796,0.00071034,0,0,0,0,0.0021456,0
0,0,0,0.00035771,0,0,0,0.00042939,0.00056087,0,0.0019624,0,0,0.015531,0.0032205,0,0.0020141,0,0.0014011,0,0,0.001091,0,0,0,0,0.0013385,0,0.0009802,0,0.0016035,0,0.013025,0,0,0,0,0,0
0.00011091,0.00010654,0.0010927,0.0012141,0,0.0040207,0.00020621,0.00033612,0,0,0,0.0014753,0.00046791,0.0012891,0,0,0,0.00071646,0.0027238,0,0.001338,0.00018455,0.00068262,0.00093348,0,0,0,0.005636,0.0019334,0.00037595,0.00069433,0,0.0030107,0,0.0010443,0,0,0,0.0024068
