0.091465,0.0062236,0.00014885,0.00094918,0.0053491,0,0,0.016083,0.0021526,0.00046778,0
0.0013542,0.012884,0,0.0017769,0.0025706,0.0029914,0.0017879,0.02841,0.0019383,0.0038256,0
0.0004487,0.0061017,0,0.00085013,0.00084509,0.00031034,0,0.0051797,0.00064909,0.0011158,0
0.00046914,0.0062481,0,0.0013154,0.004471,0.0066152,0.0019888,0.0135,0.0016769,0,0.00093771
0.0011083,0.0010349,0,0.00024934,0.00074284,0.000441,0.0011956,0.0082789,0.0016054,0.001253,0
0.0018504,0.01253,0.00013928,0.0076374,0.00094858,0.00084764,0,0.0063108,0.096499,0.0029564,0
0,0.0038097,0,0.00024882,0,0,0,0.043864,0,0,0
0,0.0053281,0.0010089,0.00081792,0.00055711,0.00043137,0,0.010294,0.0010857,0.0010009,0
0,0.0074758,0.00041761,0.0019128,0.0021944,0,0,0.00075427,0.0028276,0.0012148,0
0.00087091,0.0026653,0.0898,0.0011546,0.001972,0.0012928,0,0.0072036,0.0012607,0,0
0.0036001,0.0067672,0.00029042,0.0012721,0.00020947,0.00036364,0.09575,0.0098312,0.00099736,0.0026559,0
0,0.011725,0.001279,0.0039301,0.001894,0.0021491,0.0014956,0.004577,0.006293,0.0032846,0.003259
0.00011525,0,0,0,0.0021025,0.00065007,0.0002023,0.019948,0,0,0
0.0013144,0.0076941,0,0.0035643,0.00064254,0,0.0017819,0.026378,0.0013403,0.0032987,0
0.09436,0.016185,0,0.0023628,0.091416,0,0,0.058963,0,0.0037822,0
0,0.0066792,0,0.0038885,0.001005,0.00035697,0.00014,0.0013559,0.00043366,0.0013336,0
0.00034981,0.0054684,0.0002345,0.001346,0.00032207,0,0,0.00081781,0.00056368,0.0020195,0
0.00074938,0.0060406,0.00017833,0.00079487,0.00027579,0,0,0.00089559,0.00054994,0.0023608,0
0.0016252,0.022175,0,0.0026881,0.00043981,0.0067282,0,0.0051303,0.0032326,0.0036982,0
0.00074174,0.010335,0,0.0019343,0.0028176,0.0017703,0.0014095,0.012879,0.0023821,0.0022073,0.0018194
0.00023529,0.0018761,0.00080155,0.00028543,0.0018479,0.0040978,0,0.0073784,0.00094962,0,0.0015153
0,0.032454,0,0,0.0001774,0,0.001165,0,0.0037507,0,0
0.001161,0.0093079,0.00041785,0.0040889,0,0,0,0.0038289,0.0014017,0.0029536,0
0.00025697,0.00051982,0,0.00016363,0.001794,0.096018,0.00072347,0.0012117,0,0,0
0.0002741,0.00064706,0,0.0027964,0.00056467,0.0001371,0.0025831,0.024255,0,0.00019713,0
0,0.002807,0,0,0.0013359,0.0016112,0,0.024499,0.0033416,0.00082111,0
0.0019637,0.064431,0.097386,0.02385,0.0058035,0.0031832,0,0.01193,0.0077911,0.021716,0.0029523
0.0038273,0.004137,0.0023051,0.00040824,0.00013816,0.00023332,0.00056268,0.013534,0.00011972,0.0016739,0
0.094862,0.023657,0,0.0043264,0.00602,0.0051615,0.099139,0.034864,0.0021811,0.0089679,0.0053242
0.093878,0.023227,0,0.0011823,0.00019907,0.0010863,0,0.021529,0.031981,0.0029696,0.1123
0,0.0047032,0,0.00049071,0.00054828,0.00047819,0.003056,0.0087193,0.001131,0.0024365,0.0028403
0,0.018509,0.00046309,0.0065949,0,0.098331,0,0,0.0008065,0.0069164,0.00062236
0.0023429,0.013594,0.0010994,0.0051893,0.0021169,0.0017737,0,0.01432,0.0048541,0.0051141,0.002619
0.00039925,0.0026047,0.00076522,0.0018503,0.00091118,0,0,0.0086124,0.0018702,0.0014455,0.00066939
0.001439,0.00027179,0.0002078,0,0.00062435,0.00090983,0,0.019726,0,0,0.0017697
0,0.0067912,0.00050787,0.0023138,0.00014633,0,0,0.0063225,0,0.0033401,0.0006439
0.000224,0.0012456,0.089773,0,0.089221,0.00053514,0,0.010957,0,0,0.0011587
0.006422,0.021117,0,0.01142,0.003403,0.0011949,0.0025374,0.04676,0.0054654,0.0082548,0.0025145
0.00042875,0.0095826,0,0.0042902,0.091299,0,0.096271,0.0092519,0,0.0063064,0
0,0.0010101,0,0.0020052,0.0019644,0.00073029,0,0.022276,0.0017063,0,0
0.0015631,0.0085738,0,0.075999,0.0016057,0,0.0021254,0.011318,0,0,0
0.00075258,0.0061109,0,0.074852,0.0018599,0,0,0.010286,0,0,0
0.0002323,0.0010081,0,0.00046854,0.0042209,0.0002699,0,0.014273,0.00093964,0,0
0,0.0068428,0.00079252,0.002696,0.0018302,0,0,0.0072047,0.001225,0.0014456,0.00073641
0,0,0,0.0017023,0.0042343,0,0,0.13256,0,0,0
0,0.0051512,0.0004274,0.00067168,0.0018981,0.0011706,0.0010199,0.014428,0.00098008,0.00031486,0.00043815
0.00019113,0.013425,0,0.00020043,0.0022553,0.0057333,0,0.011167,0.0027024,0.00019368,0
0,0.0038632,0,0.0021598,0.002,0,0,0.013089,0.0016404,0.0012879,0.0023247
0.00024142,0.008565,0,0.0022675,0.0049908,0.0026375,0,0.012608,0.0016421,0.00040594,0.0030131
0.002118,0.0051297,0.00082551,0.0047485,0.00044035,0.00029068,0.0058113,0.011517,0.0019934,0.0023406,0.0013069
0.0025321,0.023567,0.0013621,0.012802,0.0041096,0.10476,0.00045229,0.042,0.0066883,0.013749,0.010737
0.0013831,0,0,0.072614,0.0050727,0,0,0.026673,0,0,0.0027681
0,0.026025,0,0.0047111,0.097383,0,0.00037237,0.01966,0.036307,0.0035984,0.10876
0.0031317,0.0053645,0,0.0027702,0.0022712,0.00066741,0,0.031991,0.0072377,0.0038947,0.00071918
0.00045494,0.014167,0.0014218,0.0035548,0.004275,0.00023468,0,0.013046,0.00087799,0.0024564,0
0.003168,0,0.00026262,0.0034995,0,0.0013242,0.0022689,0.045286,0.093573,0,0
0.00014291,0.013274,0,0.00015188,0.090603,0.012899,0,0.0040147,0.0037181,0,0
0.00025039,0.0038299,0,0.0011219,0.0014751,0,0.0012406,0.010606,0.00067392,0.00052295,0.00010134
0,0.038781,0,0,0.00053452,0,0.0012679,0.00865,0.0039671,0,0
0,0.0057263,0,0.0010782,0,0,0,0.063529,0,0.0019379,0
0.00085663,0.0015132,0,0,0.0013305,0.0068146,0,0.027799,0.030385,0,0.10294
0.0021406,0.0047681,0,0.0011245,0.0019673,0,0.00059457,0.012055,0.0016004,0.00065906,0.0024335
0.000351,0.0055676,0,0.0051669,0.0021182,0.00022784,0,0.011388,0.0019987,0.0024855,0.00048021
0,0.0047388,0,0.0021256,0.090849,0,0,0.0041677,0.0013159,0,0
0.09297,0.0046802,0.0011119,0.0016412,0.0040312,0.0012045,0,0.035317,0.095876,0,0
0.00066901,0.0015758,0.00054316,0.0029885,0.0017537,0,0,0.0097684,0.00022684,0.0013143,0.00031316
0.00037752,0,0,0,0.00014241,0,0,0.0082056,0.028863,0,0.10184
0,0.0066978,0,0.08123,0.09147,0,0.0010039,0.027564,0,0,0
0,0.0064841,0,0.002309,0.003347,0.002778,0.0014708,0.011898,0.0012962,0.0028701,0.00039118
0.00040113,0.0025905,0,0.0019563,0.001885,0,0,0.02137,0.00055728,0.00030355,0
0.00055743,0.0064652,0,0.0027644,0.0020526,0,0,0.014469,0,0.0012371,0
0,0.0063821,0,0.0023969,0.0021638,0,0,0.017264,0.0027917,0.001498,0
0.00052685,0.00068635,0,0.0011817,0.0036177,0.00044537,0,0.0044257,0.00082094,0,0
0,0.0097435,0,0.0046137,0.0013269,0,0,0.0025489,0.0008909,0.0024934,0
0.00025382,0.0082491,0,0.0013281,0.0014666,0.00044919,0,0.0090729,0.0015306,0.00055286,0.00019107
0.00018266,0.00084321,0,0.00040815,0.0014579,0.00045255,0,0.012722,0.00082381,0.00019066,0
0.00091282,0.012145,0,0.0098502,0.0015171,0,0,0.054633,0.0032972,0.0069932,0.00032385
0,0.0072904,0,0.0021612,0.001558,0.0036562,0,0.0043289,0.0011639,0.00088127,0.0027632
0.092506,0.0031645,0.089291,0,0,0.00016691,0.0010716,0.00057014,0.0017728,0,0.0019333
0,0.0024472,0,0.00056036,0.0038214,0,0,0.004629,0.00096338,0,0
0.00013028,0.009178,0.0006211,0.0017688,0.0022367,0,0,0.015414,0.0024617,0.0014872,0.0013745
0.00028766,0.013387,0,0.0092882,0.0015046,0,0,0.051223,0.0071728,0.0070859,0.0037135
0.0017328,0,0,0.0020041,0.0022731,0.001062,0.00065394,0.015139,0.0033263,0.00055093,0.00082929
0.0020478,0.041739,0,0.094565,0.0019067,0,0,0.053929,0.13593,0,0.07554
0.00085592,0.011329,0,0.0036899,0.0027431,0,0.0016995,0.010392,0.0014044,0,0
0,0,0.00043178,0.0014828,0.0031098,0,0,0.01766,0.0009848,0.00090615,0
0.0047771,0.030185,0.0014508,0.015091,0.0045981,0.0035892,0.0024851,0.082941,0.015843,0.0086264,0.011672
0.089768,0.0025737,0.088451,0,0.0020868,0,0,0.048223,0,0,0
0,0.0077095,0,0.0027084,0.0015527,0.00024987,0,0.0053402,0.0013656,0.0022941,0.00057455
0.00043309,0.0079663,0,0.0014429,0.00025992,0,0,0.002685,0.0010133,0.0029562,0
0,0.0066981,0.00018422,0.0011488,0,0,0.0020944,0.007562,0.0063316,0.0012633,0.0024553
0.00050778,0.0029199,0,0.00094368,0.00075378,0.00013772,0.00016208,0.005289,0.0018789,0.0028293,0
0.10319,0.067077,0,0.015045,0.0046274,0.0032624,0,0.050586,0.0064525,0.02178,0
0.1052,0.14453,0,0.037962,0.0089681,0.010928,0.11034,0.057439,0.010707,0.050833,0.0068617
0.0014744,0.003681,0,0,0,0,0.0013117,0.009634,0.0011326,0.001106,0
0.0017001,0,0,0.00494,0.0015719,0.00094181,0.0028465,0.010198,0.092706,0.00071067,0
0.0015176,0.010566,0,0.0033367,0,0,0.00053913,0.0079669,0.0015973,0.0045935,0.0008938
0.0021524,0.005544,0,0,0,0,0.00044734,0.0070253,0.0020156,0.0014765,0
0.0046954,0.0030929,0.00023161,0,0,0.00017493,0.00070705,0.0071426,0.0013618,0,0
0,0.010507,0,0.001403,0.00021609,0.00028348,0.0018863,0.0088389,0,0.0035995,0.0029302
0.00088109,0.00164,0.00023771,0.074433,0.092616,0.0028993,0.00065497,0.015781,0,0,0.0018471
0,0.0078802,0,0.0033127,0.091463,0.0018415,0.00097827,0.0010236,0.0019586,0.0054863,0.0014139
0,0.0333,0.089041,0,0.0004212,0,0.0010246,0.0023965,0.0023384,0,0
0.0019414,0.01533,0,0.0021616,0,0.00054237,0,0.0022165,0.0058929,0.0060424,0
0.00067842,0.0030865,0,0.0024201,0.00017395,0.00023495,0,0.0068841,0.0017988,0.0013544,0
0.095402,0.027783,0,0.0066635,0.00027443,0,0,0.029028,0.0038751,0.0054844,0
0.0011808,0.0027463,0,0.0014625,0,0.00025189,0.00069496,0.0070652,0.00088446,0.0014001,0
0.00070276,0.0068115,0,0.0020864,0.0002256,0,0.00033508,0.0046554,0.00089168,0.00211,0
0.0013393,0.0057333,0,0.00086956,0,0.0010288,0.00029146,0.0029629,0.0018335,0.0014818,0.00023951
0,0.014356,0.0029381,0,0,0.0095624,0,0.015902,0.0032947,0,0.00038745
