0,0,0.0030639,0.0046285,0,0,0,0,0,0,0,0,0.0058871,0,0.0013676,0.0073746,0,0,0.0086809,0.0087805,0.01083,0,0,0,0.013332,0,0,0.030871,0.0035264,0.0012381,0,0.018978,0,0.0079309,0,0.0028555,0,0,0.01084,0.016449,0.018161,0.00053985,0,0.027065,0,0,0,0,0.010178,0.019327,0.095857
0.017931,0,0,0,0,0,0.0056628,0.0030018,0.043959,0,0,0.004435,0.016531,0,0.013537,0.081355,0,0,0.0079802,0,0,0,0,0,0.0060331,0.026111,0,0.032286,0,0,0.0074346,0,0.014177,0.032819,0,0.038595,0.017847,0.07284,0.021401,0,0,0,0,0.0075034,0.0003018,0,0.029297,0,0,0,0
0,0.0057647,0,0.012523,0,0,0,0.0097739,0.030585,0.0028253,0.0064722,0,0.014204,0,0,0.030104,0,0,0,0.010191,0,0.015538,0.0068016,0,0.026303,0.0064608,0,0.015853,0,0,0,0,0.0018305,0,0,0.004398,0,0.027343,0,0.011714,0.0053618,0.017317,0,0,0.021409,0.0081171,0.034043,0.0073413,0,0.012273,0.039182
0.011195,0,0.00078938,0,0,0,0,0.0069516,0,0.0013889,0.013783,4.6965e-05,0,0,0,0.0012265,0.018098,0,0,0.012878,0,0,0,0.010421,0,0,0.0025955,0,0,0.0073345,0.00096897,0,0.0079307,0.001856,0,0,0,0,0.0085454,0.0055508,0.010196,0,0,0,0.0075676,0.014161,0.00087653,0,0.0089945,0,0
0,0,0,0.0027523,0.0078256,0,0.0050358,0,0,0,0,0.01309,0.011774,0,0.0074534,0,0,0,0.013893,0,0.0067643,0.018439,0.007096,0.0032799,0,0.00013847,0.011626,0.035464,0,0,0.0092285,0.0020863,0.0072925,0,0,0.03758,0.002464,0.040666,0.010065,0.012492,0.0064401,0.0043395,0,0,0.015082,0.010633,0,0,0,0.012624,0.022738
0,0,0,0,0,0,0,0.020398,0,0.0019738,0,0,0.015125,0.01031,0.011231,0,0,0,0.0028107,0,0.0069544,0.0050238,0.0077009,0,0,0,0,0.0010742,0.012363,0,0.021249,0,0,0,0.0089934,0,0,0.0074296,0.0059493,0,0,0.0021003,0.029545,0,0,0,0.010752,0.0038691,0.00063583,0.014207,0.027265
0,0,0.01408,0,0,0.014224,0.019643,0,0.01846,0.017699,0.012143,0.026136,0.01636,0,0.017853,0,0,0.042834,0,0,0.032083,0.06727,0,0,0.041566,0,0.017629,0,0.016399,0,0.054212,0.018819,0.035556,0,0.0080924,0,0,0,0.0041943,0,0,0.014458,0.054924,0,0,0,0.025308,0.007489,0.014707,0.03082,0.0582
0,0,0.002847,0,0.0046844,0,0.020901,0,0,0,0,0,0.00098401,0,0,0.006919,0,0,0,0,0.00041786,0,0.02733,0,0,0,0,0.034528,0,0.013187,0,0,0.024669,0,0.023083,0.026591,0,0,0.020428,0,0,0,0.012152,0.00068877,0.017951,0,0.0027665,0,0,0.034444,0.084133
0,0,0,0,0,0,0,0.00063374,0,0.0058567,0,0.00044768,0.019315,0,0.034065,0,0.004665,0.018426,0,0,0,0.019351,0.023518,0,0,0.02586,0,0.038856,0,0,0.019304,0.00059003,0.012596,0.009593,0,0.073845,0.035687,0.033627,0.030149,0,0.021943,0,0,0,0.019449,0,0,0,0,0,0.0078739
0,0,0.0088997,0.02034,0.0067987,0.084549,0,0.024646,0.0144,0.027599,0.0098386,0,0.029784,0.024271,0.035292,0,0.01284,0,0.04068,0,0.0055974,0.0033194,0,0.021272,0,0.062553,0.0040249,0.017872,0.018674,0,0,0,0.030589,0,0,0,0.0037104,0.049307,0.0059037,0,0,0,0,0,0,0,0,0,0,0,0
0.00029784,0,0.0042526,0,0.027037,0.019975,0,0,0.05503,0.019653,0,0,0.010468,0.027794,0,0.061447,0.04773,0,0,0.023177,0,0.017424,0.12426,0,0,0.030942,0.0053786,0.060449,0.0036501,0,0.021916,0,0.027276,0,0.021893,0,0,0.056134,0.0066588,0,0,0,0,0.053726,0.0093859,0,0.011769,0,0,0,0
0.00097548,0,0.0041351,0,0.00066516,0,0,0.0025529,0,0.0067844,0,0,0.0084412,0,0,0,0,0.013017,0,0,0.0044236,0.0057499,0,0,0,0.013167,0,0.003711,0.0031421,4.4369e-05,0,0.004658,0.00024634,0,0.0056168,0.0091731,0,0.032652,0.011657,0.0051424,0,0,0,0.018336,0.0054096,0,0.0042716,0.0028454,0.0083821,0,0
0.0081567,0,0,0,0,0,0.028203,0,0,0,0.00050122,0,0,0.0016217,0.011246,0,0,0,0.0024409,0.0035533,0,0.0039975,0,0,0.011049,0.003495,0,0.026932,0.0056235,0,0,0.0036105,0.0047958,0,0.01262,0,0,0.011356,0,0,0.0078647,0.047626,0.001209,0,0,0,0.010459,0.016399,0.008321,0,0.044622
0.016905,0,0,0.063272,0,0.040919,0,0,0.016865,0,0,0,0.02581,0,0,0.0078267,0.026821,0.029246,0.012565,0,0.029821,0.055279,0.0099057,0,0.027869,0.052193,0.0034784,0.0063903,0.031637,0,0,0.0066731,0.003762,0.0059695,0,0.099942,0,0.074798,0,0.0087912,0.027445,0.075875,0.0057954,0,0.002987,0.0024833,0,0,0,0.0038533,0
0.015384,0.0077984,0,0,0,0,0.0031032,0.01268,0.0048365,0.0035488,0,0,0.0019735,0.0075655,0,0.002952,0.0034708,0,0.00052032,0,0,0,0,0.0011017,0,0.010853,0.0099804,0,0,0,0,0,0,0,0.0011278,0,0,0,0,0.0034155,0.0040523,0,0,0.0039627,0.00053058,0.013541,0.0050816,0.00058107,0.0050953,0,0
0,0.0026326,0,0,0,0,0,0,0,0.023488,0,0.025678,0.014891,0,0,0.0065075,0.024467,0.00052846,0,0,0.0071389,0.00071487,0.012833,0,0,0,0,0.018051,0.012227,0,0,0.024518,0.011851,0,0.016298,0.023605,0,0.021675,0.0091064,0.010222,0,0.0098708,0.021079,0,0.018207,0,0.022947,0,0,0.0078932,0.0059155
0.012013,0,0,0,0,0,0.004441,0,0.00085389,0.0061863,0.018074,0,0.029003,0,0.0087689,0.0020546,0,0.041811,0,0.0072056,0,0.0046723,0,0,0.024716,0.0074949,0.011977,0,0,0,0.0036612,3.9699e-05,0.011466,0.0087106,0,0,0.011335,0.00037651,0,0,0,0.018171,0.021966,0.022536,0,0,0,0.014194,0.0018978,0.022499,0.059592
0,0,0.0060331,0,0.011812,0.0071873,0,0,0,0.0034179,0,0,0,0.0055185,0,0.0036992,0.012135,0,0.0046545,0,0,0.0081956,0.0025631,0,0,0.00095424,0.0055491,0.062374,0.0090255,0,0,0.014013,0.012268,0,0.002495,0.020383,0,0.007666,0.0064571,0,0.0054276,0,0.0018564,0,0.0095605,0,0.0099378,0,0,0.012519,0.074235
0,0,0.025279,0.009706,0.03264,0.018541,0.01743,0.0010281,0,0.010636,0,0,0,0.011483,0.016689,0,0.0089036,0,0,0,0,0,0,0,0.004047,0.044803,0.0028633,0.024063,0.0097103,0,0,0.0052086,0,0,0,0.022726,0.015772,0.027798,0.0084049,0.014187,0.013429,0.0084746,0,0,0,0,0.023684,0.0029888,0,0.00030814,0.014775
0,0,2.2014e-05,0,0.00041467,0.00062356,0.0055076,0,0,0,0,0.00050898,0.0029481,0.0052842,0,0.0072117,0.011501,0.00067705,0,0,0.0046111,0,0.0029969,0,0.0063363,0,0.002635,0,0.0029826,0,0.0067817,0,0,0,0,0.0087077,0,0.013398,0.0076607,0.011461,0.0026843,0.0013802,9.1467e-05,0.0053761,0.0077953,0,0.0032967,0,0,0.024318,0.042522
0,0,0,0.034588,0.098335,0,0,0,0,0.0088157,0,0.023584,0,0,0,0,0.0274,0,0.0081278,0.016637,0.025919,0.0055106,0.030928,0.011343,0,0,0,0,0.025005,0,0,0,0,0.020871,0.010671,0,0.014146,0.029931,0.024739,0,0.0045473,0.010105,0.04662,0,0.0073768,0,0.023014,0.0074443,0.0042675,0.019952,0.00080727
0.0025292,0,0,0.0055379,0,0.004442,0.0021942,0.0032177,0.0066945,0.0062734,0.005507,0.0030808,0,0,0.014615,0,0,0.0064759,0.0030835,0,0.0023225,0,0.0011009,0,0.00095372,0.0033514,0.00083353,0,0,0,0.0016422,0,0,0.001483,0.00022546,0.0015621,0,0.018143,0.0076543,0.0042815,0,0,1.2551e-05,0,0,0,0.0045668,0,0,0,0
0.027233,0.0047932,0.0076841,0,0,0,0.0023786,0.014873,0.0011792,0,0.0050991,0,0,0.011108,0.0047468,0,0.0024945,0,0.00293,0,0,0.96189,0,0,0,0.0026222,0.0053294,0,0.0022646,0.00096206,0,0.0018435,0,0.0050922,0.010057,0.003078,0,0,0.0057749,0.0052675,0,0,0,0.00262,0,0.0038097,0.0037705,0,0.0003523,0,0
0,0,0.0095915,0,0.015293,0.028529,0.018179,0,0.01428,0.00034055,0,0,0.019872,0,0,0.016465,0.032047,0,0,0,0.025672,0.0078893,0,0.017635,0,0.0077481,0.019411,0.014651,0.01026,0,0.017866,0,0.025963,0.0031837,0,0,0,0.1319,0,0,0,0.035033,0,0.034405,0.024949,0.0046013,0,3.4312e-05,0,0.03134,0
0,0,0,0,0,0.013466,0.014915,0,0.026566,0.0058862,0,0,0.0043335,0,0,0.047361,0.061466,0,0.015504,0,0.01175,0.009082,0.038724,0,0,0.029891,0,0,0.023734,0.00082721,0,0.0023551,0,0,0,0.044533,0.0015704,0,0,0.011449,0.02041,0,0,0,0.024105,0,0.0048344,0.062839,0.0070832,0,0.062732
0,0.0021517,0.0017197,0,0,0,0,0,0,0.0042837,0.0034516,0,0.0020885,0,0.0023725,0,0,0.00084755,0.0071842,0,0.005234,0.0071267,0.00077434,0.0073421,0.0011568,0,0,0.0080127,0,0,0,0.00062457,0,0.0024472,0.0080419,0.027406,0.0059434,0.02558,0.0088865,0.0015656,0,0.015046,0.0070616,0,0.0072926,0,0.0023461,0.0016937,0.0010907,0.0096321,0.024118
0,0,0.00064019,0,0,0.0009381,0,0,0,0.0015654,0.00064937,0.0002042,0.0022335,0,0.00027196,0,0,0,0.0015458,0.0024688,0,0.001164,0.0057144,0,0.0011901,0.00050989,0.0023212,0.0044166,0,0,0,0.00025969,0.0022097,0.0038376,0,5.2483e-05,0.00019762,0.00048908,0.0033031,0.0020488,0.00061085,0,0,0,0,0.0039574,0.0005685,0.001218,0.0018552,0.00072642,0
0,0.00015088,0,0.0031187,0,0,0,0.0021303,0.00010308,0.0019504,0,0.007155,0.0045392,0,0.0001966,0.011174,0,0.0095306,0.0019891,0.002606,0,0,0,0.0006274,0,0,0,0.016916,0.002801,0.0081892,0,0,0.0017914,0,0,0.0044777,0.0093513,0,0.0070534,0,0,0,0,0.0035508,0,0,0.0038491,0,0,0.00085858,0
0,0,0,0,0.0092369,0,0,0,0,0.0030401,0,0,0.0078679,0,0,0,0.0042818,0,0.011546,0,0.009386,0.0068981,0.0067909,0,0.020156,0.010164,0,0.0078217,0,0,0.0074058,0,0.0095726,0.0029287,0,0.0099575,0.0088559,0.0050555,0.017859,0,0,0,0,0,0,0,0.0060669,0.002262,0,0.00081211,0
0.020311,0.0069029,0,0,0,7.5357e-05,0,0.0048066,0.0033678,0.0044458,0.010127,0,0,0.0062385,0,0,0.00036247,0,0,0,0,0,0,0,0.006987,0,0.011358,0,0.0077818,0.00032823,0,0.00078631,0.0019042,0,0.0030717,0,0.0011033,0,0,0.0049756,0.0073939,0,0,0.0024078,0,0,0,0.0074193,0.010923,0,0
0,0,0.025602,0,0.014707,0,0.0059964,0,0,0,0,0,0.01159,0,0,0,0,0,0.0067547,0,0,0,0.021133,0,0,0.0099507,0,0.00023758,0,0,0.037493,0.0037006,0.015426,0.025915,0,0.01493,0,0,0.0073841,0.022191,0.012945,0.0097818,0.0061742,0,0.022608,0,0.0047686,0.0021483,0,0,0
0,0,0,0.0024795,0.0031374,0.009293,0.0092386,0,0,0,0.0023546,0.00123,0.0074696,0,0.0076461,0.012195,0,0.014618,0,0,0,0,0,0.0026208,0.0089418,0.014023,0,0,0.0073163,0,0,0.018603,0.0064256,0,0.005739,0,0.0019997,0,0,0.0015857,0.0046736,0,0,0,0.0054323,0,0.0070744,0.002932,0,0,0.0054017
0,0,0.012662,0.0009212,0,0.0039152,0.030575,0.011833,0.0039369,0,0,0,0.019034,0.0014605,0.03191,0,0,0,0.0040979,0.004823,0.0044542,0,0,0,0.020634,0,0,0.0067691,0,0.0017099,0.0073926,0.013072,0.033214,0,0.026743,0,0.018487,0,0,0.010651,0,0.13368,0.036517,0.0074428,0.024162,0.0055119,0.020697,0,0,0.27128,0.10725
0,0,0.0078882,0.032489,0,0.017152,0,0,0,0.01553,0.0010177,0,0,0.024207,0.011074,0.0051969,0.044368,0.00080232,0,0,0,0,0.03579,0.0071035,0.012217,0,0.01527,0,0.0077738,0,0,0,0,0,0,0.035646,0.042606,0,0,0.011927,0.027609,0.011759,0.061812,0.019871,0,0.00093933,0.033044,0,0.013954,0,0.031992
0,0,0.011218,0.0073523,0,0,0,0,0,0.016585,0,0.053474,0.035322,5.1733e-05,0.037772,0,0,0,0.0057398,0,0.0039628,0.010221,0.0017721,0,0.018855,0,0.0068323,0,0.0083428,0,0.02872,0.026689,0,0.0053529,0,0.033624,0.0095207,0,0,0.0078576,0.0093773,0,0.022265,0,0.0023774,0.012187,0.022767,0.014422,0.0022142,0,0.025479
0,0.023851,0.0099891,0.016097,0,0,0,0.015836,0,0,0,0,0,0.0039005,0.0036129,0.0052823,0,0.012262,0.0068467,0.010367,0.0094517,0.006246,0,0.0026255,0.059994,0.011696,0,0.085815,0.017372,0.011608,0.012143,0,0.0062389,0,0,0,0.011192,0,0.011429,0,0.0075712,0,0,0.024931,0,0.0075116,0.0013221,0,0.033104,0,0
3.7428e-05,0.019381,0,0.016096,0,0.055895,0.0078136,0.018235,0.008547,0.00064973,0.028172,0,0.00067542,0,0.065366,0.090836,0,0.0066209,0.018352,0,0,0.040203,0.020713,0.028301,0,0.029543,0.0090541,0,0.0083225,0.049359,0.034625,0,0.02453,0,0.010582,0,0.028828,0.0048515,0,0,0,0,0,0.0077367,0,0.020874,0,0,0,0.01707,0
0,0.012717,0,0,0.022188,0.0023026,0.0038759,0.0050824,0.02977,0,0.0067547,0,0.012941,0,0.019033,0.034403,0.033426,0.011539,0.0086939,0,0,0,0,0.0044955,0,0.02132,0.023695,0,0.011762,0.010074,0.032299,0.015792,0,0,0.0043207,0,0.0013838,0,0,0,0,0.020546,0.020709,0,0.0083977,0.0091659,0,0,0,0,0.09247
0,0,0,0.00040903,0.01293,0.013426,0,0.0071775,0.0025633,0,0.0033565,0.0096023,0.0070674,0,0,0.0025952,0,0.0006961,0,0,0.00299,0.0030293,0.0099283,0.0087031,0.0055848,0.0097758,0,0.0063388,0,0.0041847,0,0,0,0.0018525,0,0.0018237,0,0,0.016944,0.015045,0,0.012952,0,0.009778,0.009288,0.0043449,0.0038893,0.0058454,0.010069,0,0
0,0,0,0.025916,0.023177,0,0,0.034403,0.0045131,0.014444,0,0,0.0056812,0.054985,0.017363,0,0,0.0075906,0.0038741,0.037817,0,0.0015416,0,0.02153,0.028978,0,0,0.020295,0,0.0072618,0.015574,0.016436,0,0.012842,0,0.014522,0.0057295,0.016925,0,0,0.0048344,0.01163,0,0,0.0055614,0,0.024938,0.015954,0.0050166,0,0
0,0.0017488,0,3.3444e-05,0.0014129,0,0,0.0070095,0,0,0.0025003,0.011274,0.00035781,0,0.0028126,0,0,0.0086772,0.0023931,0,0.0015257,0.00051338,0.0068294,0,0.025937,0.011499,0,0.0090851,0.0079927,0.0039923,0.00659,0,0,0,0,0.0044841,0.0078997,0.01539,0,0,0,0,0,0,0.020297,0.013145,0,0.0057006,0.012315,0.011037,0.010982
0.0041451,0,0.0027639,0,0.0017619,0.0039222,0,0.0078945,0.0015792,0.0032885,0.0009138,0,0.0058818,0.0058809,0.0033748,0,0.046214,0,0.0061602,0,0.00061558,0,0,0,0,0.0065104,0.00069052,0,0.0010194,0.93859,0,0.0038835,0.0037995,9.0513e-05,0.0023178,0.0004438,0,0,0.006254,0,0.0040597,0,0.012445,0,0,0.00037674,0.014537,0.0054776,0.0036992,0.025791,0
0,0,0,0.0054308,0,0,0,0.011748,0,0,0.0099779,0,0.014873,0,0.01387,0.0084978,0,0.0089341,0,0,0.025806,0.018685,0,0.034454,0.033982,0,0.035858,0,0.023454,0,0,0,0,0.04399,0.012152,0.018305,0,0,0,0.025791,0.037893,0,0,0.11416,0.025242,0.016119,0.016596,0.02041,0.027404,0,0
0,0,0,0.0072468,0.003703,0,0,0.0051738,0.0022917,0.0034514,0.0026943,0,0.0010712,0,0.0031998,0.0017194,0,0,0.0064443,0.0065367,0,0,0,0.0032666,0,0.0070666,0.0037304,0,0,0.0011284,0,0,0.00018319,0,0.0024694,0.0055863,0,0.011367,0.0074347,0,0,0,0.0083676,0,0,0,0.0041343,0,0.0065688,0,0
0,0.0016265,0,0,0.0060034,0.0044726,0,0,0,0.0099952,0.0051743,0.011911,0,0.006744,0.011419,0.0072357,0,0,0.0029568,0,0,0.00065843,0,0.009548,0.011884,0,0.0012501,0,0.0071282,0.0074345,0.0031641,0,0.018933,0.0036559,0.0029578,0.0022522,0.0093209,0,0,0,0.0095023,0.0077195,0.007101,0,0,0.00072566,0,0.00060545,0,0.0098857,0.0047924
0.0066041,0,0.0061091,0,0,0.0043815,0,0,0,0.00053772,0.0040877,0,0,0.014688,0,0.0034304,0,0.0058884,0.014632,0,0,0.013969,0,0,0,0.025786,0.0084649,0,0.013309,0.036226,0.03912,0,0,0,0,0.040998,0.039363,0,0,0.015069,0.0087035,0.25256,0,0,0,0.016296,0,0.02367,0.019028,0.13523,0
0.013121,0.00010532,0,0,0,0,0.001672,0.012349,0,0,0.0017007,0.9552,0,0.0043688,0,0,0.0014847,0.00017166,0.0030962,0,0,0,0.0030704,0,0,0.015197,0,0,0.0039482,0.00051136,0,0.00024026,0,0.0022744,0.002291,0,0,0,0.006866,0.0033243,0.0016996,0,0,0,0,0.002201,0,0.0022306,0,0.0069544,0
0,0.009503,0,0.042645,0,0.016431,0,0,0,0.011757,0,0,0.010501,0,0,0.040276,0,0.015997,0,0.0061291,0,0.024824,0,0,0.064762,0,0.010181,0,0.003094,0.040674,0,0.012413,0,0.0028986,0,0,0.025667,0,0.019104,0.027728,0.00015654,0,0,0,0,0.01315,0,0,0.031973,0,0.02176
0.020942,0,0.0062366,0,0,0.0036968,0.0092688,0.0051282,0.0070425,0,0.00064758,0,0,0.0033066,0.0032351,0,0.0035241,0,0.0011076,0,0.0052903,0,0,0.0074029,0,0.0072893,0.0018832,0,0.0045592,0,0,0,0,0.0056239,0,0,0,0,0.005978,0.0055849,0,0,0,0.004003,0,0.0038347,0.0011702,0.0085474,0.0030185,0,0
0.00028772,0,0.0075669,0,0,0.00395,0,0.0077851,0.0007107,0.010987,0.0065931,0,0,0,0.0058359,0.0034408,0,0.0043727,0.0068049,0.011484,0,0,0.0018588,0.0043633,0.00081106,0,0,0,0,0,0,0,0,0.0016307,0.0021187,0.0057982,0.0030167,0.023042,0,0,0,0.021374,0.012417,0,0.015092,0.0023182,0.0065,0,0.0082306,0.036736,0
0,0,0,0.011743,0,0,0,0.0057094,0.021788,0,0,0,0.003679,0.010751,0.0064527,0.0032409,0,0,0.019435,0,0.011139,0.015251,0,0,0.0021386,0.024794,0.018003,0,0,0,0.009788,0.006267,0.004477,4.6459e-05,0.011456,0.1093,0.078325,0,0,0.025755,0,0.10851,0.0023013,0,0,0,0.024103,0.030387,0,0.15901,0
0,0.0067462,0.006612,0.0041955,0.010004,0,0,0,0.029968,0,0.013187,0,0,0.011444,0,0.014505,0,0,0,0.0093394,0,0.036871,0,0.0033395,0.0036782,0.023054,0,0,0.0063904,0.016452,0,0,0,0,0,0,0,0,0.01235,0.0030901,0,0.12733,0,0,0,0,0.036447,0,0.029111,0.21832,0
0,0,0,0.005213,0,0.0061787,0,0,0.019738,0,0,0.021625,0,0.015281,0.080144,0,0,0,0,0.024582,0,0,0,0,0,0,0.011517,0.0052743,0,0,0,0,0,0,0.00621,0,0.041562,0,0,0.014511,0.019795,0.13264,0,0,0,0.0099992,0.059391,0,0.028974,0.15126,0
0,0.016163,0.007254,0.0069052,0,0,0.00016689,0,0.02194,0.0079646,0.0081387,0.0040278,0,0,0,0,0,0,0.01854,0.0060076,0,0,0.016968,0.015893,0.024259,0.0045221,0.0097889,0.035624,0,0.0060107,0,0,0,0,0.0016638,0,0,0.041353,0,0.0078434,0.023601,0,0,0,0.034245,0.00040711,0.0062036,0,0.025853,0.0085474,0
0.023042,0.011329,0.0085974,0.010895,0,0,0,0,0,0.015874,0,0,0.005257,0,0.040948,0.00091801,0,0.0094618,0,0,0,0.0041796,0,0,0,0,0.021461,0.014877,0,0,0,0.0024811,0,0.0039014,0,0.042789,0.0056206,0,0,0,0.012058,0.024989,0.015478,0,0.010556,0,0,0,0,0.00077987,0.029284
0.00059279,0.0032037,0,0.0042732,0.0019302,0,0,0.0055813,0.0014837,0.00072038,0,0,0,0,0,0.0010585,0.039063,0.0018692,0.0032205,0.0032344,0.010917,0.00063425,0,0.0013957,0,0.010476,0,0.0011487,0.0017406,0,0.92676,0,0,0.0013589,0.00093772,0,0,0,0.0028698,0.0088106,0,0,0,0.010087,0,0.00028048,0.0040302,0.0019832,0.0015451,0,0
0.0018813,0,0.0061166,0,0,0,0.0042383,0,0,0,0.0094065,0.0091347,0.0086596,0.015614,0,0.00054371,0,0.0090596,0,0.0064693,0.0071896,0,0.010389,0.0055473,0.0047185,0.012475,0.0013078,0,0.0082003,0,0,0.00017024,0,0,0.012013,0,0.013361,0.010762,0.00679,0.0002173,0.0056276,0,0.0070922,0,0.00068413,0.012975,0.015963,0.013756,0.00034791,0.00057151,0.005635
0,0.007722,0,0,0.010867,0,0,0.010838,0.0067729,0.016155,0,0.022256,0,0.012148,0.0083648,0,0,0,0,0,0.00050713,0,0,0.016781,0.012081,0.0039105,0.0069754,0.02993,0.013037,0,0.0062679,0.031451,0.006877,0,0,0.013728,0.0061145,0.014087,0.01479,0.012033,0,0.020862,0,0,0.021943,0,0,0.0018765,0.0060198,0.006135,0
0.0013033,0.00011398,0.0025647,0.00077404,0,0,0.0022405,0.0010462,0,0,0,0.0019658,0.007414,0,0,0,0.0092857,0,0.0029015,0.00061266,0,0.0055019,0.010258,0.010427,0.0048143,0.004621,0,0,0.0135,0.0020616,0,0.93186,0.00016096,0.003349,0.0068942,0,0.001404,0,0.0044755,0,0.0077847,0,0.0020182,0,0.00061123,0,0.016794,0.012978,0.0012478,0.0068846,0
0.0029189,0.0068167,0,0,0,0,0,0,0,0.00049252,0,0.0089902,0,0.001643,0.00011684,0.0043306,0,0,0,0,0.0063746,0.0040964,0,0,0.0040102,0.0047973,0.0068974,0,0.0011228,0,0,0,0.009088,0,0,0.0086711,0,0.027494,0.0048178,0,0,0,0.00069318,0,0,0,0.0011896,0.0039971,0,0,0
0,0,0,0.0010441,0,0.019663,0.050448,0.0072449,0,0.0025272,0.0074905,0,0,0.0012033,0.0034857,0,0,0,0.011947,0,0.0077409,0,0,0.0024921,0,0,0.002952,0,0.0057727,0.0053483,0.016081,0,0.026877,0,0,0.041581,0.0051819,0.068022,0,0.0091481,0,0,0,0.00064145,0,0.011026,0.010714,0.023962,0.010624,0.017088,0
0.022105,0.01398,0.019331,0,0.0050175,0,0.015521,0.0055409,0,0.0059148,0,0,0.0064403,0.026485,0.0017942,0,0.010077,0.026929,0,0,0,0.0018417,0,0.013361,0.097415,0,0.010477,0,0.017982,0,0,0,0.032185,0,0,0,0.0062524,0.095245,0.013506,0,0.021509,0.084086,0.046174,0.013091,0,0.0080247,0,0,0,0,0
0,0.0018497,0,0,0.0063775,0.0027039,0.00061704,0.0043845,0,0,0,0,0.008891,0,0.0030701,0.0019578,0,0,0.0040445,6.0421e-05,0.002687,0.0056444,0,0,0,0.0053687,0,0.0045469,0.0023195,0,0.0091444,0.0032465,0.0076021,0.006909,0,0.0079079,0.0044895,0.014147,0.0014341,0,0.0014874,0.017079,0.0037123,0.0024084,0,0.0060766,0.0021622,0.00027678,0,0,0.040176
0.0070596,0.0022557,0.011458,0,0,0,0,0,0,0,0,0.0072401,0.0072021,0.0024811,0,0,0,0.020708,0.014167,0.013429,0,0.002595,0,0.0066329,0.013559,0.0038876,0,0,0.0042951,0,0.025724,0.00071126,0.0053708,0,0,0.065636,0.045788,0.014235,0.014642,0,0.015094,0,0,0,0,0.0044345,0,0,0,0,0
