0,0.038268,0.01585,0,0.0073657,0,0.039657,0,0.023775,0,0.0166,0,0.0062327,0.081873,0.073768,0.01417,0,0.079292,0.08394,0.01105
0,0.022959,0.013066,0,0.054026,0,0.013404,0.0025512,0.021208,0,0.011316,0,0.01325,0.050179,0.012016,0.005543,0,0.086217,0.017181,0.074776
0,0,0.057866,0,0.065398,0,0.022729,0,0.06544,0,0.006628,0,0.00016072,0.087406,0.0024598,0.0032404,0,0.078789,0.0050563,0.013902
0,0.0096361,0.0094517,0,0.0085572,0,0.029959,0,0.011745,0,0.0086249,0,0.0051402,0.010068,0,0.0039698,0,0,0.012887,0.023933
0,0.048166,0.053554,0,0.00022047,0,0.0072065,0,0.005599,0,0.0067958,0,0.073114,0.059457,0,0.0081439,0,0,0.0066016,0.084966
0,0.042624,0.0022914,0,0.058581,0,0.018093,0.0042729,0.010022,0,0.0088739,0,0.080938,0.099976,0.0017385,0.012232,0,0.086597,0.0055396,0.006048
0,0.098815,0.0524,0,0.024968,0,0.084122,0,0.0086546,0,0.020318,0,0.078555,0.063297,0.070254,0.0183,0,0.072701,0.085545,0.076744
0,0.06376,0.029385,0,0.011769,0,0.013368,0,0.06194,0,0.0058107,0,0.0065973,0.08918,0.0085013,0.084217,0,0,0.007166,0.011907
0,0.044542,0.057974,0,0.0067704,0,0.040049,0,0.070106,0,0.065622,0,0.0076175,0.012731,0,0.066667,0.0049489,0,0.0099435,0.0021564
0,0.069948,0.070409,0,0.065157,0,0.049911,0,0.083888,0,0.076002,0,0.020121,0.010159,0.0020638,0.091845,0,0.079338,0.018479,0.011384
0,0.046521,0.077091,0,0.076363,0,0.04723,0,0.062985,0,0.079691,0,0.015695,0.013939,0.07863,0.079691,0,0.074313,0.025285,0.052783
0,0.027496,0.069864,0,0.071827,0,0.0070166,0,0.0099788,0,0.012698,0,0.0085784,0.0041144,0.069141,0.0084144,0,0,0.084798,0.018364
0,0.04232,0.017408,0,0.057415,0,0.033265,0,0.079316,0,0.096349,0,0.080437,0.0015523,0.070866,0.07974,0,0.083055,0.0056765,0.0079707
0,0.092045,0.085684,0,0.069596,0,0.072752,0,0.036653,0,0.091666,0,0.011089,0.10449,0.0037766,0.092842,0,0.078919,0.028918,0.10114
0,0.032002,0.015927,0,0.0028771,0,0.044402,0,0.077418,0,0.0050942,0,0.02022,0.025144,0.0021781,0.0026544,0,0.080502,0.018195,0.034193
0,0.042433,0.0042086,0,0.0081954,0,0.014581,0,0.002221,0,0.0051835,0,0.0054104,0.0091577,0,0.0094639,0,0.08,0.016323,0.0043696
0,0.071212,0.060144,0,0.057959,0,0.052696,0,0.078012,0,0.003805,0,0.012812,0.022078,0.00044547,0.0079435,0.0049209,0,0.02101,0.0092071
0,0.072373,0.095521,0,0.072496,0,0.058236,0,0.084093,0,0.076547,0,0.088811,0.019165,0,0.073497,0,0,0.012691,0.079567
0,0.090703,0.081191,0,0.07076,0,0.079132,0,0.091003,0,0.084663,0,0.099693,0.094728,0.080562,0.024165,0,0.070061,0.023489,0.11444
0,0.05723,0.091287,0,0.068024,0,0.064874,0,0.0022143,0,0.014373,0,0.011204,0.036374,0.0043712,0.090409,0,0.0027789,0.090903,0.019887
0,0.0065337,0.0072224,0,0.0055021,0,0.019572,0,0.07488,0,0.0097317,0,0.0024222,0.038155,0.06646,0.0059999,0,0,0.00024366,0.015015
0,0.018243,0.047709,0,0.063656,0,0.014821,0,0.003457,0,0.0021276,0,0.078251,0.10984,0.0032642,0.0062175,0,0.081289,0.0013043,0.0089757
0,0.097658,0.095898,0,0.08338,0,0.088839,0,0.029365,0,0.085725,0,0.10109,0.038091,0.074532,0.088892,0,0,0.033007,0.085787
0,0.048618,0.062285,0,0.006583,0,0.037472,0,0.018648,0,0.0057161,0,0.087044,0.0086588,0.069927,0.013123,0,0.0010896,0.021204,0.0076582
0,0.039919,0.028113,0,0.0030089,0,0.044443,0,0.067131,0,0.07626,0,0.090896,0.10017,0.0029772,0.012049,0,0.090704,0.012401,0.019914
0,0.071479,0.068406,0,0.012149,0,0.082566,0,0.085582,0,0.081541,0,0.016791,0.099704,0.072276,0.022295,0,0,0.097017,0.087347
0,0.079266,0.078584,0,0.072767,0,0.057408,0,0.079625,0,0.093485,0,0.0083434,0.12972,0.071413,0.013061,0,0.075804,0.10063,0.014668
0,0.076862,0.014466,0,0.06061,0,0.032229,0,0.086477,0,0.085639,0,0.010329,0.0040438,0.072006,0.087847,0,0.0021112,0.016847,0.035085
0,0.094363,0.078719,0,0.0070861,0,0.06712,0,0.022014,0,0.084522,0,0.010586,0.079823,0.070069,0.015589,0,0.073248,0.087334,0.037298
0,0.021883,0.077727,0,0.065587,0,0.036944,0,0.073259,0,0.085045,0,0.081998,0.034861,0.070976,0.089822,0,0.067201,0.0088333,0.017014
0,0.044763,0.036711,0,0.017007,0,0.049684,0,0.0075377,0,0.013783,0,0.011883,0.041401,0.073397,0.002911,0,0.090573,0.099335,0.041711
0,0.041762,0.032101,0,0.077247,0,0.026893,0,0.014406,0,0.072277,0,0.0092299,0.0088405,0.005185,0,0,0,0.0060746,0.062858
0,0.023959,0.071104,0,0.0063977,0,0.068812,0,0.012944,0,0.016704,0,0.0023814,0.0060145,0.00081955,0.083728,0,0.0769,0.078973,0.015804
0,0.074913,0.053335,0,0.06634,0,0.0303,0,0.023515,0,0.01792,0,0.019957,0.021888,0.0073295,0.074205,0,0.070651,0.10171,0.024043
0,0.068939,0.043385,0,0.060356,0,0.04033,0,0.013171,0,0.0038917,0,0.0059118,0.031728,0.0037567,0.017452,0,0,0.07861,0.033222
0,0.035058,0.0093785,0,0.0054072,0,0.017257,0,0.069219,0,0.0061308,0,0.0058351,0.019363,0.067418,0.01092,0,0,0.010413,0.0052425
0,0.0045548,0.023082,0,0.0077796,0,0.034485,0,0.0042297,0,0.005778,0,0.0082504,0.12586,0,0.00086096,0,0.080502,0.0023448,0.022061
0,0.023708,0.009693,0,0.010816,0,0.013963,0,0.065177,0,0.0050396,0.0011655,0.080704,0.014568,0.068169,0.0072949,0,0.0029258,0.082965,0.023087
0,0.099562,0.1039,0,0.08221,0,0.10256,0,0.080822,0,0.03268,0,0.094726,0.11517,0.076863,0.088263,0,0.073947,0.1096,0.10875
0,0.052926,0.055016,0,0.06626,0,0.039138,0,0.08622,0,0.015215,0,0.014274,0.080104,0.078438,0.010601,0,0.072324,0.083025,0.030871
