0.00253,0
0.45378,0.35329
0.10491,0.35465
0.30022,0.0018696
0.007812,0
0.001289,0
0.13645,0.004509
0.34714,0.3509
0.0011529,0
0.19777,0.35372
0.29305,0.0043168
0.010009,0
0.36235,0.35372
0.1126,0.0014504
0.42369,0.35048
0.025573,0.0018555
0,0
0.0030311,0.001059
0,0
0.011157,0
0.22359,0
0.057141,0.3553
0.11087,0.0019657
0.043873,0
0.048609,0.0014485
0.004181,0
0.023263,0.0018506
0.0021309,0
0.035809,0
0.050612,0
0.03328,0.001119
0.092913,0
0.075915,0.0011061
0.093173,0.35619
0.050223,0.0013539
0.038165,0.001567
0.04094,0.0020145
0.017464,0
