0,0.045357,0.023985,0.033808,0.015744,0.013555,0.06785,0.026803,0,0.017697,0.0059597,0.0020721,0,0,0.0055425,0.022601
0,0.05837,0.03528,0.0030266,0.040352,0.065839,0.078211,0.025621,0,0.015183,0.020705,0.0091264,0,0,0.00028031,0.062788
0,0.055722,0.015197,0.036911,0.057232,0.016855,0.084593,0.059837,0,0.014767,0.080508,0.030036,0.0031958,0.074485,0.0059838,0.05593
0,0.034508,0.017709,0.018946,0.032408,0.03649,0.00015026,0.0095304,0,0.017191,0.0035367,0.006242,0,0.0080274,0.080739,0
0,0.040329,0.052391,0.023945,0.039662,0.082039,0.014457,0.0082508,0,0.01233,0.008609,0.014571,0,0.0037243,0.080426,0.066759
0,0.071556,0.043119,0.0070981,0.045428,0.0040235,0.073999,0.010097,0,0.012202,0.017513,0.0044633,0,0,0.075574,0.010722
0,0.051158,0.082291,0.098367,0.066212,0.067242,0.076537,0.014551,0,0.021943,0.034308,0.072269,0,0.076109,0.012226,0.06111
0,0.057717,0.044725,0.032658,0.024375,0.018473,0.0097402,0.05711,0,0.0073853,0.016728,0.066924,0,0,0.084197,0.029474
0,0.025213,0.046474,0.034335,0.025186,0.011035,0.014183,0.071877,0,0.062516,0.081594,0.014262,0,0.0042492,0.0029812,0.083911
0,0.046647,0.069881,0.05042,0.07361,0.028948,0.091684,0.084873,0,0.079606,0.021382,0.027976,0,0.069391,0.086028,0.077047
0,0.036987,0.046902,0.033742,0.05087,0.063539,0.083315,0.057778,0,0.082879,0.02501,0.072066,0,0.068393,0.08131,0.073984
0,0.016243,0.0316,0.013375,0.018845,0.025975,0.004501,0.010917,0,0.013834,0.066411,0.090383,0,0.070598,0.07321,0.0055949
0,0.023487,0.047851,0.031909,0.038832,0.019448,0.078407,0.085828,0,0.095654,0.076964,0.008838,0,0,0,0.07481
0,0.096561,0.082318,0.082973,0.067143,0.10327,0.080191,0.037774,0,0.095517,0.026977,0.081776,0,0.00032026,0.10203,0.034792
0,0.043915,0.045118,0.057283,0.053093,0.046513,0.076388,0.071277,0,0.0098115,0.0051764,0,0,0.074403,0.082599,0.028795
0,0.033752,0.036053,0.012595,0.021,0.015839,0.072881,0.0019165,0,0.0096487,0.01929,0,0,0,0.080887,0.06785
0,0.030098,0.054217,0.042323,0.036697,0.0097347,0.018464,0.076438,0,0.0068122,0.020254,0.024703,0,0.0026626,0.077596,0.083828
0,0.033323,0.076201,0.061179,0.062554,0.080975,0.025459,0.087542,0,0.074312,0.014577,0.090791,0,0.085101,0.082818,0.071785
0,0.081105,0.085288,0.063243,0.083445,0.1086,0.085933,0.092621,0,0.087282,0.095993,0.027308,0,0.063589,0.073849,0.088782
0,0.055827,0.061657,0.080325,0.049559,0.030586,0.029348,0.0063515,0,0.015376,0.026631,0.097872,0,0.079623,0.011631,0.062632
0,0.042177,0.012181,0.029472,0.023106,0.01175,0,0.068904,0,0.013249,0.068164,0.0010268,0.00016422,0.069729,0.069592,0.0069321
0,0.07031,0.031206,0.0055522,0.041167,0.00089799,0.079593,0.0057446,0,0.0047273,0.0081087,0.022745,0,0,0.00084235,0.019559
0,0.081303,0.099781,0.10652,0.088972,0.086963,0.016668,0.039201,0,0.081739,0.10023,0.09392,0,0.070783,0.01047,0.041498
0,0.019008,0.046792,0.039166,0.031279,0.0096729,0.016547,0.022843,0,0.0088346,0.014451,0.010197,0,0.066551,0.077928,0.0050794
0,0.067808,0.049909,0.063886,0.057264,0.026337,0.08551,0.065896,0,0.07251,0.017808,0.0028778,0,0,0.080475,0.038265
0,0.080605,0.06874,0.077378,0.068597,0.072752,0.0082999,0.080563,0,0.084267,0.010526,0.015063,0,0.075592,0.087721,0.024847
0,0.11748,0.082087,0.06208,0.070813,0.015239,0.087203,0.078027,0,0.094936,0.021211,0.085781,0,0.071981,0.089076,0.068268
0,0.046133,0.077062,0.042744,0.044677,0.046748,0.018503,0.089632,0,0.086748,0.080391,0.019708,0,0.076171,0.0068947,0.061349
0,0.071513,0.091309,0.094427,0.057488,0.052463,0.085603,0.029582,0,0.087018,0.09082,0.023681,0,0.076249,0.01645,0.0609
0,0.046249,0.042649,0.036368,0.062274,0.019056,0.073603,0.074145,0,0.083516,0.080326,0.081834,0,0.063705,0.076105,0.079013
0,0.061191,0.059248,0.038999,0.059252,0.048456,0.083288,0.012783,0,0.016208,0.012953,0.068708,0,0.055635,0.0025491,0.034431
0,0.025468,0.033011,0.02772,0.027023,0.054321,0.0040579,0.017523,0,0.065662,0.071076,0.080415,0,0.07367,0.0025903,0.016166
0,0.017921,0.024547,0.05731,0.031681,0.02091,0.071451,0.016524,0,0.021094,0.014552,0.018313,0,0,0.002424,0.012276
0,0.060847,0.077645,0.017376,0.057157,0.035399,0.076236,0.027911,0,0.02232,0.028093,0.026085,0,0.071318,0.015996,0.071225
0,0.047203,0.048579,0.022909,0.033827,0.035689,0.0097004,0.01522,0,0.0087899,0.03195,0.017834,0,0.0032123,0.0085534,0.025167
0,0.035834,0.035816,0.010943,0.026409,0.018685,0.0044855,0.071884,0,0.0098834,0.012831,0.011562,0,0.0031885,0.0052631,0.055251
0,0.07697,0.013873,0.024059,0.029958,0.010493,0.069832,0.0040759,0,0.0046554,0.072698,0.057554,0.0040617,0,0,0.0089602
0,0.028905,0.029882,0.0030004,0.030919,0.034246,0.0073815,0.067046,0,0.0073672,0.013541,0.0022144,0,0.00034953,0.0074707,0.014644
0,0.12893,0.11068,0.10974,0.1286,0.12001,0.093699,0.082772,0,0.044574,0.09839,0.094343,0,0.074483,0.087477,0.084833
0,0.068207,0.067084,0.076478,0.075609,0.037351,0.074571,0.086979,0,0.018896,0.070272,0.084334,0,0.073638,0.0039653,0.01835
0,0.054364,0.042627,0.035128,0.024633,0.015419,0.011243,0.0099569,0,0.0011742,0.083197,0.01354,0,0.0074664,0.0055316,0.0064052
0,0.029672,0.036604,0.045433,0.048172,0.01741,0.081346,0.021415,0,0.019186,0.011854,0.086597,0,0.0024488,0.077706,0.07259
0,0.149,0.10932,0.11369,0.12946,0.13729,0.019723,0.087959,0,0.053816,0.10859,0.07596,0,0.014797,0.092687,0.0944
0,0.020491,0.043684,0.02432,0.036365,0.064081,0.010475,0.073759,0,0.013596,0.076122,0.016861,0,0.0069639,0.067987,0.019959
0,0.054681,0.036675,0.019302,0.023741,0.063313,0.00044271,0.059669,0,0.010605,0.0042636,0.01177,0,0,0.0018034,0.010398
0,0.057862,0.033494,0.021832,0.049672,0.026182,0.018578,0.072148,0,0.07756,0.016238,0.076695,0,0.071781,0.0073263,0.062815
0,0.034712,0.041328,0.018686,0.03088,0.068129,0.069076,0.017533,0,0.023242,0.075423,0.067241,0,0,0.072325,0.033048
0,0.035005,0.037192,0.02054,0.055026,0.05268,0.074974,0.00067428,0,0.009279,0.0096908,0,0,0.0069104,0.0083185,0.014471
0,0.025781,0.035261,0.025354,0.027789,0.0022176,0.011852,0.057522,0,0.0054745,0.077277,0.0076134,0,0.0047363,0.012566,0.017664
0,0.019864,0.020199,0.025784,0.031244,0.026016,0.008712,0.059753,0,0.012933,0.0085624,0.013345,0,0,0.073821,0.058773
0,0.018016,0.044171,0.038519,0.036398,0.024608,0.069472,0.025378,0,0.072366,0.075721,0.00076207,0,0.062741,0,0.064941
0,0.055122,0.066015,0.10498,0.076382,0.076849,0.085993,0.08193,0,0.025745,0.017105,0.089204,0,0.065879,0.0040079,0.069374
0,0.017207,0.043653,0.020491,0.037631,0.031068,0.011561,0.071202,0,0.013756,0.0088074,0.021457,0,0,0.0092225,0.0059367
0,0.031501,0.029045,0.01844,0.030857,0.056165,0.076962,0.0063813,0,0.068855,0.014509,0.010286,0,0.0027271,0.00045871,0.0058733
0,0.036522,0.046913,0.047793,0.0607,0.010165,0.07559,0.014073,0,0.080467,0.019902,0.0061079,0,0.067528,0.0053467,0.057011
0,0.043801,0.040081,0.055314,0.040131,0.029544,0.0096392,0.006963,0,0.011467,0.027601,0.078114,0,0,0.085241,0.0099334
0,0.037661,0.060399,0.094558,0.080155,0.035861,0.027927,0.070897,0,0.025802,0.036626,0.088793,0,0.070582,0.080756,0.075182
0,0.033695,0.031091,0.032167,0.032767,0.019401,0.0094787,0.0011515,0,0.074886,0.064413,0.060747,0,0,0,0.070787
0,0.027523,0.021577,0.027879,0.028072,0.014393,0.079162,0.010564,0,0.024484,0.010679,0.018425,0,0.06861,0.0010132,0.015892
0,0.043096,0.044907,0.047332,0.037711,0.030821,0.016751,0.010664,0,0.014622,0.067643,0.088051,0,0.078166,0.071331,0.061411
