0,0.047784,0.071399,0,0,0.040991,0,0,0,0,0.0027765,0,0.0043152,0.011041,0,0
0,0.07253,0,0.072029,0,0.035437,0.004353,0,0.01809,0,0.055159,0.03864,0,0,0,0.016409
0.013541,0.039862,0,0.044596,0,0.027982,0,0,0,0,0.012854,0,0,0.016054,0,0.035578
0,0.0077258,0,0,0,0,0.015874,0,0,0,0.079454,0.23722,0.042912,0.083993,0,0
0,0.014541,0.077031,0.0031669,0,0.034941,0.016264,0.0031043,0,0,0.00080482,0.01542,0.0034291,0.0004837,0,0
0,0.053468,0,0,0.015742,0.022758,0,0,0,0,0.01225,0.023148,0.0089311,0.012712,0.018514,0
0,0,0,0,0.048535,0,0.043688,0,0,0.034283,0.016281,0.0014796,0.019307,0,0,0.037973
0,0.0099873,0.0089961,0,0.037745,0.082648,0,0.0031097,0.0071907,0,0,0.024673,0,0,0,0.00076835
0,0.052723,0,0,0.015498,0.069806,0,0,0,0,0.021866,0.020293,0,0,0,0
0,0.056484,0,0.012732,0,0.055852,0,0,0,0,0,0,0,0,0.011101,0.0049554
0,0,0.0039836,0.062674,0.033181,0.12605,0,0.044407,0,0,0.032418,0.006094,0,0,0.017715,0.016998
0.011675,0,0,0,0.10624,0.013901,0,0.0070682,0.0011511,0.010542,0.0046269,0,0.0052473,0,0,0
0,0.019481,0,0,0,0.024868,0,0,0.00088489,0.0016603,0.010644,0.0016234,0.00049305,9.4452e-05,0,0.040456
0,0.0074386,0,0.032167,0.052616,0,0,0,0,0.039653,0.056364,0.029857,0.044045,0.073361,0,0
0.013844,0,0.05172,0.030735,0,0,0,0,0.013103,0.0079795,0,0.82767,0.0021758,0,0.021609,0.013807
0.0094241,0,0.05903,0.0080143,0,0.056357,0.025707,0,0,0,0,0.025561,0.011948,0,0,0
0,0,0.010932,0,0.014206,0,0,1.6833e-05,0,0.036059,0.011842,0.021083,0,0,0,0
0,0,0.0080919,0,0,0.092978,0,0.0046904,0,0,0.00092523,0.0018558,0.012623,0,0.0059648,0.0028296
0,0.038108,0.01465,0,0,0.018078,0,0.028275,0.0056928,0,0.036712,0.02664,0.016523,0.0092719,0,0.010885
0.005568,0.0021417,0,0,0.060437,0.00019911,0,5.5775e-05,0,0,0,0.0088052,0.0015349,0,0.0029392,0.038594
0.014992,0.013174,0.061312,0,0.011981,0.0027004,0.034447,0.082583,0,0,0,0.16581,0.023796,0.038424,0,0
0,0,0.097415,0,0,0,0,0,0,0.002146,0.0067309,0,0.0062698,0.0086778,0,0
0.044847,0,0,0.0055426,0,0,0,0,0,0.021647,0.0023363,0,0.027848,0,0.038876,0.036701
0,0,0,0.037471,0.034483,0.017,0.007026,0.016561,0,0,0,0.042694,0.0074554,0,0,0.01071
0,0.055053,0.0033554,0.035112,0,0.0014679,0,0,0,0,0.045719,0.029176,0,0,0,0.011928
0,0.02865,0,0.01412,0,0.0047082,0,0,0,0.0049073,0,0.0018371,0,0,0.0016187,0.093917
0,0,0.063919,0.0048254,0,0.00042758,0,0,0,0,0.00434,0,0.0032407,0,0,0
0.014078,0.02172,0,0,0.1189,0.027234,0.0023446,0,0.0018106,0.0015066,0,0.019684,0,0,0,0.0051956
0.0048536,0.0019331,0.056677,0,0,0.016602,0.00037992,0.010043,0,0,0.018125,0.0099931,0,0.0022463,0,0
0,0.065682,0,0,0,0.1443,0.002196,0.007723,0,0,0,0.050962,0,0.025587,0,0.037162
0,0,0.031299,0,0.029872,0.015926,0.0035302,0.017713,0,0,0.032773,0.048186,0,0,0,0
