0.064699,0.093969,0.033664,0.033114,0.061457,0,0.0046463,0,0.20136,0.20594,0.025719,0.23851,0.0063078,0.0017048,0.001964,0
0.20192,0.11354,0.13321,0.34201,0.34841,0.067477,0.031935,0.24868,0.26916,0.27624,0.018677,0,0.0050944,0,0,0.013804
0.1668,0.26049,0.20517,0,0.0075883,0.26823,0.24776,0.038745,0.027815,0,0.26716,0.26798,0.29093,0.25812,0.25613,0.26164
0,0.013614,0.0010728,0.0030529,0.0026724,0,0.0038498,0,0.0052437,0.0011941,0,0,0,0,0.0037704,0
0.026965,0.043509,0.056213,0.012481,0.058624,0.02296,0.013825,0,0.041388,0.010245,0.0066724,0,0.0061243,0.0019671,0,0.010424
0.25631,0.2886,0.2513,0.24608,0.27897,0.26512,0.25315,0.27211,0.025077,0.26566,0.24648,0.014023,0.28319,0.22774,0.24874,0.23769
0.11749,0.14691,0.13107,0.07278,0.2334,0.10332,0.26369,0.008138,0.29458,0.29135,0.02409,0.28638,0.034223,0.27691,0.012326,0
0.02769,0.12489,0.049906,0.013596,0.088557,0.044432,0.0082568,0.0073754,0,0,0.009513,0.025272,0.24554,0,0,0.020391
0.21583,0.074324,0.16516,0.23548,0.037686,0.059498,0.0048157,0.2827,0.016517,0,0.24907,0,0.022019,0,0.25576,0.21611
0.0063278,0.0315,0.0032989,0,0.0029977,0.013013,0.0038662,0.0033043,0.0035003,0.0029307,0.0028731,0,0.0025989,0,0.0021885,0.027915
0.15916,0.31429,0.2509,0.295,0.2496,0.072768,0.25023,0.056362,0.023741,0.044764,0.26582,0,0.26584,0.23971,0.25169,0.069924
0.006714,0.0076333,0.0027511,0.0093866,0.01299,0.01152,0.0079437,0,0,0.0017486,0,0.0079366,0.0023037,0.0026693,0.0017924,0.007126
0.1821,0.001012,0.038134,0,0.032181,0.19945,0.0039729,0.22012,0.2763,0.20914,0.0030241,0.27582,0.0037772,0,0,0
0.0035807,0.010255,0.0017327,0.0031301,0.01077,0.010796,0,0,0,0.0024678,0,0,0.0015353,0,0,0.0067956
0,0.012463,0.017703,0,0,0.014205,0,0.013416,0.0051085,0,0,0.0045817,0,0.0030885,0.0011122,0.0022462
0.0073615,0.0077963,0.0091507,0.0043267,0.019476,0.016034,0,0,0,0.0073667,0.0028674,0.0024549,0.015816,0,0,0.010921
0.32497,0.23564,0.31551,0.15294,0.27101,0.1032,0.27316,0.27406,0.26993,0.26855,0.050287,0.22634,0.27189,0.22959,0.25483,0.26188
0.015296,0.013413,0,0.0034935,0.0018814,0.0072746,0,0.0040912,0.0062777,0,0.0014302,0,0,0,0.0026556,0
0.0010439,0.099192,0,0.15133,0.055971,0.2016,0,0,0.0017863,0.0060951,0.23174,0.011381,0.010341,0.0085342,0,0
0.0021534,0.011147,0.011157,0,0.0066399,0.018719,0.0034971,0,0.0080256,0,0.0014574,0.010496,0.0087545,0.0018696,0,0
0.21551,0.2589,0.19568,0.18191,0.27052,0.31858,0.26333,0.028271,0.30937,0.028796,0.24035,0.25485,0.025836,0.24397,0.23902,0.2717
0.0096084,0.022224,0.013059,0.01199,0.0015259,0.004009,0.0016412,0.0015484,0.009647,0.008071,0.0022335,0,0.013724,0.0028661,0,0
0.32126,0.33108,0.28553,0.26971,0.31089,0.30561,0.26339,0.26256,0.27236,0.2631,0.26935,0.22557,0.28483,0.23142,0.25086,0.24502
0.0021304,0.0043268,0.0052327,0.0010443,0.0057627,0.0026575,0.0028555,0.0073145,0.0077958,0,0,0.01318,0,0.0028926,0,0
0.27684,0.27097,0.24609,0.25463,0.28259,0.010887,0.2729,0.24847,0,0.29659,0.25839,0.27247,0.017632,0.24817,0.24735,0.26394
0.043258,0.079934,0.055851,0.02347,0.009208,0.056479,0,0.022438,0.30088,0,0.026259,0,0.28289,0,0,0.0014416
0.031016,0.021838,0.021231,0.013351,0.047211,0.27495,0.008799,0.0076679,0.013699,0.0023695,0,0,0.0014496,0.0014475,0.0038779,0
0.10451,0.11005,0.23508,0.042194,0.27057,0.039255,0.021013,0.0075259,0.033735,0.030553,0.28613,0.0018508,0.027507,0.0024883,0.26788,0.015019
0.24784,0.22371,0.050686,0.23968,0.05423,0.21104,0.25018,0,0.23498,0.24012,0.0019468,0.22878,0.26883,0.231,0,0.25912
0.0065134,0.040387,0.061676,0.026744,0.025141,0.037454,0.014336,0.29393,0.018544,0.0022868,0,0.019355,0,0.010604,0,0
0.013165,0.0059805,0.010399,0.0048699,0.018277,0.055891,0,0.005539,0.011452,0.0013716,0.00416,0.003441,0.0010086,0,0,0.0010753
0.27152,0.21341,0.17902,0.21683,0.26193,0,0.25722,0,0,0.27422,0.27445,0.25776,0,0.23857,0.26017,0.28371
0.03384,0.039943,0.076117,0.028474,0.039703,0.020521,0.0069667,0.0042307,0.045423,0,0.0020554,0,0.26256,0,0,0.0099489
0.015934,0.087325,0.058855,0.039129,0,0.038282,0.0075884,0.30742,0.25118,0,0.0097315,0.02641,0.030768,0.0051267,0,0
0.031227,0.018962,0.019736,0.019961,0.053135,0.26413,0.010707,0.010031,0.016231,0.0034243,0,0,0.0020291,0.0026966,0.004454,0
0.0088078,0,0.0026612,0.0047605,0.011485,0.040737,0,0.0027147,0.0073996,0,0.004871,0,0.0027574,0,0,0.0047565
0.011044,0.024771,0.016251,0.0071911,0.0033267,0.0085764,0,0.0040229,0.013397,0.014109,0.0015442,0,0.012325,0.0038254,0.0014495,0
