0,0,0.010529,0.0015541,0.014134,0.013198,0.011611,0.077524,0,0,0.073676,0.001488,0.073151,0.026331,0.072454,0,0.0013784,0,0.0063196,0.00586,0,0.010055,0.0030962,0,0.00010872,0,0.0046066,0.014156,0,0.0060434,0.00021799,0,0.00051564,0,0,0,0,0,0.093415,0.08772,0.090648,0,0.097252,0,0,0.090778,0,0
0,0,0.057489,0.0023987,0.06975,0.0070804,0.01059,0.082541,0,0,0.074835,0.0020391,0.076365,0.0053218,0.0013044,0,0.0031069,0,0.0054358,0.0054433,0,0.12471,0.0019867,0,0,0,0.0060772,0.010529,0,0.005079,0.0077792,0,0,0.0044601,0,0,0,0,0.009356,0.022601,0.0087253,0,0,0,0,0,0,0
0,0,0.0038378,0.070943,0.064472,0.0059535,0.0728,0.0066678,0,0,0.084284,0.0082059,0.0042661,0,0,0,0,0,0.0065214,0.0059516,0,0.070503,0.0062747,0.0011657,0.0098769,0,0.082946,0.0037745,0,0.00098593,0.0017808,0,0.0067905,0.082966,0,0,0,0,0.099668,0,0.0051479,0.012751,0.0059152,0,0,0.0039665,0,0
0,0,0,0.0082627,0,0.048761,0.004261,0.083846,0,0,0,0.0043887,0.0060342,0.015841,0,0,0,0,0.078698,0.001809,0,0.026434,0.012301,0,0.085042,0,0.00066622,0.00010457,0,0.00072065,0.0023497,0,0,0.0090802,0,0,0,0,0,0.00013871,0.0080872,0.0071854,0.0098862,0,0,0,0,0
0,0,0.070259,0.0051384,0.068133,0.024338,0.00096845,0.0084571,0,0,0.0023193,0.0046542,0.00091872,0.0087556,0.001183,0,0,0,0.07885,0.0020126,0,0.011484,0.076054,0,0.082844,0,0.0014727,0.0028084,0,0.0016657,0.0030024,0,0.0008348,0.0046404,0,0,0,0,0.090871,0,0.0012191,0.0054043,0.0065499,0,0,0.096746,0,0
0,0,0.064749,0,0.0025372,0.010971,0.010242,0.077414,0,0,0.077504,0,0.0082014,0.0077189,0.0027542,0,0,0,0.080778,0.0034977,0,0.091315,0.072263,0,0,0,0.0036632,0.0013014,0,0.004238,0.0064086,0,0.003266,0.0015421,0,0,0,0,0.090817,0.025283,0,0.0026419,0.0010755,0,0,0.010417,0,0
0,0,0.071107,0.077385,0.069824,0.040776,0.012325,0.028122,0,0,0.076892,0.082721,0.08635,0.088029,0.0093087,0,0,0,0.0032726,0.012786,0,0.0028381,0.01851,0,0.0133,0,0.012641,0.012988,0,0.012094,0.0087987,0,0.11018,0.088126,0,0,0,0,0.095658,0.008092,0.089985,0.095662,0.10664,0,0,0.080438,0,0
0,0,0.082069,0.0038859,0.0050887,0.010778,0.063377,0.001297,0,0,0.0044833,0.076798,0.070048,0.02026,0.0089124,0,0,0,0.081916,0.0021616,0,0.032829,0.008302,0,0.014286,0,0.0072372,0.084362,0,0.087859,0,0,0.017594,0.091563,0,0,0,0,0.095447,0.086356,0.0018609,0.0020676,0.0094965,0,0,0.01262,0,0.018685
0,0,0.064359,0.0040416,0.074424,0.0045984,0.0702,0.00033236,0,0,0.0014141,0.00099213,0.067392,0.055219,0.0053145,0,0,0,0.0043864,0.076588,0,0.022321,0.0045369,0.00098107,0.078955,0,0.086083,0.079753,0,0.076204,0.0054859,0,0.002351,0.0016315,0.0018665,0,0,0,0.0068701,0.080255,0.0038191,0.010371,0,0,0,0,0.0010253,0
0,0,0.01414,0.068284,0.082215,0.05905,0.070552,0.084062,0,0,0.08229,0.0065363,0.081122,0.02858,0.076495,0,0,0,0.08351,0.075765,0.0011974,0.023211,0.079344,0,0.093878,0,0.003014,0.0077901,0,0.089382,0.091618,0,0.084076,0.014238,0,0,0,0,0.01018,0.0021281,0.015486,0.12121,0.028678,0,0,0.10146,0,0
0,0,0.078045,0.07492,0.075006,0.059967,0.073374,0.021948,0,0,0.078336,0.078363,0.0046992,0.025249,0.0048575,0,0,0,0.080885,0.079492,0.00055695,0.023613,0.086227,0,0.0076558,0,0.0089577,0.018122,0,0.079067,0.0057339,0,0.010202,0.010454,0,0,0,0,0.007269,0.081945,0.0181,0.091328,0.0078063,0.00071213,0,0.11006,0,0
0,0,0.0014751,0.065666,0.0047621,0.047711,0.011159,0.012424,0,0,0.0014116,0.07629,0.0022789,0.033881,0,0,0,0,0.073932,0.0063969,0,0,0.075971,0,0.071665,0,0.078974,0.0067388,0,0.0018329,0,0,0.090443,0.0073392,0,0,0,0,0.010213,0.0093635,0.08539,0,0,0,0,0.012104,0,0
0,0,0.067295,0.0025483,0.07473,0.055573,0.07701,0.090721,0,0,0.076735,0.0025697,0.082264,0.066663,0.077895,0,0,0,0.004057,0.088029,0,0,0.0065227,0,0.01284,0,0.077728,0.0047902,0,0.085891,0.0074522,0,0.007335,0.016582,0,0,0,0,0.007779,0.083322,0.010135,0,0.00022736,0,0,0.0078557,0,0
0,0,0.080126,0.0072537,0.0096008,0.10193,0.01344,0.1023,0,0,0.081771,0.078557,0.085617,0.034834,0.08075,0,0,0,0.094631,0.087842,0,0.06713,0.084067,0,0.083318,0,0.0096789,0.093375,0,0.081921,0.0066781,0,0.081631,0.096268,0,0,0,0,0.098691,0.098044,0.0093346,0,0.015312,0,0,0.11064,0,0
0,0,0.010549,0.069072,0.020149,0.036271,0.073388,0.0081423,0,0,0.079852,0.0020187,0.012779,0.056371,0.0071576,0,0,0,0.081493,0.0073316,0,0.040958,0.0015185,0,0.086925,0,0.00067581,0.00081145,0,0.0020954,0.088119,0,0.014947,0.081,0,0,0,0,0.0080029,0.088877,0.0050962,0.0090444,0.0084775,0,0,0.082977,0,0
0,0,0.064455,0.00065642,0.067735,0.023167,0.0031997,0.012515,0,0,0.076655,0.0033604,0.0031375,0.0177,0,0,0,0,0.079895,0.0025811,0,0.048793,0.081748,0,0.0011061,0,0.0049439,0.076899,0,0.0018559,0.001434,0,0.013376,0.0049107,0,0,0,0,0,0,0.012175,0.0097887,0.002151,0,0,0.0013384,0,0
0,0,0.068135,0.0035,0.074258,0.058682,0.066686,0.0071214,0,0,0.002085,0.0053576,0.070866,0.060635,0.075183,0,0,0,0.077815,0.003419,0,0,0.0022537,0,0.0065213,0,0.0025788,0.0076522,0,0.0051654,0.089239,0,0.0073322,0.001934,0,0,0,0,0.011571,0.086044,0.0073841,0.010444,0.014114,0,0,0,0,0
0,0,0.058454,0.080217,0.073517,0.05134,0.071414,0.010189,0,0,0.0046051,0.078862,0.076344,0.011225,0.077059,0,0,0,0.078458,0.082404,0,0.022853,0.080875,0,0.085291,0,0.0015409,0.0044145,0,0.07421,0.082847,0,0.090953,0.0011537,0,0,0,0,0.0087967,0.097741,0,0.12435,0.0060715,0.0012376,0,0.093888,0,0
