0.14953,0.21983,0.014163,0.010345,0,0.0042358,0,0.20831,0,0.01269,0.0062509,0.24358,0.014669,0.027967,0.0099529,0.010434,0.0033733,0.0067482,0.0099405,0.23201,0.0069568,0.061556,0.23917,0.23753,0.011318,0.0087548,0.0099819,0,0.090749,0.01392,0.0090154,0.0043095,0.017794,0.016692,0,0.013442,0.0073284,0.0040525,0.2303,0,0.0034581,0.022903,0.22452,0,0.0012479,0.01539,0.023697,0.081505
0.18518,0.018837,0.0077764,0.011824,0.010626,0.027001,0.26645,0.26267,0.25309,0.25319,0.022701,0.0026765,0.017827,0.13589,0.25988,0.015259,0.31226,0.030538,0.0097156,0.26145,0.25578,0.20401,0.25723,0.24861,0.0026423,0.24358,0.006614,0.019201,0.15821,0.01407,0.26007,0.024867,0.037845,0.25918,0.25823,0.044415,0.25996,0.30022,0.01244,0.028914,0.0059715,0.25556,0.25161,0.25711,0.27016,0.25014,0.2849,0.21116
0.18473,0.26387,0.25615,0.25436,0.26241,0.31967,0,0.012493,0.018172,0.018769,0.24805,0.26429,0.26045,0.18633,0.012639,0.26174,0.0088936,0.26776,0.24968,0.0052638,0.0075198,0.15707,0.011376,0.0095878,0.27104,0.032171,0.26092,0.25402,0.16301,0.26567,0.015564,0.26746,0.25585,0.018921,0.012953,0.24326,0.011736,0.013728,0.24953,0.24168,0.27477,0.027456,0.027155,0.013494,0.014309,0.029689,0.015239,0.16343
0.0075538,0.0027896,0,0,0,0.010273,0,0.0019307,0,0.0061987,0.0043607,0,0.0013935,0,0,0,0,0,0.0038365,0,0.0022471,0.023927,0.0025398,0,0.0047779,0.0012985,0,0,0.0073953,0,0,0.0014283,0.0017215,0.0022861,0,0,0.0018991,0.0055156,0.0021552,0,0.0020587,0,0.0019929,0.0025069,0.0022105,0.0055242,0,0
0,0.017973,0.012301,0,0.0043053,0.091073,0,0.0096559,0.0023558,0.018779,0.0082302,0.010219,0.0047147,0.013303,0.0054811,0.010497,0.019882,0.021162,0,0,0.24384,0.019052,0.021731,0.0010402,0.016084,0.004559,0,0.0011952,0.0054403,0.0088452,0.010918,0.0097143,0.0037089,0.0014635,0,0.0028189,0.0027896,0.19111,0,0,0.0092554,0.0029957,0,0,0.012386,0.012093,0.006543,0.043539
0.30106,0.038332,0.245,0.25624,0.25969,0.22969,0.26782,0.25741,0.25648,0.031397,0.25138,0.022309,0.26584,0.29363,0.26531,0.26371,0.27613,0.2563,0.25648,0.26074,0.016403,0.29193,0.0089235,0.25238,0.24676,0.24497,0.25463,0.26924,0.29252,0.26466,0.25751,0.24791,0.28003,0.25553,0.26775,0.27541,0.25099,0.11018,0.25555,0.27106,0.025261,0.2689,0.27395,0.26973,0.018497,0.25521,0.2881,0.30271
0.079416,0.24608,0.0090684,0.25595,0,0.16229,0.0040202,0.24263,0.25263,0.011451,0.25762,0.25887,0.019493,0.040773,0.015112,0.013474,0.3013,0.050038,0.005279,0.25486,0.25717,0.033022,0.26197,0.011375,0.24877,0.013888,0.013794,0.010955,0.15098,0.020523,0.014118,0.26631,0.27066,0.030429,0.022787,0.03287,0.26054,0.23424,0.23616,0.010426,0.0089496,0.26004,0.02205,0.25489,0.0069117,0.2415,0.26047,0.097139
0.20449,0.0094431,0.0066047,0.0030338,0.011138,0.01787,0.002865,0.017484,0.0097456,0.0066035,0.0032819,0.01074,0.0058893,0,0.0053995,0.24563,0.014106,0.028351,0.0031531,0.0042228,0.0029982,0.18558,0.0036115,0.009255,0.01248,0.016077,0.010497,0.011247,0.03169,0.25756,0.24847,0.014693,0.014115,0.002597,0,0,0.0079549,0.0064179,0.015697,0.010546,0.0024175,0.0034788,0.0076829,0.0085358,0.0044317,0.014185,0.022656,0.087385
0.087366,0.026358,0.24115,0.0065291,0.2445,0.15513,0.26008,0.0092773,0.0072587,0.25441,0.0089311,0,0.25569,0.29302,0.25052,0.013222,0,0.024116,0.25108,0.0060809,0,0.090027,0.0013674,0.23924,0.012692,0.24815,0.24307,0.020872,0.12803,0.0033995,0.012852,0.01041,0.0069572,0.2476,0.25226,0.25564,0.0037895,0.075517,0.0055596,0.24114,0.26464,0.017264,0.24708,0.010394,0.26273,0.0098091,0.026382,0.14145
0.0054784,0.0031257,0.0049475,0,0.016722,0.01666,0.0042172,0.001843,0,0,0.0021073,0,0,0.0033079,0.0034155,0.0075216,0.006324,0.007832,0,0.001662,0,0.065452,0.0034409,0,0.0052338,0.0027619,0.0014897,0.016876,0.014967,0.0019823,0.001515,0.0065119,0.0017051,0,0.0023903,0.0035531,0,0,0.0041465,0.011918,0.0048647,0,0.0032241,0,0.0040879,0.010682,0,0.051999
