0.0054829,0,0.00045297,0.075684,0.0016985,0,0.0028449,0.078229,0.071424,0,0.0032655,0,0.0031326,0.0022906,0.0014094,0,0.0042865,0,0,0.0027459,0.086939,0,0.035167,0,0.0011953,0,0,0.0015749,0.0043205,0.077831,0.084201,0.0050694,0,0.0020869,0.0027223,0.0067274,0.00057462,0,0.091945,0,0,0.018883,0.0027576,0,0,0,0,0.097739,0,0.0032817,0.095188,0.00055754,0.00053354,0.0011741,0,0,0,0.001662,0,0,0,0.0031513,0,0,0.00072416,0.001413,0,0,0,0.0026799,0.0054357,0,0.0051475,0,0,0.0027323,0,0.00025746,0
0.065465,0,0.00243,0.0047006,0.072915,0,0.00070113,0.077924,0.080291,0,0.0064602,0,0.076213,0.0019559,0,0,0.0048033,0,0,0.0037001,0.090469,0,0.0083551,0.00094421,0.0009738,0,0,0.0014846,0.0072059,0.00079621,0.087042,0.084108,0.0024168,0.0052852,0.088153,0.00095992,0,0,0.0032908,0.00094768,0,0.13634,0.088809,0,0,0,0,0.00040348,0.0023009,0.011866,0.00327,0.096364,0,0,0,0,0,0.0076141,0,0.0026113,0,0.0022286,0,0,0.0033029,0,0,0,0,0.0046492,0,0.003409,0.0048538,0.0096585,0,0,0,0.019201,0
0.068976,0,0.070291,0.004328,0.070235,0,0.0062063,0.084949,0.0015057,0,0.0077622,0.001861,0.082878,0.0033567,0,0,0,0,0,0.08007,0,0,0.01966,0.0071372,0.0023725,0,0,0.091131,0,0.0051655,0.0059588,0,0,0.087052,0.086229,0,0,0,0.087108,0,0,0.073119,0.10083,0,0,0,0,0.0071531,0,0.0091091,0.0012825,0.016149,0.0030004,0,0,0,0.001768,0,0,0.0094593,0,0.0086381,0,0,0.011371,0.00517,0,0,0,0.10717,0.014902,0.0016303,0.0070412,0.011301,0.021825,0.003992,0,0.006786,0.0029949
0.0026611,0.0035124,0.0032519,0,0.00057661,0,0.0028006,0,0.0025271,0,0.0042153,0.0025501,0.0085805,0.082425,0,0,0.004269,0,0,0.001388,0.093458,0,0.014462,0.087281,0.0016535,0,0,0.018057,0.0005856,0.008972,0.016819,0.00678,0,0.0024395,0.0060826,0.0049139,0,0,0.01076,0,0,0.00083531,0.0070852,0,0,0,0,0.003756,0,0.019341,0.10273,0.0082713,0,0,0,0,0,0.010289,0,0.0019763,0,0.019283,0,0,0.0032877,0,0,0,0,0.020429,0,0.0095794,0.0035547,0.012265,0.0052996,0.01007,0,0.02977,0
0,0,0,0,0.072976,0.00065232,0.0018972,0.0030415,0.0010926,0,0.0021211,0.00090712,0.077029,0.079899,0,0,0.08109,0,0,0,0.0024678,0.00051957,0.0091574,0.080213,0,0,0,0.0087135,0.00012356,0.00061298,0.0021058,0.083001,0,0,0.00047021,0,0,0,0,0,0.00033192,0.0040687,0.0085617,0,0,0,0,0.0063701,0,0.0038795,0,0,0,0.0036906,0.00072424,0,0,0.00031885,0,0.0059346,0,0.010119,0,0,0.0010525,0.0043464,0,0.00092034,0,0.0022566,0.10964,0.00906,0.0013102,0.10962,0.0028773,0.0057857,0,0.0074385,0.003787
0.066544,0,0,0.0033728,0.0037523,0,0,0.078359,0.0071746,0,0.0084699,0,0.085088,0.080983,0,0,0.085697,0,0,0.0043337,0.081805,0,0.021315,0.0027403,0.0027918,0,0,0,0,0.011642,0.0040568,0.00061653,0,0.0045301,0.086766,0.0076482,0,0,0.0021426,0,0,0.1052,0.00028722,0,0,0,0.00034931,0.00059236,0,0.0077116,0,0.0052606,0,0.00044019,0,0,0,0.0011078,0,0,0,0.0018188,0,0,0,0,0.0034995,0,0,0.097776,0.0041212,0.0067712,0,0.0093524,0,0.019708,0,0.012985,0
0.0051998,0,0.074544,0.074794,0.065795,0,0.082823,0.078252,0.081413,0,0.082222,0,0.079546,0,0,0,0.08478,0,0,0.0067317,0.016287,0,0.040098,0.005674,0.087836,0,0,0,0.0049726,0.085358,0.015702,0.086793,0,0.096757,0.0031747,0.090059,0,0,0.097757,0,0,0.0097065,0.10473,0,0,0,0,0.11259,0,0,0.10746,0.019194,0,0,0,0,0,0.00834,0.0014157,0.10413,0,0.099569,0,0,0.11058,0,0,0,0,0.0095403,0.0025074,0.10833,0.015658,0.0057236,0.077542,0,0,0.0058282,0.011299
0,0,0.004893,0.0047293,0.0022036,0,0.077407,0.0047651,0.072362,0,0.0010061,0,0.0061227,0.080575,0,0,0.0049822,0,0,0.0028158,0.0042515,0,0.048325,0.006707,0.0079918,0,0,0.090632,0.086427,0.084271,0.022064,0.0066467,0,0.095079,0.0073194,0,0,0,0.010621,0,0,0.049486,0.0081069,0,0,0,0,0.0067005,0,0.0096124,0,0.0094876,0,0,0.0027448,0,0,0,0.0055989,0.0041697,0.0055892,0.0080144,0,0,0.0027495,0,0,0,0,0.0011696,0.1079,0.002821,0.00077195,0.010782,0.010063,0.009827,0,0.12957,0
0.0049398,0,0.0013008,0.00049654,0.073775,0,0,0.00036717,0.068935,0,0.076855,0,0.0015359,0.00093073,0,0,0,0,0,0.088795,0,0,0.023696,0.077833,0.08546,0,0,0.081555,0.083592,0.00091071,0.014108,0.0038528,0,0.005257,0.0054654,0.00052949,0,0,0.0030981,0,0,0.0036791,0.00094485,0,0,0,0,0,0.0024849,0.0098273,0.09631,0.00073157,0,0,0,0,0,0.0018791,0,0.086835,0,0,0,0,0.0046327,0,0,0,0.00092311,0.0020114,0.11498,0,0,0.003091,0.011705,0.0083057,0,0.0019421,0
0.067428,0.00015434,0.074923,0.0062306,0.075578,0,0,0.07878,0.082587,0,0.020002,0,0,0.083883,0,0,0.0074289,0,0,0.00033671,0.093376,0,0.046479,0.084153,0.0057101,0,0,0.00053997,0.0073219,0.08093,0.017374,0.0053483,0,0.010934,0.087532,0.0051047,0,0,0.08907,0,0,0.0050815,0.096744,0,0,0,0,0.028441,0,0.016518,0,0.10776,0,0,0,0,0,0.006507,0,0.0039015,0,0.011875,0,0,0.0046813,0,0,0,0,0.10298,0.10814,0.0066286,0.11459,0.0051928,0.11229,0.010133,0,0.021043,0
