0,0,0,0,0,0.0059422,0,0,0,0,0,0,0,0,0,0,0,0.0018279,0,0,0,0,0,0,0
0.35717,0.33947,0.35786,0.38229,0.35714,0.43657,0.35825,0.35735,0.35955,0.3608,0.35863,0.36045,0.35983,0.35802,0.35997,0.36633,0.38377,0.38246,0.36025,0.38633,0.38629,0.34277,0.36224,0.39206,0.36055
0.0015725,0.32137,0.35127,0.0033264,0.35127,0.1488,0.0023416,0.0016883,0.0023943,0.0031304,0.0022111,0.0019039,0.0036744,0.0021697,0.0014846,0.0032837,0.010878,0.32333,0.013646,0.0047754,0.0033553,0.32627,0.0054261,0.012832,0.0013763
0.35283,0.33622,0.0041044,0.0041345,0.0037943,0.22452,0.35436,0.35359,0.3533,0.3519,0.35432,0.35621,0.35297,0.35409,0.3545,0.28988,0.2293,0.038097,0.35586,0.010939,0.011191,0.33561,0.35137,0.019044,0.35073
0,0,0,0,0,0.012157,0,0,0,0,0,0,0,0,0,0,0.0020296,0.0028925,0,0,0.0020262,0,0,0.0021663,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0030014,0.0010029,0.00366,0.0044355,0.0020727,0.021315,0.0031427,0.35407,0.0026187,0.35612,0.0041432,0.0024952,0.002051,0.0032991,0.0040486,0.36189,0.37201,0.0058791,0.0043377,0.0059632,0.37927,0.0077798,0.3552,0.38539,0.35531
0.35449,0.33911,0.35447,0.37897,0.3554,0.43017,0.35603,0.0040814,0.35719,0.0070139,0.35498,0.3585,0.35839,0.35561,0.35641,0.0087904,0.023162,0.38002,0.35726,0.38226,0.010961,0.33731,0.011861,0.020699,0.0073902
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0038373,0.011514,0.35222,0.0040096,0.003183,0.043126,0.0042639,0.3546,0.0034984,0.35553,0.35309,0.3483,0.0030669,0.0042181,0.35036,0.36407,0.37648,0.011282,0.3438,0.37237,0.38204,0.33241,0.35492,0.39116,0.35568
0.35349,0.32872,0.0058643,0.37947,0.35437,0.41057,0.35502,0.0034632,0.35614,0.0074567,0.0060933,0.012729,0.35745,0.35507,0.010118,0.0061969,0.018084,0.37515,0.017868,0.015995,0.0075968,0.012824,0.011733,0.014075,0.0068467
0,0,0,0,0,0.01005,0,0.35004,0,0,0,0,0,0,0,0,0,0.001099,0,0,0,0.0011798,0,0,0
0.35514,0.0083911,0.35696,0.3797,0.35637,0.39054,0.010008,0.0053228,0.35782,0.35892,0.007138,0.35923,0.35818,0.35475,0.35762,0.36411,0.37689,0.37373,0.011168,0.38223,0.38455,0.015358,0.35979,0.38719,0.015439
0.0019426,0.33206,0.0010057,0.0034116,0,0.048911,0.34895,0.0026201,0.0016494,0.0028701,0.35161,0.0014216,0.0019405,0.0040537,0.0026656,0.0038511,0.012349,0.010307,0.34999,0.0052474,0.0035026,0.32847,0.0047883,0.011506,0.34658
0.35587,0.33838,0.35526,0.38107,0.35621,0.3862,0.35792,0.35687,0.35717,0.35915,0.35766,0.011656,0.35739,0.35571,0.35771,0.3657,0.37873,0.37107,0.35769,0.38375,0.38354,0.34142,0.36157,0.38793,0.36007
0,0,0.0025728,0.0013015,0,0.042048,0,0,0.0014803,0,0,0.34728,0.0024533,0.0025141,0.0016663,0,0.0010382,0.011121,0.0021123,0.0021074,0.0020734,0,0,0.0018965,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0.0081977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0.0082421,0,0,0,0.0020042,0,0.0017736,0,0,0,0,0.0058547,0.0012482,0,0,0.0013856,0.0010484,0,0.0047509,0
0.35039,0.33381,0.0022284,0.0021035,0.0027664,0.13013,0.35091,0.0017828,0.0062319,0.0093826,0.0048195,0.35152,0.005802,0.34954,0.0038875,0.35715,0.3544,0.02193,0.35293,0.0071219,0.36908,0.3305,0.3452,0.023067,0.34927
0,0.0022639,0.35017,0.0029367,0.35081,0.095458,0.0011296,0.0014043,0.0017456,0.0016574,0,0,0.0022302,0,0,0.0023449,0.0082088,0.31132,0.0022913,0.003629,0.0026074,0.0041105,0.0038355,0.0090024,0
0.0027198,0.0012799,0.0036405,0.3761,0.0018116,0.13692,0.0030983,0.0028768,0.0033168,0.0071195,0.0031106,0.0030278,0.0043153,0.0041049,0.0045339,0.0088292,0.021694,0.033512,0.0033998,0.37329,0.016418,0.0032649,0.010525,0.36934,0.0088967
0.0020717,0.0019263,0,0.0018304,0.0011831,0.040968,0.0019958,0.0012143,0.0018363,0.3426,0.0018955,0.0020982,0.003505,0.0029471,0.0026037,0.0015322,0.0054374,0.0094082,0.0015443,0.0027178,0.0017479,0.0050794,0.0046301,0.0061856,0.0023771
0,0.0012592,0,0,0,0.043449,0.0021032,0,0.34585,0.0019568,0,0.0010488,0.33956,0.0012477,0.34603,0.0014489,0.006286,0.0064682,0.0011847,0.0017337,0,0.0021268,0.0023866,0.0016464,0.0013286
0,0,0,0,0,0.0030442,0,0,0,0,0,0,0,0,0,0,0,0.0012042,0,0,0,0,0.0013515,0,0
0,0,0,0,0,0.0076928,0,0.3503,0,0.0011488,0.34826,0.0018012,0.0049701,0,0.0021284,0,0.0027514,0.0031404,0,0,0,0.0015126,0,0.0010631,0
0,0,0,0,0,0.0050417,0,0,0,0,0,0,0,0,0,0,0,0.0016158,0,0,0,0,0,0,0
0,0,0,0,0.34664,0.01449,0,0,0.34076,0.0047888,0,0,0,0.0016133,0,0.0041965,0.011604,0.0054951,0,0,0.0019435,0,0.0072899,0.004815,0.0014145
