0,0,0,0.005893,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.35569,0.33573,0.35813,0.43805,0.3824,0.35756,0.35846,0.35936,0.36164,0.36157,0.3599,0.36091,0.35992,0.38156,0.35983,0.35979,0.37129,0.38657,0.34386,0.37308,0.3617,0.39389
0,0.3306,0.35117,0.14127,0.0034698,0.35133,0.0025971,0.0025635,0.0032846,0.0028397,0.0026462,0.0019579,0.0041124,0.0058342,0.0016603,0.0037168,0.0032242,0.0050606,0.32421,0.0036636,0.34598,0.013164
0.35291,0.33351,0.0043287,0.22934,0.0041998,0.0039302,0.35427,0.35327,0.35145,0.35636,0.35363,0.35601,0.35322,0.35175,0.35468,0.35439,0.36379,0.01103,0.33534,0.36338,0.0079261,0.020248
0,0,0,0.012378,0,0,0,0,0,0,0,0,0.0012915,0,0,0,0,0,0,0,0,0.002628
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0010784
0.0028158,0,0.004209,0.024022,0.0045584,0.002209,0.0034412,0.0027058,0.35739,0.014821,0.0028444,0.0035543,0.0045135,0.37459,0.0039124,0.0079635,0.36615,0.0065349,0.010454,0.36494,0.0027338,0.3868
0.35302,0.33588,0.35423,0.43008,0.37905,0.35577,0.3562,0.35691,0.0071206,0.34771,0.35782,0.358,0.35732,0.014621,0.3564,0.35406,0.01023,0.38227,0.33664,0.0098812,0.35965,0.023498
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0032663,0,0.35227,0.047754,0.0044081,0.0033688,0.0046901,0.0064382,0.35658,0.35552,0.0032341,0.34874,0.0056576,0.37602,0.3499,0.35365,0.36733,0.37135,0.33335,0.36622,0.0039705,0.39281
0.35237,0.33575,0.0060841,0.4077,0.37924,0.35467,0.35503,0.35299,0.0077226,0.0070048,0.35745,0.012796,0.3566,0.012372,0.010414,0.0083046,0.0084882,0.017456,0.013585,0.0084877,0.35846,0.015946
0,0,0,0.01036,0,0,0,0,0.0013566,0.010424,0,0,0,0.013013,0,0,0.0015603,0,0.001156,0.0024415,0,0
0.35479,0.0063122,0.35703,0.38924,0.37976,0.35686,0.010466,0.35766,0.35909,0.0081798,0.35799,0.35974,0.35565,0.20594,0.35749,0.012804,0.31635,0.38241,0.017438,0.34266,0.3589,0.39028
0,0.33089,0,0.050563,0.0033227,0,0.34882,0.0016278,0.0028266,0.34418,0.0023091,0.001242,0.0054731,0.16789,0.0019328,0.3483,0.056456,0.0051376,0.32794,0.028626,0.0032331,0.010939
0.35539,0.33507,0.35551,0.38562,0.38119,0.35653,0.35812,0.35727,0.35985,0.36056,0.35741,0.012611,0.3567,0.3798,0.35791,0.35713,0.37094,0.38412,0.34238,0.37218,0.35921,0.38826
0,0,0.0025867,0.043528,0.0012686,0,0,0.0012435,0,0.0010645,0.00228,0.34668,0.0033566,0,0.0014261,0.002081,0,0.0019975,0,0,0.0027018,0.0027572
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0.0077043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0.0084948,0,0,0,0,0.002271,0,0,0.0018451,0,0.0020441,0,0.0012294,0,0,0.0012849,0,0,0.005831
0.35266,0.33238,0.0025217,0.14257,0.0022608,0.0029555,0.35099,0.0060361,0.011352,0.0053955,0.0053123,0.35191,0.3473,0.34437,0.0033333,0.3527,0.36096,0.007085,0.33196,0.35751,0.0049506,0.039362
0,0.0016119,0.34995,0.088543,0.0030199,0.3507,0.0012163,0.0018709,0.0018838,0.0012518,0.0015965,0.001012,0,0.0023362,0.0010864,0.0020305,0.0023487,0.003877,0.0046674,0.0023765,0.34328,0.0095324
0,0,0.0037005,0.13666,0.37595,0.0020629,0.0032208,0.0029515,0.007471,0.0036363,0.0041784,0.0029408,0.0064214,0.021975,0.0039638,0.0034783,0.0075026,0.37338,0.0031725,0.0075282,0.0085001,0.35848
0,0.0013865,0,0.040764,0.0018051,0.0012672,0.0020662,0.0015229,0.34072,0.0022951,0.0045158,0.0020603,0.0041375,0.0056003,0.0024113,0.0018738,0.0038131,0.0027058,0.0051783,0.0022737,0.0027987,0.0065294
0,0,0,0.036637,0,0,0.0020712,0.3464,0.0019373,0,0.33939,0.001057,0.0019899,0.0038306,0.34662,0.0014645,0.0013117,0.0017574,0.0020791,0.0014787,0.0012957,0.0013714
0,0,0,0.0032751,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0010375,0,0
0,0,0,0.0084367,0,0,0,0,0.0023494,0.34994,0.0055353,0.0019671,0.0013062,0.013552,0.0026349,0,0.002132,0,0.001589,0.0032405,0,0.0017847
0,0,0,0.0053308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0.014788,0,0.34472,0,0.34405,0.005017,0,0,0,0.0023306,0.0043372,0,0,0.0051597,0,0,0.0040892,0.0010842,0.0054384
0,0.0010047,0.0011255,0.044372,0.0048526,0.0012334,0.34606,0.0024423,0.0042657,0.0016749,0.0028197,0.0018184,0.0028252,0.0055818,0.0021275,0.0016987,0.0025165,0.0048704,0.0044144,0.0032798,0.0019774,0.015461
0,0,0,0.040459,0.0017032,0.0016247,0,0,0.0016701,0,0.0010709,0.0013597,0.0028726,0.0058905,0.0014862,0,0.064206,0.0020616,0.002145,0.25965,0.34009,0.021731
0.35154,0,0,0.069468,0.0015594,0.0012659,0.0026056,0.0022452,0.0052202,0.0022947,0.003124,0.0042058,0.0018788,0.015424,0.0029293,0.0041261,0.0070388,0.0071398,0.0043607,0.0044181,0.0025616,0.025764
0,0,0.0010697,0.04842,0.0013584,0.0012213,0.002389,0,0.0025823,0.0023204,0.34403,0.001864,0.0045266,0.33716,0.0015673,0.0032396,0.29181,0.0016476,0.32248,0.095599,0.0024806,0.014021
