0.010194,0.0026252,0.0096385,0.0026035,0,0.012179,0,0,0,0.0094995,0,0,0,0.014961,0,0,0.0091712,0.00043364,0,0.0091779,0.02738,0,0.01009,0,0.002917,0.0044834,0,0,0.019506,0.0093106,0,0,0,0.01015,0,0,0.0071129,0.0056234,0.0081841,0.022276,0,0.033674,0.017544,0,0.011652,0.0065623,0,0.041999,0,0,0,0.0025128,0,0.01476,0.0061082,0,0,0,0,0,0.012125,0.011448,0.0065637,0.0042977,0.0054585,0,0.010139,0,0,0,0,0.016132,0.0033405,0.02538,0,0,0.017579,0.01148,0,0.038362,0.023964
0,0,0,0.012085,0.015206,0.0065768,0,0.003185,0.0051097,0,0.048852,0,0.021236,0,0,0,0,0.0036815,0,0.053809,0.017472,0.0078077,0,0.018911,0,0.0095798,0.011165,0,0,0.00088397,0,0.0056992,0,0,0.010321,0.010781,0,0,0.011187,0.0033349,0.016078,0,0.031415,0,0.012096,0,0,0.0024479,0,0,0.012152,0.0013736,0,0,0,0.041398,0,0,0.022375,0.0042732,0,0.0035232,0,0,0,0.0020849,0.1947,0,0,0.014518,0.0023457,0,0.012111,0,0.0025137,0.032339,0,0,0,0,0
0,0,0.0094415,0.012832,0,0.0090652,0.0034874,0,0,0,0.030566,0.0032754,0,0.009819,0.01335,0,0,0,0,0.01095,0,0,0,0.013707,0,0.015958,0,0,0,0.010022,0,0.0065937,0.0010873,0,0,0.013615,0,0,0,0.016031,0.00088331,0.040901,0.030241,0.0027415,0,0,0,0.0057501,0,0.046226,0,0,0.0090108,0.0036179,0,0.0010406,0.019194,0,0.0059013,0,0,0.0034971,0,0,0,0.012256,0.013551,0,0,0.0031733,0,0,0.018594,0.007501,0.0032025,0,0,0.010032,0.013318,0.010401,0.009992
0.97101,0,0,0.0016578,0,0.0048236,0.0046749,0,0,0,0,0,0,0,0.00043019,0.00081679,0.00099452,0.0031177,0.00023665,0,0.0013651,0.001287,0,0.0010832,0.003647,0,0,0.001896,0.0014186,0.0047572,0,0.0015253,0,0,0,0.0057777,0.0066922,0,0,0.0019346,0.00028905,0,0.0050772,0.0084614,0,0.0018982,0,0,0.00086267,0.00048067,0.002551,0.00043663,0,0.0058487,0,0.0037185,0.0035636,0,0,0.0037871,0,0.00011065,0,0.0012435,0.00027877,0.0013839,0,0.013082,0.00058737,0,0,0.0018326,0.00095672,0.0034593,0.0057398,0.0024467,0,0.0012657,0,0,0
0.022944,0,0.00053673,0.011007,0.0069518,0,0,0.011643,0.0055964,0.0034496,0,0,0.010059,0.011437,0,0,0.0050286,0,0.00085458,0,0,0.013278,0.0048697,0.00858,0,0,0.002678,0,0,0,0,0.00023671,0.0041627,0,0,0,0,0.0039205,0.00013464,0.011626,0.0085173,0.022006,0,0,0.0058926,0.0009727,0,0,0.0035517,0,0,0.017903,0.0095211,0.0092705,0.0045598,0,0.016157,0.024088,0.0067898,0.0070515,0,0,0.0028579,0.0055959,0,0,0.017564,0,0.0053454,0,0.0058536,0.0088227,0,0,0,0,0.0059286,0,0,0.040503,0.0086769
0.028157,0,0.0013525,0.012139,0,0,0,0,0,0,0.0013339,0.009126,0.013168,0,0,0,0.011399,0,0.0017275,0,0,0,0.012211,0.011755,0,0,0.025346,0.0040316,0.019484,0,0.0076516,0,0.0088024,0.0012994,0,0.0074788,0,0.050619,0.023098,0,0,0.002688,0,0,0.0013802,0,0,0.0037875,0,0.012126,0.013966,0,0.0029511,0,0,0.034549,0,0.0285,0.0032147,0.017193,0.053191,0.059312,0.0088263,0.010366,0.020163,0,0.058239,0,0,0.00085608,0.03144,0.012681,0.016444,0.003615,0,0.013545,0,0.012958,0.037548,0.030814,0
0.046409,0.020507,0,0,0.02176,0.00014253,0.0061517,0.035319,0.033873,0,0.019163,0.015542,0.011642,0.0086802,0,0.038785,0.031946,0,0.0087103,0.022777,0,0.007945,0.033571,0,0,0.029764,0.019095,0.016128,0,0,0.012396,0,0.03534,0.011273,0.0064225,0,0.0032265,0,0.028505,0,0,0.042059,0.0023861,0,0.012611,0,0.0015406,0.0017963,0.02732,0.01659,0.01264,0,0,0,0.0033627,0.048223,0,0,0.034997,0,0.010878,0,0.02191,0,0.041419,0.0082897,0,0,0,0.029687,0.042361,0.011343,0,0.039165,0,0,0.026807,0,0,0.0053076,0.039502
0.0058347,0,0,0.0051534,0.017051,0.0012252,0,0,0.0027084,0.011682,0,0,0.0068569,0.0079382,0.020481,0.0022753,0.0057163,0.0033117,0,0.0048106,0,0,0,0.002459,0.0062379,0,0.029156,0,0,0.0079559,0.025069,0.019842,0.0054323,0.0024774,0,0,0,0.014756,0.0086706,0,0.00068302,0.029458,0.00076259,0,0.019503,0,0,0,0.030148,0,0,0.01421,0.010655,0,0.013307,0.033701,0.023164,0,0,0.0035923,0.031858,0.0091887,0,0,0,0,0.028232,0,0.025483,0,0.027246,0,0.015313,0.02497,0,0,0,0,0,0.026267,0
0.016009,0,0,0.0092137,0,0.011257,0,4.0956e-05,0,0,0,0.0017809,0.021147,0,0.0050888,0.016344,0,0,0,0.010098,0,0,0.031665,0.008297,0,0,0,0,0,0,0,0.00063297,0,0.0069199,0.028589,0,0.022334,0,0.0078367,0.0020998,0.039117,0.048649,0,0,0.014751,0.013034,0,0,0.022869,0.009968,0.003167,0,0.023164,0.020166,0.0038962,0,0.01768,0,0.016121,0,0.016652,0,0.048728,0,0.0053907,0,0.08465,0,0.0029353,0,0,0,0,0.011457,0.0012732,0,0,0,0,0.009362,0.010788
0,0,0,0.0056557,0.0011399,0.00622,0.005518,0.00027775,0.0019236,0,0,0,0,0,0.0051972,0.0032365,0.0020002,0.0087308,0.0042685,0,0.0059975,0.00078245,0,0,0.0035783,0.0041836,0.0095795,0.0036433,0.0029454,0.0015879,0.0027394,0.0016761,0,0.0054169,0,0.0046319,0.0016984,0.00043544,0.00021826,0.0025537,0,0,0.0047162,0,0,0,0,0,0.00024538,0,0.0039809,0.0020733,0,0.0080314,0,0,0.0074583,0.0033528,0,0.00025169,0,0.0023638,0.0054571,0.0031743,0.011695,0.0071523,0,0.0026046,0.0024635,0.0020555,0.0025439,0,6.7765e-05,0,0,0.00051517,0.0045465,0.0017426,0,0,0
0.021829,0.011818,0,0,0,0,0,0.0014481,0.012621,0,0.037703,0.024171,0,0,0.0028022,0,0,0,0,0.020139,0,0,0.0049345,0.010769,0,0,0.0020725,0,0,0,0.016291,0.017775,0.012799,0,0,0.024069,0,0,0.015334,0,0,0.034997,0,0,0.00067507,0,0.0014008,0,0.029634,0,0.03546,0.015597,0,0,0.02506,0.05904,0.029572,0.0030744,0.033184,0,0.065557,0.014017,0,0.0087051,0,0,0,0.046485,0.014079,0.052934,0,0.026666,0.023824,0.03464,0,0.016155,0,0,0.093462,0,0
0.00077162,0.0037904,0,0.0017556,0.00048944,0,0,0,0,0,0,0.0024107,0.0012215,0.0015613,0.0035635,0.012716,0.0041311,0,0.0034771,0.0070038,0.0016867,0,0,0.0053407,0.0060145,0,0,0,0,0.0061689,0.0050916,0,0.014781,0,0,0,0,0,0,0.0061553,0.0067248,0.0062191,0,0.0074298,0.0066112,0,0.012656,0.0068609,0,0,0.0068914,0,0,0,0,0,0.0057242,0.0011674,0.0022061,0.0047278,0.0054162,0.013801,0.0090224,0,0.00039532,0.002382,0.024714,0.024167,0.0010417,0.00070757,0,0.0033787,0,0.0091945,0.0077305,0,0.0026863,0,0,0,0
0.0048911,0,0.00074068,0.0028122,0.025218,0.015863,0.00099093,0,0.00076217,0.00042707,0,0,0,0,0,0,0.0022875,0,0.005725,0.014743,0,0,0.014399,0.00060794,0,0.003574,0.016378,0,0,0.0038658,0.012409,0,0.0047048,0.018245,0,0.0022729,0,0,0.0087568,0,0,0.030677,0,0.00044589,0,0,0.03012,0,0,0.00042343,0,0.0041432,0,0.0094235,0.0078609,0,0,0,0,0,0.0055121,0.010834,0,0,0.0098563,0.020314,0.043864,0,0.007148,0.0018214,0,0.010616,0.0072739,0.0045814,0.0042079,0,0,0,0,0,0.010842
0,0.0020514,0,0.0018535,0,0,0.0048308,0,0,0.0049752,0,0,0,0,0,0,0,0.0081467,0,0.0010079,0.0018502,0,0.0030735,0,0,0,0.013625,0,0.0028693,0.0020277,0.0070308,0,0,0.0016491,0.0017952,0.00063202,0.0010121,0,0.0046449,0.0023188,0,0,0.0019621,0,0.009479,0,0.0060287,0,0.00061751,0,0.00024322,0.0069634,0.0014336,0,0,0.0013845,0.0020758,0.0015987,0,0.007881,0.0014493,0,0.95125,0,0,0.0030259,0,0.024937,0,0,0,0.0049166,0.0067484,0.0039493,0.0030201,0.014769,0,0.0041029,0.0092118,0,0.0013609
0,0,0,0.0011862,0.0027551,0.0013972,0,0,0,0,0.0026384,0.0019721,0,0,0.0004372,0,0,0.0047409,0,0.0010385,0.0024906,0.0048749,0,0.00063522,0.0018288,0.0027838,0.0083364,0.0014525,0.0023647,0.0017458,0.00056627,0.001859,0.0025496,0,0,0.00321,0,0,0,0.0031358,0,0,0.00026132,0.0092049,0,0,0.00075142,0,0,0,0.0030282,0.0019751,0.00012842,0.002061,0,0.0030492,0.0021494,0,0,0.0047651,0,0.00082712,0,0.00176,0,0.0022623,0,0,0,0.0020347,0,0.003063,0,0.012769,0.012222,0.0060543,0,0.0057732,0.003216,0,0
0.0049028,0,0.00031029,0.0051916,0,0.014508,0,0.026155,0.029486,0.024284,0,0.022936,0.0061714,0,0.0044903,0.00068227,0.0097112,0,0.0091435,0.0026006,0,0,0,0.008521,0,0,0,0,0,0.0084433,0.016743,0,0.012723,0,0,0,0.0041671,0.013978,0.0020026,0.013388,0,0.013334,0,0,0.0070233,0,0,0,0.022296,0.019638,0,0,0.013073,0,0,0,0.014107,0.0022437,0.0023725,0,0.014323,0,0.0071271,0,0.011615,0,0.017279,0,0.012938,0.0078725,0.011726,0.0052107,0.0093854,0,0.0024798,0.0055986,0,0,0.00067421,0,0
0.075598,0,0,0.016694,0.0046941,0.0017683,0.021804,0,0.060554,0,0,0.0081908,0,0.0052284,0.0037988,0.03546,0,0.0015799,0,0.0070112,0.0057227,0.015766,0.012094,0.023404,0,0.011402,0.038582,0.0099197,0,0,0,0.0031534,0,0.0011546,0.0095452,0,0,0,0.0026997,0,0,0.03964,0.0075283,0,0,0.0039471,0.0074461,0,0.0072834,0,0,0,0,0,0.0083017,0.028219,0.0060778,0,0.028787,0,0.0086951,0.021516,0.024742,0.003111,0.018711,0.01938,0.0037191,0,0,0.01873,0.0050925,0.0097004,0,0.014072,0,0.012892,0,0.020281,0.015084,0.011625,0.0017682
0.031708,0.0010992,0,0,0,0,0,0,0,0.0234,0,0.0034333,0.0075207,0,0,0,0,0,0.0070275,0,0,0.004901,0,0,0,0,0,0,0,0.014733,0.0072325,0,0.033161,0.01065,0,0.012255,0,0,0,0.00057286,0.020271,0.01624,0.0041265,0,0.0020131,0,0,0,0.026742,0.0075627,0,0,0.0047554,0.0021562,0.0013773,0,0.011506,0,0.00046902,0.0036237,0.028401,0,0.0013092,0.03104,0.020892,0,0.018525,0,0.0047522,0.020314,0.0045955,0,0.03705,0,0,0.0078147,0,0.039667,0.0031337,0,0.032566
0.041675,0.022104,0.005338,0,0.016169,0,0,0,0,0,0,0.0022267,0.006979,0,0.016227,0,0,0.0064236,0.010383,0.024191,0.016521,0.0015669,0.016836,0.0031861,0,0.0083404,0,0,0.011047,0,0,0.0043263,0.011272,0,0.017622,0.0033453,0.029087,0,0,0.014838,0.023379,0,0,0,0.0066523,0,0,0.014271,0.024859,0.004798,0,0.0067479,0.015756,0.0123,0.0034907,0,0,0,0,0.0017704,0.014481,0,0.01287,0,0,0.0095498,0.052939,0,1.6721e-05,0.0078861,0,0.011086,0,0,0.001831,0,0.013306,0,0,0.01486,0.06568
0.012434,0.0028565,0,0.0001445,0.0025797,0,0,0.0002152,0.0013123,0,0,0,0.0053261,0,0.0038385,0,0.0014238,0.0016806,0.0036289,0,0,0.0038658,0,0.00075994,0,0.00458,0,0.0015647,0.0057789,0,0,0,0.0064855,0,0,0.0038562,0,0.013463,0,0.0090237,0.00053168,0.0063656,0,0.0013181,0.0057245,0,0,0.0073546,0.0055276,0,0,0.0038536,0.004444,0.0041547,0.0077739,0,0.0078896,0,0.0099231,0,0.010027,0.0029831,0,0.0053671,0,0,0,0,0,0,0.0012709,0.0020066,0,0.00099462,0.010026,0,0,0,0.01416,0.023346,0.020449
0.05332,0,0.030782,0.022455,0,0,0,0.022068,0.053113,0.070971,0,0,0,0.041561,0,0,0.028793,0,0.032648,0,0,0,0,0.0010496,0,0,0,0.026747,0.012416,0.014885,0.010886,0.018085,0,0.0015688,0.0038249,0,0.0063293,0.030426,0.022149,0,0.0072676,0.064266,0.0020698,0,0.023666,0,0,0,0,0.0096606,0.0076139,0.0099812,0,0.0041459,0,0,0,0.026096,0.01804,0.0020256,0.057669,0,0,0.00071954,0,0.014864,0.001278,0.037824,0,0,0.0227,0,0.016686,0,0,0,0.057688,0,0.0046065,0,0.031565
0.015594,0,0.0049529,0,0.0040031,0.003421,0.0063494,0.0042878,0,0,0.009093,0.0039642,0.0017085,0.0019903,0,0.0054906,0.0020013,0.0026706,0,0.0062296,0.0029757,0.0028623,0.010918,0,0,0.00078205,0,0,0.0004274,0,0.00056706,0.0052441,0,0.0012906,0,0,0,0,0,0.0038748,0.014653,0,0,0.010181,0.005609,0,0,0,0,0,0,0.0017129,0.0059081,0,0.0017574,0,0,0,0.0054092,0.0077444,0.0091645,0.0059262,0.0028524,0,0.0047903,0,0,0.00026442,0,0,0,0,0.00079473,0,0,0.0086433,0,0.0045267,0,0.0075205,0
