0.24574,0.10354,0.013162,0.003159,0.0013625,0.10657,0,0,0.0025335,0,0.014553,0.24967,0.0077621,0.0065673,0.0032024,0.016136,0.23882,0.23787,0.0074566,0.24322,0.0084109,0.0094637,0,0.0073813,0.0054898,0.0052332,0.0029236,0.0071837,0.0061486,0.0039309,0.0078855,0.23566,0.0096095,0.002065,0.0073828,0,0.010028,0.23139,0.016584,0.019161,0,0.025558,0,0.0032454,0.0078126,0.0021739,0.0096329,0.0015455,0.23461,0.044354,0.011151,0,0.0024958,0.0062725,0.0036675,0.0071054,0.021948,0.0026744,0.0046199,0.010332,0.22988,0.012391,0.00431,0.0077208,0.0038064,0.23267,0.0092382,0.027821,0.23011,0.014959,0.0027596,0.22137,0.016029
0.0068158,0.318,0.0087453,0.0063796,0.26044,0.16419,0.01467,0.2603,0.016641,0.25114,0.01628,0.0052514,0.2595,0.0094723,0.24962,0.0055635,0.2568,0.24303,0.017855,0.25704,0.010083,0.25445,0.25655,0.014862,0.0086437,0.070897,0.010658,0.0051221,0.25751,0.013111,0.25173,0.23689,0.25736,0.25853,0.25635,0.25629,0.24997,0.012396,0.037607,0.25797,0.017734,0.28496,0.27267,0.24715,0.013464,0.25641,0.003438,0.010656,0.2524,0.11268,0.016269,0.013666,0.26277,0.01554,0.26316,0.0048219,0.25358,0.013992,0.25862,0.0014962,0.0080043,0.016225,0.026643,0.011962,0.021121,0.26063,0.031015,0.039334,0.25925,0.015054,0.24681,0.2592,0.032735
0.25338,0.064412,0.25355,0.25199,0.0079472,0.22178,0.25736,0.0071089,0.2494,0.013307,0.25685,0.25509,0.0087164,0.25458,0.0090603,0.26834,0.0061956,0.012498,0.25347,0.0027738,0.25928,0.011702,0.011838,0.25702,0.25313,0.25576,0.25653,0.26819,0.011357,0.25592,0.011096,0.023162,0.022318,0.0053796,0.020825,0.011582,0.022286,0.24733,0.24689,0.022991,0.25461,0.033859,0.014795,0.034716,0.25896,0.011708,0.27395,0.27496,0.015686,0.22162,0.26482,0.25492,0.015209,0.25458,0.013273,0.26438,0.034608,0.26038,0.0239,0.27017,0.26202,0.25963,0.25123,0.26486,0.25278,0.013988,0.26435,0.25622,0.013703,0.27086,0.027123,0.021447,0.25354
0.0023669,0.0079656,0,0.0014512,0,0.017271,0,0,0.0013111,0,0,0,0,0.0010012,0.0033036,0,0.0018948,0,0,0,0,0,0,0,0,0.010161,0,0,0,0,0,0.0023063,0.0039644,0,0.0011886,0,0.0011883,0.0027217,0.0033121,0,0,0,0.0015918,0,0,0.0023431,0,0,0.0037936,0.0018021,0.0011751,0,0,0,0.0060456,0,0.0024394,0,0,0,0.0014567,0,0.21092,0,0,0.0010155,0,0,0,0,0,0,0.0018151
0.0018148,0.067296,0,0.013159,0.0012902,0,0.005358,0.0017106,0.0059829,0.0031801,0.0037712,0.0036519,0,0.0041843,0.24207,0.0040674,0.0011827,0,0.0021763,0.0030844,0.0033572,0,0.0097257,0.0010886,0,0.044821,0.010587,0,0.010266,0,0,0.011589,0.010176,0,0.0098682,0,0,0.0019726,0.0021423,0.0020625,0,0.013271,0.0092705,0.01234,0.0026549,0,0.0085901,0.017333,0.0017957,0,0.0023118,0.2445,0,0,0.23698,0.0045784,0,0.24598,0.22914,0.011832,0.22105,0.007016,0.013358,0.0050115,0.0058988,0,0.012126,0.0052258,0,0.0059345,0.0034681,0.0094483,0.0042265
0.012999,0.23378,0.25604,0.24093,0.26624,0.33578,0.25987,0.26323,0.25357,0.25467,0.27061,0.019967,0.26876,0.25304,0.011614,0.2653,0.25565,0.2527,0.26479,0.015585,0.25223,0.25444,0.015728,0.26519,0.25917,0.25527,0.25797,0.26755,0.25582,0.26818,0.26033,0.24674,0.24772,0.26325,0.26471,0.26507,0.25927,0.25088,0.27583,0.26537,0.26421,0.29159,0.025816,0.26626,0.26553,0.26666,0.018368,0.2629,0.26298,0.31762,0.26796,0.021401,0.27193,0.2704,0.024277,0.024606,0.27578,0.019053,0.046041,0.010281,0.035548,0.027293,0.035948,0.26775,0.2626,0.26978,0.2766,0.27997,0.26998,0.26953,0.2629,0.26041,0.267
0.24329,0.26566,0.25034,0.0045816,0.012988,0.12751,0.0097442,0.0049704,0.25337,0.24971,0.013246,0.25156,0.0067361,0.0097946,0.25214,0.0058864,0.25754,0.0063831,0.011035,0.25576,0.011511,0.014418,0.0088478,0.013287,0.24962,0.22482,0.006486,0.017872,0.0097059,0.01257,0.24678,0.23703,0.24224,0.25574,0.014375,0.024145,0.018403,0.24059,0.26881,0.2561,0.26147,0.24246,0.016229,0.035662,0.013486,0.25579,0.009265,0.012156,0.01671,0.027758,0.01476,0.25171,0.023309,0.2519,0.26077,0.0057994,0.015885,0.26444,0.26466,0,0.017208,0.25822,0.013113,0.014045,0.016712,0.025676,0.27344,0.25028,0.019367,0.014926,0.014106,0.026062,0.033516
0.0096624,0.06604,0.0017018,0.0075739,0.0029569,0.23489,0.0081973,0.0049945,0.0066189,0.0099882,0.0072593,0.0075757,0.0060511,0.001785,0,0.011587,0.0016148,0.0091282,0.24951,0.0030861,0.011951,0.0096812,0.0078383,0.25579,0.0048661,0,0.0085541,0.012489,0.24997,0.0064571,0.0045058,0.011215,0.012113,0.0042288,0.0095726,0,0.011618,0.011419,0.0014756,0.0053592,0,0.030109,0.004051,0.002725,0.004237,0.0044913,0.0059744,0.012607,0.0086951,0.11437,0.014317,0.0031673,0.0077419,0.010603,0.0070932,0.0060603,0.23369,0.0037614,0,0.26312,0.013166,0.0084659,0,0.009716,0.016457,0.010581,0.0067655,0.023855,0.011398,0.2644,0.015011,0.24823,0.020032
0.0069186,0.030387,0.009618,0.23981,0.24902,0.03527,0.24778,0.25515,0.00642,0.0010856,0.2554,0,0.25295,0.25202,0,0.25779,0,0.24036,0.0091816,0,0.24798,0.24437,0.24861,0.0033932,0.0059165,0.093695,0.25215,0.015138,0.0091321,0.010765,0.0077688,0.0096831,0.013442,0.0029445,0.25236,0.24444,0.24315,0.0073719,0.0074813,0.019277,0.017331,0.031653,0.26127,0.23721,0.25473,0.0069429,0.26179,0.030368,0.23968,0.077169,0.25505,0.0095773,0.24634,0.010063,0.0041954,0.26043,0.034225,0.0052917,0.01527,0.0044323,0.23579,0.0097334,0.26011,0.017222,0.012981,0.23697,0.012184,0.018462,0.23915,0.0053379,0.24401,0.010189,0.22978
0.0013118,0.0084805,0.0018145,0.002544,0.0033106,0.011146,0.0022104,0.0055866,0,0,0,0,0.0044579,0,0.0038062,0,0.0033851,0,0.0028085,0.0019056,0,0,0,0,0.0034137,0.015807,0,0.0019434,0,0.0057617,0.0024303,0.002493,0.0049287,0.0032043,0,0.0026174,0.0011885,0.0019044,0.0023661,0.0010246,0,0,0.0016668,0.0047084,0.0031791,0.0012003,0,0.22363,0.0043993,0.11916,0.0020354,0,0.0052698,0,0.0021647,0,0.0073322,0,0.0056998,0,0.0032547,0,0.0090081,0.0059633,0.22441,0.0047135,0,0.0054701,0.0035363,0.0024117,0.003412,0,0.0056229
