0.0054958,0,0.0007112,0,0.072867,0,0.0021339,0,0,0,0.073517,0.0027793,0,0.003068,0,0.073898,0.002234,0,0,0,0.0031405,0,0,0,0,0,0.077387,0.0043047,0.0011139,0.0016707,0,0,0.084411,0,0,0,0,0,0,0,0.088058,0,0,0,0.093516,0.0023256,0.090825,0,0.096439,0.0020127,0,0,0.0021947,0.0047313,0,0,0,0,0,0,0.0021872,0.0047065,0.0016558,0.097904,0.10158,0.00043308,0.0027932,0,0,0,0.00032343,0.10242,0.0028071
0.065071,0,0.0010509,0.065118,0.0055464,0,0.071833,0,0,0,0.078348,0.001862,0,0,0,0,0.0031704,0,0.0040832,0,0.0037003,0,0.0046225,0,0,0,0.0078087,0.083975,0,0,0,0,0,0,0,0.095426,0,0,0,0,0.088535,0,0,0.01212,0.0032208,0.089001,0.0048491,0,0.00032767,0,0.000742,0,0.0078128,0.0084542,0.09472,0,0,0.00024258,0,0,0,0.0021286,0.1048,0.0014524,0.099967,0.00066021,0.012656,0,0.0002798,0,0.0065278,0.12404,0
0.069825,0,0.070296,0.0026323,0.0056179,0,0.071033,0,0,0,0,0.0016654,0.00094692,0.0022891,0,0,0.0058185,0.0017032,0.0014225,0,0.080277,0,0.0025628,0,0.0025153,0,0.0028256,0.0016676,0.00029703,0,0,0.0019142,0.011708,0,0.00033806,0.0088292,0,0,0.0064575,0,0.0017067,0,0,0.0049207,0.090602,0.098515,0,0,0.012192,0,0.011376,0,0,0,0.019049,0,0,0.0051196,0,0,0.00038383,0.09832,0.10667,0.10172,0,0,0.0092218,0,0.0028082,0,0,0.11438,0
0.0034705,0,0.0090989,0,0.0023113,0,0,0,0.0029608,0,0.0058746,0.0026546,0.0025671,0.082479,0,0.0077961,0,0,0.00041424,0,0.002069,0,0,0.00092618,0.080764,0,0.0058718,0.0060943,0,0.0036633,0,0,0.0039406,0,0,0.0071983,0,0,0.0028494,0,0.0057098,0,0,0.015818,0.0090615,0.0062004,0.00024486,0,0.0081397,0.012016,0.0011325,0,0.0075285,0.0079922,0.0027318,0,0,0.10081,0,0.00063715,0.012194,0.0070969,0.09758,0.0061991,0.012067,0,0.0017086,0.0046447,0,0,0,0.0091621,0.0099895
0,0,0,0.07557,0,0,0.073786,0.00035836,0,0,0.0013983,0.0021613,0,0.080711,0,0.0048815,0.0030186,0,0.076154,0,0.0024253,0,0,0.00017345,0.08463,0,0,0.083078,0,0,0,0,0.090341,0,0,0.090658,0,0,0.0013718,0,0.0056137,0.00099922,0,0.003423,0,0.010418,0.00040134,0,0.0058839,0,0.010075,0,0.013191,0.095024,0.0024215,0.00029463,0,0,0,0,0.10283,0,0.00065645,0.10133,0.0026809,0,0.0052503,0,0,0,0,0,0
0.065597,0,0,0.071006,0.0027034,0,0.0030431,0,0,0,0.0057117,0,0,0.07809,0,0.012031,0.0026002,0,0.077889,0,0.0033043,0,0,0,0.0002645,0,0.0053261,0.0017932,0,0.0020663,0.00047486,0,0.010181,0,0,0.0040789,0,0,0.0072048,0,0,0,0,0.0079856,0.00082963,0.00060138,0,0,0.0018788,0,0.0031239,0.0013082,0.006359,0.0083662,0.0094712,0,0,0,0,0,0.00019175,0.0044959,0.10359,0.0038745,0.0036224,0,0.0068697,0.0011169,0,0,0.0024907,0.00059184,0.0057441
0.0071164,0,0.076801,0.069469,0.075693,0,0.065914,0,0,0,0.083776,0.079162,0,0.0031319,0,0.090836,0.0083467,0,0.078405,0,0.011739,0,0.079212,0,0.0064935,0,0.01149,0.085996,0,0,0,0,0.10285,0,0,0.0021449,0,0,0.10704,0,0.0049819,0,0,0.01365,0.10069,0.10384,0.086266,0,0.10937,0,0.093327,0,0.010786,0.0048644,0.013666,0,0.0050493,0.012027,0,0,0.094021,0.1098,0.00020309,0.098832,0,0,0.10185,0,0.0014578,0,0.11323,0.012861,0
0.0017173,0,0.0039394,0.080674,0.0052196,0,0.00079825,0,0,0,0.070578,0.078248,0,0.081078,0,0.080666,0.0019203,0,0.0022708,0,0.0059088,0,0,0,0.0097471,0.00066553,0.079088,0.0062425,0.0001164,0,0,0,0.0113,0,0,0.01357,0,0,0.0074744,0,0.015861,0,0,0.0040086,0.012941,0.0069137,0.0033495,0.00083101,0.0057836,0,0.012486,0,0.006772,0.014797,0.016186,0,0.0018032,0.001629,0,0,0,0.0027004,0.016309,0.0037813,0.11055,0,0.010075,0,0,0,0,0.016682,0
0.003505,0,0.0050212,0.07356,0,0,0.076022,0,0,0,0.072009,0,0,0.0030283,0,0.008002,0.079941,0,0.0059965,0,0.085288,0,0.076319,0,0.082416,0,0.085737,0.0040489,0,0,0,0.00028429,0.0091236,0,0,0.0013435,0,0,0.00079863,0,0.0088821,0,0,0.0040551,0.00061095,0.0023088,0.00099378,0,0,0,0.093385,0,0.004841,0.0041142,0.0083892,0,0,0.0031113,0,0,0.0012146,0.005632,0.0021562,0.0078497,0.0042524,0,0.0094113,0,0,0,0.0028081,0.0017669,0
0.069644,0,0.06979,0,0.0017047,0,0.077327,0,0,0,0.07795,0.0010497,0,0.080465,0.00079014,0.080363,0.080288,0,0.082217,0,0,0,0.003023,0,0.085582,0,0.0050688,0.0060419,0,0,0.00066594,0,0.092551,0,0,0.015212,0.0003008,0,0.076986,0,0.014806,0,0,0.014118,0.090873,0.10068,0.007523,0,0.022304,0,0.021354,0,0,0.0051493,0.10444,0,0,0.003084,0,0,0.1151,0.0036108,0.10789,0.003338,0.11069,0,0.11885,0,0,0,0.10674,0.0092914,0
0.071021,0,0.077097,0.071675,0.076332,0,0.067973,0,0,0,0.0049672,0.07979,0,0.078905,0.0017049,0.011889,0.080643,0,0.077849,0,0.0062922,0,0,0,0.0035585,0,0.088882,0.017357,0,0,0,0.0080355,0.10409,0,0,0.10298,0,0,0.005688,0,0.008626,0,0,0.11622,0.011602,0.0037278,0.007926,0,0,0,0,0,0.0065601,0.010949,0.096407,0,0,0.0085996,0,0,0.11619,0.0018689,0.015046,0.10187,0.0061854,0,0.0067089,0,0,0,0.012595,0,0
0.06823,0,0.066713,0.0055683,0.070124,0,0.0050097,0,0.00061577,0,0.00099638,0.081643,0,0.073176,0,0.0084947,0.002714,0,0.0042496,0,0.081285,0,0.0054725,0.00088803,0.082794,0,0.0010755,0.0066214,0.00093123,0,0,0,0.009232,0,0,0.0041881,0,0,0.096016,0.0015772,0.08843,0.0015639,0,0.0060472,0.0013896,0.0047114,0.089595,0,0,0,0.011208,0,0.0027745,0.0023494,0,0,0,0.0040314,0,0,0.0040294,0.0022628,0,0.0043789,0.0094743,0.0026107,0.10317,0,0,0,0.0043514,0.00028463,0
0.064253,0,0,0.077661,0.077411,0,0.076705,0,0,0,0.08151,0,0,0.0041826,0,0.002075,0.084542,0,0,0,0.07685,0,0.0072177,0,0.0089048,0,0.081542,0.0035506,0,0.0023913,0,0,0.014363,0,0,0.0091398,0,0,0.00010555,0,0.089231,0,0,0.021756,0,0.009957,0.0047687,0,0.0033129,0,0.084977,0,0.0014554,0.0082809,0.0022959,0,0,0.09966,0,0,0.0051024,0.0058391,0.0090174,0.0063696,0.0031126,0.0012776,0.10395,0,0.0018588,0,0,0.011267,0
0.065203,0,0.0071189,0.073167,0.0013477,0,0,0,0,0,0.08755,0.082089,0,0.090911,0,0.094297,0.087471,0,0.079105,0,0.014096,0,0.0032385,0,0.087161,0,0.096445,0.094627,0,0,0,0,0.11664,0,0,0.10086,0,0,0.084751,0,0.095744,0,0,0.11872,0.10236,0.00020019,0.0077543,0,0.015468,0,0.021842,0,0.017387,0.015478,0.017625,0,0,0.0073254,0,0,0.015051,0.014086,0.10558,0.011944,0.10122,0,0.0020401,0.0073875,0,0,0.0026686,0.017106,0
0.0019726,0,0.071911,0,0,0,0.0065114,0,0,0,0.016132,0,0,0.080619,0,0.015073,0.0036049,0,0.00068067,0,0.001527,0,0,0,0.085812,0,0.088567,0.0058665,0,0.0050334,0,0,0.082499,0,0,0.092442,0,0,0.011743,0,0.0059344,0,0,0.10744,0,0.0047721,0.0033849,0,0.003624,0,0.090841,0,0.010984,0.0067166,0.0065205,0.00050212,0,0.099843,0,0,0.015321,0.0035006,0.0026227,0.006645,0.013254,0,0.0080615,0,0.0031468,0,0.0076285,0,0.11288
0.0025716,0,0,0.073855,0,0,0.074817,0,0,0,0.00063025,0.0021319,0.0012599,0.080381,0,0.0069156,0.003902,0,0.079196,0,0.0054151,0,0.0047457,0,0,0,0,0.00083451,0,0,0,0,0,0,0.0023381,0.0031869,0.0005705,0.0035714,0.016931,0,0.0076491,0.0088393,0,0.004703,0,0.008973,0.0081761,0,0.0059971,0,0.011781,0,0.015138,0.0038801,0.0024141,0,0,0.0029964,0,0.00082654,0.0034861,0.0013399,0.1246,0.0019738,0.0088381,0,0.0021414,0,0,0,0,0.00045649,0
0.064712,0,0.0017408,0.064947,0,0,0.068481,0,0,0,0.07085,0.0013812,0,0.077828,0,0.079533,0.0029014,0,0.0026989,0,0.0028729,0,0.085338,0,0,0,0.093238,0.0053202,0,0,0,0,0.0044528,0,0,0.0074421,0,0,0,0,0.0025969,0,0,0.0083767,0.010361,0,0.0070926,0,0.010885,0.011146,0.092449,0,0.0031934,0.0078869,0,0,0,0.0047971,0,0,0.0078927,0.0015815,0.0087182,0.0067424,0.0083211,0.005134,0.0051912,0,0,0,0.0068047,0.0037075,0
