0.12526,0.23999,0.0070686,0.0043107,0.0037632,0,0,0.0018409,0.25065,0,0.0041409,0.0063612,0.0040471,0.0048093,0.010255,0.0033502,0.24134,0.234,0.24241,0.0068544,0.0058506,0.00631,0.011765,0.0050064,0.23058,0.0074711,0.0039286,0.0091861,0.0039891,0.003956,0.0014488,0,0.0069135,0.0037795,0.019234,0.0026448,0.047839,0.23557,0.02483,0.027958,0.0027068,0.0045728,0,0.23378,0.0060447,0.054183,0.011393,0,0.025517,0.0061305,0.0092335,0,0,0.0035687,0.22891,0.22553,0.0097959,0.0037659,0,0.0063192,0.0063689,0.0015076,0,0.0045487,0.0099641,0.0061471,0.0033608,0.0095982,0.22923,0.0020101,0.24583,0.012357,0.010855,0.24219,0.0065153,0.021574,0.093329
0.2856,0.0061651,0.011349,0.012114,0.25823,0.011698,0.25852,0.014365,0.0051821,0.25101,0.25587,0.01693,0.25967,0.0095241,0.012734,0.25371,0.25622,0.245,0.25817,0.0067956,0.013429,0.24665,0.0086569,0.0076863,0.24633,0.0029745,0.01072,0.25751,0.25608,0.010475,0.25482,0.01396,0.25059,0.25909,0.043579,0.2518,0.068368,0.012448,0.25702,0.25286,0.016621,0.26148,0.2683,0.022185,0.26415,0.24643,0.26506,0.01382,0.25092,0.014631,0.26355,0.023496,0.014057,0.24704,0.25777,0.0076865,0.013556,0.014435,0.012666,0.25868,0.013518,0.25173,0.025591,0.24761,0.27526,0.018836,0.012461,0.014222,0.26022,0.019087,0.015377,0.017086,0.253,0.2483,0.024749,0.067413,0.20738
0.10831,0.25386,0.2501,0.24985,0.013712,0.26143,0.0077985,0.25021,0.25594,0.011511,0.013214,0.25521,0.0071498,0.25344,0.25921,0.0044101,0.0038644,0.011886,0.0020318,0.25928,0.26296,0.021291,0.26059,0.25518,0.0094166,0.2727,0.25542,0.010882,0.0035878,0.25859,0.0097747,0.26237,0.021763,0.016541,0.23699,0.015019,0.2925,0.24672,0.017255,0.03711,0.25582,0.0058549,0.012096,0.24625,0.018186,0.065568,0.033071,0.25607,0.035716,0.25873,0.010886,0.26057,0.26392,0.025302,0.019467,0.26425,0.27107,0.26587,0.25899,0.01092,0.26443,0.027175,0.25547,0.030259,0.011229,0.25652,0.26335,0.26186,0.015077,0.25872,0.25708,0.26209,0.016761,0.016844,0.26045,0.26769,0.17087
0.011367,0.00224,0,0.0011138,0,0,0,0,0,0.0014255,0,0,0,0.0012642,0,0.0036116,0,0,0.0014857,0,0,0,0.0018963,0,0.0024831,0,0,0.0015671,0.001771,0,0,0,0,0.0018156,0.003453,0,0.013478,0.0018687,0,0.0051258,0,0.0030201,0.0014376,0,0,0,0.0011991,0,0.0043454,0,0.006676,0.19538,0,0,0.0027053,0,0,0,0,0,0,0.0035279,0,0,0,0,0,0,0,0.0020594,0.0047551,0.0027993,0.0031312,0.0033517,0,0,0.013639
0.040498,0,0,0.0071525,0,0.0057535,0.0056171,0.0073629,0,0,0.010086,0.0036969,0.0010377,0.0033027,0.0022371,0.24007,0.0052783,0,0.0032005,0.0022476,0.0019997,0,0,0.0011372,0.011762,0,0.0069305,0.007348,0,0.0011596,0,0,0,0.0085188,0,0,0.010357,0.0022863,0.0053065,0.011602,0.0036338,0,0.0064481,0,0.0039808,0,0.22114,0.24328,0,0,0.23601,0.01596,0.00618,0.0067534,0,0.21522,0.23972,0.004113,0.2481,0,0.0061936,0.0087187,0.0014553,0.0029357,0.0028554,0.0027926,0.0043971,0.0069646,0,0.0070889,0.0028779,0.0044684,0.0028743,0.0040689,0.0087249,0.010918,0.024909
0.25085,0.0084084,0.25438,0.24801,0.26173,0.25838,0.25955,0.25273,0.023386,0.25866,0.029969,0.27027,0.26726,0.25234,0.26514,0.017484,0.010779,0.25107,0.25557,0.25062,0.26662,0.24694,0.26931,0.25945,0.24565,0.26367,0.25791,0.25778,0.26129,0.26228,0.25392,0.24898,0.25874,0.26636,0.28484,0.26098,0.30301,0.25334,0.26473,0.26924,0.26466,0.26836,0.011814,0.25968,0.27137,0.30788,0.069909,0.018092,0.27541,0.26419,0.030137,0.037482,0.26555,0.25933,0.27126,0.035737,0.025519,0.25937,0.013755,0.2692,0.020591,0.26274,0.26712,0.25646,0.28198,0.26467,0.26824,0.26271,0.27378,0.2601,0.25848,0.27068,0.25841,0.25677,0.25887,0.30189,0.28877
0.22164,0.244,0.25489,0.010124,0.012792,0.0022824,0.0017708,0.25683,0.25211,0.25331,0.01696,0.014792,0.0075565,0.011418,0.007912,0.25371,0.25341,0.010257,0.25562,0.010133,0.013646,0.0114,0.0092888,0.24648,0.23779,0.011456,0.0094089,0.010532,0.2491,0.01049,0.25517,0.25026,0.023967,0.020298,0.26849,0.016671,0.16542,0.23389,0.25608,0.26063,0.019736,0.25519,0.0076905,0.011419,0.026228,0.0099483,0.27148,0.25191,0.012798,0.25378,0.26318,0.0083276,0.010201,0.020865,0.029452,0.018553,0.016966,0.013385,0.26442,0.024212,0.26201,0.25126,0.24593,0.01686,0.26556,0.017879,0.01508,0.008205,0.019966,0.25812,0.012649,0.25349,0.24659,0.015553,0.020127,0.13291,0.13315
0.13641,0.0069615,0,0.0078705,0.0033823,0.016832,0.0038647,0,0.0090009,0.0067028,0.0063429,0.0047334,0.0023604,0,0.25358,0,0.0046061,0.008397,0.0010617,0.0062233,0.26362,0.014844,0.011577,0.012716,0.011325,0.029809,0.0052866,0.25361,0.0041306,0.0059827,0.0019855,0.0084614,0.0092243,0.0014272,0.0044697,0.0033498,0.09914,0.01493,0,0.010616,0,0.0089931,0.0082299,0.011167,0.002673,0.25144,0,0.0013795,0.24685,0.011882,0.0084636,0,0.014254,0.0052956,0.013164,0.01231,0.024343,0.0085106,0.0055495,0.0057451,0.011118,0.0057463,0.0043279,0.018907,0.018373,0.019547,0.0097158,0.018117,0.021559,0,0.24937,0.01153,0.012777,0.0040845,0.015562,0.077911,0.12483
0.02217,0.010561,0.0071065,0.24108,0.25538,0.24897,0.2566,0.0055412,0.0013267,0,0.24388,0.25398,0.25336,0.24953,0.009544,0,0,0.23957,0,0.24792,0.0015248,0.24535,0.25176,0.003218,0.0042218,0.014518,0.24977,0.0059281,0,0.012466,0.0061544,0.022657,0.24049,0.25445,0.0020586,0.24529,0.076565,0.0082183,0.016822,0.0081261,0.25858,0.0021659,0.26266,0.24596,0.24599,0.029377,0.018126,0.015305,0.020615,0.0092636,0,0.2628,0.01453,0.24043,0.2331,0.23746,0.027661,0.2602,0.0014503,0.23953,0.0072664,0.015457,0.029638,0.24319,0.0067267,0.012776,0.012805,0.24895,0.23148,0.017757,0.012441,0.011795,0.0041803,0.23983,0.24189,0.12789,0.086551
0.012744,0,0.001005,0.003545,0.0022741,0.0028585,0.0053464,0.0010091,0,0.0010596,0.001443,0,0.0046602,0.0015375,0.0040384,0.0053207,0,0,0.0026069,0.0025307,0,0,0,0.0022522,0.0012629,0.0018346,0.0022823,0,0.0030143,0.0045874,0.0019065,0,0,0,0.0019675,0.0028288,0.031759,0.0036802,0,0.0059811,0.0048645,0,0.0013883,0.0023971,0.008402,0.027226,0.0069022,0,0.0086012,0.0010324,0.0012798,0.018359,0.24045,0.0050136,0.0027916,0.004318,0.0032536,0.002896,0,0,0,0.0040979,0.0039643,0.0029776,0,0.22506,0.0048633,0.0041616,0.0032081,0.0048329,0,0.0037603,0.0056058,0.0041203,0.0058514,0.0086797,0.039692
