0,0.0063518,0.0060203,0,0.00035805,0.0075361,0.013013,0,0.0011301,0,0.011435,0.010072,0.0033556,0,0,0,0,0,0,0.0059592,0.0024614,0,0,0.017102,0.0030862,0.017459,0,0.010387,0,0.017976,0,0,0.011265,0.015284,0,0,0,0.015012,0,0,0.0099703,0,0.0069344,0.013997,0,0.010554,0,0,0.015248,0,0.013371,0,0.012934,0,0,0,0.0091613,0,0,0.01227,0,0.015329,0,0,0.001692,0.0065951,0,0.0008208,0,0.030728,0,0.020269,0.019311,0.014075,0.0026588,0.014835,0
0,0.011198,0,0.020442,0,0,0.0030958,0.012704,0.011113,0.0037401,0,0,0,0,0.023533,0,0,0.0078127,0,0.057968,0.015029,0,0,0.0080231,0,0.034965,0.0042493,0,0,0,0,0.012212,0,0,0.0069301,0,0,0,0,0,0.019023,0.0065677,0.0039142,0.0020353,2.6975e-05,0.012939,0.0076682,0,0.034413,0.0156,0.016359,0,0,0.028989,0,0.012796,0.01145,0.0031205,0.011962,0,0,0.023114,0,0.085983,0,0,0,0.019943,0.037835,0.020623,0.016101,0,0.017706,0,0.012944,0.05798,0.033086
0,0,0.0074917,0,0,0.016847,0.0093951,0,0,0,0,0,0.0081714,0,0,0.014445,0.014468,0.013291,0,0.013995,0.0044946,0.010815,0,0.012295,0,0.0038283,0.0072835,0.01248,0,0.00044989,0,0.012687,0,0,0.0065576,0.0003495,0,0.012156,0,0.012956,0.0015671,0,0.0023901,0,0.0062645,0.0047275,0,0,0,0.0027162,0,0.018801,0.0018938,0.00079052,0,0.0020271,0,0.015415,0.0092488,0,0,0,0,0.0048298,0.0011568,0,0.013651,0.021979,0.0079284,0,0,0.0042634,0.022953,0,0.0065148,0.0072762,0
0.013191,0.96533,0,0.00053985,0,0.0013476,0.0045412,0,0,0,0.0029896,0.0036306,0.0065618,0.00013178,0,0.0051406,0,0,0.0018738,0,0.0014337,0,0.00064769,0,0.0038993,0,0.0048335,0.001277,0,0,0.003189,0.010385,0.0004403,0.0024832,0,0,0.011642,0.0045717,0,0.0029773,0,0.0004293,0.0058057,0.0018713,0,0.0055525,0.0030945,0.0028719,0,0.0034235,0,0,0.0062547,0,0,0.007072,0,0.0086286,0.0068482,0,0.0044326,0.0029429,0,0,0.0026324,0,0,0.0068505,0,0,0.00087167,0.0015181,0.0069529,0,0,0,0.015411
0,0.019025,0,0.010225,0,0,0,0.0092588,0.0068116,0,0.0067405,0.0057999,0,0,0,0,0.014985,0,0,0,0,0.0074986,0,0,0,0.021233,0,0,0.011997,0,0.00043535,0,0,0,0.0010689,0.0044876,0,0,0,0,0.0036061,0,0.00067204,0.001772,0.0092633,0,0,0.0068981,0,0,0.016869,0.0092348,0.0080181,0.0034861,0.0038588,0,0.016308,0.011503,0.015037,0.0030828,0,0.010168,0.0080589,0,0.0033879,0.0020395,0,0,0.018741,0,0.012109,0.010723,0,0.0050217,0,0.014559,0.0010115
0.00041475,0.035181,0.0026417,0.0094266,0,0.011709,0,0,0.00049766,0,0.0036806,0,0,0.010518,0,0,0.0079593,0,0,0,0,0.01069,0,0.011025,0,0,0.00082645,0,0.0094104,0.018674,0.0041348,0.0015455,0.0017455,0,0,0.0071046,0,0.02044,0,0,0.027219,0,0,0.020533,0.0070122,0,0.0054658,0.0021301,0.03447,0.014886,0,0,0,0.0077515,0,0,0.056719,0,0,0.0084258,0,0.014927,0.028488,0.015665,0.010628,0,0,0.017232,0.016388,0,0,0.010386,0.0023129,0,0.026515,0.025442,0
0,0.045275,0,0,0.00077875,0,0.0048078,0.033301,0,0.025039,0,0,0,0,0,0,0.056316,0,0.032576,0.023414,0,0.0061774,0.0038828,0,0,0,0,0,0,0,0.010355,0.0003597,0.013363,0.0064182,0.013673,0.032141,0,0,0,0.019717,0.030882,0.023547,0,0.015653,0,0.0105,0,0,0,0.0064704,0,0,0,0.026481,0,0.01544,0.027145,0,0,0,0,0,0.0079596,0,0,0,0.018451,0,0,0,0,0.017703,0,0,0,0,0
0,0.0048565,0,0.0021096,0,0,0.00633,0,0.0073209,0.0026299,0.0073069,0.0085246,0,0,0.026622,0.020983,0,0,0.0010989,0,0.024118,0.015501,0,0.035844,0.0080553,0.01574,0.0064187,0.0092708,0.011143,0,0.026038,0.0027316,0.0051985,0,0,0.0034405,0,0.012709,0,0,0.0080266,0,0,0.0020482,0.017792,0.0013128,0,0.0044972,0,0,0.012206,0.0012186,0,0,0.017965,0.031325,0,0.019842,0.0029843,0.0082365,0,0.029007,0.0006159,0.0034594,0,0,0,0.015483,0,0,0.019294,0,0.0025735,0.00082251,0.011237,0,0
0,0.015363,0,0.005019,0,0.0092676,0.011546,0,0,0,0.011773,0,0,0.0045552,0,0,0.0047847,0.031816,0.0057776,0.0085356,0.04219,0.01118,0,0,0,0.019906,0,0,0.015147,0.0023863,0,0,0.019556,0,0.013298,0,0,0,0,0,0.016707,0,0,0,0.031129,0.0055041,0,0.0099815,0,0.00451,0.0087382,0.0015774,0.021057,0.01035,0,0,0,0.0041337,0,0.032279,0,0.024224,0,0.0087554,0,0.010494,0,0,0,0,0.025163,0,0,0.011784,0.0048842,0.00082878,0.010901
0,0.046352,0.010605,0,0.089465,0.011631,0.00010014,0.0070916,0,0,0,0.0019978,0,0.020109,0,0,0.029054,0.027117,0,0,0.0067137,0.016088,0,0.0050553,0,0.028775,0,0.05199,0.022786,0,0,0,0,0,0.059532,0.039882,0,0.0055586,0,0,0.012375,0,0,0,0.010966,0.040242,0.027214,0,0,0,0.030015,0.094624,0,0,0,0,0.083202,0,0.0056176,0.022729,0,0.017714,0.044569,0.10848,0.0053734,0.0085428,0,0,0.006205,0,0,0,0,0.020832,0,0.026235,0.016926
