0,0.0059321,0.0018041,0.0069578,0.0035529,0,0.0042314,0,0.0036958,0.0055779,0,0.0019432,0,0,0,0.0013431,0,0,0,0.0049228,0,0,0.0080301,0.0036892,0,0,0.0106,0
0,0.0056851,0.0089868,0.0026455,0.0025726,0,0.0059484,0,0,0,0,0,0.006446,0,0.0025151,0,0.0050004,0.0027159,0.0048243,0,0,0,0,0.0023995,0.0026018,0,0.0075426,0
0.014873,0.002133,0,0.031089,0.0021904,0,0,0.0005882,0,0.011145,0.0066837,0.00052551,0.0046225,0,0,0,0.040512,0,0,0.010278,0,0,0.012625,0.00078444,0.001526,0,0,0
0,0.013115,0.0015349,0,0.0025552,0,0,0.014147,0.0023723,0.0064172,0.0040144,0.0027271,0,0,0,0.00090264,0,0.0036272,0.0033469,0,0,0.0099024,0,0,0,0,0,0
0,0,0,0.0056235,0.008872,0.0034566,0.0042522,0,0.0037166,0,0.011206,0.0055298,0,0,0.0032201,0,0.024033,0,0.00069337,0.0096079,0,0,0.0021255,1.4656e-05,0.0035005,0,0.001455,0.0064354
0,0.0038475,0.00128,0.0064081,0.00071523,0,0,0.0057353,0.0066031,0.0006277,0.00092289,0.013916,0.0010186,0.0018323,0,0,0.0023258,0,0.0050235,0.0016613,0,0,0.010471,0,0.0020491,0,0,0.0042926
0,0,0,0,3.6742e-05,0.0029128,8.5199e-05,0,0,0,0.98301,0,0,0.0011842,0.0021376,0,0.0038515,0.0015402,0,0,0.01485,0.0077677,0,0,0.0021303,0.0089196,0,0.00084069
0,0,0.0087203,0.0027549,0.0079669,0,0,0.0063713,0,0.0018781,0,0.0059054,0.0052542,0.0044363,0,0,0,0.0050107,0.0020403,0,0.018289,0,0.0006902,0,0.0057743,0.0023235,0.0092821,0
0.0012771,0.0011537,0,0.0016543,0.030469,0,0.0097946,0,0.00063116,0.028604,0.072185,0.0043286,0.0029892,7.6438e-05,0,0.0088013,0.051259,0.010643,0.0004422,0.086149,0.026583,0.043238,0.012882,0.016722,0.0057116,0,0.017242,0
0.0016934,0.0021052,0,0,0,0,0,0,0,0.0075278,0,0,0,0.00081373,0.00098189,0,2.2248e-05,0.00152,0,0.010802,0.00070622,0,0.012667,0,0,0,0.00054082,0
0.0087136,0.01674,0,0.010586,0.0054551,0,0.065065,0,0,0.0087872,0.00098529,0.00082389,0.014047,0,0.0013017,0,0.0052999,0,0.0044524,0,0,0,0.0032995,0,0,0,0.014681,0.0098147
0.00096001,0,0,0.00046161,0.010994,0.0013958,0.0052601,0,0.0072713,0,0.0020454,0,0.0019862,0.002697,0,0.00036657,0.0088756,0,7.2784e-05,0.021844,0,0.0016288,0.0054349,0.0028013,0.0026898,0,0.0033601,0.002411
0,0,0,0.0042326,0.00080694,0,0,0,0.00023939,0,0,0.002251,0.014385,0.0034669,0.0035661,0,0.0040309,0.0059817,0.012118,0,0,0.0071129,0,0.0021079,0,0.00044591,0,0.0006337
0.017457,0.0013634,0,0,0.015619,0,0,0.0068465,0.0072119,6.8268e-05,0.02204,0.011646,0,0.0018098,0,0.014707,0.022303,0.0032026,0.019838,0.016052,0,0,0,0.019735,0.0020669,0,0.001564,0
0.00035089,0.0078685,0.00091735,0.011612,0.0006159,0,0,0,0.0013485,0,0,0.0041289,0.0044093,0,0.0028208,0,0,0,0.0055433,0.0018417,0,0,0.021189,0,0,0,0,0
0.002914,0.001545,0,0.0018376,0.0019423,0.0074112,0,0.0049646,0,0,0,0.0022137,0.014522,0,0,0.0038111,0,0.0045734,0,0,0,0,0.0081387,0,0.002996,0,0.023852,0
0.0009374,0,0.0018423,0.0010324,0,0,0,0.010852,0.004979,0,0.00088975,0,0.0059169,0.0042769,0.0046462,0.0024162,0.0044245,0,0.003558,0.0048625,0,0,0,0.0026986,0.0022597,0,0,0.032016
0,0,0.0018992,0.015528,0,0.00016557,0,0.0050785,0.0075042,0,0.0035808,0,0,0.0027351,0.0026897,0.00062899,0.007906,0,0.0013915,0.005755,0,0,0,0.0033117,0.0021564,0,7.4798e-05,0.0024158
0,0,0.012216,0,0.00027644,0,0.0081157,0.00064888,0,0.0094162,0,0,0,0.0055451,0.0052969,0,0,0.0073324,0,0,0.00098816,0,0,0,0,0.0025326,0.019153,0
0,0,0.013833,0.010702,0,0,0,0.00274,0,0,0.0059578,0.0018026,0,0.0032946,0,0.0097654,0.012654,0,0.003791,0,0,0,0,0,0.002458,0.0026825,0.011713,0
0,0,0.0025673,0,0.0009849,0,0,0.0035354,0.00075408,0,0.013677,0,0,0.0069029,0.0036318,0,0,0,0,0.0078939,0,0,0.0054088,0,0,0.0068136,0.03093,0
0.0010055,0,0.013825,0.0056741,0.012242,0.0028233,0,0,0.00096281,0.0077318,0.0021771,0,0.0013673,0,0,0.0087857,0.0035635,0,0.0029134,0,0,0.010521,0,0.0082909,0.0037412,0,0,0
0,0.002203,0,0,0,0,0,0.003858,0,0,0.0029887,0.0032079,0,0.0021802,0,0,0,0.0030603,0,0,0,0,0,0,0.00091748,0,0.0074143,0.012076
