0,0,0.008258,0.0099191,0,0.02136,0,0,0,0.0036451,0.0099292,0,0,0,0,0,0.010201,0.0043813,0.023347,0,0,0.021114,0.0090237,0,0.021789,0,0.0041066,0.0012845,0,0,0.0021598,0.018711,0.038093,0,0,0,0.0062054,0,0,0,0,0,0,0.011916,0,0.0080311,0.055605,0,0,0,0.026351,0
0.044319,0.015386,0,0.018651,0.001228,0,0.00043442,0.034991,0,0,0,0,0,0,0,0.00018605,0,0.010933,0.025538,0.031345,0,0,0.00096817,0,0,0.052424,0.01742,0.0053077,0,0.0091853,0.01224,0.03089,0.016036,0.011944,0.0032203,0.010422,0.045273,0.00013951,0.041259,0.06531,0.0037756,0,0.024555,0,0,0,0,0.017254,0.0518,0,0.042669,0.030708
0.0054983,0,0.0094021,0.017541,0,0,0,0.010459,0,0.0067942,0.009531,0,0,0,0.018159,0.010908,0.010421,0,0.0095908,0,0,0.013,0,0,0,0,0.02133,0,0,0.007665,0.017692,0.0026187,0.0021968,0,0,0.014294,0.013098,0.0020702,0.059155,0.0025022,0.010509,0.0022179,0,0,0,0.014479,0.00018197,0,0,0,0.026798,0.01765
0.0077779,0.0076123,0.011755,0.0034622,0.01189,0,0.95671,0.0021378,0.0025178,0,9.2448e-05,0.016955,0.00022716,0.010118,0.0051268,0,0,0,0,0,0,0,0,0,0.0024673,0.0029764,0.00060493,0.0083807,0,0.00081105,0,0.057176,0,0.0050183,0,0,0,0.00030086,0.016045,0,0,0.0018083,0,0.0037611,0.022654,0.0056778,0,0.010546,0,0,0.032445,0.0090495
0,0.0023724,0,0.016109,0,0,0.017361,0.013638,0.002004,0,0,0,0,0,0,0,0,0,0.031328,0,0.019557,0,0.0053454,0,0,0,0,0,0,0,0,0.022476,0,0,0.0039084,0,0.01877,0,0.049816,0.0064771,0,0,0.0041158,0.001991,0,0.025597,0,0,0.0093854,0,0.0045479,0
0,0,0.0067208,0.0013596,0.023546,0,0.037724,0.02026,0.00030983,0,0.030912,0,0.011376,0,0,0,0,0,0.003419,0,0,0.0046115,0,0.029344,0.027415,0,0,0,0.020743,0,0.026977,0.01408,0.031914,0,0,0.00097985,0,0.015251,0.027502,0.035312,0,0,0,0,0,0,0.037729,0.010426,0.035853,0.014402,0,0.0017565
0,0.048145,0,0,0.040836,0,0.032081,0.0010025,0,0,0,0.050726,0.028086,0.035752,0.000948,0,0,0,0,0.010643,0,0,0,0.0055545,0,0.014786,0,0,0,0,0.010588,0.031447,0.036301,0,0,0.024487,0.018898,0.011398,0.038487,0,0,0.0039174,0,0,0,0.0049879,0.01162,0.0041945,0,0.045727,0,0
0,0.01035,0,0.0081349,0,0,0.0056854,0,0,0,0.0068109,0,0,0,0.022131,0,0.010433,0.0034218,0.025848,0.052891,0.006498,0.030282,0.0081022,0,0,0,0,0.013143,0.007846,0.0028222,0,0.006427,0.014521,0,0.0076989,0,0.00024316,0,0,0,0.00098728,0,0,0,0,0.044191,0.0053378,0.0058755,0,0,0,0
0,0,0,0.011875,0.0079066,0,0,0.013061,0,0,0.0053255,0,0.0064356,0,0.0063412,0.039705,0,0,0.050306,0.044428,0.01396,0,0,0,0,0.031146,0.0073972,0,0,0,0.012715,0.068627,0,0.027312,0.0092584,0.012451,0,0.0077758,0,0,0.012967,0,0.034738,0.0034093,0,0.0092047,0,0,0,0,0,0
0.018122,0,0.0017013,0.0037326,0.039378,0.0057487,0,0,0.013864,0.025451,0,0,0.00018339,0.0095667,0.011084,0,0.0038227,0.019637,0.00093144,0,0,0.0085726,0,0.038092,0,0,0,0,0.0075933,0.007258,0,0.88529,0,0,0.0092289,0,0.016613,0.0068829,0,0.0043273,0,0.01738,0.014155,0,0,0.0089956,0,0,0,0.011582,0,0
0,0.028187,0,0,0,0,0.035832,0.0041037,0,0.024929,0.019442,0.041839,0.00041437,0,0.0052463,0.064966,0,0,0.092854,0,0,0,0.020139,0.0021063,0,0,0,0.040736,0.049645,0.0062291,0,0.023012,0,0,0.020821,0.0096081,0.10267,0.041906,0.089135,0,0,0.02207,0.050379,0,0,0,0,0.05585,0,0,0.022375,0.00895
0.0002963,0.00027812,0,0,0,0.0073453,0.0037851,0.00952,9.9017e-05,0,0.011791,0,0.0063682,0.010189,0.0066075,0,0.0063628,0,0.0033666,0.15024,0,0,0.0031052,0,0,0.017078,0,0.0015742,0,0.012416,0.00047459,0.0005326,0,0,0,0.0040681,0.010346,0.017487,0,0,0,0,0.015332,0,0,0,0.043483,0,0.0399,0,0.009859,0.010938
0.0022676,0.0018683,0,0,0,0,0.0057435,0.0055253,0,0.00070728,0.015866,0,0.011552,0,0,0.00073824,0.0016503,0,0.018908,0.085408,0,0.0067598,0,0,0,0.0088461,0,0,0.0069506,0,0.00051355,0,0,0,0.012417,0.012795,0,0.0030989,0.0026278,0.013137,0,0.01727,0,0,0.021319,0,0,0,0,0.016606,0,0
0.035289,0,0,0,0.058709,0,0,0,0,0,0.0045606,0.093895,0.016035,0,0,0.0040455,0.01153,0,0,0.0081758,0.011733,0.0081424,0,0.047201,0.020732,0,0,0.028068,0,0,0.0081104,0.040591,0,0.0035867,0.0055798,0.031168,0,0.017673,0,0.0054705,0.004651,0,0.0043171,0,0.0092897,0,0,0,0,0.032908,0.060693,0.011298
0,0.049718,0.00079112,0.0072752,0.0074131,0,0.016273,0,0.00036618,0,0,0.00017796,0,0.0047652,0,0.0017652,0.0033314,0.00081239,0.0014604,0,0.0046337,0,0.96552,0,0.0038345,0.0010483,0,0.0020339,0,0,0,0.0057414,0.0026342,0.0088767,0.00060098,0,0.0048533,0,0.0015539,0.0064461,0,0,0,0,0.013402,0.0026578,0.013312,0.0049487,0,0,0.021758,0.0021926
0,0.029486,0,0.0061775,0,0.0094644,0,0.01598,0,0,0,0.013672,0,0,0.0030874,0,0.0037517,0,0.030941,0,0.001883,0.0062184,0.011096,0.012159,0,0,0,0,0,0.011872,0,0.0095745,0.0064894,0,0,0.025126,0,0,0,0.011641,0,0,0,0,0.0092005,0.0052945,0.041185,0,0.032181,0,0,0
0,0.064516,0,0.017357,0.037395,0,0.073646,0.020699,0,0.0050183,0.0064951,0,0.0063343,0.030144,0.0094374,0.023312,0,0.0086898,0,0,0,0,0,0,0,0.02292,0,0.0033902,0,0,0.0081801,0.015459,0.0035491,0.010432,0.014859,0.0087499,0.051585,0,0,0,0,0.0077861,0,0.0012646,0,0.020824,0,0.0059794,0,0.032223,0.020676,0
0,0.00066359,0.00080661,0,0,0.012976,0.027384,0,0.0048334,0,0.011159,0,0,0,0,0.0046998,0.015578,0,0.061563,0,0.0035102,0,0,0,0,0,0,0,0,0,0,0.017517,0,0,0.0052373,0.0068245,0,0,0,0.015168,0.020562,0,0,0,0,0.020089,0.044598,0,0,0,0.016748,0.015721
