0,0.0066109,0.0010674,0,0,0.033589,0.004005,0,0,0.071144,0,0,0,0.0057996,0,0.002637,0,0,0.010972,0.016535,0,0,0,0,0.0063334,0,0.003716,0.0027041,0,0,0,0.079113,0.012934,0.094662,0,0,0.057937,0.0025685,0.0088383,0.016109,0.094652,0.0007152,0,0.091412,0,0.01159,0,0.0031353,0.076521,0,0.0051507,0.062767
0,0.013708,0,0,0,0,0.067196,0,0,0.0092249,0,0,0,0.019547,0.079667,0.0062738,0,0,0.079377,0.053913,0,0,0,0.031271,0.012701,0,0.091141,0.015061,0.002749,0,0,0.019687,0.0069888,0.015682,0,0,0,0,0.017303,0,0.003818,0.015824,0,0,0.061568,0,0.00027343,0,0.005848,0.085584,0.013085,0.018759
0,0.074454,0.067176,0,0,0.026333,0.068592,0,0,0.002237,0,0,0,0.011126,0.083503,0.00022552,0,0,0.012259,0.038464,0,0.0062777,0,0,0.0045984,0,0.087243,0.0096419,0,0,0,0.018349,0,0.099458,0,0.0078253,0.016587,0,0.023429,0.017729,0.0035703,0.012144,0,0.0042231,0.069865,0,0,0.075617,0,0.019854,0.07756,0
0,0.0065318,0.0016476,0,0,0.032815,0.00098545,0,0,0,0.0020355,0,0,0.006231,0.0108,0.0045258,0,0,0.0097788,0.0057379,0,0.084703,0.002696,0.02642,0,0,0.0067829,0.039649,0,0.00091589,0,0.017642,0.0005054,0.0024846,0,0,0.0090287,0,0.0019874,0.04003,0.10471,0,0,0,0,0.013972,0.0049278,0.0010733,0.011262,0.023772,0.0018192,0
0,0.069789,0.0016258,0,0,0.030746,0,0,0,0.004885,0,0,0.0033713,0.0066721,0.077045,0.080346,0,0,0.087351,0.074016,0,0.086257,0,0.099006,0.0067893,0,0,0.027729,0,0,0,0.0042398,0.00018108,0.089992,0,0,0.022732,0,0.011583,0.033681,0.003642,0,0,0.014238,0.032313,0,0,0.0039391,0,0.031916,0.0041585,0.097295
0,0.0022516,0,0,0,0.034639,0.069592,0,0,0.0098959,0,0,0,0.0092901,0.086386,0.084506,0,0,0.0034374,0.036497,0.00046105,0.00096069,0,0.03852,0.0014542,0,0.087897,0.0053786,0.0018951,0,0,0.010077,0.038991,0.09285,0,0,0,0,0.010032,0,0.0023384,0.0097094,0,0,0.071983,0,0,0,0,0.06933,0.013025,0.046778
0,0.02606,0.082795,0,0,0.094289,0.0051981,0,0,0.015099,0,0,0,0.012748,0.080169,0.080693,0,0,0.082608,0.08729,0,0.015115,0.085025,0.045086,0.0099788,0,0.0030421,0.030977,0,0,0,0.07229,0.062455,0.093225,0,0,0.016879,0,0.095847,0.020575,0.10312,0.11949,0,0.11657,0,0,0,0.021092,0.055949,0,0.0029671,0
0,0.014896,0.00502,0,0,0.039999,0,0,0,0.01531,0,0,0,0.0010112,0.0081287,0.0058872,0,0,0.010041,0.029058,0,0.007257,0.079022,0.069512,0.085797,0,0.0099175,0,0,0,0,0.0048998,0.022866,0.097038,0,0,0.0074626,0,0.019356,0,0,0,0,0,0.057262,0,0,0.08935,0,0,0.071735,0.0002408
0,0.072419,0.0022333,0,0,0.0092809,0.001058,0,0,0.013851,0,0,0,0.076356,0.0037529,0.002355,0,0,0.0037996,0.054051,0,0.076389,0,0.038019,0.088111,0,0.0052257,0.00073227,0,0,0,0.010915,0,0.0039567,0,0.012077,0.015236,0,0.072518,0.00025479,0.096797,0.010571,0,0.00894,0.074608,0,0,0,0.0007323,0,0.074477,0
0,0.079137,0.073644,0,0,0.048258,0.069985,0,0,0.070594,0,0,0,0.079743,0.0031189,0.011807,0,0,0.011082,0.079269,0,0.088681,0,0.088255,0.0066127,0,0.08864,0.057674,0,0,0,0.030447,0.048773,0.0031327,0,0,0.10083,0,0.032988,0.17434,0,0.11814,0,0.047883,0.047254,0,0,0.0079536,0.031163,0,0.076001,0.035553
0,0.080758,0.077636,0,0,0.035844,0.072175,0,0,0.0055181,0,0,0.0037884,0.086158,0.0038864,0.0077403,0,0,0.036451,0.074659,0,0.0052907,0.079826,0.11873,0.010515,0,0.088807,0.069046,0,0,0,0.037705,0.061881,0.0073033,0,0.01248,0.012423,0,0.02462,0.057119,0.017283,0.087315,0,0,0.021971,0,0,0.0029611,0,0,0.074498,0.05544
0,0.065382,0.071657,0,0,0.030652,0.069281,0,0,0,0.0012613,0,0,0,0.0036172,0.0069822,0.00067627,0,0.0076796,0.019578,0,0.081218,0.076437,0.026919,0.0029216,0,0.0042932,0.025312,0,0.0057228,0.0044407,0.07593,0.012154,0.0076071,0,0,0.079626,0,0.028081,0.015892,0,0,0.02559,0.005773,0.0064465,0,0.00058354,0,0.026243,0,0.0082877,0
0,0.009939,0.0016501,0,0,0.0084583,0.063406,0,0,0.08459,0,0,0,0.093499,0.0057804,0.08371,0,0,0.0046913,0.052506,0,0.010045,0,0.058982,0.0015122,0,0.0076782,0.05315,0,0,0,0.011789,0.068453,0.0069834,0,0,0.021608,0,0.020453,0,0.0017832,0,0,0.012187,0.057701,0,0,0.00013622,0.0094559,0,0.073352,0
0,0.084805,0.013943,0,0,0.079287,0.064254,0,0,0.081148,0,0,0,0.095196,0.087359,0.0018947,0,0,0.091107,0.04755,0,0.0899,0.076293,0.071963,0.089361,0,0.092036,0.12065,0,0,0,0.021061,0.05321,0.10118,0,0,0.026055,0,0.053461,0.010975,0.020755,0,0,0.010805,0.03737,0,0,0.065673,0.079997,0,0.012334,0.056617
0,0.010591,0.072385,0,0,0.072849,0.0032921,0,0,0.0065762,0,0,0,0.010982,0.081649,0.0076403,0,0,0.017647,0.024987,0,0.086684,0,0.010551,0,0,0.0030552,0.019896,0,0,0,0.0085326,0.041198,0.0028681,0,0.002903,0.0037526,0,0.036846,0.059909,0.10404,0.004504,0.0048698,0.01861,0.090344,0,0.0052068,0.074428,0.037877,0,0.078165,0.035399
0,0.0036138,0,0.0032077,0,0.021844,0.00094034,0,0,0.003914,0,0,0,0.0022494,0.0029265,0.0045234,0,0,0.0036012,0.065547,0,0.0035437,0,0.08502,0.086235,0,0.0037064,0.019067,0,0.0016398,0,0.015811,0.019358,0,0,0,0.041986,0,0.018163,0.0063592,0.002934,0,0,0.00043669,0.056893,0.024211,0,0,0,0.085239,0.0043407,0
0,0.069893,0.0035563,0,0,0.039664,0.065154,0,0,0.077872,0,0,0,0.0045065,0.073724,0.00099849,0,0,0.0064879,0.051502,0.0034929,0.0010678,0,0.080893,0.0093779,0,0.0017172,0.070456,0,0,0,0.019133,0,0.010938,0,0,0.070329,0,0.069673,0.045907,0.011874,0,0.020739,0.015314,0.054902,0,0,0,0.04428,0,0.07294,0
0,0.088166,0.079307,0,0,0.042205,0.074103,0,0,0.088288,0,0,0,0.079467,0.011007,0.0862,0,0,0.088312,0.071041,0,0.098227,0.078039,0.088626,0.0062929,0,0.0021023,0.081318,0,0,0,0.012848,0.045269,0.0016085,0,0.012801,0.057043,0,0.090576,0.0014579,0.0060711,0.11525,0,0,0.083607,0.030117,0,0,0.025071,0.043214,0.073268,0.048599
0,0.091173,0.068158,0,0,0.094641,0.06841,0,0,0.079378,0,0,0,0.079136,0.081989,0.097011,0,0,0.10512,0.095372,0,0.086316,0,0.019431,0.092903,0,0.01236,0.10426,0,0,0,0.039502,0.12136,0.10037,0,0.014424,0.098216,0,0.032195,0.048202,0.0048732,0.10761,0.022596,0.012471,0.06714,0,0,0,0.058297,0,0.083547,0
0,0.092712,0.078016,0,0,0.027069,0.066392,0,0,0.0035789,0,0,0,0.0091827,0.0079913,0.0047904,0,0,0.014291,0.083619,0,0.0052661,0.079963,0.070488,0.012141,0,0.091605,0.039332,0,0,0,0.089699,0.086081,0.012389,0,0.0064897,0.067122,0,0.081253,0.011407,0.11028,0.029738,0,0.0086759,0.12567,0,0,0.017746,0.06238,0.12977,0.0041995,0.031655
0,0.0076172,0.068328,0,0,0.034603,0.0045963,0.0031081,0,0.078835,0.003478,0,0.0021121,0.0060565,0.0096101,0.0027538,0,0,0.0078826,0.01217,0,0.0010211,0,0.010956,0.01515,0.002412,0.0070361,0,0,0,0,0.0020476,0.029118,0.0077665,0,0.0027037,0,0,0.012981,0.025847,0.0034491,0,0,0,0.049226,0.01019,0,0.077742,0.059687,0.025597,0.077217,0.00069646
0,0.069423,0.0046064,0.00013439,0,0.0022932,0.069031,0,0,0.011881,0,0,0.0055774,0.0032707,0.073656,0.081218,0,0,0.006663,0.027598,0,0,0,0,0.08649,0.0038106,0.0080179,0.025739,0,0,0,0.011511,0.028153,0.09145,0,0.0015214,0.0085477,0,0.0060333,0.039815,0,0.0074862,0,0,0.052992,0,0,0.0057589,0,0.15906,0.0043223,0.021736
0,0.091552,0.075711,0,0,0.069983,0.077821,0,0,0.080148,0,0,0,0.080088,0.017015,0.09687,0,0,0.088289,0.088342,0,0.083892,0.066153,0.078451,0.0026813,0,0.093225,0.06373,0,0,0,0.036607,0.057375,0.011894,0,0.0022837,0.10108,0,0.11694,0.10943,0.0075712,0.0080105,0,0.095952,0,0,0,0.020236,0.025269,0.047885,0.015094,0.074834
0,0.072163,0.069149,0,0,0.031147,0.00095795,0,0,0.071713,0,0,0,0,0.0036155,0.08957,0,0,0,0.022638,0,0,0,0.073008,0.0054183,0,0.0044899,0.079647,0.0012106,0.010139,0,0.028283,0.065936,0,0,0,0.082511,0,0.040806,0,0.0088968,0.0059474,0,0.0056884,0.06252,0,0,0,0.0084702,0,0.0032051,0.045141
