0.021388,0.0046871,0.0023376,0,0.013589,0.0075716,0.2487,0.013805,0.0026536,0.0016065,0,0.11137,0.008564,0.22571,0.0046793,0.23317,0.010192,0.23934,0.011,0.016957,0,0.0021091,0.25591,0.0094816,0.003842,0.01107,0.0049416,0,0.21677,0,0.19399,0.030579,0.036489,0.23062,0.0093992,0.23764,0.15278,0.0085037,0,0.060118,0.23333,0.0015295,0.043317,0.21399,0.073943,0.039383,0.010648,0.0088816,0.031839,0.023938,0,0.026898
0.084431,0.25853,0.0058645,0.27007,0.17984,0.17786,0,0,0.0042041,0.26186,0.012779,0.092468,0.03763,0.26669,0.25469,0.25134,0.27474,0.2598,0.023217,0.044747,0.28996,0.0093506,0,0.042032,0.0056431,0.29381,0.26062,0.050018,0.28469,0.0086109,0.2712,0.013893,0.1074,0.014676,0.021637,0.24246,0.30094,0.021347,0.26107,0.064013,0.012203,0.25813,0.24878,0.24453,0.094712,0.1044,0.0039943,0.262,0.14173,0.23754,0.24922,0.25001
0.26283,0.02213,0.25369,0,0.18535,0.13293,0.2527,0.27072,0.27393,0.0073401,0.25197,0.26179,0.24889,0.0024025,0.0025443,0.003645,0.01338,0.0017848,0.26348,0.27651,0,0.25306,0.25637,0.25538,0.25824,0.017811,0.0078767,0.27215,0.029784,0.24921,0.02237,0.2797,0.19978,0.24492,0.27001,0.0093384,0.027498,0.26091,0.011268,0.27275,0.25036,0.021537,0.11637,0.031705,0.24303,0.23606,0.23801,0.027112,0.22204,0.10798,0.0050053,0.08803
0.0021198,0,0,0,0.012372,0,0.0016575,0.0033611,0,0,0.0036683,0.016063,0.002203,0,0.0026833,0,0,0.0026063,0,0,0,0.0038124,0,0,0,0,0.0014262,0.0066091,0.0029465,0,0.0021199,0.0046233,0,0.0010156,0.0036488,0,0.0032032,0,0.01011,0.0028467,0.0014671,0.0015646,0.018839,0.003425,0.017597,0,0,0.0016327,0.0015435,0.0071226,0,0
0.020169,0.0088987,0,0.0082531,0.018722,0.0027242,0,0,0.0072588,0,0.0094693,0,0.0061067,0.0050305,0.24836,0.0010163,0.016034,0.011566,0.009661,0.012173,0.01572,0.002508,0.004863,0.043668,0,0.0019672,0.0030517,0.088954,0.022145,0,0,0.013733,0.090071,0.0029606,0.23895,0.0026386,0.010494,0,0.005461,0.050612,0.0046139,0,0.051159,0.0085062,0,0.02093,0,0.0027334,0.021831,0.0071882,0,0.014656
0.26002,0.24002,0.26082,0.26214,0.29618,0.29774,0.0010905,0.2676,0.25225,0.26974,0.248,0.30211,0.25306,0.26225,0.0058032,0.24677,0.25898,0.0064005,0.25346,0.26946,0.24614,0.25331,0,0.23885,0.26965,0.29314,0.25734,0.20476,0.12223,0.257,0.28228,0.024001,0.1931,0.25577,0.031698,0.24815,0.2795,0.27746,0.094699,0.2583,0.25064,0.27781,0.25903,0.27333,0.30614,0.30283,0.24057,0.19811,0.32335,0.30361,0.22861,0.27867
0.27762,0.25102,0.25463,0.011425,0.055959,0.04433,0.24046,0,0.011124,0,0.25761,0.02775,0.017404,0.25626,0.25919,0.0033972,0.018087,0.24486,0.024849,0,0.27758,0.251,0.24709,0.12527,0.0060379,0.098122,0.25881,0.10738,0.25326,0,0.039017,0.020205,0.1,0.231,0.23438,0.24689,0.14286,0.24986,0,0.13803,0.0050191,0.25391,0.22375,0.02134,0.068271,0.059539,0,0.023369,0.073499,0.06771,0,0.23643
0.029977,0.014402,0.0018313,0.0011572,0.053665,0.013353,0.0029869,0.012039,0,0.010372,0,0.27918,0.014261,0.0076812,0,0.011024,0.25099,0.0043984,0.029767,0.11992,0,0.0016848,0.0024695,0,0.0077667,0.023014,0.01035,0.013363,0.065549,0,0.033084,0,0.10276,0.014613,0.0058019,0.0099627,0,0.033899,0.0032734,0.053579,0.0086509,0.012026,0.088926,0.0075403,0.069478,0.058408,0.27876,0.015353,0.080871,0.06912,0.009325,0.030272
0.044692,0.016556,0.0035699,0.25801,0.22302,0.26208,0.0056525,0.26522,0.26281,0.26127,0.0068035,0.048824,0.26075,0.0041673,0,0.24166,0.02068,0.010565,0.023629,0.18433,0,0.008113,0.0043131,0.18771,0.012505,0.2047,0,0.19728,0,0.25024,0.23302,0.2699,0.0060293,0.0080452,0.042902,0,0.18844,0.0046424,0.29689,0.1433,0.2451,0.012644,0.037498,0.23603,0.18237,0.23242,0,0.25188,0.093618,0.19252,0.26639,0.067858
0.0032405,0,0,0.0015688,0.036345,0,0.002119,0,0.0067877,0.0026736,0,0.017491,0,0.0033028,0,0,0.0015407,0.0029105,0.0051367,0.027223,0.0089522,0.0057214,0,0.010695,0.012737,0,0.0019298,0.013454,0,0.007586,0,0.0033571,0.029832,0.0062867,0.0066458,0,0.0043228,0,0,0.011083,0.0029954,0.0017081,0.02323,0.0083924,0.028095,0,0,0.0021781,0.11666,0.025672,0.0065021,0.0026813
