0,0,0.0038969,0,0.0045924,0,0,0,0.00062453,0,0.017243,0.011993,0.0010902,0,0.0057829,0.0014108,0,0.00068189,0.0013034,0.0091261,0.0087869,0,0,0.0023097,0.014628,0,0
0,0.0082505,0.0047826,0.0014065,0,0.002888,0.010472,0,0,0,0.018209,0,0.0059235,0,0,0,0,0.0069066,0.0025361,0,0,0,0,0.011223,0.0059489,0,0
0.015965,0,0.027126,0.00087212,0,0,0.014587,0,0.0025693,0,0,0.015537,0.041285,0.00013507,0,0.0049177,0,0,0.016149,0.0022619,0.0031569,0.014881,0,0,0.014846,0,0
0.0051859,0.010445,0,0,0.00057846,0,0,0,0.0020672,0,0.00025833,0,0,0.023072,0,0,0,0,0.0056824,0,0.019248,0,0,0,0.010142,0,0
0.021209,0.0036004,0.0042828,0,0.0086519,0,0.0066961,0,0,0.0022895,0.049171,0.0022253,0.025495,0.03681,0.0060129,0,0.027991,0.0024076,0.0078311,0.0039684,0.021659,0,0,0.00018322,0.0055939,0.010504,0
0,0.0048038,0.0032895,0,0.0043153,0,0.0010393,0.0014632,0,0.0082102,0.033375,0.014618,0.0059808,0,0.0024827,0.0032124,0.002625,0,0.0052161,0.0032308,0.04617,0.0076455,0,0,0.017898,0.0022672,0
0.034614,0.012126,0,0.0095006,0,0.032671,0.0046845,0.0092636,0.055824,0.0081849,0.040895,0.0020464,0,0.018494,0.0016529,0,0,0.058234,0,0,0.83245,0,0.070394,0,0,0,0.030479
0,0.0029324,0.0015961,0.00055433,0.008163,0,0.069136,0.0024827,0.0068763,0.0092005,0,0.00065348,0,0.013707,0,0.014542,0,0.0018603,0,0.0041768,0.019761,0,0.037214,0,0.0063869,0,0.025201
0.00045606,0,0.0071721,0,0.024941,0.0055926,0.057323,0,0,0,0.007174,0,0.048326,0.020743,0,0,0.011468,0.0037722,0.063334,0.10888,0.062997,0.033345,0.10219,0,0.013149,0,0
0.041777,0,0,0.0020217,0.0038123,0.0022834,0.00012404,0.0015477,0.0035828,0.0051459,0.030479,0,0.0022956,0,0.0052994,0,0.0014287,0,0.0026363,0.0076908,0,0.0061397,0.0032029,0,0.0052376,0,0.00018671
0.015654,0,0.0079271,0.0047428,0.0052319,0,0.0030253,0.0065277,0.0092069,0,0.0033348,0.0062952,0.0069185,0.043996,0.0033319,0,0,0,0.010376,0,0.0075211,0,0,0.028661,0.028995,0.00761,0
0.031833,0.0053785,0,0,0.012621,0.0037002,0.013214,0.0024517,0,0,0.01021,0.0027102,0.016805,0,0.0048576,0.0031849,0.0046819,0,0.010411,0.017312,0,0.0060083,0,0,0.003568,0.0090764,0
0,0.0017989,0.0028088,0,0.00073494,0,0.058585,0.0070568,0.0033451,0,0,0,0.00067142,0.042088,0,0,0.0034082,0.0093719,0,0.0022448,0.016265,0,0.015481,0,0.014295,0,0.025577
0.039515,0,0,0,0.0082424,0,0.016123,0.0095115,0,0,0.0025343,0,0.015493,0.053679,0,0,0.0080689,0.022672,0.029044,0.03742,0.028086,0,0.018705,0.0046404,0,0,0
0.011682,0,0.0032411,0,0.0024999,0,0.0079013,0.0023326,0,0,0.0032796,0.0060572,0.0016832,0,0,0,0.018848,0,0.013794,0.0013814,0.045047,0,0,0,0.0080731,0,0
0.015412,0,0.0029758,0.0018963,0.00034102,0,0.011373,0,0,0,0,0,0,0,0.006064,0,0,0,0,0,0,0,0,0.0044194,0.015283,0,0
0.021162,0.010126,0.00020189,0,0,0.0030545,0.040321,0.0038067,0,0.0024386,0.019537,0,0.0090561,0,0,0.020423,0.0052189,0,0.014741,0.0072108,0.021946,0.004181,0,0,0,0.036326,0
0.034977,0.0031359,0.014778,0,0,0.0064343,0.010426,0.0051924,0,0.0074243,0.13348,0.005284,0.011207,0.005628,0.011788,0.006427,0.011359,0.0014639,0.0086682,0.0088032,0.0064742,0.0041523,0,0,0,0.010216,0
0.00069663,0.011219,0,0.0011507,0.0021942,0.0016418,0.060899,0.0050278,0.015312,0.0025907,0.01521,0,0.0011956,0.018437,0,0.020945,0,2.6363e-05,0,0.0024705,0,0,0.037433,0,0.0089785,0,0.024215
0.0050651,0.010989,0.010145,0.0020979,0,0,0,0.0055616,0,0,0,0.0073677,0.011617,0.004709,0.0013912,0,0,0,0,0.0013083,0.02779,0,0,0,0.0026541,0.0033673,0
0.0046163,0.0070981,0,0,0.0096684,0.0028343,0.065617,0.0068482,0.0046176,0.0024596,0.01398,0.0096554,0,0.018387,0,0.020642,0.0075955,0,0,0.0097759,0.021454,0,0.052148,0,0.012666,0,0.037513
0.0040212,0.011255,0.0063188,0,0.0031352,0.0041263,0.0022233,0,0.0086969,0,0.0096593,0.020284,0.0070507,0,0.015564,0.011274,0.016568,0.013907,0,0.0036708,0.0011394,0.0075819,0,0.017297,0.013555,0,0
0.0099415,0,0,0,0.0024457,0,0.010879,0.00081887,0.006787,0.0033336,0,0,0,0.030664,0,0.0040453,0.0091214,0,0.0040148,0,0.030277,0,0,0,0.00096712,0.013292,0
0.0011638,0,0,0.00017665,0,0.0012055,0,0,0.019156,0,0,0,0,0.0059527,0,0,0,0,0.0049824,0,0.016754,0,0,0,0,0,0
0.032643,0,0.0033381,5.0286e-05,0,0,0.1049,0,0,0,0.012393,0,0.010387,0.012741,0,0.027791,0.013079,0,0.056359,0.015946,5.6123e-05,0,0.039656,0,0.016728,0,0
0.02303,0.007808,0,0,0,0,0.016846,0.0048304,0.0038786,0,0,0.057752,0.0036197,0,0,0.010147,0,0,0,0,0.014803,0.0023029,0,0,0.0033983,0.018567,0
0,0.011552,0.0029673,0.00079251,0.0048406,0,0,0,0.014347,0,0.023193,0,0,0.034613,0,0.010131,0,0.013547,0,0,0,0,0,0,0.016893,0.0058821,0.0081655
0.021089,0,0,0,0.00073312,0.0012093,0.0078446,0.005432,0,0.00040231,0.02502,0.0052604,0.032577,0,0.0051265,0.010863,0.0020844,0.014878,0.014831,0.014139,0.0084607,0,0,0.0062245,0,0.002274,0
0,0,0.0057919,0,0.0089471,0,0.029609,0.0039132,0,0,0.028912,0.0073672,0.010615,0,0,0.0050894,0.033793,0.0091517,0.00048553,0.018165,0.019181,0,0.0092431,0,0,0,0.00068968
0.0091257,0,0,0,0.0034287,0.0058758,0.0068987,0.0016775,0,0,0.028221,0.0021147,0.026669,0.012726,0,0.01012,0.006064,0.004066,0.016201,0.023815,0.0061447,0,0,0,0,0,0
0.002712,0,0,0,0.00059225,0.0018091,0.054276,0.0045495,0.0066267,0,0.020811,0.0076256,0,0,0,0.010698,0,0.00055943,0,0.0021031,0,0,0.021254,0,0.0020856,0,0.035219
0.022816,0.0069394,0,0,0,0.0022758,0,0.0056414,0.0028171,0,0.021529,0,7.8924e-05,0.011424,0.0055545,0,0.019613,0,0.0094051,0,0.016507,0,0.00256,0.0034628,0.0026104,0.0016238,0
0.0089566,0,0,0.0012592,0.003469,0.0014131,0.0552,0.0055508,0.0018313,0.0037824,0,0,0,0.016257,0,0.0034614,0,0,0,0.012601,0.022382,0,0.012269,0,0.012911,0,0.029467
0.011107,0.021146,0,0.0016615,0.0038073,0.00078958,0.049046,0,0.0064169,0,0.0005523,0.018399,0.00023688,0.015536,0,0.0016436,0.032657,0,0,0,0,0,0.01552,0.0033256,0.026549,0,0.020607
0.014036,0,0.00060781,0,0.011247,0.0013701,0.050231,0.0036502,0.00070703,0.0012146,0.0040996,0.01422,0.0021666,0.023654,0,0.015289,0.0047329,0,0,0.004275,0.014251,0,0.044018,0,0.0135,0,0.023131
0,0.0089824,0.0068816,0,0.0087772,0,0.019419,0.003674,0,0,0.018789,0.014682,0.032582,0.021435,0,0.0081485,0.021028,0.0075267,0,0.013313,0.0067171,0,0.012531,0,0,0.0011023,0
0.0036585,0.0075061,0,0.00071721,0,0.0018418,0.014289,0.0017845,0.013146,0,0,0,0.0028465,0,0,0,0.0059398,0,0.0064249,0,0.0034638,0.010405,0,0,0,0,0
0.023181,0,0,0.0018504,0,7.2857e-05,0.0062374,0.00062836,0.011146,0,0,0,0,0.0092904,0.013077,0.016466,0.0063506,0.0056943,0,0.004746,0.024005,0,0,0.0095865,0.0070467,0.024943,0.010316
0.016145,0.0074953,0.008001,0.00059476,0.00068482,0.0017611,0.0098686,0.0019237,0,0.014717,0,0.0015234,0.00068327,0.022963,0,0,0,0.0073034,0.0073499,0.00039793,0.033728,0,0,0,0.042945,0,0
0.006347,0,0,0.0017365,0.0012861,0,0.061073,0,0,0,0.0062874,0.0022234,0,0.011121,0,0.02576,0,0,0,0,0,0,0.025385,0,0.045926,0,0
