0.02917,0
0.020072,0
0.0058599,0.00030594
0.012003,0
0.0062346,0.00047262
0.025866,0.0020651
0.013447,0.0010585
0.006514,0
0.0057251,0
0.0038481,0.090347
0.020099,0
0.011728,0.0021739
0.0076132,0
0.017596,0.0028315
0.058141,0
0.0054754,0
0.0030557,0.0022109
0.0025026,0
0.016154,0
0.014943,0
0.0068576,0.0003719
0.011777,0
0.0080038,0.0024158
0.012776,0
0.010654,0
0.011822,0
0.043722,0.090756
0.010229,0.00083118
0.053576,0
0.048725,0.0016041
0.0068757,0.00026935
0.016565,0.0025857
0.02142,0
0.0062158,0.00072025
0.0093906,0
0.0055926,0
0.013374,0.092673
0.04154,0.0021861
0.027433,0
0.011323,0.0016384
0.032242,0
0.028355,0
0.0076598,0
0.0094097,0.001912
0.044121,0
0.010739,0.00245
0.014105,0
0.010125,0.00072167
0.013909,0.0010244
0.014359,0.0016065
0.048571,0.0043565
0.033209,0
0.04787,0
0.026219,0.0022671
0.015209,0.0034434
0.030299,0.003416
0.020026,0.0026062
0.0067613,0.00017536
0.019248,0
0.017955,0.0017771
0.022985,0.0012257
0.010784,0
0.0098673,0
0.015636,0.00049863
0.049209,0.0022106
0.0084975,0
0.016229,0
0.04311,0
0.010647,0.0018907
0.0094123,0.00062099
0.011689,0
0.011944,0
0.0055639,0
0.0060631,0.00084743
0.0085843,0
0.0059598,0.00037441
0.032839,0
0.0080992,0.0012555
0.016906,0.089444
0.0052886,0.00026403
0.014058,0.00052478
0.034201,0
0.0115,0
0.090276,0
0.014134,0.00098353
0.0073883,0.0010982
0.080481,0.00067131
0.025901,0.089637
0.0078985,0
0.0062615,0
0.01024,0.0014971
0.0053033,0.0006527
0.073736,0.00083275
0.13207,0
0.0080437,0
0.021752,0
0.0099527,0.00030859
0.0082348,0
0.010339,0.00017211
0.010332,0.00014441
0.037422,0.0016388
0.017245,0
0.010411,0.089532
0.0138,0.00039043
0.0082357,0.00099236
0.04433,0.0015364
0.0059666,0
0.0072692,0
0.0063603,0
0.015196,0.0069552
0.0030793,0.00429
0.010843,0
0.018221,0.0021771
0.0077458,0.0012738
0.010523,0.0038677
0.048158,0
0.0088592,0.0008559
0.0057318,0.00083813
0.014193,0.0015611
0.020592,0
0.0083883,0.0025131
0.012,0
0.0176,0
0.0070046,0
0.0038869,0.0023315
0.0093206,0.00090551
0.023388,0.000455
0.024488,0
0.0096538,0.0036943
0.0073735,0.00017131
0.015163,0
0.0085614,0.0017229
0.0055682,0
0.042032,0
0.31432,0.0056147
0.0069469,0.00037472
0.0087828,0.089131
0.023668,0
0.018086,0.0043171
0.0088412,0
0.034282,0.0019677
0.012343,0.00071845
0.0042388,0
0.0098567,0
0.012244,0.0019722
0.0082916,0.089982
0.005093,0.0001407
0.01105,0.0015575
0.023013,0.00067581
0.0093981,0
0.0046487,0.003926
0.015792,0.0001066
0.015867,0.00095851
0.022289,0.0056351
0.02181,0.0011093
0.027112,0.0016084
0.006577,0.001194
0.024246,0
0.012055,0.0011184
0.016976,0
0.025922,0.08706
0.0095566,0.0035362
0.0068902,0.00037844
0.0063837,0.0013615
0.010871,0
0.018094,0.00053714
0.018135,0.0033635
0.0083954,0.0032132
0.025744,0
0.018845,0
0.01792,0
0.026841,0.0026301
0.027018,0
0.012739,0.00074423
0.015282,0.00043766
0.014933,0
0.014987,0.00096982
0.01602,0.0038737
0.033387,0.0010245
0.024246,0
0.013239,0.0010518
0.022,0
0.0062167,0.088889
0.014202,0
0.034938,0
0.0063166,0
0.0049377,0.00096117
0.017352,0.0019028
0.034602,0.00068665
0.056252,0.00032194
0.008516,0.00037389
0.0056423,0.090064
0.014517,0
0.012857,0
0.0127,0.088108
0.017044,0.0016494
0.0072656,0.0022571
0.01514,0.092063
0.010137,0
0.0093769,0.0040203
0.0085649,0.089209
0.030336,0
0.027337,0
0.032521,0
0.015063,0
0.014945,0
0.015308,0
0.011942,0.0046243
0.022185,0
0.01914,0
0.014773,0
0.0094662,0
0.0098086,0.0028577
0.011541,0
0.016317,0
0.0094994,0
0.010202,0.00040906
0.013878,0.0006989
0.011992,0
0.011217,0.0036445
0.038684,0.00054892
0.020817,0.0026052
0.068284,0.0019409
0.039503,0.0041727
0.024503,0.0013696
0.017528,0
0.026584,0
0.019448,0.0042389
0.016159,0.00059103
0.018304,0
0.024458,0
0.010207,0.002079
0.019261,0.00068081
0.01291,0.0021883
0.010333,0
0.014208,0.0010614
0.0054007,0
0.022088,0.0012746
0.015211,0.00050963
0.022223,0.0024478
0.03559,0
0.019031,0
0.012203,0.0014513
0.011196,0.00091679
0.030381,0.0011995
0.040356,0.0022451
0.013739,0.00086092
0.011913,0.00047023
0.018411,0
0.20666,0.0972
0.019957,0
0.016575,0.0026163
0.0062698,0.089516
0.010713,0.0060965
0.013972,0
0.034324,0
0.0061986,0
0.012468,0
0.0063916,0
0.017353,0.0013478
0.0088149,0
0.020503,0.0008895
0.013116,0.00060235
0.01329,0.003029
0.013492,0.00039514
0.063133,0.097745
0.12075,0.087541
0.0081507,0
0.0077858,0
0.010093,0.00090152
0.016136,0
0.28173,0.0048625
0.0057439,0.0020776
0.015617,0.0033898
0.017336,0.00089012
0.0030908,0.0037494
0.019478,0.0022073
0.023558,0.089236
0.028621,0.0046634
0.0091303,0
0.0073384,0.0010978
0.014061,0.00029903
0.013868,0
0.030931,0.0051349
0.011903,0.00017325
0.032486,0.0011852
0.021909,0.0906
0.044286,0
0.013799,0
0.015147,0
0.016983,0
0.015022,0.00030546
0.0096116,0.0016793
0.010064,0.0010045
0.011265,0
0.016564,0
0.015249,0
0.014107,0
0.028085,0.00032691
0.015581,0.002099
0.010987,0.00091338
0.018253,0
0.0086723,0
0.0068883,0
0.004892,0
0.01266,0
0.01039,0
0.010098,0
0.011183,0.0015232
0.033325,0
0.029814,0
0.020249,0.00017429
0.012305,0
0.021165,0
0.0077635,0
0.0071015,0.0025982
0.014145,0
0.014154,0
0.011625,0
0.020136,0
0.01715,0.0016629
0.022873,0.00022004
0.026813,0
0.0095393,0.00094338
0.0081223,0.00037155
0.021352,0.0012395
0.0040207,0
0.0059955,0.003016
0.012158,0.00050044
0.0047076,0
0.019998,0
0.0046693,0.0021523
0.004172,0.0013693
0.0034692,0.0011936
0.0056571,0
0.024111,0
0.03802,0
0.0046631,0
0.028347,0.00040096
0.011245,0.0011356
0.0066527,0.0011275
0.0088868,0
0.0044059,0
0.019792,0.0019928
0.02053,0.0018167
0.00692,0.00075593
0.036582,0.0042914
0.01661,0.0010209
0.0057015,0
0.01351,0
0.014121,0.0877
0.01023,0
0.0091823,0
0.026781,0.0020147
0.010419,0.0010019
0.014317,0.0026708
0.010383,0
0.027114,0.0010554
0.014047,0.0016255
0.035299,0
0.010202,0.00042716
0.011569,0
0.011804,0
0.036312,0
0.012173,0
0.033858,0.0010552
0.023156,0.0018573
0.0087289,0
0.029602,0.00021765
0.0078637,0.00076072
0.017163,0
0.0071826,0.0013115
0.018977,0
0.0077444,0.00091985
0.0086443,0
0.0043628,0
0.017238,0
0.0075547,0
0.010568,0.00010551
0.013475,0
0.0068473,0.00088962
0.0068969,0
0.011517,0.0021627
0.029053,0
0.021126,0
0.0058006,0.00078328
0.0051927,0.00079308
0.032945,0
0.044453,0.0012588
0.013636,0.0054085
0.013366,0
0.012113,0
0.0076506,0
0.0066324,0
0.0072205,0.0014954
0.014049,0
0.02025,0
0.009033,0
0.0072912,0
0.010918,0
0.0060378,0
0.008768,0
0.016694,0.0012054
0.0080984,0.0015955
0.0056667,0.00073112
0.0090386,0
0.0069604,0
0.0037098,0.0011104
0.0090739,0
0.0082263,0
0.033099,0
0.01155,0
0.030402,0
0.017701,0
0.0083062,0.084362
0.018688,0
0.017584,0.00092386
0.011376,0
0.017892,0
0.010118,0.00096755
0.014763,0
0.012624,0.0032283
0.011636,0.00051257
0.011152,0
0.009156,0
0.0082233,0
0.0079765,0
0.037007,0
0.028944,0.085336
0.0063513,0
0.0061966,0
0.0097409,0
0.035445,0
0.016307,0
0.011273,0
0.008334,0
0.0073141,0
0.017677,0
0.036132,0
0.029486,0
0.0069627,0.00034782
0.014502,0
0.0048557,0
0.0096793,0
0.0074548,0
0.012556,0
0.012498,0
0.031703,0.00088868
0.016746,0
0.016926,0.0011592
0.0272,0.0016819
0.004313,0.00058589
0.0094333,0.0029831
0.0057218,0.0030367
0.0078835,0.0016634
0.0041852,0.091737
0.030834,0.0039895
0.026337,0
0.014813,0.0011119
0.0043679,0
0.01154,0
0.0088764,0
0.0052644,0.0021745
0.032461,0
0.0061166,0
0.0081749,0.0011278
0.011161,0
0.012716,0
0.0071307,0
0.0072178,0.0016848
0.022951,0.001576
0.004847,0
0.0082136,0.00056968
0.0051468,0.0038514
0.0064121,0.0010369
0.008541,0.0021281
0.014251,0.00021441
0.0076437,0.0003675
0.053533,0
0.0088309,0
0.021101,0.0011944
0.021461,0.00044232
0.0091852,0.0007736
0.016078,0
0.028618,0.0037232
0.016446,0
0.0049343,0
0.0084371,0.088463
0.0095405,0.0018676
0.0080966,0
0.006982,0
0.012983,0
0.015579,0
0.008758,0
0.014745,0
0.015481,0
0.0064223,0
0.014666,0
0.010976,0
0.0079181,0.0011296
0.0079065,0.00093277
0,0.088704
0.017396,0.0026274
0.032177,0
0.0051037,0
0.0050865,0.0010519
0.015599,0.0011173
0.0060544,0.0014898
0.008216,0.00073336
0.0050344,0
0.013485,0
0.018337,0.0030086
0.0026188,0.089666
0.0068809,0.0013943
0.0033882,0.0024342
0.016045,0.0018153
0.022046,0.0027892
0.0096134,0.0019513
0.0063696,0.0010515
0.021163,0.0033048
0.0041425,0.0018707
0.041723,0.0048619
0.012904,0.0016163
0.010181,0
0.0086672,0
0.01762,0.0015325
0.023039,0
0.003806,0.010766
