0,0.0023417,0.0013048,0.0013029,0,0,0,0,0,0,0.0022121,0,0,0,0.0024753,0,0.0014647,0,0.0014729,0,0,0,0,0
0.35329,0.41738,0.38746,0.41656,0.40867,0.35484,0.42493,0.3703,0.355,0.40865,0.42431,0.39527,0.33642,0.36365,0.43163,0.37916,0.40594,0.43004,0.41298,0.34923,0.35579,0.42259,0.34866,0.42555
0.35525,0.045618,0.026484,0.04607,0.018347,0,0.015936,0.0014392,0.0069023,0.016056,0.082701,0.0068861,0.32139,0.35763,0.085261,0.0056124,0.046027,0.15158,0.032463,0.35676,0,0.01569,0,0.036425
0.0025068,0.28436,0.34712,0.10837,0.066329,0.35491,0.38523,0.36165,0.34959,0.36998,0.32224,0.038122,0.3376,0,0.33636,0.37272,0.3485,0.31943,0.37258,0,0.35733,0.39048,0.35725,0.36955
0,0.0076191,0.0027974,0.0032268,0.0043067,0,0.0012843,0,0.0015667,0.0013585,0.0055613,0,0,0.0011663,0.0065481,0,0.0058182,0.0031068,0.0028026,0,0,0.0011904,0,0.0046113
0,0.001432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.002887,0.018371,0.0051728,0.00912,0.38899,0.35283,0.17807,0.34686,0.002598,0.015693,0.023134,0.012089,0,0,0.053489,0.26375,0.023379,0.031247,0.018458,0,0,0.28498,0,0.081133
0.35255,0.41411,0.38727,0.41529,0.037447,0.0056142,0.25708,0.029136,0.35804,0.39613,0.41249,0.3847,0.34568,0.36803,0.39847,0.11801,0.38729,0.40437,0.4,0.3539,0.35855,0.1566,0.35128,0.35135
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.35331,0.034528,0.020632,0.032469,0.39648,0.3562,0.41025,0.36848,0,0.1631,0.092105,0.37941,0.034132,0.0018424,0.1235,0.37901,0.053878,0.17544,0.08275,0,0.35007,0.42487,0,0.14366
0.0030943,0.40143,0.37232,0.39371,0.027101,0.0015771,0.024253,0.0064412,0.36155,0.24945,0.34637,0.017903,0.31031,0.3668,0.33172,0.0022944,0.35734,0.26041,0.33649,0.357,0.0089789,0.014953,0.35536,0.28986
0.0010761,0.0017472,0.0020596,0.0030357,0,0.0019759,0.077346,0.0026759,0,0,0.0020457,0.0012872,0,0,0.0032824,0.25507,0.0061953,0.0041592,0.0011321,0,0,0.11478,0,0.0028181
0.35349,0.40692,0.37321,0.39238,0.40178,0.34699,0.11261,0.35847,0.35914,0.39269,0.40657,0.38352,0.0064456,0.36962,0.33836,0.01041,0.35824,0.21274,0.37969,0.35364,0.35409,0.089373,0,0.34488
0,0.020999,0.016341,0.027864,0.015033,0.0073068,0.24456,0.011107,0,0.018499,0.024149,0.011722,0.34238,0,0.10651,0.11779,0.045186,0.21932,0.036752,0,0.004867,0.23649,0.35457,0.084487
0.3512,0.39404,0.37777,0.39973,0.39842,0.35237,0.41873,0.36943,0.35596,0.40269,0.40498,0.39264,0.34328,0.36335,0.4154,0.37896,0.39377,0.4253,0.40695,0.34649,0.011636,0.41535,0.35289,0.42016
0.0025995,0.023261,0.009954,0.014681,0.0065325,0.0017628,0.0043067,0,0.0017844,0.0036282,0.020984,0.0020475,0,0.0021009,0.014507,0,0.011315,0.0058108,0.0048704,0,0.35086,0.0068831,0,0.0044218
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.0031675,0,0.0027698,0,0,0.0012118,0,0,0.0015341,0.0022433,0,0,0,0.0035036,0,0.0016699,0,0,0,0,0.0011841,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
