0.054569,0.11415,0.065978,0.082998,0.12374,0.2195,0.15338
0.13859,0.36048,0.23148,0.28664,0.12768,0.20473,0.37085
0.25716,0.015772,0.12962,0.081476,0.21837,0.075194,0
0.0051505,0.0028304,0.0044863,0.0013407,0.0011543,0.002581,0
0.031419,0.038442,0.035366,0.006442,0.024719,0.034082,0.018167
0.29201,0.2785,0.24606,0.2609,0.2102,0.0036415,0.19984
0.13537,0.2878,0.19024,0.12196,0.24694,0.39148,0
0.065779,0.054616,0.026806,0,0.02744,0,0.015705
0.1706,0.035459,0.15598,0.25511,0.077568,0,0.27529
0.017159,0.003234,0,0.0053915,0.0065437,0,0
0.246,0.22212,0.2136,0.12442,0.22495,0,0.26618
0.0093856,0.013229,0.0063426,0.005642,0.0099426,0,0
0.090629,0.1123,0.10572,0.22873,0.095706,0.38622,0.011423
0.0063574,0.010383,0,0.0026342,0.0012111,0,0
0.0088659,0,0.016439,0.0032863,0,0.00718,0
0.0099059,0.012055,0.0063628,0.0016415,0.0055221,0.0035734,0
0.26704,0.25915,0.30229,0.30397,0.28551,0.25057,0.22908
0.010621,0.0044975,0,0.010211,0,0.0044641,0.0051245
0.085698,0.089496,0.016429,0.019965,0.024507,0,0.0079405
0.0086381,0.0028395,0.0065285,0,0.0012746,0.015898,0
0.2522,0.22968,0.20171,0.17922,0.25724,0.28828,0.22703
0.014475,0.014887,0.0094338,0.0046675,0.0051498,0.0021441,0.0061173
0.3401,0.32917,0.2967,0.3052,0.28104,0.22899,0.22584
0.003178,0.0054556,0.011841,0.0045728,0.010116,0.02073,0
0.24414,0.29365,0.26662,0.29676,0.35526,0.066697,0.03717
0.080572,0.013267,0.043998,0.013349,0,0.18625,0.2191
0.053674,0.04446,0.01932,0.015839,0,0.024402,0
0.099829,0.12792,0.13359,0.043454,0.15506,0,0.33185
0.23662,0.20627,0.14276,0.22731,0.2015,0.27706,0
0.047027,0.030354,0.089521,0.093929,0,0.026319,0.013418
0.016592,0.010775,0.0072025,0.0067087,0,0.015547,0.0072207
0.19799,0.25257,0.18022,0.22556,0.36114,0.046183,0.039885
0.046856,0.007812,0.048835,0,0.0040109,0.016838,0.19144
0.078789,0.040152,0.10183,0.1118,0,0.17964,0.025577
0.052239,0.049134,0.0199,0.019479,0,0.027267,0
0.009831,0.0036967,0.0026419,0.0052328,0,0.0085876,0.012503
0.016725,0.016671,0.012868,0.0054908,0.0067761,0.010383,0
0.074559,0.090503,0.011929,0.092018,0.041016,0,0
0.077779,0.079933,0.02222,0.056907,0.10754,0.21349,0.041334
0.17463,0.12108,0.29051,0.11744,0.12227,0.072825,0.011754
0.069832,0.068353,0.014705,0.10448,0.029601,0.031307,0.021069
0.020269,0.035103,0.0314,0.023408,0.074127,0.013861,0.203
0.027779,0.016826,0,0.01487,0.016954,0,0.005086
0.047136,0.06088,0.0083888,0.019097,0.030479,0,0
0.038545,0.095474,0.027459,0.1175,0.032286,0.12551,0.017634
0.12495,0.091802,0.2575,0.047021,0.13095,0.053654,0.062337
0.067914,0.073415,0.071658,0.13962,0.13633,0.17725,0.1944
0.024747,0,0.0047868,0.013895,0.0060497,0.027038,0.020254
0.049148,0.056623,0.013545,0.0255,0,0.0061264,0
0.0074813,0.014533,0.0053988,0.0084802,0.012538,0,0.0032223
0.033606,0,0,0.017069,0.017877,0,0
0.009063,0,0.001586,0.0029734,0.0040412,0,0
0.024721,0.012082,0,0.011549,0.018771,0,0.0039596
0.036845,0.0754,0.0070157,0.046426,0.0054884,0,0
0.065465,0.074039,0.032555,0.16083,0.14209,0.15176,0.026472
0.15611,0.1005,0.30876,0.093033,0.11959,0.097344,0.043182
0.037254,0.043433,0.013818,0.0062303,0.0048784,0.025686,0.0045589
0.033113,0.054778,0.011588,0.035126,0.037366,0.0098083,0.19867
0.041893,0.023401,0,0.031444,0.020737,0.067917,0
0.016282,0.014365,0,0.0098061,0.027275,0,0.016207
0.011058,0,0.0039011,0.0022354,0,0,0
0.012141,0.032289,0.016041,0.01454,0.024635,0.10919,0.010857
0.0099458,0.015686,0.0064504,0.0046566,0.018049,0.012142,0.026868
0.0066364,0.013099,0.022661,0.017903,0.014744,0.030806,0.0038355
0.013687,0.039317,0.015058,0.015498,0.018292,0.032381,0.0066558
0.27741,0.15462,0.21803,0.27805,0.16636,0,0.22783
0.044186,0.074893,0.02317,0,0.0079143,0.072549,0
0.011598,0.026047,0.020885,0.007673,0.057015,0.036075,0.0013518
0.0095328,0.014412,0.027073,0.011929,0.032057,0.062312,0
0.019971,0.0043076,0.0034853,0.014794,0.015942,0,0.0045176
