0.23937,0.0059072,0.0041519,0,0.0021764,0,0.24802,0.0014686,0.0068965,0,0.0026274,0.0057682,0.0075944,0.0023371,0.0081896,0.10213,0.24178,0.23721,0.24276,0.0055124,0.0047803,0.005223,0.0076851,0.0016441,0.006508,0.23411,0.0080619,0.0047092,0.0096344,0.0055914,0.028155,0.0061447,0.0032942,0.0050512,0.0031886,0.23513,0.002725,0.0092573,0.0031081,0.016403,0.0013334,0.0040747,0.0064497,0.011405,0.011733,0.24111,0,0.23867,0.0082902,0.012866,0,0.0027079,0,0,0.005127,0.0048396,0.0027585,0.0072034,0.0063218,0.1901,0.018844,0.013686,0.0020238,0.23835,0.007624,0.0021147,0.0098096,0.005876,0.0029524,0.22811,0.0026176,0.23154,0.0056542,0.012673,0.21311,0.24302,0.0070214,0.015208,0.0065415,0,0.21779,0.0056158,0.012389,0.012648,0.008223,0.0081354,0.0056965,0.23951,0.024602
0.00517,0.009071,0.0087881,0.26216,0.014171,0.25743,0.0036894,0.013716,0.26179,0.25507,0.011942,0.25865,0.0053356,0.25151,0.014652,0.31303,0.25829,0.24659,0.25681,0.0063596,0.01287,0.0074657,0.25363,0.25604,0.0057292,0.24614,0.0075784,0.012025,0.25752,0.0094289,0.17871,0.25135,0.25773,0.2546,0.25617,0.0086792,0.0174,0.25546,0.015917,0.025939,0.25844,0.27069,0.0031833,0.25547,0.25883,0.25216,0.017731,0.014055,0.016546,0.040297,0.015269,0.26416,0.014848,0.25027,0.010014,0.0070466,0.015802,0.2442,0.0060884,0.075695,0.051911,0.26491,0.2613,0.26605,0.26574,0.014635,0.27072,0.018554,0.021258,0.26166,0.027835,0.014056,0.019377,0.014905,0.2736,0.015697,0.015733,0.25185,0.030317,0.01978,0.25308,0.021132,0.019809,0.24728,0.01462,0.2496,0.012582,0.022632,0.041571
0.25327,0.24924,0.25066,0.0059851,0.25529,0.0070687,0.25826,0.24964,0.0051331,0.0099753,0.25838,0.008745,0.25269,0.0062939,0.2549,0.042925,0.0022088,0.0078719,0.0040396,0.25885,0.26119,0.25642,0.010908,0.0082571,0.26018,0.009076,0.26693,0.25204,0.0085266,0.25766,0.15678,0.018114,0.0055631,0.011737,0.015989,0.24951,0.25522,0.04225,0.25685,0.25554,0.010436,0.0073428,0.26986,0.014536,0.01519,0.01241,0.24982,0.24201,0.25941,0.24512,0.26253,0.010927,0.26156,0.027949,0.25993,0.26198,0.2527,0.022462,0.2654,0.25783,0.25957,0.014358,0.017383,0.0037226,0.015477,0.26023,0.011541,0.25728,0.24946,0.014994,0.24816,0.25015,0.25026,0.25777,0.017496,0.25603,0.26304,0.025265,0.25041,0.25451,0.02102,0.26669,0.26246,0.037007,0.26246,0.028604,0.26566,0.25365,0.26308
0.002373,0,0,0,0,0,0,0.0013404,0,0,0,0,0,0.0032107,0,0.018977,0,0,0,0,0,0,0.001158,0.0015246,0.0010365,0.0017535,0,0,0,0,0.0029365,0,0,0,0.0011369,0.001326,0,0,0,0.0019004,0.001566,0.0018313,0,0,0.0039935,0.0026369,0,0,0,0.0063591,0,0,0.0011671,0.0022854,0,0,0,0,0,0.0080291,0.004022,0.0023281,0.0013098,0.0019763,0.0016943,0,0,0,0,0,0,0.0010684,0.22443,0,0.0020427,0.0040291,0.0028095,0,0.0061321,0.0012044,0.0021219,0.0016629,0,0,0,0,0,0.0023619,0.0013478
0,0.0058336,0,0.010502,0.0039169,0.0013171,0.0019283,0.0045475,0.0013309,0.0045265,0.0021584,0.008379,0,0.24508,0,0.028297,0.0088617,0,0.0019279,0.004599,0.0014668,0.0023631,0,0.0088401,0,0.0083359,0,0,0.0014228,0,0.0023652,0,0.0020546,0,0.0026326,0,0.0018398,0.0083569,0,0,0,0.0027257,0,0.0026135,0.0063684,0.0029174,0.24564,0,0.0017204,0.020403,0.0054793,0.0053043,0.24886,0.005186,0.0027447,0,0.0039942,0.0018916,0.0024245,0.0024277,0.01566,0.0099866,0.019642,0.0082403,0.24451,0.0018635,0,0.2488,0.0042044,0.0028994,0,0.22445,0.0042826,0,0.0098396,0,0.0016712,0,0.22376,0,0.0075346,0.0033428,0.0029255,0.0097136,0,0.0080837,0.24825,0.002652,0
0.014662,0.2515,0.25629,0.25938,0.26095,0.26126,0.016315,0.25349,0.26546,0.24837,0.26372,0.026069,0.25703,0.0083374,0.26867,0.28313,0.010777,0.25185,0.25593,0.25272,0.26478,0.25698,0.25911,0.25063,0.26719,0.24496,0.26539,0.26021,0.26011,0.26697,0.31209,0.25481,0.25679,0.26403,0.26499,0.2513,0.25959,0.27935,0.26887,0.27471,0.26318,0.014567,0.016907,0.26573,0.25765,0.26144,0.020338,0.25378,0.26707,0.25268,0.26724,0.26507,0.0146,0.26322,0.017881,0.025648,0.26197,0.26127,0.0099654,0.28284,0.27194,0.26192,0.24914,0.026603,0.02469,0.26881,0.28086,0.023174,0.26663,0.26796,0.26838,0.034508,0.035175,0.2657,0.26695,0.26102,0.27164,0.27243,0.035238,0.2627,0.26315,0.27735,0.27252,0.26446,0.2757,0.26706,0.025742,0.25541,0.28848
0.24617,0.0030937,0.25415,0.013297,0.002477,0.0041419,0.25373,0.25446,0.0078622,0.2518,0.0093852,0.01046,0.0060395,0.25157,0.0061398,0.19629,0.2549,0.0083575,0.25253,0.0097634,0.011141,0.24471,0.013286,0.24932,0,0.24279,0.017105,0.010434,0.0058663,0.011582,0.021707,0.015936,0.25618,0.021236,0.014441,0.237,0.25827,0.057684,0.019996,0.26036,0.25229,0.0092017,0.011161,0.25007,0.25208,0.012384,0.25861,0.0088169,0.0086119,0.25541,0.0098794,0.018531,0.27031,0.25078,0.014496,0.0091842,0.25455,0.017376,0.0049744,0.028454,0.057344,0.24415,0.033111,0.25837,0.26278,0.015573,0.26392,0.016165,0.018634,0.01439,0.25534,0.013172,0.011869,0.0099321,0.25646,0.013961,0.25918,0.010659,0.018932,0.26004,0.024532,0.27178,0.25237,0.24088,0.00799,0.24881,0.012899,0.25054,0.056016
0.0051576,0.0053848,0,0.0029639,0.0092107,0.0040946,0.008202,0.0035454,0.0019966,0.0093351,0.0040403,0.0066898,0.0016432,0.0021475,0.25188,0.069174,0.0045222,0.0077101,0.005164,0.005336,0.26172,0.013391,0.010768,0.0084907,0.0097457,0.0035147,0.018164,0.0076685,0.25865,0.0059264,0.15444,0.0076245,0.003257,0.0032645,0.002267,0.012643,0.0047636,0.01412,0,0.0098516,0.012245,0.0045968,0.0084064,0.0030828,0.01013,0.0060666,0,0.0037472,0.0065388,0.017447,0.011136,0.0058671,0.0061747,0.0055201,0.0013644,0.004967,0.0075537,0.0031843,0.26515,0.29612,0.032404,0.014225,0.015906,0.0068493,0.016641,0.012293,0.014641,0.010759,0.013407,0.023395,0.0015869,0.0082969,0,0.014512,0.02363,0.24805,0.0062061,0.24417,0.0058786,0,0.24619,0.0052407,0.013991,0.031863,0.016701,0.017107,0.0084977,0.014031,0.21254
0.0064589,0.24588,0.0039599,0.24962,0.25108,0.25384,0,0.003408,0.25459,0.0018954,0.25807,0.24773,0.24898,0,0.0080129,0.090636,0,0.23909,0.001392,0.24882,0.0027594,0.0054506,0.24023,0.0033364,0.25828,0.0070649,0.011871,0.24362,0.0043305,0.0068979,0.1088,0.24664,0,0.24025,0.25614,0.0068987,0.0093238,0.22744,0.25554,0.0081295,0.0059749,0.26142,0.25482,0.014826,0.0041374,0.24252,0.0064719,0.24224,0.26017,0.0085803,0.015323,0.24674,0,0.014386,0.25473,0.25681,0.0073733,0.24164,0.0021111,0.010794,0.21698,0.015021,0.22794,0.0020545,0,0.0077019,0.0080022,0.013974,0.007687,0.23595,0.014521,0.23667,0.24339,0.24754,0.012172,0.011267,0.010349,0.015716,0.25326,0.0093837,0.0033568,0.0047266,0.013923,0.009008,0.25146,0.010205,0.25679,0.0080724,0.027668
0.0017879,0.0039586,0.0016151,0.0026818,0.0032133,0.0039551,0,0.0010741,0.0044262,0.0015959,0,0.0010963,0,0.0039361,0.0050079,0.010448,0.0014606,0,0.0014784,0.0021854,0,0.0025799,0,0.0033083,0,0.0011085,0.0015279,0.0014848,0,0.0038583,0.055368,0,0.0023494,0.0026503,0,0.0025954,0.0014318,0,0.0038685,0.0027176,0,0.0016686,0,0,0.0069538,0.0027416,0,0.0023047,0.0038161,0.0034387,0.24171,0.0065379,0.0020595,0.0051602,0,0,0,0.0039714,0,0.0044045,0.0083694,0.0040774,0.0036682,0.0014713,0.0026633,0.0050514,0,0.0036131,0.23056,0.0051774,0.0044686,0.0041277,0.016607,0.0030916,0,0,0.003971,0.0085222,0.0052011,0.0039184,0.0016327,0.0037693,0.0036431,0,0.0029841,0.0035674,0,0.0039009,0.013454
