0,0,0,0.072465,0.00095631,0,0.0021817,0.077994,0.074179,0.0010454,0.073007,0.0040085,0.0021687,0.0036786,0.0011129,0,0,0.0021572,0.0031115,0.0027933,0.0058917,0,0,0.00045644,0,0,0.0039153,0.080458,0.001391,0.00036965,0,0,0,0.00049849,0,0,0.089187,0.0075867,0.093385,0.00016956,0.003431,0.0018332,0,0,0.094071,0.098085,0.0003315,0,0,0,0,0,0.00067569,0,0.00031738,0,0,0.0023834,0,0,0,0,0.0029689,0,0.0035779,0,0,0,0,0.098237,0.001542,0.0025529,0,0.0027263,0.0063591,0.0014706,0,0,0,0,0.10301,0.0027754,0,0,0,0.010053,0.0011911,0,0
0,0,0.0012596,0.0083671,0.072685,0,0,0.078202,0.00095377,0.0082319,0.0804,0.0060035,0.00088064,0.079433,0,0,0,0.0028723,0.0024669,0.0027032,0.0042379,0,0,0.000732,0.0010052,0,0.080654,0.0033183,0,0,0,0,0,0.093653,0.0008807,0,0.088487,0.020483,0.0015615,0,0.091745,0.00017792,0,0,0.0032011,0,0.0035214,0,0,0,0.0019518,0.0032317,0,0,0.0010781,0,0,0.00373,0,0,0,0.00576,0.017476,0,0.0063964,0.00011528,0,0.0022463,0,0.0012658,0.0077497,0.0012122,0,0.00053181,0.0066477,0.0035998,0.0058528,0,0,0,0.12296,0,0,0,0,0,0.0030732,0,0
0,0,0.070793,0.0052654,0.070741,0,0.0064016,0.084554,0,0.080692,0.00060584,0.0028182,0.0021874,0.084724,0,0,0,0,0.0037809,0.08193,0.0016104,0.004008,0,0,0,0.0021132,0.0010569,0.004476,0,0.00064056,0,0,0,0.007404,0,0,0.0049839,0.0080125,0.08876,0,0.10005,0.0015751,0,0,0.0070841,0.0082921,0.0043602,0,0.010263,0,0,0,0,0,0.00051165,0.0020082,0.0011854,0,0,0,0,0.0032611,0.0021237,0,0.10694,0,0,0,0,0.0017054,0.0037947,0.00081758,0,0,0.013231,0,0.0035526,0,0,0.00163,0.12191,0.006289,0,0,0,0,0,0,0.009471
0,0.0036814,0.0027648,0,0,0,0.0015855,0,0,0.0021917,0.00019551,0.0015199,0.078761,0.004928,0,0,0,0.0025889,0,0,0,0.081816,0,0,0,0,0.0091878,0.0042781,0,0,0,0,0,0.0076239,0.00041326,0.00021623,0.0072275,0.022681,0.01048,0.005971,0.0074869,0.0040265,0.0011494,0,0,0.0055729,0.0065064,0,0.003622,0.00053826,0,0.00086117,0,0,0.0029102,0.096064,0,0.0085067,0.00033611,0,0,0.002685,0,0,0.016336,0,0,0.0035448,0,0.001118,0.0046188,0.0092065,0,0,0.023413,0,0.0030802,0.00052504,0,0,0.0028001,0.0053577,0,0,0.0014023,0.11882,0.1038,0.0013726,0
0.00093055,0,0,0,0.072358,0,0.00045843,0.00056346,0.00048626,0.076608,0.0017849,0.001403,0.081548,0.076601,0,0,0,0.082835,0.0016535,0,0,0.080964,0.00040956,0,0,0,0.0834,0,0,0.00075608,0,0,0,0.092168,0,0,0.00051355,0.0089084,0,0.0012701,0.0092513,0.0017893,0,0.00099721,0.10146,0.0070357,0.0040775,0,0.008069,0,0.0014589,0.013356,0.0010615,0,0.0060431,0.00081736,0,0,0,0,0,0,0,0,0.0010611,0,0,0,0,0.0070105,0.0024085,0.10742,0,0,0.006525,0,0.0068141,0.0029447,0,0,0,0.10194,0.0031983,0,0,0,0.00097544,0,0.012532
0,0,0,0.0025771,0.0041292,0,0,0.076828,0.0022464,0,0.0044802,0.0017814,0.081512,0.082102,0,0,0,0.084016,0.0036174,0.003675,0.005088,0.00067636,0,0.00013665,0,0,0,0.0076696,0,0,0,0,0,0.0032586,0,0,0,0.0019915,0.0019505,0.0023757,0,0,0.0010563,0,0.0087664,0.0016324,0,0.0013814,0.0097696,0,0,0.0047426,0,0,0.0014659,0.0054228,0,0,0,0,0,0.0003928,0.0022425,0.0037636,0.097205,0,0,0.00034454,0,0.0095481,0.0035691,0.0014772,0,0,0.0021818,0,0.00080386,0,0,0,0,0,0.0014199,0,0.0052587,0,0.0059605,0,0
0,0,0.077251,0.073773,0.067308,0,0.08567,0.082427,0.0074208,0.010094,0.084306,0.083479,0,0.076691,0,0,0,0.080794,0.0068707,0.0094405,0.011513,0.0089118,0,0,0,0,0.087238,0.011504,0,0.0078905,0,0,0,0.0025305,0,0,0.014098,0.023741,0.097961,0,0.10222,0.0046024,0,0,0.093103,0.10285,0.10098,0,0.093378,0,0,0.012716,0,0,0.0029243,0.0056798,0,0.004623,0,0,0,0.010941,0.10791,0,0.013831,0,0,0.0093045,0,0,0.0091413,0.10004,0,0,0.014534,0,0.0054987,0,0,0,0.0084431,0.0022798,0,0,0,0.0036721,0.0085284,0,0.050996
0,0,0.0022687,0.0049674,0.000638,0,0.078169,0.0044136,0.0050111,0.0027611,0.073655,0.0013539,0.079984,0.0040125,0,0,0,0.0037287,0.0013824,0.0045801,0.088514,0.0093605,0,0,0,0,0.0079192,0.085949,0,0.082059,0,0,0,0.014013,0,0,0.017343,0.020867,0.013556,0,0.0070236,0,0,0,0.007488,0.0051149,0,0.0010534,0.0033016,0,0.00037832,0.006074,0,0,0.0046412,0.0038969,0,0.0001617,0,0,0,0.0012962,0,0,0.00022177,0,0,0.0049626,0,0.0081278,0.007816,0,0,0,0.0032539,0,0,0,0,0.000884,0.026737,0.0060437,0.0018936,0,0,0.11969,0.0030344,0,0.0075484
0,0,0.0034287,0.0001445,0.073724,0,0,0.00084867,0.0024674,0.07899,0.070027,0.077224,0.0010819,0.0016622,0,0,0,0,0.081347,0.084967,0.077446,0.077556,0,0,0,0.0031895,0.0038686,0.089912,0,0.08378,0,0,0,0.0014298,0,0,0.001897,0.010319,0.00199,0,0.0035435,0.0051443,0,0,0,0.00071947,0.0005466,0,0.093813,0,0,0.0048631,0,0,0.0067892,0.093928,0,0,0,0,0,0.0071792,0.0047882,0,0.0029439,0,0.0008996,0.0015891,0,0.0032842,0.0017435,0,0,0.0013723,0.0079096,0,0.0021746,0.001158,0,0,0.0046302,0.0053848,0.005672,0,0.00023135,0,0.0060378,0,0
0,0,0.073138,0.0063695,0.073503,0,0.00017757,0.077487,0.071205,0.077469,0.080539,0.012161,0.081657,0,0,0,0,0.0062875,0.079086,0,0.083296,0.083025,0,0,0,0,0.0034006,0.0048477,0,0.0014688,0.0002772,0,0,0.012222,0,0,0.010134,0.032722,0.088249,0,0.098072,0.085209,0,0,0.10082,0.022739,0.00071725,0.0023317,0.010385,0,0,0.001358,0,0,0,0.0063711,0,0.003266,0,0,0,0.1107,0.1143,0,0.10344,0,0,0.0038422,0,0.10499,0.10725,0.12037,0,0,0.010668,0,0.0067431,0,0,0,0.017684,0.09727,0,0,0.0026272,0.0027693,0.11752,0,0.0026425
0,0,0.077079,0.078978,0.07155,0,0.07875,0.081111,0.0050579,0.081335,0.0020256,0.011014,0.080687,0,0,0,0,0.0044656,0.081605,0.0031594,0.078165,0.00090042,0,0,0,0,0.016648,0.087228,0,0.0037261,0,0,0,0.10471,0,0,0.0043285,0.026809,0.011683,0,0,0.089724,0,0,0.10831,0.0048717,0.10234,0,0.0062152,0,0.0031551,0.0036766,0,0,0.097265,0.097348,0,0.11853,0,0,0,0,0.020863,0,0.0034857,0,0,0.10337,0,0.007667,0.0053285,0.11677,0,0,0.0074802,0,0.10355,0,0,0,0,0.0033911,0,0,0.0023717,0,0.0028515,0,0.035519
0,0,0.069281,0.069141,0.0054218,0,0.081534,0.0010528,0,0.072726,0.0011507,0.0042827,0.076579,0.0025666,0,0,0,0.0020273,0.0023214,0.084209,0.0013598,0.083266,0,0,0,0,0.0067329,0.00073534,0,0.0014369,0,0,0,0.0051441,0,0,0.089215,0.011064,0.0013566,0,0.0053302,0.090997,0,0.0029662,0.0029475,0,0.0048398,0.0012381,0.013364,0,0,0.0044584,0,0.0067092,0,0.0090322,0,0.0045646,0,0,0,0.0072194,0.0032794,0,0.0047866,0,0.00086719,0.01487,0,0.11221,0,0.010447,0.0024204,0,0,0,0.0034225,0.001878,0,0,0,0.0053407,0.00044664,0,0.0026351,0.0051837,0.0041505,0,0.0022635
0,0,0.0017765,0.076069,0.075377,0,0,0.07881,0.080143,0.0054493,0.080414,0.0053288,0.0047776,0.0011063,0,0,0,0.08816,0.08223,0.080003,0.086854,0.0089411,0,0,0.00036976,0,0.0048739,0.082561,0,0,0,0,0,0.0085678,0.0014698,0,0.095563,0.019002,0.00036819,0,0.01129,0.0025457,0,0.00070676,0.0049752,0.0042612,0.0057095,0.004577,0.091266,0,0.0023116,0.0073358,0,0,0.0026089,0.0059401,0,0.0089823,0,0,0.0020213,0.10129,0.00044818,0,0.0073375,0,0,0.10348,0,0.0015291,0,0.010028,0,0,0.11449,0,0.1043,0.00011584,0,0,0.013255,0.00046914,0,0,0.00094942,0,0.008353,0,0.0054235
0,0,0.0045141,0.00042874,0.0023483,0,0.081373,0.079999,0.083896,0.080524,0.084872,0.015574,0.090683,0.086577,0,0,0,0.0024443,0.087617,0.0061833,0.084085,0.087046,0,0,0,0,0.09212,0.085872,0,0.082015,0,0,0,0.092751,0,0,0.098318,0.11041,0.10283,0,0.0028065,0.0035964,0,0,0.1171,0.0070703,0.10024,0,0.017447,0,0,0.014334,0,0,0.006538,0.00021241,0,0.1009,0,0,0,0.0033819,0.0031394,0,0.10548,0,0,0.0043829,0,0.022792,0.0032126,0.013668,0,0,0.014551,0,0.12028,0,0,0,0.011117,0.0035277,0.0068339,0,0,0.13078,0.0021394,0,0.11217
0,0,0.070588,0.00067285,0.0056849,0,0.00020211,0.081077,0.0025507,0.0032435,0.0092754,0.0090141,0.081652,0.08322,0,0,0,0.0045833,0.00028763,0,0,0.080632,0,0,0,0,0.0055324,0.086216,0,0,0,0,0,0.089642,0,0,0,0.018094,0,0,0.0033121,0.0048042,0,0,0.091742,0.0040798,0.0049562,0,0.094992,0,0,0.0064206,0,0,0.00094171,0,0,0.10279,0,0,0,0.099919,0.011037,0,0,0,0,0.0010656,0,0,0,0.010155,0,0,0.0043287,0,0.10431,0,0,0,0,0.0012415,0.0010567,0,0,0,0.10865,0,0
