0.0022799,0,0.068459,0.008994,0,0,0.01422,0,0.0036271,0.013632,0.0034249,0.025709,0,0.0012976,0.0066676,0,0,0,0.01884,0,0,0.026538,0.016426,0,0.0033178,0.015736,0,0,0,0,0.020587,0.041101,0,0,0.003079,0,0.057406,0,0.019307,0,0.0097973,0,0.040724,0.071216,0.0052906,0.0062718,0.04863,0,0.014256,0,0,0,0,0.011426,0.0054538,0,0,0,0.04474,0,0,0,0,0,0,0.014863,0,0,0,0.024632,0.0055486,0,0,0,0,0,0,0,0.011146,0.00026478,0,0.0058093,0
0.0057355,0.0010101,0,0.015662,0.00041734,0.02361,0,0,0.021651,0,0.0017754,0.022541,0,0.0017908,0.064759,0.016699,0,0,0.0095953,0.0060725,0.0084352,0,0.034431,0,0,0,0,0.027146,0,0,0,0.022694,0,0,0,0,0,0,0.0030002,0.013177,0.017834,0.035615,0,0.020588,0,0,0.01792,0.019221,0.013995,0,0.015889,0,0,0.046477,0.016683,0,0.016802,0,0,0.084107,0,0,0.005615,0.0020566,0.1506,0,0,0.04208,0,0.011514,0,0,0,0,0.05874,0.02421,0.055667,0,0,0.12277,0.055165,0,0
0,0,0,0.015489,0.013187,0.0033138,0.01516,0,0,0.0071766,0.0020955,0.0058532,0.0021583,0.00060953,0.0027587,0.018637,0,0,0.028205,0,0.013163,0.0072946,0.006262,0.025112,0,0.011944,0,0.0058574,0,0.0071102,0.0059331,0.020839,0.01778,0,0,0,0.0091433,0.00011416,0.05849,0,0,0.011314,0,0.027129,0.0031757,0,0.027312,0.0029583,0.0055073,0.013962,0,0,0.00017959,0,0.021425,0.011409,0.045395,0,0,0.027088,0.015518,0.010698,0,0,0.043035,0.010189,0,0,0,0.0088327,0.02962,0,0.035537,0.041891,0,0,0,0,0.032115,0.0041036,0.034473,0.024284,0
0.015577,0.0016384,0,0,0.030149,0,0,0.010389,0,0,0.032836,0,0.56265,0,0.016643,0,0.001029,0,0,0.024483,0.0078984,0,0,0.043412,0,0.011069,0.00019274,0.022258,0,0,0.0028605,0,0,0.0088902,0.0057924,0,0,0.022281,0.038663,0,0.015958,0.0048412,0,0,0.0027236,0,0.020914,0,0,0.0055708,0.0059924,0.021538,0.038487,0.036523,0,0,0.033322,0.017861,0,0.010755,0,0.028511,0.071112,0,0.021941,0,0,0.018877,0.0010187,0.0095952,0.019701,0.0013842,0.013198,0,0.011823,0,0.017904,0,0,0.034514,0.00038654,0.00016052,0
0,0.0078968,0,0.0095603,0,0.016618,0.037698,0.0041714,0,0,0,0.025516,0.051126,0.011325,0.015574,0,0,0,0.0051489,0,0,0.0066498,0.0032419,0.017412,0,0.011892,0,0.012713,0.019171,0,0.0052327,0.018927,0.096201,0.022525,0.0018499,0,0,0,0,0.0038937,0,0,0,0.0083659,0.0046301,0,0.032816,0.014794,0,0.012127,0,0,0,0,0.016944,0,0,0,0,0,0,0.0037403,0,0.01559,0.00429,0.01728,0,0.0038021,0.010544,0,0.01338,0.013001,0,0,0,0,0,0.010959,0.017184,0.00010142,0,0,0
0.0037254,0,0.0040871,0.010579,0,0,0,0.010727,0,0.020535,0.077061,0,0.013647,0,0.016989,0,0.026752,0,0,0.0071899,0,0.01004,0.037942,0,0,0,0,0.0077983,0,0,0,0,0,0,0,0.053349,0.026685,0,0.064167,0,0.050034,0,0,0,0,0.013611,0,0.0096606,0,0,0,0.046343,0.021761,0.0079194,0.024446,0,0.075505,0,0.020438,0.013447,0.014113,0,0,0,0,0,0,0,0,0.015539,0.052657,0.0033175,0.077711,0,0.03013,0.079142,0,0,0,0,0,0.010034,0.012407
0.022855,0.02656,0,0,0,0,0.065258,0.01573,0,0,0,0,0,0.02119,0.014647,0.048227,0,0,0,0.023902,0.011477,0,0,0.0028341,0.020929,0,0.013338,0,0,0,0,0.023736,0.011928,0,0,0.0019842,0.11559,0,0,0,0,0.033408,0.064191,0,0.01334,0,0,0,0.026512,0.043485,0,0,0.016295,0.049055,0.044076,0.021736,0.012187,0.0038695,0.044843,0.023999,0,0.010656,0,0.051437,0.027,0,0.063469,0,0,0,0,0,0,0.003863,0,0,0.028975,0.030305,0,0,0,0,0.022724
0,0.019871,0,0,0,0.025768,0,0,0,0.00963,0.0042498,0.0070093,0.034879,0,0,0,0.018338,0,0.023818,0,0,0.0096149,0.034701,0,0.031048,0.015718,0,0.024101,0.021148,0,0,0,0,0,0.0045594,0.057197,0.009139,0.017533,0.03065,0.026185,0.019295,0.0028613,0,0.011137,0,0.0062575,0.025614,0,0,0.058671,0,0.02057,0,0,0,0,0,0,0,0,0,0.014173,0,0,0,0.028998,0,0.0078141,0,0,0,0,0.0099113,0,0,0.0080869,0.0017844,0.0089581,0.013385,0.039661,0.030895,0,0.013159
0.010765,0,0,0,0.0057283,0.0039,0.042018,0.027579,0.0021361,0.0081568,0,0.0031805,0.025666,0,0.051909,0,0,0,0,0,0,0,0.036675,0,0.035998,0.011772,0,0,0.016835,0.00068509,0.02213,0.010309,0,0,0,0.025388,0.022088,0,0.00071729,0,3.9145e-05,0,0,0.031,0.0036036,0,0,0.022656,0,0.037945,0,0,0,0,0.019142,0.010942,0.011235,0.0044991,0,0,0,0.0013807,0.024554,0.0035077,0.026382,0.017982,0,0,0.029265,0.02245,0,0.0304,0,0,0,0.023975,0,0,0.0045837,0,0.031882,0,0
0.0049442,0,0.017542,0.0058039,0,0.043431,0.072057,0,0.00048733,0.0066192,0.0098904,0,0,0.0024221,0.92683,0.00073928,0,0,0,0.015742,0,0.0018582,0,0,0.028087,0,0.0095817,0,0.0085393,0,0.012118,0.041785,0,0.0061079,0,0.040647,0,0,0.02022,0,0,0,0.0035772,0,0.0014279,0,0.037345,0,0.0031336,0.0097594,0.0083175,0,0.060925,0,0,0.022089,0,0,0,0.001545,0.0065219,0.031557,0.017884,0,0.0078097,0.012134,0,0,0.011783,0.02449,0.010543,0.0068258,0.012635,0,0,0,0.00055818,0.021462,0,0.0055546,0,0,0.0060805
0.066184,0.0095213,0,0,0.010399,0.016505,0,0.008888,0.0042706,0.014052,0.022246,0.021485,0.024245,0,0.025323,0,0,0,0,0.047725,0,0.016819,0.034335,0.024125,0,0.010512,0.010705,0,0,0.00093388,0,0,0.0113,0.019361,0.0055596,0.024023,0,0.013199,0.034782,0.021409,0.025076,0,0.048682,0,0,0.014238,0,0.061936,0,0.56313,0.022738,0,0,0.0468,0,0.023137,0.033623,0.038901,0,0.0041716,0.058929,0.020236,0.059843,0,0,0.00036446,0.0074831,0,0.025323,0.020034,0,0.025439,0,0,0,0,0,0,0.029862,0,0,0.022032,0
0.0047013,0,0.057136,0,0,0,0,0,0.024935,0.012964,0.011006,0.0088095,0.031121,0.01276,0,0.0036159,0,0.018732,0,0,0,0,0,0,0,0.0006314,0.00089158,0,0.0087912,0,0,0.017085,0.028598,0.013419,0.0045666,0.014455,0.019622,0,0.0045121,0,0.0046686,0,0.010882,0.0072378,0.00039398,0.011806,0,0.0016108,0,0.020263,0.0069124,0.0076332,0,0.0010354,0,0,0,0,0,0,0.0046512,0,0.055429,0.0005885,0.010999,0.0081951,0,0.017839,0.020739,0,0,0.0047011,0,0.0021449,0,0.00011424,0,0,0.014451,0.031831,0,0,0
0.0023119,0.021431,0,0.002768,0,0,0,0.008406,0.014344,0.01833,0.015803,0.023295,0,0.0049997,0.0032611,0.011917,0,0,0,0.011562,0.0053991,0,0.032484,0,0.0058401,0.01007,0.0050029,0,0,0,0.0055863,0,0.034284,0.0027452,0,0.045422,0.0011208,0.044384,0.028077,0,0.0065915,0,0,0.0018123,0.0036953,0.0065807,0,0,0,0.030555,0.014161,0.0245,0,0.013944,0.028067,0,0.033766,0,0,0,0,0,0.072068,0,0.047335,0.00092846,0.046692,0,0,0.0096371,0.0083684,0,0,0.00092584,0.033087,0,0.0036838,0,0,0.049016,0.050879,0.019911,0
0,0,0,0,0,0,0.023714,0,0.0040231,0,0,0.0097432,0.075111,0.030233,0.033788,0.029428,0,0.011519,0,0,0,0.010369,0,0.028842,0,0,0.0090573,0.0063225,0,0,0.025956,0.074247,0.036628,0,0.015701,0,0.015113,0.016705,0.03246,0,0,0,0.017422,0.006065,0.0059011,0,0.032135,0.0012756,0,0.018095,0,0,0,0,0.043045,0,0.0039589,0.031187,0,0.014586,0,0.022808,0,0,0.018573,0,0.02912,0.0678,0.073117,0,0,0.052494,0,0.15427,0,0.079264,0,0,0,0,0.027028,0.096123,0.044355
0.0091294,0.015707,0.0033303,0,0.022178,0,0,0,0.89436,0,0,0.011081,0,0,0.0003536,0,0,0,0,0.011366,0.00082583,0.0058161,0.016803,0,0.056393,0.012359,0,0,0,0,0,0,0.046551,0.032201,0,0.00041392,0.041079,0,0,0,0.0012901,0.028225,0.040212,0.061145,0,0,0.037453,0,0.0030904,0,0.0028012,0.032867,0.009939,0.013542,0.019819,0.05896,0.040799,0,0,0.07179,0.038909,0,0.011275,0,0,0,0.020134,0.0072271,0,0,0,0,0.011385,0.050348,0,0,0.032078,0.0040095,0.035135,0.03376,0,0,0
0.0032619,0,0.014622,0,0,0,0.018317,0,0.006633,0,0,0.010954,0.025876,0.021938,0,0,0,0,0.053919,0,0,0.019168,0.034107,0,0,0.02166,0,0,0.024551,0,0,0,0,0,0.0028386,0.025237,0.033827,0,0,0,0.004671,0,0,0,0.024895,0.0044355,0,0,0.027983,0.0042274,0,0.057513,0.00027937,0,0.0044898,0.013105,0,0.018737,0,0.0086528,0,0,0.0078586,0,0.026675,0,0.0034387,0,0.022984,0.0051942,0.0011165,0.027851,0.035614,0.028193,0.015589,0,0,0.028407,0,0.017023,0.039904,0,0
0.0092471,0.00088595,0.0076552,0,0.014159,0,0.098676,0.0053536,0,0.013179,0.036581,0.00037967,0.048589,0.0086803,0.012857,0.011006,0,0.013527,0.0032217,0.033395,0.0050784,0,0,0.03235,0.015201,0.0045687,0,0,0.016052,0.0062284,0.011032,0,0,0,0,0,0.08675,0.0091884,0.0087799,0.0033094,0.0032715,0,0.021832,0,0.015328,0.0069095,0.014388,0.0018696,0,0.0884,0,0,0.0084386,0,0,0,0.049365,0,0.059956,0,0,0,0.0050025,0.031513,0.035848,0.0018696,0,0,0.021102,0,0,0,0.0013627,0,0,0,0,0,0,0.018355,0,0.0049388,0
0.0098838,0,0,0.01048,0,0,0,0,0.0017104,0.0081123,0,0.04009,0,0.018733,0,0,0,0,0.013354,0,0.027571,0.0055779,0,0,0,0.0060207,0.016803,0,0.012231,0.015345,0.00041229,0,0.010212,0,0.00093298,0.016571,0.019106,0,0.014079,0,0.027307,0,0,0.025066,0.0026768,0,0,0,0.023456,0,0,0,0.0062261,0,0.0091558,0,0,0,0.0028311,0,0,0,0,0,0,0.022534,0,0,0.0046101,0,0,0,0,0.0038243,0,0,0.010205,0,0,0.042408,0,0.0036986,0.014204
0.0081769,0.023011,0,0.003157,0.0091672,0,0,0.0092761,0.024056,0.010175,0,0.016363,0.0098667,0.01739,0.015768,0.0060042,0.0004522,0.0094221,0.032679,0,0,0,0.015349,0.012512,0,0.0032248,0.01158,0,0.011479,0,0.0044157,0,0.045008,0,0,0,0.015044,0,0,0.012838,0.014975,0.042203,0.0012109,0.049478,0,0.014814,0.017966,0,0,0,0.019396,0,0.0093747,0.070905,0.04314,0.00085069,0,0,0,0,0.028612,0,0,0,0.084615,0.022193,0.053464,0,0,0,0,0.012686,0,0.020734,0,0.012189,0.0059866,0,0.028044,0,0,0.013946,0.017159
0.0032525,0,0,0.001893,0,0,0,0,0,0,0,0,0.0037573,0.0046897,0,0.0011124,0.00010994,0.0010995,0,0.00086092,0,0.0061235,0.018118,0.031048,0.0066904,0.0057691,0.00088429,0.0033675,0.00046336,0.0028156,0.0093146,0,0.023664,0,0,0,0.0051993,0.0037705,0.12625,0.013347,0.004406,0,0,0.0086508,0.0010296,0,0,0.0086076,0,0.035542,0,0,0,0.013316,0.012979,0,0.0027212,0.0021118,0,0.018972,0,0.018346,0,0,0.021485,0.0029914,0,0,0.020966,0,0.035417,0,0,0,0,0,0,0,0,0,0,0,0
0.020339,0,0.031596,0.005,0,0.017253,0,0.0043943,0.12012,0,0,0,0.013174,0.041653,0,0.0063388,0,0,0.72141,0.052646,0,0,0.05398,0.051431,0,0.0022753,0.042066,0.046592,0,0.028548,0.0069374,0.080741,0,0.0058387,0.0094342,0.023054,0.019158,0.052099,0,0,0.014233,0,0,0,0.0025871,0.010676,0,0.048337,0,0,0.015073,0,0.010973,0.031701,0.020196,0,0.028119,0,0,0,0.0061212,0.03747,0.019844,0.037548,0,0.024901,0.012302,0.022719,0,0,0.030527,0,0.0078198,0,0.01093,0.0261,0.023385,0,0,0,0.0096132,0.049328,0.019051
0,0.003129,0.032324,0,0,0.0029571,0,0.023559,0,0.00070658,0.011437,0.0029126,0.036558,0,0,0,0.0023757,0.0033035,0.023032,0,0,0.012304,0,0,0,0.0012986,0.0030717,0,0.0019611,0.0021996,0,0.03856,0,0.033855,0,0,0.0026307,0,0.0096986,0.0035576,0.0087722,0.012301,0.0099663,0,0,0.014591,0,0.0019998,0.0069228,0.021992,0,0,0,0.012452,0,0,0,0,0.006621,0,0.004292,0.0108,0,0,0.0047523,0.0076696,0,0.012668,0.0038654,0,0,0,0,0,0.013413,0,0,0.01175,0,0.015355,0,0.00043757,0
0,0.0043017,0.056298,0,0.017501,0,0,0,0.011178,0,0.010036,0,0,0.0044258,0.020681,0.012505,0,0,0.0078866,0.00068629,0,0,0,0,0,0.00046724,0.028402,0,0.0011075,0,0.00096663,0,0,0,0.032989,0,0.0036644,0.0029857,0.012456,0,0.011181,0,0,0,0,0.010736,0,0,0.021569,0,0,0,0.027199,0.051062,9.6409e-05,0,0,0,0,0,0.046883,0,0,0,0,0.0012709,0.0017922,0.023209,0.0080972,0,0,0.022626,0,0,0.031351,0.0011903,0.010252,0.0045936,0,0.0039865,0,0,0.014479
0.035479,0.018425,0,0.0075407,0,0.0034201,0.078238,0,0.037534,0,0,0.0011451,0.04185,0.016439,0.028665,0,0,0,0.042241,0.0085985,0,0.015335,0,0.032201,0.034721,0,0,0.0013459,0,0,0,0.020792,0,0.022566,0.021234,0,0,0.0086374,0,0.04627,0,0,0,0.068269,0.037544,0.0002787,0.0072171,0,0.046184,0.0067805,0.03021,0.0057102,0,0,0.052455,0,0,0.013489,0,0.045363,0,0,0.026611,0,0.066243,0,0.054995,0.05526,0.016407,0.016711,0,0,0,0.020413,0,0,0.015323,0,0.10168,0,0,0,0.066993
0,0.0043625,0.0057679,0.0028706,0.00048234,0,0.0029612,0.0031726,0,0.0048744,0.019343,0.0028793,0,0,0.068701,0.0055346,0.0064845,0,0,0,0.006106,0,0,0,0.011176,0.0087103,0.00059577,0,0,0.0018599,0.0042126,0,0,0.01685,0.004472,0,0,0,0.0363,0,0.01761,0,0.0073038,0,0,0.011528,0.0099954,0.00020343,0,0.0057538,0,0,0,0.0061113,0.023631,0.00271,0.014087,0.0088149,0.0056373,0.0078168,0.0085454,0.010628,0,0.0036082,0,0,0.024848,0.0011385,0,0.015845,0.001382,0.0065633,0,0.00059059,0,0,0.00012091,0,0,0.0025818,0,0,0.0039056
0.011598,0,0.018467,0.0058587,0,0.023157,0.043964,0,0.003792,0,0,0.0042855,0.072265,0.0098592,0.0019141,0,0,0,0.0094591,0,0.0013986,0,0.044033,0.061642,0,0,0.0041764,0.0088534,0.0095622,0.0049476,0.0047468,0,0,0.011526,0,0.030254,0.0099847,0.0017363,0,0,0,0.0059541,0.010477,0.012273,0.013858,0.006403,0.044729,0,0,0,0,0,0,0.0045106,0.0058524,0,0.049605,0,0.00091675,0.0061929,0,0,0.01857,0.0027355,0.030012,0.0086385,0,0,0,0,0,0,0.0092547,0,0,0.031135,0,0.0086009,0,0.015517,0,0,0
0,0,0.012556,0.0062275,0.0052332,0,0,0,0.010035,0,0.0058059,0.0028403,0.0020715,0,0,3.7818e-05,0,0.0004982,0,0.0023264,0,0,0,0.020079,0,0,0.0024199,0,0.0031118,0,0,0,0.0074816,0,0,0.050911,0,0,0,0,0,0,0.011167,0,0,0,0.034745,0,0.0059203,0,0,0,0,0,0,0.015724,0,0.0032672,0,0,0.0077207,0.0066395,0,0,0.00558,0.0048661,0.016654,0.00020034,0.00021011,0.010275,0,0,0,0,0.0044815,0,0,0,0.013123,0.0024089,0.0005909,0,0
0,0,0.06757,0,0,0,0,0,0.018788,0,0.007209,0.018402,0,0.0037987,0.0042245,0,0,0.012698,0,0,0,0,0.04006,0.041042,0,0,0,0,0,0,0,0,0.049074,0.033174,0.016194,0,0.0079747,0.0073434,0,0,0.0088808,0,0.0048656,0,0.0099108,0,0,0,0.0027696,0,0.00090672,0,0,0,0.010106,0,0.004613,0,0,0,0,0,0,0,0.020876,0.017669,0.006636,0.01959,0.016966,0.0028673,0,0,0,0.0048988,0.017487,0,0.016961,0.003194,0.018612,0,0.027847,0,0
