0.0084844,0,0.051434,0.23941,0.23562,0.10248,0.035459,0,0.2567,0.0014416,0,0.0030792,0.2501,0,0.011316,0,0.078668,0.22572,0,0.029153,0.0020986,0.23163,0.059959,0,0,0.001619,0.024915,0.023918,0,0.23218,0.0019916,0.017025,0,0.010008,0.034922,0.0073775,0.059749,0.0069368,0.0021419,0.081468,0.0085202,0.059951,0.16169,0.02038,0.04781,0.0098487,0.001525,0.0032713,0.040427,0.048979,0.022903,0,0.0033101,0.0055779,0.0022454,0.086089,0.019962,0.007362,0.067704,0.073752,0.027379,0.030326,0.25339,0.070111,0.062255,0.0156,0.032052,0.058697,0.098376,0.053462,0.049368,0.060555,0.070209,0.098277,0.042011,0.034124,0.067399,0.06576,0.10129,0.071387,0.16198,0.053553,0.11178
0,0,0.11554,0.27275,0.25811,0.042193,0.2372,0,0.0061502,0.020335,0.054455,0,0.01697,0,0.0097869,0.25989,0.26493,0.25233,0.082189,0.091035,0.33919,0.025554,0.07405,0.0086428,0.21293,0.25811,0,0.09297,0.25882,0.016107,0.0062309,0.054492,0.23212,0,0.27228,0.2653,0.21473,0.019987,0.0079526,0.19512,0.0055518,0.26459,0.17612,0.048293,0.21812,0.28397,0.25072,0.24189,0.25777,0.34277,0.071186,0.24356,0.011491,0.25897,0,0.21666,0.26306,0.25875,0.25168,0.21207,0.22785,0.10897,0.25353,0.21312,0.10492,0.051464,0.17499,0.23615,0.23404,0.23123,0.20786,0.15318,0.1501,0.15386,0.17534,0.20082,0.13383,0.20142,0.12244,0.24327,0.25441,0.15447,0.2447
0.27629,0.26123,0.20437,0,0,0.28388,0.11429,0.26827,0.24041,0.23194,0.25495,0.26767,0.26182,0.25058,0.26473,0,0.082542,0.0064441,0.22654,0.23832,0,0.23057,0.25303,0.2465,0.05057,0.0035017,0.2629,0.21414,0.080443,0.24295,0.26856,0.26931,0.055604,0.24715,0.025525,0.0037824,0.13356,0.25451,0.26398,0.1039,0.26124,0.069508,0.1586,0.29058,0.06354,0,0,0.038841,0.075517,0.0069668,0.23759,0.011782,0.25996,0.095266,0.3011,0.13935,0,0.013172,0.061282,0.14492,0.095319,0.25615,0,0.14481,0.248,0.26421,0.17818,0.12232,0.12346,0.12519,0.15851,0.20695,0.21696,0.21249,0.17864,0.16548,0.22527,0.1627,0.24762,0.12514,0.10553,0.22713,0.11283
0,0,0,0.0010089,0,0.0021619,0.0019522,0,0,0,0,0,0.0045789,0,0.0026714,0.0010317,0.0070785,0.0081803,0.011606,0.0016949,0,0.0015369,0,0,0.018783,0,0.0022892,0,0.0037805,0,0.0019366,0,0,0,0.0066217,0.0010706,0.0023753,0,0.007275,0.004313,0.0012984,0,0.0033033,0.0085877,0,0.0032155,0,0,0.0055152,0.0053959,0.0068531,0,0.0015006,0.010919,0,0.013111,0,0,0.0031971,0.003632,0,0.013509,0,0.0033811,0,0.0045073,0.015421,0.0022825,0.0062394,0.0049596,0.0049379,0.020599,0.01425,0.0037888,0.0052588,0.0056748,0.014193,0.0031199,0.0096887,0.007311,0.0035158,0.0016099,0.018203
0,0.010233,0.023933,0.0017434,0.0043695,0.13184,0.025724,0.0042959,0,0.0096879,0.041838,0,0.013268,0,0.0034277,0,0.010992,0.021042,0.031,0.029226,0,0,0.022838,0.01274,0.032613,0,0,0,0,0.0015133,0.012234,0.0062814,0.004614,0,0.0043547,0,0.016564,0.002967,0.019595,0.1874,0.0049743,0.02108,0,0.15318,0.020699,0.25344,0.0104,0.0075121,0.019855,0.020079,0.0065772,0.25492,0.0034707,0.0059105,0,0.026597,0,0.0072931,0.011893,0.028607,0.032014,0,0.0090178,0.035979,0,0.01162,0.024649,0.019277,0.023607,0.020436,0.04414,0.018327,0.052147,0.051114,0.0141,0.019311,0.026203,0.031313,0.011043,0.012163,0.016568,0.079241,0.014832
0.26148,0.25138,0.28369,0.24699,0.24588,0.072433,0.26671,0.25261,0.029227,0.22478,0.26484,0.26007,0.033738,0.24069,0.018393,0.23673,0.29492,0.22428,0.14699,0.28282,0.29127,0.2478,0.2844,0.23333,0.073841,0.25801,0.25914,0.2691,0.30651,0.25669,0.25488,0.31209,0.27299,0.21088,0.28223,0.2604,0.32522,0.26225,0.22074,0.077784,0.0066906,0.31252,0.30294,0.15959,0.25645,0.011842,0.23525,0.26605,0.30321,0.12035,0.27509,0.01743,0.01911,0.29524,0.30851,0.29694,0.26082,0.26483,0.2893,0.25708,0.29044,0.29185,0.0070449,0.29196,0.32413,0.28483,0.30172,0.31626,0.29992,0.31677,0.28431,0.29288,0.27979,0.22229,0.31655,0.31937,0.3016,0.30298,0.3184,0.32051,0.31136,0.27686,0.30585
0.25052,0,0.05504,0.25483,0.0067216,0.17115,0.2579,0,0.25064,0.2621,0.23526,0.016607,0.24323,0,0,0.25303,0.18117,0.2357,0.26692,0.074625,0.066907,0.2237,0.054848,0.037837,0,0.25149,0,0.051141,0.080214,0.0023855,0,0.066214,0.014161,0,0.049214,0.25954,0.1912,0.015526,0.25155,0.2599,0.0090586,0.1056,0,0.2949,0.23951,0.27382,0,0.038607,0.043055,0.11942,0.23906,0.25246,0.0069874,0.05429,0.29318,0.16709,0.015105,0.028996,0.23071,0.13616,0.20166,0.12096,0.25329,0.16371,0.16485,0.034264,0.15623,0.09523,0.15902,0.19231,0.12638,0.13329,0.16049,0.12928,0.15945,0.10161,0.12252,0.17232,0.1595,0.10385,0.20562,0.18649,0.15008
0.023412,0,0.056009,0.0028988,0.0017676,0,0.048707,0.0053451,0.0044554,0.011085,0.00148,0.0096066,0.011042,0.26748,0.0073831,0.0011482,0.082334,0.010814,0,0.044804,0.033944,0.023581,0.085622,0,0,0.011338,0.0059679,0.031855,0.14367,0,0.029001,0,0.022285,0.0018842,0.029808,0,0.057798,0.24946,0.0025412,0.043249,0.26793,0.038329,0.3376,0,0.012725,0.0032563,0.0031638,0.0025254,0.19591,0.03022,0.038155,0.0062828,0.0061574,0.14964,0,0.1056,0,0.0018264,0.01776,0.054186,0.025311,0.015448,0.001348,0.060262,0.079286,0.019906,0.046767,0.087206,0.10438,0.07726,0.049083,0.072891,0.047148,0.0657,0.067363,0.046453,0.076721,0.044055,0.091232,0.13746,0.077,0.057844,0.04539
0,0.25998,0.19443,0.004151,0.24173,0.14735,0.0427,0.25419,0.0073359,0,0.044714,0.010659,0.023644,0,0.26444,0,0.059443,0.0070433,0.095425,0.083093,0.21699,0.0096156,0.061514,0.23544,0.38509,0,0.25804,0.23154,0.10132,0.25114,0.001644,0.27355,0.25837,0.25765,0.22879,0.0073591,0.087734,0.017101,0.023598,0,0,0.19009,0.066699,0.041839,0.013021,0,0.26278,0.24009,0.069125,0.20529,0.025893,0,0.25588,0.1434,0,0.07211,0.24354,0.24161,0.061617,0.14315,0.053169,0.21036,0,0.12107,0.11637,0.24864,0.13442,0.1278,0.089771,0.05376,0.16201,0.14642,0.14065,0.15143,0.10026,0.19526,0.098876,0.12568,0.10697,0.10668,0.066899,0.079376,0.1257
0,0.0064456,0.0063202,0.0010008,0,0.015364,0.0043827,0.0082303,0,0,0.014219,0.0044262,0,0,0.0018034,0.0023458,0.0098803,0.0012428,0,0.0086106,0,0.0049707,0.030751,0,0.0054931,0,0,0,0.014438,0.001543,0.23088,0.022479,0.0010624,0,0.0019999,0.0012951,0.020763,0.0028945,0,0,0.0010309,0.0045503,0,0,0.0082177,0.0029587,0.0036284,0.0028306,0.038735,0.0018623,0.0039127,0.0016841,0,0.016273,0.0087755,0.019314,0.0038914,0.0017801,0.0036006,0.016796,0.016061,0.010666,0.0024845,0.0039111,0.0053936,0.0086309,0.0198,0.044164,0.0080277,0.027484,0.03647,0.02083,0.01865,0.02539,0.015655,0.014779,0.025552,0.019001,0.0092402,0.026496,0.013031,0.014626,0.034371
