0.23937,0.0068047,0.0023426,0.074329,0,0.0031215,0,0.2495,0.0029376,0.0071631,0.0028624,0.004138,0,0.0024417,0.0035824,0.23546,0.24181,0.24518,0.0085861,0.003139,0.23103,0.0065424,0.0074232,0.0030304,0.0054732,0.0028069,0.0014767,0.0033276,0.0070708,0.007501,0.0022707,0,0.022301,0.064722,0.0050514,0.093856,0.0028951,0.0054327,0.23462,0.0032677,0.0033039,0,0.0070077,0.012219,0.017031,0.0027632,0.011616,0.0019736,0,0.23699,0.033861,0.020265,0.004684,0.092106,0.23837,0.0042237,0.0052462,0.023356,0,0.014019,0.0035308,0,0.22752,0.0068246,0.016092,0.23107,0,0.23945,0.0094957,0.0038069,0.0104,0.0011475,0.0083019,0.22551,0.0084254,0.012683,0.0055111,0.24482,0.0088284,0.012562,0.010048,0.22172,0.010348,0.0061992,0.041235,0.080225
0.0069779,0.0077959,0.0068172,0.34667,0.016863,0.25935,0.25779,0.0049397,0.012816,0.011257,0.2539,0.26244,0.25025,0.25125,0.006684,0.24655,0.2562,0.25225,0.014844,0.008166,0.24536,0.012031,0.0077272,0.0065607,0.25122,0.01025,0.25687,0.014336,0.011011,0.25594,0.2555,0.071057,0.030779,0.10828,0.25706,0.09052,0.25241,0.25031,0.010077,0.012252,0.012716,0.27132,0.0030398,0.25302,0.054132,0.25504,0.25413,0.011389,0.016001,0.01285,0.082849,0.2479,0.24624,0.17324,0.25415,0.032498,0.2617,0.24793,0.014822,0.25492,0.017991,0.0098192,0.012361,0.0026436,0.2561,0.25228,0.25789,0.26164,0.25457,0.014337,0.2538,0.026317,0.2723,0.26087,0.26537,0.029944,0.25716,0.016143,0.014591,0.016819,0.028684,0.24863,0.019808,0.023118,0.10823,0.207
0.25134,0.2517,0.25104,0.028116,0.2554,0.0084641,0.0093299,0.25764,0.24988,0.25951,0.015529,0.0044402,0.011796,0.0060428,0.25296,0.006335,0.0040921,0.0048828,0.25444,0.25695,0.011664,0.26027,0.26287,0.2541,0.013748,0.25623,0.0066077,0.25471,0.26045,0.0092221,0.0084124,0.24013,0.25022,0.27112,0.01781,0.25434,0.010099,0.019145,0.24777,0.25574,0.25954,0.0091105,0.27116,0.020326,0.27495,0.0095445,0.015659,0.26378,0.25406,0.24916,0.25091,0.048741,0.023295,0.20559,0.010398,0.25268,0.013422,0.035256,0.26019,0.024296,0.25872,0.26158,0.25739,0.27124,0.028451,0.01876,0.020986,0.0060889,0.016421,0.25848,0.025791,0.25542,0.0099428,0.01389,0.010805,0.24703,0.013877,0.25418,0.25714,0.26456,0.26676,0.020683,0.26,0.25221,0.24381,0.16776
0.002923,0,0,0.02136,0,0,0,0,0.0030483,0.0011718,0.0038789,0,0,0,0.0021435,0,0,0.0022982,0,0,0.0027444,0,0.0043127,0.0032849,0.001342,0,0,0,0,0,0,0.0032568,0,0.018565,0,0.01427,0,0.0015013,0,0,0,0.0022947,0.0014234,0.0042231,0,0.0015764,0,0.0075787,0.0020858,0,0.057758,0,0,0,0.0028334,0,0,0.0035558,0.0021071,0,0,0,0.0030516,0.0025975,0,0.0019153,0.0016845,0,0,0,0,0,0,0.0026105,0.0012791,0.002381,0.0022455,0.004855,0,0.0014069,0.001126,0,0,0,0.0064321,0.0031065
0,0,0.012026,0.043512,0.0057661,0.0073791,0,0.0027642,0.001581,0,0.013461,0,0.0026803,0.24413,0.0050572,0.0029108,0,0,0.0031708,0.004023,0.0084767,0,0.0029366,0,0,0.01037,0.0071399,0,0,0.0087989,0,0.043539,0.0014636,0.0089297,0.011096,0.0038762,0,0,0,0,0.0034637,0.0070866,0.0083049,0.0028606,0.014017,0,0,0.013853,0.24689,0,0.0092235,0.020202,0.0050015,0.0412,0.0015586,0.0040754,0,0.01871,0.009696,0.0039086,0.0037058,0.2527,0.2202,0.0072742,0,0,0.024578,0.0019869,0.23606,0.0058296,0.0040513,0.014404,0,0.0055737,0.0016022,0.013333,0.24889,0.0025776,0.002535,0.0017816,0,0.0073274,0.0027165,0.0053809,0.019475,0.024732
0.011449,0.25906,0.24862,0.27856,0.26084,0.26105,0.26204,0.01819,0.25395,0.26648,0.021268,0.26723,0.25061,0.012093,0.2521,0.24997,0.25737,0.013072,0.26487,0.25303,0.246,0.26549,0.26301,0.25787,0.26118,0.25646,0.25422,0.26635,0.26803,0.25776,0.25744,0.24687,0.27323,0.31107,0.26319,0.2674,0.25865,0.25795,0.2518,0.25822,0.26567,0.012767,0.014616,0.25648,0.28325,0.26171,0.27006,0.017562,0.017052,0.25846,0.2699,0.27294,0.26221,0.30147,0.26187,0.27311,0.27107,0.2562,0.26131,0.27063,0.26479,0.0088056,0.037806,0.0076156,0.27967,0.26946,0.24776,0.028456,0.018493,0.26784,0.26262,0.26596,0.28206,0.26496,0.27485,0.25625,0.015785,0.25855,0.266,0.27111,0.29026,0.25983,0.27133,0.26241,0.30127,0.30659
0.24567,0.25402,0.007687,0.31734,0.0067676,0.0081199,0.0042823,0.25426,0.25466,0.01115,0.0095002,0.0094935,0.24837,0.25186,0.0062973,0.0092793,0.25288,0.24947,0.0082685,0.0082377,0.23775,0.012632,0.0092483,0.24909,0.014732,0.0079601,0.24903,0.010548,0.019316,0.0074056,0.25502,0.23087,0.25892,0.15876,0.014788,0.050502,0.0078565,0.017468,0.24053,0.25149,0.011925,0.0094426,0.0078124,0.24358,0.26816,0.25145,0.25066,0.014681,0.25304,0.011814,0.022343,0.25211,0.01763,0.081549,0.015544,0.24631,0.019391,0.24836,0.008825,0.014578,0.010183,0.26115,0.021984,0.011249,0.027142,0.016339,0.029652,0.25655,0.25433,0.01198,0.035158,0.2577,0.26336,0.023438,0.2589,0.25259,0.25139,0.016206,0.012408,0.015244,0.032428,0.018608,0.25443,0.026065,0.11677,0.14273
0.0047674,0.0010459,0.0015868,0.0333,0.0085145,0.005798,0.0039072,0.0056364,0.00454,0.0049743,0.0087034,0.0013584,0.0089258,0.0012649,0.0028012,0.0044389,0.0033387,0.0044873,0.24974,0.0079882,0.011254,0.25599,0.0057944,0.0026588,0.0079646,0.0043143,0.0063252,0.0021064,0.011658,0.24967,0.0037583,0.002105,0.0081172,0.081018,0.0018147,0.25133,0.0060073,0.01197,0.0099393,0.0033599,0,0.0055719,0.0052943,0.016884,0.013282,0.0074378,0.0080772,0,0,0.010929,0.054676,0.013372,0.0054003,0.16894,0.005685,0.006365,0.0082648,0.01184,0.0063269,0.23789,0.0068458,0.0060628,0.0058802,0.25773,0.24202,0.012433,0.011969,0.011638,0.0087588,0.0085112,0.0023517,0.0030691,0.01642,0.013441,0.012771,0.0096973,0.012039,0.24435,0.010608,0.26063,0.24689,0.24719,0.0086967,0.012578,0.080684,0.10933
0.0080075,0.0026231,0.24041,0.022164,0.24887,0.25157,0.25583,0.001993,0.0031299,0.25734,0.25141,0.25359,0.0023391,0,0.25004,0.23869,0.001421,0.0013873,0.0083338,0.25002,0.0051475,0.0027168,0.25702,0.0087144,0.24174,0.24419,0.0025014,0.01166,0.012298,0.0088035,0.0027115,0.067582,0.0080579,0.13783,0.25603,0.02672,0.24931,0.24184,0.0064111,0.010353,0.25799,0.26203,0.25874,0.0063468,0.042704,0.0048798,0.013676,0.25826,0.012099,0.23956,0.1584,0.015641,0.2402,0.076392,0.24034,0.029442,0.24431,0.0047243,0.013557,0.023541,0.26018,0.0039343,0.23637,0.002052,0.013468,0.23949,0.23721,0,0.0036846,0.011977,0.23971,0.015933,0.0061381,0.23526,0.0043055,0.010735,0.0064386,0.012101,0.24905,0.0062928,0.012807,0.0053009,0.012475,0.23505,0.059599,0.094078
0,0.0018848,0.0022382,0.0054933,0.0044097,0.002087,0.005579,0,0,0,0,0.0047327,0,0.0030646,0,0,0.0021754,0.0029753,0.003767,0,0.0023111,0.0023094,0,0.0027386,0.0033888,0.0088561,0.0054928,0.010482,0.0025874,0,0.0034524,0.0056723,0,0.017798,0,0.016383,0.0019339,0,0.0024688,0.0058315,0.0044669,0.0012297,0,0.0030959,0.0088603,0,0,0.0028011,0.0026685,0.0014574,0.097499,0.0046468,0.0045571,0.040383,0.0024619,0.001722,0.006702,0.0064274,0.24238,0.0052359,0.0053069,0,0.0053149,0,0.0078167,0.006745,0.0024859,0.0013761,0.0016644,0.0054453,0,0.0037158,0,0.0033267,0,0.0017655,0.0016406,0,0.002802,0,0.0083852,0,0.0050308,0.0020408,0.10569,0.031765
