0.0031705,0,0,0.075725,0.0033544,0,0,0.077235,0,0,0.0001043,0,0,0.073568,0.0018994,0.0013847,0,0.0023844,0,0.0034754,0,0,0.0024423,0.08657,0,0.0063254,0.082956,0,0.0037464,0.078206,0,0.0049359,0.0023476,0.0069092,0,0.0001493,0,0.091567,0.088996,0,0.091828,0.0026512,0,0,0,0,0.095687,0.0039933,0,0.095608,0.0017604,0.005254,0,0,0,0,0,0.00047849,0.0046048,0,0.0037601,0,0.0072403,0,0.0027554,0.095419,0.0033695,0,0,0.00096117,0,0,0.0030722,0.0010516,0,0,0,0,0.0023255,0
0.065363,0,0.0031465,0.0084552,0.074253,0,0,0.077294,0,0,0,0,0,0.077434,0.077766,0.00054435,0,0.0027039,0,0.0018079,0,0,0.0016706,0.084328,0,0.084199,0.011626,0.0055627,0.0065375,0,0,0,0.090128,0.0015798,0,0,0,0.007371,0.091622,0,0.001235,0.088538,0,0,0,0,0.0022183,0.0066711,0,0.00096643,0.0011869,0.0012348,0.0043556,0,0,0.0021364,0,0,0.01378,0,0,0.0050112,0.0046077,0,0,0.0023701,0.0023502,0.004205,0.0014438,0,0,0,0,0.021967,0,0,0.00099773,0,0,0
0.0011285,0,0.069891,0.0049293,0.069872,0,0,0.086102,0,0,0,0,0.00032535,0.0035146,0.081318,0.002562,0,0.0046727,0,0.080863,0,0.0064696,0.090036,0,0,0.0014446,0.0024951,0,0.00030882,0.0028917,0,0.024533,0.086814,0.00068744,0.0062365,0,0,0.096636,0.0024281,0,0.086876,0.096968,0,0,0,0,0.0042406,0.0059863,0,0.00071781,0.010002,0,0,0,0,0.0055134,0,0,0.0083049,0,0.0035111,0.013178,0.010326,0,0.012188,0.10191,0.0043943,0,0,0.0012359,0,0,0,0,0,0.10781,0,0,0,0
0,0.00077057,0.0034304,0.00020442,0.00080689,0.0002122,0,0,0,0,0,0,0.00064455,0.0017258,0.0074823,0.083223,0,0.0011694,0,0,0.001007,0.083494,0.019661,0.095801,0.0024888,0.0073428,0.0043316,0.0012009,0,0.0082226,0,0.056517,0.0035444,0.0037449,0,0,0,0.00050867,0.0063921,0,0.0086677,0.0061876,0,0,0,0,0.00015129,0.0098078,0,0.10076,0.0039903,0.0011299,0.0067535,0,0,0.096958,0,0,0.016609,0,0.0012805,0.00083213,0.10232,0.0056613,0.003676,0.0041757,0.0073183,0,0,0,0,0,0,0,0,0.10971,0,0,0,0
0.072985,0.0010971,0,0,0.071862,0,0,0.00096549,0,0,0,0,0.00057163,0.00081635,0.077617,0.080309,0,0.0021446,0,0,0,0.084094,0.0081295,0.0011515,0,0.082377,0,0.0059915,0.0015997,0,0,0.032285,0.00040377,0.0020101,0,0,0,0.090203,0.00019163,0,0,0.01008,0,0,0,0,0.10196,0.0073406,0,0.00061524,0.0072577,0.012312,0.095769,0.0045206,0,0.003793,0,0.0003628,0.00042025,0,0.0051962,0.001425,0.0037868,0,0.016418,0.10274,0.01096,0,0,0,0,0.0034338,0,0,0,0.0015823,0,0,0,0
0.07054,0,0,0.0038475,0.0036264,0,0.0012412,0.078492,0,0,0,0,0,0.0047067,0.084103,0.079517,0,0.0041282,0,0.0040262,0,0.0012997,0.00099904,0.085275,0,0.0013818,0.0040271,0.0068994,0,0.01034,0,0.025362,0.089656,0.009954,0.0066115,0,0,0.090032,0.0021579,0,0.0028486,0,0,0,0,0,0.0091042,0,0,0,0.0034392,0.006785,0.0043157,0,0,0.0056161,0,0.00080215,0.0061555,0,0.00033605,0.0027377,0.0073844,0,0.011903,0.0040505,0.0079267,0,0,0,0,0,0,0.00011608,0,0.0046272,0,0,0,0
0.072505,0,0.073436,0.070923,0.068904,0,0,0.079978,0,0,0,0,0,0.077364,0.079316,0,0,0.0061852,0,0.0053991,0,0.007918,0,0.0088173,0,0.084589,0.009627,0.0045667,0.0054825,0.085034,0,0.026166,0.0037765,0.092459,0.10911,0,0,0.094964,0.0092223,0.0059192,0.095732,0.10135,0,0,0,0,0.093018,0.10071,0,0.10473,0.096757,0.0076708,0.0072765,0,0,0.0061143,0,0,0.012448,0.002173,0,0.10836,0.008468,0,0.016042,0.097675,0.0057822,0,0,0,0,0,0,0.11179,0.0039289,0,0,0,0,0
0.072276,0,0.0049153,0.006987,0.0033069,0,0,0.0037591,0,0.0033781,0,0,0,0.075865,0.004261,0.08003,0,0.0019553,0,0.0057385,0,0.0077907,0.092753,0.0032138,0,0.010163,0.08763,0.0018099,0.08655,0.083918,0,0.012267,0.0055739,0.0012241,0.005971,0,0,0.095899,0.017994,0,0.012142,0.0057392,0,0,0,0,0.0068905,0.0021859,0,0,0.0086348,0.010657,0.015272,0,0,0.0026129,0,0,0.0096906,0.00093401,0,0.00043509,0.001188,0,0,0.0055944,0.0018989,0,0,0.00052922,0,0,0,0,0,0.0010624,0,0,0.0044109,0
0.069618,0,0.0027193,0.00058319,0.073565,0,0.0021389,0.00069378,0,0,0,0,0,0.070841,0.0010383,0.00058522,0.0013226,0.081052,0,0.087683,0,0.076874,0.083,0,0,0.0048369,0.087179,0.0011625,0.081795,0,0,0.021579,0.0034169,0.0037913,0.0053713,0,0,0.0015331,0.0031078,0,0.0013381,0.002672,0,0,0,0.0010536,0,0,0,0.096964,0.089649,0.0082972,0.0059476,0,0,0.092885,0.0031321,0,0.0064306,0,0,0.002389,0,0,0,0.0046571,0.0032288,0,0,0.0019921,0.0073245,0,0.0032127,0.0017072,0,0,0,0.0015245,0,0
0.0071556,0,0.072381,0.0090043,0.078613,0,0.00054105,0.079969,0,0,0,0,0,0.082455,0.00073466,0.082831,0,0.078138,0,0,0,0.087541,0.0016063,0.092818,0,0.0058325,0.011602,0.086606,0.0083171,0.082326,0,0.091039,0.089695,0.0047878,0.080171,0,0,0.0032087,0.0083941,0,0.086377,0.098619,0,0,0,0,0.094682,0.013593,0,0,0.01492,0.0042721,0,0,0,0.012889,0,0,0.015148,0,0,0.009566,0.010899,0,0.0017051,0.0047503,0.0061725,0,0,0,0,0,0,0.11787,0,0.0050251,0,0,0.0040457,0
0.074554,0,0.074814,0.078853,0.072306,0,0,0.079724,0,0,0,0,0,0.00067397,0.0022813,0.078554,0,0.082819,0,0.0032741,0,0.0058885,0.090807,0.0013744,0,0.020824,0.082755,0.0036737,0.005771,0.0012239,0,0.03468,0.088694,0.0067582,0.0079166,0,0,0.0051254,0.0068961,0,0.014393,0,0,0,0,0,0.11807,0.10223,0,0.0072518,0.0022726,0.0027191,0.005077,0.0035447,0,0.10069,0,0,0.0039581,0,0.0017026,0.00565,0.01085,0,0.11458,0.10038,0.10787,0,0,0,0,0,0,0.015821,0,0.0034115,0,0,0,0
0.010647,0,0.07093,0.072108,0.0046072,0,0,0.0019643,0,0,0,0,0,0.00027574,0.0019113,0.075426,0,0.0012095,0,0.082006,0,0.08377,0.0019107,0.0092988,0,0.007047,0.00078696,0,0.0010434,0.0055207,0,0.048474,0.0024698,0.0018372,0.093116,0,0,0.0086697,0.087531,0,0.0020719,0.0027181,0,0,0,0.000475,0.01157,0.0062794,0.0023786,0.00015893,0.0093447,0.0053932,0.0015063,0,0,0.0054677,0.00019946,0,0.0039746,0,0,0.0013414,0.00038427,0,0,0.0039328,0.0014051,0,0,0,0,0.0076875,0,0,0,0.0016766,0,0.0037848,0,0
0.077038,0,0.00081282,0.075351,0.074013,0,0,0.075693,0,0,0,0,0,0.07712,0.00083349,0.005941,0,0.082507,0,0.0788,0,0.0073184,0.087007,0.083718,0,0.0043593,0.08207,0.006378,0,0,0,0.013666,0.0062757,0.0018901,0.0045831,0,0,0.0054959,0.095476,0,0.0003287,0.0097138,0,0,0,0,0.010113,0.0072218,0,0,0.087402,0,0.011709,0,0,0.0057557,0,0,0.0069514,0,0,0.10055,0.0043971,0,0.11415,0.0094867,0.0009227,0,0.00029655,0,0,0.0065309,0,0.0010186,0,0.0046261,0,0,0,0
0.076801,0,0.0049122,0.00085777,0,0,0,0.082274,0,0,0,0,0,0.081599,0.082236,0.091618,0,0.088332,0,0.0099851,0,0.087453,0.089672,0.10058,0,0.092976,0.092683,0.00264,0.087406,0.094378,0,0.060652,0.091564,0.012447,0.086616,0,0,0.10436,0.10523,0,0.10487,0,0,0,0,0,0.11664,0.10178,0,0.014365,0.017775,0.0092613,0.0076405,0,0,0.0014465,0,0,0.12183,0,0,0.10678,0.1003,0,0.11125,0.011236,0.016124,0,0,0,0,0,0,0,0,0.1189,0,0.0065831,0,0
0.0035187,0,0.072143,0,0.011525,0,0.00067013,0.077578,0,0,0,0,0,0.0049946,0.081663,0.081077,0,0.0020196,0,0.0019565,0,0.082957,0.082969,0.0043575,0,0.0093344,0.086068,0.083968,0,0.0090231,0,0,0.0033004,0.081468,0.0056133,0,0,0.0037943,0.0062363,0,0,0,0,0,0,0,0.087828,0.0071082,0,0.099386,0.095353,0.0044101,0.0040553,0,0,0.0021773,0,0,0,0,0,0.0055269,0.099673,0,0,0.0075683,0,0,0,0,0,0,0,0.00478,0,0.001731,0,0,0,0
