0.24131,0.01227,0.0095646,0.11013,0.0029292,0.0037211,0.0035972,0,0,0.24098,0.0044897,0.013203,0.014485,0.0049794,0.012742,0.0057787,0.0072139,0.23307,0.0047714,0.23518,0.23839,0.22181,0,0.010574,0.0097877,0.0094901,0.010765,0.014611,0.001291,0.00644,0.0023075,0.22698,0,0.0065208,0.012928,0.0027871,0.011979,0.016124,0.021939,0.010186,0.0058587,0.22223,0.00311,0.089721,0.013901,0,0.028116,0.016894,0.22444,0.012881,0.0075263,0.0020215,0.0033374,0.0073817,0.027164,0.22815,0.026416,0.011786,0.11995
0.0010027,0.027314,0.0052952,0.25877,0.26501,0.012202,0.011399,0.23354,0.25728,0.0031395,0.01849,0.015705,0.25834,0.25438,0.012314,0.25219,0.012369,0.25734,0.26253,0.2462,0.25295,0.24952,0.25237,0.011779,0.010569,0.24864,0.26345,0.0038375,0.0083807,0.0060335,0.010899,0.013849,0.26043,0.25648,0,0.2506,0.25151,0.046316,0.26728,0.014396,0.26626,0.24928,0.2586,0.27557,0.25572,0.26524,0.035374,0.015697,0.2682,0.25776,0.022099,0.011675,0.016035,0.27717,0.029306,0.26049,0.092824,0.031425,0.17683
0.25859,0.26933,0.25589,0.14848,0.0066983,0.25977,0.248,0.11135,0.011095,0.26105,0.24769,0.25766,0.018867,0.0072847,0.26195,0.017217,0.24974,0.0077223,0.0046588,0.010473,0.010658,0.017495,0.0053233,0.2579,0.26524,0.020161,0.0071111,0.26974,0.25817,0.26366,0.25997,0.25235,0.0069266,0.021276,0.28744,0.01129,0.016321,0.24356,0.014808,0.25766,0.024692,0.027725,0.011073,0.039608,0.024834,0.018774,0.28699,0.26768,0.017271,0.035786,0.26477,0.26686,0.25425,0.01604,0.2639,0.020616,0.2588,0.26318,0.19056
0.0026988,0.0044693,0,0.0072122,0,0,0,0.0036945,0,0,0.0033628,0,0,0.0022255,0,0.0049881,0.0026602,0,0,0,0.0021574,0.0019824,0,0,0,0.0013858,0,0.0044267,0,0,0,0.002103,0.0010575,0,0.0022417,0,0.0020549,0,0,0,0,0.0024565,0.002643,0,0.0054906,0.001938,0.01523,0,0.0029583,0.0037209,0,0,0,0.0022698,0,0.0028383,0.058364,0.0012545,0.0080586
0.0080968,0.016525,0,0.08293,0.007228,0.0020355,0.012398,0.096857,0,0.0076091,0.0072808,0.0032909,0.0037117,0.24579,0.010042,0.022057,0.0044512,0.0024854,0,0.003167,0.015596,0.0096942,0,0.0022884,0,0,0.0025374,0.0085538,0.0064233,0,0.0012941,0.0015562,0,0.0034417,0.0081028,0,0,0.0051196,0.003023,0,0.011664,0.0017824,0,0,0.014797,0.011637,0.017857,0.008929,0,0.027007,0.035869,0.0065086,0,0.015937,0.0092755,0.0010898,0.0098574,0.034356,0
0.0071363,0.26184,0.25448,0.23563,0.26144,0.2605,0.24496,0.22854,0.26407,0.021983,0.24986,0.26574,0.26519,0.014839,0.26181,0.012554,0.25301,0.25718,0.2671,0.25013,0.0065868,0.25498,0.25323,0.256,0.2706,0.24936,0.26289,0.25864,0.26266,0.26647,0.26506,0.25821,0.25565,0.27446,0.030071,0.26305,0.25775,0.2773,0.26582,0.27082,0.26907,0.27219,0.26963,0.30025,0.24991,0.015723,0.28361,0.26687,0.27946,0.25265,0.24781,0.27013,0.26717,0.27542,0.27797,0.27183,0.27307,0.23981,0.31218
0.24258,0.24875,0.25193,0.22396,0.018261,0.0023946,0.0058686,0.31698,0.007003,0.25617,0.25246,0.014928,0.2481,0.25586,0.0085786,0.0067379,0.0098845,0.26081,0.0079757,0.010275,0.25937,0.23929,0.24587,0.011841,0.019826,0.016368,0.0072615,0.0028118,0.0088162,0.0094482,0.012233,0.23799,0.25861,0.02164,0.011838,0.009788,0.020454,0.26812,0.25577,0.017891,0.046448,0.028544,0.2511,0.0064507,0.24356,0.007736,0.071398,0.019004,0.036356,0.03486,0.034669,0.0060622,0.24914,0.26907,0.2524,0.020682,0.087797,0.02448,0.11704
0.014119,0.01328,0,0.13408,0.0040646,0.014753,0.0055875,0,0.004358,0.012417,0.0041363,0.0051995,0.0054896,0,0.25244,0.0072269,0.0013914,0.0029887,0.0043775,0.0069127,0.0036042,0.00551,0.011089,0.013363,0.25796,0.011089,0.25854,0.010684,0.0054885,0.0211,0.0069812,0.016895,0.002805,0.0062979,0.010836,0,0.004012,0.019508,0.0052286,0,0.002897,0.0061988,0.016071,0.28539,0.017802,0.0062998,0.053333,0.015537,0.027217,0.028356,0.020217,0.017537,0.014105,0.014038,0.025045,0.029903,0.050934,0.015954,0.19292
0.005869,0.034933,0.0070837,0.023235,0.24425,0.24871,0.23774,0.055248,0.25569,0,0.010555,0.25637,0.013766,0,0.012286,0.25345,0.25044,0,0.25189,0.23989,0.0016032,0.01616,0,0.24428,0.004303,0.24717,0.0051554,0.26525,0.24818,0.016007,0.015636,0.006324,0.0049986,0.24594,0.26757,0.25305,0.24329,0,0.01733,0.25115,0.24335,0.23627,0.0042744,0.017698,0.0085613,0.26231,0.19163,0.25369,0.22466,0.22603,0.029853,0.017566,0.0098767,0.0094885,0.015086,0.23129,0.11951,0.25091,0.057966
0.0010924,0.0043464,0.0011871,0.0096253,0.004269,0.0028712,0.0027725,0.0071972,0.0056204,0,0,0,0.0048952,0.0036877,0.0027807,0,0,0.0033377,0.0047087,0,0,0.0034363,0.0018176,0.002479,0,0,0.0016388,0,0.0014683,0.0013421,0.004621,0.0039435,0.0015645,0,0,0.0022396,0,0.0023233,0,0.005104,0.0032458,0.003658,0.0012223,0.016164,0.006111,0.0013763,0.014598,0.0016265,0.0040405,0.0063245,0.19564,0.234,0,0,0.0041729,0.0046001,0.10562,0.0022061,0.0096126
