0.022404,0.010802,0.042268,0,0.010623,0.013994,0.03629,0,0.023926,0.0029957,0,0.068661,0,0.031852,0,0,0,0.025117,0,0.01585,0,0.02143,0,0,0,0.0048595,0,0,0,0,0.024403,0,0,0,0,0.048629,0.010918,0.015326,0.014669,0,0,0.018908,0,0.04614,0.12742,0,0,0.00079012,0,0.025181,0,0.027965,0.0066988,0.013169,0.01582,0,0.016639,0,0,0.068579,0,0.018153,0,0,0,0.00024728
0.0035318,0.005389,0,0,0,0,0.00065623,0,0.0039548,0.0029902,0.004019,0,0.00036751,0,0.010366,0,0,0,0.0011305,0.0047468,0.012089,0.0063707,0,0.0013798,0.0036618,0.0034415,0,0,0.0072872,0,0,0,0,0.0040244,0.00054632,0.0036553,0.0064474,0.011858,0,0,0,0,0,0.0035312,0,0,0.0028026,0,0.011008,0.0062402,0,0.0033436,0.0054529,0.0021579,0.0012488,0.0036539,0.014757,0,0.0045617,0.0038816,0,0.0055798,0.00047721,0,0,0.013132
0.0043844,0,0,0,0,0,0,0,0,0.0023603,0,0,0,0,0.01886,0.035871,0.0045674,0.0035463,0,0.0031702,0,0.016238,0,0.0020047,0.0057913,0.0098472,0,0,0,0,0,0.0028078,0,0,0.0042218,0,0.014379,0.0042755,0.00072957,0.0067496,0,0.009078,0,0.0078856,0.0036886,0.0093065,0.0033327,0,0,0.0038063,0,0,0.0053348,0.0099489,0.0075107,0,0.0059049,0,0,0.0069649,0,0,0,0,0,0.00043974
0.06737,0.0036124,0,0.058568,0.0054401,0.030925,0.0084468,0.00058117,2.3967e-05,0.052195,0.0023067,0,0.0078205,0.032042,0,0.013792,0.014984,0,0.025411,0.035697,0.026325,0.032017,0.0024893,0.0038145,0.039489,0,0,0,0.024923,0,0,0,0.0055861,0,0.043925,0.011997,0,0,0.011591,0.05109,0.002695,0,0,0.026279,0,0.092522,0,0.0061444,0.046787,0.012413,0.020465,0,0.012128,0,0.011871,0.014647,0.029038,0,0,0,0.019596,0,0.033856,0,0,0.05167
0,0,0.012265,0,0,0,0.00049427,0,0.964,0.0017269,0.005733,0.0064565,0.00060146,0.0032855,0.0014044,0,0.00039011,0.0015758,0,0,0,0,0.0011616,0.00040705,0.00058667,0,0,0,0.0017058,0.0012988,0,0,8.6488e-05,0,0.00233,0.0020716,0,0.0022046,0.0015332,0.0042105,0,0.00041476,0,0.0002536,0,0.0028282,0.011989,0,0.0018786,0.0028447,0,0.0052216,0.00047827,0.0032055,0,0,0,0.0062078,0.00068163,0,0.0024052,0.0033772,0.0018822,0.0036223,0,0
0,0.0029525,0,0,0,0,0,0.022057,0.017554,0,0,0.01878,0.0041712,0,0.0047058,0,0,0.0038245,0.0047452,0,0,0.0041778,0,0,0.012792,0.0083669,0.0051457,0.0020643,0.0092843,0,0,0,0,0.0063962,0.017351,0.0097981,0.017458,0.012178,0,0,0,0.0040158,0,0,0,0,0,0.015691,0,0.0044919,0.018119,0.01445,0,0.023341,0,0,0.01612,0,0,0.010132,0.012754,0.01146,0,0,0.0070444,0
0.078468,0,0,0,0,0,0.0007466,0,0,0.0048629,0,0,0.00089688,0.0022952,0.0076994,0,0,0,0,0,0.035163,0.007821,0.011039,0.013316,0,0,0,0,0,0,0,0,0,0.032468,0,0,0.007482,0,0.0091117,0.034758,0.012141,0.0078719,0.0079428,0.010884,0.012631,0.00099323,0,0,0,0.0052338,0,0.0071265,0,0,0.0068206,0,0,0,0,0.0051054,0,0,0.0075432,0.019358,0,0.036411
0.02573,0.0050517,0,0,0.0038891,0.0055313,0.0030425,0,0,0,0.00081554,0.010169,0.0059103,0,0,0,0.0020878,0.0080968,0,0.010346,0,0,0,0,0.0073022,0,0,0.0044212,0.0034294,0,0,0.010069,0,0,0.01915,0,0.0090699,0.037504,0,0.019749,0,0,0.0039125,0.0015393,0,0,0,0,0.0063234,0,0.0076685,0.013618,0,0.02037,0.00058071,0,0,0.012514,0,0.026537,0.0076627,0.0056436,0,0.00023861,0.0031716,0
0.042329,0.027265,0,0.0099016,0,0.022987,0.040708,0,0.031603,0.0063461,0.0029765,0.010597,0.0075202,0,0.00058394,0,0,0.0089561,0,0,0,0.019122,0,0.019395,0.010221,0,0,0,0,0,0.0016975,0.0039133,0.012198,0,0.011887,0.018982,0,0.0038783,0,0,0.013235,0,0,0.0026262,0,0,0,0.016867,0.01319,0.011848,0.0013658,0,0.011804,0.02538,0.0047042,0,0.006885,0.0050883,0.015763,0.014295,0.022618,0.015771,0.00025447,0,0,0.011218
0.01122,0,0,0,0,0.00015909,0.0039783,0,0.0021628,0.0014817,0,0.00042118,0.0056869,0,0,0.0025266,0,0.0068844,0.0039222,0,0,0,0.0042711,0,0.0032441,0,0.01165,0,0,0,0.0057669,0,0.0073373,0,0.0083195,0.0037285,0,0.006016,0.00066824,0,0,0,0,0,0,0,0.0021388,0.0022447,0,0,0,0.0080004,0.0043884,0.0034777,0.0076545,0.010423,0,0.0076621,0,0.010085,0,0.011094,0.0052164,0.0045552,0,0
0.047635,0,0,0.026648,0.0090621,0,0.035568,0.016526,0.089356,0,0,0.021374,0,0,0.014253,0,0.0066034,0,0.026302,0.0068062,0,0,0.017614,0,0.026258,0.037562,0.047978,0.019538,0.014121,0,0,0.0035906,0.017144,0.057326,0.077361,0.0048401,0.010337,0,0.017867,0,0.012714,0.030052,0.0051281,0.0063474,0.038521,0,0,0,0.0082316,0,0.013775,0.013604,0,0.023181,0,0.035832,0.021598,0,0,0.052909,0.0051267,0,0,0.014592,0.041902,0.015472
0.014496,0,0,0.0036964,0,0.0069335,0,0.0025508,0,0.0024947,0.0044016,0,0.00030311,0.01008,0,0,0.0039839,0,0.00058215,0,0.006354,0.0055192,0,0.00028648,0,0,0,0,0,0,0.0031849,0.0019031,0.00098604,0.0079318,0.0017818,0,0.00075544,0,0.0029831,0.0015661,0,0,0.0024631,0,0,0,0.0072599,0.0036971,0.0094441,0,0,0,0.002124,0.0029718,0.0034242,0.0033852,0,0.0025052,0,0.0066907,0,0.0051977,0,0.0069547,0.010241,0
0,0.00464,0.023811,0.00031272,0,0,0,0,0,0,0.0048999,0,0.00053686,0,0,0.0052743,0.00078848,0.0041548,9.1163e-05,0.96905,0,0.0039723,0,0.0037068,0.0033507,0,0,0.0039835,0,0.0011075,0,0.0062046,0.0038234,0,0,0,0.0055989,0,0,0.0040477,0,0,0,0.0010179,0,0,0.0081707,0.0055508,0,0.00098546,0,0,0.010708,0,0,0.0052974,0,0.0056807,0,0,0,0.0062369,0,0.0028732,0.0054565,0
0.016854,0.0091608,0,0,0,0.0316,0.027114,0,0.045532,0.0076059,0,0,0.0088469,0.018118,0.039704,0.0084892,0.0020181,0.0019577,0.021524,0.0063165,0,0,0,0.011283,0.015288,0,0,0.0072082,0.0098345,0,0.0092375,0,0,0,0,0.042143,0,0,0.012262,0.0051269,0,0,0,0.012619,0.034322,0.034973,0,0.015258,0,0.0089281,0.0094124,0.0275,0.018207,0.0063138,0,0,0.02937,0.022632,0,0,0,0.019623,0.030231,0,0.0011692,0.022435
0,0,0.0040547,0.0059872,0,0.0017465,0,0.0041703,0,0,0,0,0.0045049,0,0,0,0,0.0024224,0.004953,0,0.0058654,0,0.0033218,0.014746,0.0069849,0,0.0025143,0,0,0.0041052,0,0,0.00027135,0,0.0010627,0,0.0010048,0.0028036,0,0.019233,0.0010909,0,0,0.0074345,0.0026013,0.0050813,0.022112,0.0040716,0,0,0.0018123,0.015603,0,0.006252,0.94865,0.0015126,0,0.0051969,0,0,0.0039085,0,0.00060109,0.0012937,0,0
0,0.0036026,0,0,0.0059405,0,0,0,0,0.00094188,1.605e-05,0,0.0067015,0,0,0,0.0062103,0,0.0048748,0.0042898,0.00052697,0,0,0.00093204,0,0,0.0035449,0,0.00019177,0,0,0,0.0057033,0.0016121,0,0,0.011547,0,0.00036089,0,0.0062271,0,0,0.0037704,0,0,0,0,0,0.0012414,0,0.0050679,0.001325,0.0032855,0.0067005,0,0,0,0,0,0,0,0,0.0029211,0.012109,0
0.00274,0.00075238,0.00013786,0,0.00041269,9.7118e-05,0,0.0010346,0,0.0019401,0,0,0,0,0,0,0.00067935,0,0,0.0018966,0,0.00085926,0,0,0,0,0.0004747,0,0.00062972,0,0,0,0,0,0,0,0,0,0.00072164,0.0022147,4.9473e-05,0,0,0,0,0,0,0,0.001631,0.0023891,0,0,0,0,0.0060164,0.0036191,0.002811,0,0.0019148,0,0,0.001177,0,0,0,0
0,0,0.01519,0.0029362,0.014655,0,0,0.0096246,0.013746,0.0032797,0.0020603,0,0,1.9001e-05,0,0.00035007,0.001415,0,0.00017568,0.0017267,0.0087162,0,0,0.0022446,0.0024922,0.0044021,0.0015252,0.010344,0.00060317,0.0072474,0,0,0,0,0,0.011938,0,0.0064971,0,0.0062689,0.010111,0,0,0,0.0031306,0,0.0034799,0.0057977,0,0.0006012,0.013739,0,0.0044698,0.0021702,0.023973,0.0048537,0,0.0034007,0.0032482,0.010133,0.0036928,0.0079396,0,0.0058735,0.013271,0.011915
0.01965,0,0,0,0,0,0.0085576,0,0.003762,0,0,0.0060368,0.0047696,0,0,0,0.0098089,0,0.0063008,0.0054472,0,0.014088,0,0,0,0.0036277,0,0,0.00041511,0,0.0082627,0,0,0,0.0018355,0,0,0,0.0012243,0,0.0056555,0.018907,0,0,0.013967,0,0,0.0049555,0.011716,0.0058164,0,0,0.0054056,0.0066844,0.028661,0.011917,0.0070328,0,0.001946,0.021908,0.0027494,0,0.0062236,0.0054333,0,0.0037922
0,0,0.01366,0,0.0016377,0.00017647,0,0.00025334,0,0.00034983,0.0026261,0.0010762,0.0010784,0,0,0,0,0.0023899,0.00032548,0,0.0035725,0.0013035,0.004558,0.0048898,0.0036735,0,0.00070884,0,7.5077e-05,0,0,0,0,0,0.00044296,0,0,0.0013101,0,0.010234,0.0025434,0,0,0.00098844,0,0.0076613,0.0081775,0,0.0041825,0.0013277,0.0020757,0,0,0,0,0,0,0.0025745,0,0.96748,0.0023936,0.0011259,0.003798,0,0.000865,0.00016616
0.011447,0.029784,0,0,0,0,0.011315,6.7688e-05,0.025505,0,0,0,0.023765,0,0.0031649,0.0057435,0.0079358,0,0,0,0,0.026626,0,0,0,0.0057802,0,0.025669,0.013308,0,0.030456,0,0,0.01742,0.028674,0,0,0,0,0,0,0.012842,0,0.0045561,0,0,0,0.026821,0,0.0085194,0.025293,0.015453,0,0.0067831,0.011339,0.00064302,0.0087813,0,0.018542,0.050827,0.021977,0,0.024221,0,0.029562,0.00046856
0.012669,0,0.002993,0.0013264,0,0.0075244,0.013518,0,0,0.0086203,0,0,0.0018632,0.0022496,0,0.006287,0,0,0,0,0.012605,0,0.0091487,0.0032763,0.0057126,0,0,0,0,0,0,0,0,0,0.012533,0.0042095,0.0078799,0.0063061,0,0,0,0.0092479,0.022645,0,0,0.01142,0.0036861,0.015046,0.0071926,0.001272,0,0.0072459,0,0.0093962,0.0017656,0.00097696,0,0,0.022209,0.0053452,0,0,0.0032962,0.0032821,0,0.0060072
0,0.018224,0.0017691,0,0,0.0047585,0,0,0.0064593,0.0059985,0.0066253,0,0.0019658,0,0.023342,0,0,0,0.0032398,0,0,0.021958,0.0065226,0.016727,0,0,0.026139,0,0,0.0022111,0.013233,0,0,0.022814,0.023569,0,0.02617,0.0017824,0,0,0.024093,0,0.010077,0.012731,0,0.0032446,0.029238,0,0,0.010609,0,0.025332,0,0,0,0.022928,0,0,0,0,0.0038331,0.007767,0,0.023548,0.0054888,0
0.0077131,0.0010106,0,0.033217,0.0091366,0.011035,0,0,0.002995,0,0,0.011869,0.0076179,0,0.034784,0,0,0.026523,0,0,0,0,0.015152,0,0.0046064,0,0.049078,0,0,0,0,0.0334,0.023839,0,0.035792,0.011836,0,0,0.001882,0.0088981,0.040097,0.0044461,0,0,0,0.0043429,0,0,0,0.015139,0.01373,0,0.0060147,0.03611,0.014915,0.021129,0,0.0061556,0,0,0,0,0.026719,0,0,0
0.00044703,0.014801,0,0.0030626,0.0043981,0,0.006825,0.048883,0.0032672,0.025755,0,0.010805,0.021271,0,0.021129,0,0.0016764,0,0,0.0069159,0,0.01723,0.015025,0,0,0,0.055095,0,0,0,0.032422,0,0.018484,0,0,0,0,0,0,0,0.013393,0.0087422,0.029196,0.010306,0,0.01097,0.011667,0.020532,0.033813,0.0097463,0.019395,0,0,0.017331,0.0036163,0,0,0,0,0,0,0,0.01445,0,0.036207,0.002944
0,0.00016186,0.011058,0.0040308,0.032699,0,0,0,0.015941,0,0.020556,0.024516,0,0,0.06197,0.013045,0.0029229,0,0.0092092,0.013231,0.014873,0,0,0.040614,0.016596,0.012708,0,0,0.011472,0.0031563,0.015213,0,0,0.016099,0,0,0,0.039586,0.0039627,0,0.011222,0.0094257,0.050756,0,0,0,0.021909,0,0.084646,0.0049945,0.029857,0,0.020653,0.012434,0.013397,0.0010949,0,0,0.071347,0,0.016322,0.0010247,0,0,0.0067237,0.0057499
0,0,0.095975,0.011342,0,0.043122,0,0,0,0.0067286,0.0075133,0,0.013432,0,0,0.001909,0.0078526,0,0.005565,0.050323,0.036149,0,0.00012062,0,0.0048788,0.0045176,0,0,0,0.046962,0.05404,0,0,0,0,0.10221,0.0089211,0.023269,0.0034456,0,0.023983,0,0,0,0.0093346,0.010384,0,0,0,0,0.0011613,0,0,0,0,0.0072183,0.014944,0.023332,0.012011,0,0.0010769,0,0,0.063169,0.024707,0
0,0,0.014887,0,0.0004103,0.0076906,0.019942,0,0.0012315,0,0.0068819,0.043713,0.0098427,0.018765,0.043759,0.075679,0.015026,0,0,0,0,0,0.0095904,0,0.022827,0,0,0.017466,0,0.00048457,0.03176,0,0.012802,0.0091691,0,0.026925,0.0055984,0.0064273,0,0.00080124,0.00021869,0,0,0.011059,0.016715,0.010477,0,0.038665,0,0,0,0.017129,0,0,0,0,0,0.004957,0.050672,0,0,0.023377,0,0,0.0026407,0
0.00028503,0.00036617,0.008601,0,0.0089128,0.011518,0.017377,0.0082437,0.001171,0.011037,0.0047415,0,0,0.0011344,0.034364,0.007383,0,0,0,0.0060188,0.0053566,0,0,0,0,0.0046483,0.00072633,0,0.013377,0,0,0,0.001251,0,0,0,0,0,0.010486,0.0028243,0,0,0.025956,0,0,0,0,0,0.012951,0,0.004382,0.0019075,0.003916,0.0011365,0.011653,0,0.018478,0.01497,0.0058925,0,0,0,0,0.0029566,0.0024106,0
0.022034,0,0,0.025818,0.015558,0,0,0,0.044696,0,0.033417,0,0,0.015979,0.036563,0,0.0061237,0.060318,0,0.0032366,0.015114,0,0,0.0054752,0,0.038759,0.022889,0,0,0,0.02081,0,0,0,0.022044,0,0,0,0,0.011072,0.00011837,0.014283,0,0,0,0.011245,0.018184,0.010101,0.021049,0,0.0074826,0,0.0047231,0.01403,0,0.0013489,0.022831,0,0.042992,0.008067,0,0.012727,0,0.014086,0,0
0,0,0,0.00012012,0,0.003242,0,0.010814,0,0,0.0046443,0,0.0034395,0.0012349,0,0.0010865,0.0027901,0,0.0015093,0.0016366,0.0075947,0.0032709,0,0,0.0087583,0.0036163,0,0,0.0008969,0.0019818,0.010225,0,0.015514,0.0029833,0,0,0,0.0033137,0.011363,0,0.0049422,0.0033329,0,0.0064485,0.001571,0.0026526,0.0077258,0,0,0.0025947,0.0021267,0.019894,0.010579,0,0.011782,0,0.0061879,0.0027841,0.0067154,0,0,0.019723,0,0.0061117,0,0
0.0056022,0.0018791,0.01335,0,0.0020503,0,0.0011077,0,0,0.0031168,0.0058585,0.018696,0.002647,0.0020936,0.002589,0,0.0039655,0.0022278,0,0,0,0.0001239,0.0010909,0.0034914,0.0012735,0.00096374,0,0.00070579,0,0.94777,0,0,0,0.0050095,0.012495,0,0.0036225,0,0.00052242,0,0,0.0013865,0.0024749,0.0035251,0.00065807,0,0,0.0052594,0.010427,0.011798,0,0,0.004004,0.0078312,0,0.0045391,0.0088031,0.001344,0,0,0,0,1.3614e-05,0,0.0049192,0.0082416
0.04729,0,0,0.0097613,0.033501,0,0,0,0,0.0096797,0.04017,0.078752,0.0044174,0,0.064264,0.021298,0,0,0,0.041506,0,0,0.015615,0.0049306,0,0,0.022674,0,0,0,0,0.0038111,0.012786,0,0,0.0040764,0,0,0.02125,0,0,0,0,0,0,0.027856,0.0026643,0,0.015848,0.042844,0.064943,0,0,0.014708,0.076708,0.0064802,0.0071556,0,0.10269,0.0056692,0.0040057,0.018653,0,0,0,0.0092551
0.010612,0,0,0.0053401,0,0,0.0012871,0,0,0,0.0089995,0,0,0.0016794,0,0,0.0062392,0,0,0,0,0,0.0068313,0.0037179,0,0,0,0.010346,0,0,0,0.00052204,0,0,0,0,0.0017716,0.018925,0.0013573,0,0,0.0034731,0.011534,0,0.0062294,0,0.0051457,0,0,0,0.0023195,0,0.00048993,0.0033788,0,0,0.010232,0.0016316,0.0041561,0.0010621,0,0.00091778,0,0,0,0.0099654
0,0,0,0,0.01181,0.0018107,0.0018016,0.010211,0,0,0,0,0.013291,0,0,0,0.0017941,0.0091219,0,0,0,0,0.0085056,0.00029236,0.0077556,0,0.021407,0,0,0.003791,0.0015028,0.0080011,0,0.0033673,0,0,0.0070629,0,0.0031571,0.0025995,0.0071428,0.0065565,0.021795,0.0021448,0.0015298,0.0074516,0.0041637,0.010526,0,0,0,0,0,0,0.0058192,0,0,0,0.0027386,0,0.013705,0.0028181,0,0,0,0
0,0.0028804,0.00234,0.010096,0.0065399,0,0,0,0,0.0018079,0,0,0.0065275,0,0,0.0015698,0.0093771,0.0096558,0,0.018089,0.0082604,0.026608,0.018384,0.016498,0.0094838,0,0,0,0.0079193,0.047915,0.001196,0.0036899,0,0,0.080366,0.011226,0,0.0063391,0.021316,0.00071007,0.042747,0.019689,0,0.036618,0,0.0342,0.0059472,0,0.0057857,0,0.033159,0,0,0,0.034782,0,0.00184,0,0,0,0.027036,0,0.0019831,0.00016154,0,0
0,0,0.019809,0,0.0012451,0,0,0.96404,0,0.0019176,0.0079902,0,0,0.0026207,0,0.0036998,0.0045182,0,0,0,0,0,0.0030916,0.0005345,0.0042622,0.00033091,0,0.00028653,0.0025446,0.00022162,0,0.0016956,0,0,0.0021912,0.0029113,0.00029133,0.00070268,0.0011423,0.006984,0,0,0,0.00022055,0,0,0,0.0087396,0.0012217,0,0,0.0025341,0.0050501,0,0.00069188,0.0035614,0,0.0018624,0.001168,0,0.0008196,0,0.003089,0.002033,0,0.00069287
0.0015216,0,0.015981,0,0,0,0.0031592,0.0035293,0,0.00029105,0.0030775,0.0013876,0.0046285,0,0,0.00033256,0.0061716,0.0021794,0.0032782,0,0,0,0.0082796,0,0.0049686,0,0,0,0,0,0,0,0,0,0.0054922,0.0035153,0.00011937,0,0.0033648,0,0,0,0,0.0041911,0,0.00060623,0.0037098,0,0,0.0033644,0,0,0,0.0023301,0,0.001647,0.0093903,0.0026785,0.0027663,0,0.0098644,0.0025462,0,0.0039185,0,0.92009
0.0016949,0.0037845,0.028632,0.00052808,0,0.0055912,0,0,0.0018227,0.002323,0,0.00050068,0.0032123,0.0036504,0,0.0059733,0.0013663,6.0248e-05,0.0039511,0,0,0,0.00024281,0.0026124,0.0019067,0,0,0.0039035,0,0,0,0.0031596,0.00078945,0,0,0,0,0,0.0026646,0.0019509,0,0,0,0.0083473,0,0,0.0003849,0.0029882,0,0.00079182,0,0,0.0055937,0,0,0.0081009,0.0051785,0,0,0,0,0.0041209,0,0.0020102,9.2699e-05,0
0.012184,0.01046,0,0,0.008316,0.0041883,0,0,0,0.0027344,0.0062535,0,0,0,0,0,0.0069554,0,0,0,0,0,0.0045784,0,0,0.0074705,0.0044528,0,0,0,0,0.0031075,0.0039719,0,0.0058356,0.0076996,0,0.0016447,0.0028575,0,0.0036962,0.0085686,0,0.0065637,0.0040235,0,0.0028142,0,0,0.0015226,0,0.012808,0,0.0030907,0.0009934,0.0064918,0.0060274,0.0024458,0,0,0,0.0022188,0.011348,0,0.0041562,0
0.010076,0,0,0.017321,0.00039462,0,0,0.0042975,0.025214,0,0.009421,0,0.00078841,0.010159,0,0.0059174,0.0064934,0.012629,0.010075,0.0026917,0,0.050887,0.014294,0.0079944,0,0,0.0074539,0.001228,0.0036433,0,0.0095109,0.00086424,0,0.031462,0.047837,0.0089572,0.016417,0,0,0,0.075467,0,0.0027683,0.0026578,0,0.020759,0.0095279,0.012375,0.0029467,0.0093965,0,0,0,0,0.006437,0.016827,0.054013,0,0,0.010526,0.0041343,0,0.0020498,0,0,0
0,0.011072,0.03016,0.00030155,0.013576,0,0.020483,0,0,0.029028,0,0.00075069,0,0.0079635,0,0.0080646,0,0.0021523,0,0.028364,0.00062724,0,0.014524,0.015733,0.018904,0,0,0.0060963,0.020878,0.022009,0,0.0058965,0.011769,0.00025888,0.0097785,0,0,0.015805,0.0063256,0,0,0.004438,0.021622,0.0063011,0.0016461,0,0.012624,0,0,0,0,0,0,0.021609,0,0.009865,0.013524,0,0.034817,0,0.030424,0,0.022567,0.01137,0,0
0.0041833,0.0010621,0.04321,0.0041639,0.0070578,0.0076284,0,0.020836,0.011829,0,0,0,0,0.0029966,0.0018575,0.0042991,0,0.0094889,0,0,0,0.031445,0,0,0.0041857,0,0.032971,0.028673,0,0,0,0.010367,0,0,0.023229,0,0,0.011063,0.010047,0,0.044196,0.0097879,0,0.0024373,0,0.025547,0.0093905,0,0.0087637,0,0,0,0.0050951,0.015219,0,0.02017,0.011915,0,0,0,0.018403,0,0.0086783,0.042973,0,0
0,0.0019149,0,0.0015674,0,0,0,0,0,0,0,0,0,0.0094139,0.01542,0,0.015105,0,0,0.0014061,0,0,0,0,0,0,0,0,0.008748,0,0,0.0043566,0.0203,0,0.0095,0,0,0.016957,0.0045611,0,0,0,0.013524,0,0,0.0084382,0,0,0.020406,0,0.0019075,0.031816,0,0.0080454,0,0.00079962,0,0,0,0,0,0.0014338,0,0,0.013252,0.024952
0,0.011734,0,0.010116,0.010676,0,0,0,0.0016433,0.0087886,0,0,0.0037132,0,0.00097879,0,0,0,0,0,0.0066941,0.025832,0,0,0.0015141,0,0.0036736,0.0097667,0,0,0,0.0021932,0.0089937,0,0,0,0,0,0.0061751,0.0050946,0.0049902,0,0.01584,0.025417,0.023149,0.012681,0,0.023249,0,0,0,0.0059029,0,0,0,0.0107,0,0.010541,0.0035408,0.0014064,0.014404,0,0.03022,0,0.010966,0.010187
0,0,0.024729,0.0028149,0.0039703,0,0,0,0.00047887,0,0.0019071,0.024047,0,0.00022791,0,0.00082949,0,0,0.0071713,0.0011063,0.0036801,0,0.00092477,0.0025232,0.005149,0,0,0.0040466,0.0063365,0,0.94278,0.0026371,0.0028849,0.0035123,0.0086173,0,0,0,0.0039903,0,0,0,0.0037308,0,0,0.00026809,0.0050376,0,0.0043298,0.00065833,0,0,0.0091197,0.004375,0,0.0022893,0.00084097,0.0031084,0.0003317,0,0.0040448,0,0.0056703,0.0087973,0,0.00029022
